tenant,agency,program,primary_funder,database,table,primary_topic,secondary_topics,n_columns,column_names,has_more_columns
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_kegg_ortholog,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_kegg_pathway,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_kegg_reaction,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_operon,mobile_phage,genome,7,id|name|start|end|strand|contig_id|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_ortholog_group,mobile_phage,taxonomy|genome,3,id|eggnog_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein,mobile_phage,genome,7,id|name|length|protein_hash|sequence|eggnog_description_id|taxonomy_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_cazy_families,mobile_phage,multiomics|annotation|taxonomy|genome,3,id|protein_id|cazy_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_cog_classes,mobile_phage,multiomics|annotation|genome,3,id|protein_id|cog_class_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_ec_numbers,mobile_phage,multiomics|annotation|genome,3,id|protein_id|ec_number_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_go_terms,mobile_phage,genome,0,,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_kegg_orthologs,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_ortholog_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_kegg_pathways,mobile_phage,multiomics|pathway|annotation|genome,3,id|protein_id|kegg_pathway_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_kegg_reactions,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_reaction_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_ortholog_groups,mobile_phage,multiomics|genome,3,id|protein_id|ortholog_group_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_protein_tc_families,mobile_phage,multiomics|taxonomy|genome,3,id|protein_id|tc_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_regulon,mobile_phage,genome,0,,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_regulon_regulators,mobile_phage,genome,3,id|regulon_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_sample,mobile_phage,genome,4,id|sample_id|full_name|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_sample_metadata,mobile_phage,genome,6,id|source|url|key|value|sample_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_site,mobile_phage,genome,10,id|name|type|start|end|strand|sequence|contig_id|genome_id|regulon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_site_genes,mobile_phage,genome,3,id|site_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_site_operons,mobile_phage,genome,3,id|site_id|operon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_strain,mobile_phage,taxonomy|genome,5,id|strain_id|full_name|order|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_strain_metadata,mobile_phage,genome,6,id|source|url|key|value|strain_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_tag,mobile_phage,genome,5,id|name|color|textcolor|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_taxon,mobile_phage,genome,6,id|taxonomy_id|eggnog_taxid|rank|parent_id|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_tc_family,mobile_phage,genome,3,id|tc_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_experiment,mobile_phage,integration,6,id|name|timestamp|genomeset1_id|genomeset2_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_experiment_metadata,mobile_phage,integration,4,id|param|value|experiment_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_experiment_metric,mobile_phage,integration,5,id|param|value|experiment_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_feature,mobile_phage,genome|integration,4,id|feature_type|experiment_id|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_feature_intervals,mobile_phage,integration,3,id|feature_id|interval_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_feature_metric,mobile_phage,integration,5,id|param|value|feature_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_gene,mobile_phage,genome|integration,10,id|name|locus_tag|start|end|strand|protein_seq|seq_src_id|genome_id|product,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_genome,mobile_phage,integration,6,id|ref|organism_id|description|genome_file|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_genome_set,mobile_phage,integration,0,,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_genome_set_genomes,mobile_phage,genome|integration,3,id|genome_set_id|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_interaction,mobile_phage,integration,6,id|organism1_id|organism2_id|description|value|experiment_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_interval,mobile_phage,integration,5,id|start|end|strand|contig_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_organism,mobile_phage,integration,5,id|name|full_name|domain|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_organism_metadata,mobile_phage,integration,5,id|param|value|organism_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_protein_family,mobile_phage,integration,3,id|name|genomeset_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_protein_family_features,mobile_phage,taxonomy|integration,3,id|protein_family_id|feature_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_protein_family_genes,mobile_phage,taxonomy|integration,3,id|protein_family_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_strain_modelling,strainmodelling_sequence,mobile_phage,genome|integration,5,id|name|accession|genome_id|sequence,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_ncbi_taxon_mapping,ncbi_taxon_mapping,taxonomy,,4,tax_id|name|rank|parent_curie,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,app,field_observational,,5,app_id|name|is_active|is_maintenance|provider,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,app_data_type,field_observational,,3,app_data_type_id|name|alias,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,app_result,field_observational,,4,app_result_id|app_id|app_data_type_id|path,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,app_run,field_observational,,5,app_run_id|app_id|user_id|run_time|params,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,campaign,field_observational,,10,campaign_id|campaign_type|name|description|deployment|start_location|end_location|start_time|end_time|urls,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,experiment,field_observational,,4,experiment_id|sample_id|name|accn,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,file,field_observational,,4,file_id|file_type_id|file_format_id|url,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,file_format,field_observational,,4,file_format_id|name|description|extensions,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,file_type,field_observational,,3,file_type_id|name|description,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,go,field_observational,,2,go_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,library,field_observational,,9,library_id|experiment_id|name|strategy|source|selection|protocol|layout|length,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,login,field_observational,,3,login_id|user_id|login_time,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,pfam,annotation,field_observational,2,pfam_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,project,field_observational,,7,project_id|project_type_id|accn|name|description|datapackage_url|url,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,project_to_file,field_observational,,3,project_to_file_id|project_id|file_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,project_to_sample,field_observational,,3,project_to_sample_id|project_id|sample_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,project_type,field_observational,,3,project_type_id|name|description,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,run,field_observational,,9,run_id|experiment_id|accn|total_spots|total_bases|total_size|avg_read_len|gc_content|time_of_run,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,run_to_file,field_observational,,3,run_to_file_id|run_id|file_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,run_to_go,field_observational,,4,run_to_go_id|run_id|go_id|num_reads,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,run_to_pfam,annotation,field_observational,6,run_to_pfam_id|run_id|pfam_id|num_reads|num_unique_reads|abundance,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,run_to_taxonomy,taxonomy,field_observational,6,run_to_taxonomy_id|run_id|tax_id|num_reads|num_unique_reads|abundance,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,sample,field_observational,environment,7,sample_id|schema_id|accn|locations|number_vals|string_vals|datetime_vals,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,sample_cleaned,field_observational,environment,7,sample_id|schema_id|accn|locations|number_vals|string_vals|datetime_vals,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,sample_to_sampling_event,field_observational,environment,3,sample_to_sampling_event_id|sample_id|sampling_event_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,sampling_event,field_observational,,7,sampling_event_id|sampling_event_type|campaign_id|name|locations|start_time|end_time,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,sampling_event_data,field_observational,,6,sampling_event_data_id|sampling_event_id|schema_id|number_vals|string_vals|datetime_vals,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,schema,field_observational,,4,schema_id|name|type|fields,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,spatial_ref_sys,field_observational,,5,srid|auth_name|auth_srid|srtext|proj4text,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,taxonomy,taxonomy,field_observational,2,tax_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe,user,field_observational,,7,user_id|user_name|first_name|last_name|email|role|creation_time,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,app,field_observational,,5,app_id|name|is_active|is_maintenance|provider,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,app_data_type,field_observational,,3,app_data_type_id|name|alias,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,app_result,field_observational,,4,app_result_id|app_id|app_data_type_id|path,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,app_run,field_observational,,5,app_run_id|app_id|user_id|run_time|params,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,campaign,field_observational,,10,campaign_id|campaign_type|name|description|deployment|start_location|end_location|start_time|end_time|urls,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,experiment,field_observational,,4,experiment_id|sample_id|name|accn,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,file,field_observational,,4,file_id|file_type_id|file_format_id|url,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,file_format,field_observational,,4,file_format_id|name|description|extensions,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,file_type,field_observational,,3,file_type_id|name|description,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,go,field_observational,,2,go_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,library,field_observational,,9,library_id|experiment_id|name|strategy|source|selection|protocol|layout|length,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,login,field_observational,,3,login_id|user_id|login_time,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,pfam,annotation,field_observational,2,pfam_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,project,field_observational,,7,project_id|project_type_id|accn|name|description|datapackage_url|url,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,project_to_file,field_observational,,3,project_to_file_id|project_id|file_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,project_to_sample,field_observational,,3,project_to_sample_id|project_id|sample_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,project_type,field_observational,,3,project_type_id|name|description,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,run,field_observational,,9,run_id|experiment_id|accn|total_spots|total_bases|total_size|avg_read_len|gc_content|time_of_run,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,run_to_file,field_observational,,3,run_to_file_id|run_id|file_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,run_to_go,field_observational,,4,run_to_go_id|run_id|go_id|num_reads,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,run_to_pfam,annotation,field_observational,6,run_to_pfam_id|run_id|pfam_id|num_reads|num_unique_reads|abundance,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,run_to_taxonomy,taxonomy,field_observational,6,run_to_taxonomy_id|run_id|tax_id|num_reads|num_unique_reads|abundance,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,sample,field_observational,environment,7,sample_id|schema_id|accn|locations|number_vals|string_vals|datetime_vals,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,sample_to_sampling_event,field_observational,environment,3,sample_to_sampling_event_id|sample_id|sampling_event_id,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,sampling_event,field_observational,,7,sampling_event_id|sampling_event_type|campaign_id|name|locations|start_time|end_time,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,sampling_event_data,field_observational,,6,sampling_event_data_id|sampling_event_id|schema_id|number_vals|string_vals|datetime_vals,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,schema,field_observational,,4,schema_id|name|type|fields,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,taxonomy,taxonomy,field_observational,2,tax_id|name,False
planetmicrobe,NSF,Planet Microbe,NSF,planetmicrobe_planetmicrobe_raw,user,field_observational,,7,user_id|user_name|first_name|last_name|email|role|creation_time,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_annotation,genome,,7,id|source|url|key|value|note|gene_id_id,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_cazy_family,annotation,genome,3,id|cazy_id|description,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_cog_class,annotation,genome,3,id|cog_id|description,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_contig,genome,,5,id|contig_id|name|size|genome_id,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_ec_number,annotation,genome,3,id|ec_number|description,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_eggnog_description,annotation,genome,0,,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_gene,genome,,0,,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_genome,genome,,0,,False
protect,ARPA-H,PROTECT,ARPA-H,protect_genomedepot,browser_genome_tags,genome,,0,,False
