orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS14905	A4249_RS14905		phosphonate ABC transporter ATP-binding protein	-0.044	-1.722	-0.134	-1.737
Brev2	A4249_RS14910	A4249_RS14910		DUF2254 domain-containing protein	-0.042	0.532	-0.631	-0.063
Brev2	A4249_RS14920	A4249_RS14920		GNAT family N-acetyltransferase	1.844	0.761	-0.285	2.789
Brev2	A4249_RS14925	A4249_RS14925		deoxyhypusine synthase	-1.042	-1.330	0.785	-0.633
Brev2	A4249_RS14945	A4249_RS14945		type I methionyl aminopeptidase	0.690	-1.077	-0.689	-0.205
Brev2	A4249_RS14950	A4249_RS14950		ParD-like family protein	-0.286	0.249	0.814	0.211
Brev2	A4249_RS14960	A4249_RS14960		septation protein IspZ	-1.164	-0.508	0.147	0.948
Brev2	A4249_RS14965	A4249_RS14965		MarR family transcriptional regulator	-1.561	0.015	-1.853	-1.214
Brev2	A4249_RS14970	A4249_RS14970		phasin	-1.555	-0.112	1.190	1.622
Brev2	A4249_RS14975	A4249_RS14975		creatininase family protein	-0.886	-1.691	-0.326	-0.047
Brev2	A4249_RS14980	A4249_RS14980		TetR/AcrR family transcriptional regulator	-2.255	-3.448	-4.728	-3.979
Brev2	A4249_RS14985	A4249_RS14985		DHA2 family efflux MFS transporter permease subunit	0.046	-0.121	0.883	0.536
Brev2	A4249_RS14990	A4249_RS14990		HlyD family secretion protein	0.758	0.233	0.249	0.965
Brev2	A4249_RS14995	A4249_RS14995		NAD(P)/FAD-dependent oxidoreductase	-0.486	0.652	-0.025	-0.219
Brev2	A4249_RS15000	A4249_RS15000		endonuclease III	-2.373	-0.663	0.108	-1.221
Brev2	A4249_RS15005	A4249_RS15005		MarR family transcriptional regulator	-0.279	0.941	0.375	2.251
Brev2	A4249_RS15010	A4249_RS15010		methyl-accepting chemotaxis protein	0.358	-0.997	-1.946	-1.711
Brev2	A4249_RS15015	A4249_RS15015		chemotaxis protein CheW	0.397	0.372	0.360	1.543
Brev2	A4249_RS15020	A4249_RS15020		transporter	-0.513	-0.587	-0.816	0.702
Brev2	A4249_RS15030	A4249_RS15030		aromatic ring-hydroxylating dioxygenase subunit alpha	4.320	6.554	16.669	10.678
Brev2	A4249_RS15035	A4249_RS15035		alpha/beta hydrolase	-1.500	0.709	-0.511	-1.618
Brev2	A4249_RS15040	A4249_RS15040		class I SAM-dependent methyltransferase	-1.043	0.707	-1.851	0.434
Brev2	A4249_RS15050	A4249_RS15050		lysozyme inhibitor LprI family protein	1.239	2.067	0.599	1.338
Brev2	A4249_RS15055	A4249_RS15055		SprT family zinc-dependent metalloprotease	1.448	0.229	0.940	1.136
Brev2	A4249_RS15060	A4249_RS15060		polyhydroxyalkanoate depolymerase	0.161	-0.361	0.268	-0.312
Brev2	A4249_RS15065	A4249_RS15065		SCO family protein	2.999	2.193	5.067	4.384
Brev2	A4249_RS15070	A4249_RS15070		ActS/PrrB/RegB family redox-sensitive histidine kinase	-0.044	1.352	0.575	2.211
Brev2	A4249_RS15075	A4249_RS15075		ActR/PrrA/RegA family redox response regulator transcription factor	0.195	-0.250	0.475	1.328
Brev2	A4249_RS15090	A4249_RS15090		NAD(+) diphosphatase	0.392	0.032	0.443	-0.064
Brev2	A4249_RS15100	A4249_RS15100		cytochrome c family protein	1.709	-1.829	-0.547	-1.731
Brev2	A4249_RS15105	A4249_RS15105		malonic semialdehyde reductase	-0.423	-0.345	0.339	1.279
Brev2	A4249_RS15110	A4249_RS15110		YbaB/EbfC family nucleoid-associated protein	-0.002	-1.506	-0.022	0.030
Brev2	A4249_RS15115	A4249_RS15115		recombination mediator RecR	-0.612	-0.867	-0.097	-0.886
Brev2	A4249_RS15125	A4249_RS15125		DNA recombination protein RmuC	-1.010	-1.620	-1.530	-1.057
Brev2	A4249_RS15130	A4249_RS15130		hypothetical protein	-1.635	-1.102	-0.347	-1.870
Brev2	A4249_RS15140	A4249_RS15140		TraB/GumN family protein	-2.450	-2.544	-1.951	-2.088
Brev2	A4249_RS15145	A4249_RS15145		tRNA-Gly	-1.091	-0.787	-0.554	-0.582
Brev2	A4249_RS15150	A4249_RS15150		hypothetical protein	1.869	-0.153	0.409	-1.217
Brev2	A4249_RS15155	A4249_RS15155		hypothetical protein	-1.644	-2.568	0.046	-0.690
Brev2	A4249_RS15160	A4249_RS15160		hypothetical protein	0.984	0.574	-0.207	0.465
Brev2	A4249_RS15165	A4249_RS15165		molecular chaperone	0.815	1.557	2.228	-0.432
Brev2	A4249_RS15170	A4249_RS15170		hypothetical protein	1.177	0.792	1.929	1.347
Brev2	A4249_RS15175	A4249_RS15175		hypothetical protein	-0.012	0.443	0.253	-0.363
Brev2	A4249_RS15180	A4249_RS15180		hypothetical protein	-0.349	0.033	2.289	2.587
Brev2	A4249_RS15185	A4249_RS15185		bile acid:sodium symporter	0.333	0.012	0.081	0.675
Brev2	A4249_RS15190	A4249_RS15190		acetate--CoA ligase	-1.122	1.094	-0.584	0.366
Brev2	A4249_RS15195	A4249_RS15195		DcaP family trimeric outer membrane transporter	1.175	-0.922	1.188	-0.559
Brev2	A4249_RS15205	A4249_RS15205		PAS-domain containing protein	-0.261	0.009	-0.629	-0.416
Brev2	A4249_RS15210	A4249_RS15210		MFS transporter	0.143	2.013	0.377	0.406
Brev2	A4249_RS15215	A4249_RS15215		acyltransferase	-0.628	-0.723	0.235	-1.291
Brev2	A4249_RS15225	A4249_RS15225		flagellar biosynthesis protein FliQ	1.637	-0.993	1.336	-0.113
Brev2	A4249_RS15230	A4249_RS15230		flagellar biosynthetic protein FliR	0.898	-3.851	1.052	-3.935
Brev2	A4249_RS15235	A4249_RS15235		flagellar biosynthesis protein FlhB	2.178	-0.802	-0.100	-1.137
Brev2	A4249_RS15245	A4249_RS15245		protein-glutamate O-methyltransferase CheR	1.624	2.747	-2.170	-0.578
Brev2	A4249_RS15250	A4249_RS15250		response regulator	-0.951	0.614	-1.988	-1.152
Brev2	A4249_RS15265	A4249_RS15265		hypothetical protein	-1.236	1.641	-0.744	3.108
Brev2	A4249_RS15270	A4249_RS15270		hypothetical protein	1.229	0.767	-1.095	1.945
Brev2	A4249_RS15275	A4249_RS15275		peptide chain release factor 3	-1.178	-4.299	-1.816	-5.195
Brev2	A4249_RS15280	A4249_RS15280		hypothetical protein	0.442	-0.080	-0.157	0.732
Brev2	A4249_RS15285	A4249_RS15285		hypothetical protein	1.776	0.169	-0.403	0.230
Brev2	A4249_RS15290	A4249_RS15290		malate synthase G	-0.860	-21.609	-1.509	-19.725
Brev2	A4249_RS15295	A4249_RS15295		mechanosensitive ion channel	1.407	0.825	1.065	-0.124
Brev2	A4249_RS15300	A4249_RS15300		sulfate adenylyltransferase subunit CysN	-14.988	-18.997	-15.165	-17.915
Brev2	A4249_RS15305	A4249_RS15305		sulfate adenylyltransferase subunit CysD	-11.039	-17.594	-15.063	-16.728
Brev2	A4249_RS15310	A4249_RS15310		lipocalin family protein	0.897	-0.438	0.385	-0.035
Brev2	A4249_RS15315	A4249_RS15315		sorbosone dehydrogenase family protein	-0.025	1.052	-1.577	0.892
Brev2	A4249_RS15320	A4249_RS15320		hypothetical protein	0.381	1.037	1.165	0.083
Brev2	A4249_RS15325	A4249_RS15325		long-chain-acyl-CoA synthetase	-0.879	-16.740	-1.593	-14.982
Brev2	A4249_RS15330	A4249_RS15330		flagellar motor stator protein MotA	10.795	3.396	1.823	1.038
Brev2	A4249_RS15340	A4249_RS15340		tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD	-1.625	-1.036	-1.485	-1.035
Brev2	A4249_RS15345	A4249_RS15345		DUF6491 family protein	-0.394	-0.427	-0.595	-0.744
Brev2	A4249_RS15350	A4249_RS15350		hypothetical protein	-0.471	1.577	0.704	0.788
Brev2	A4249_RS15360	A4249_RS15360		DNA replication/repair protein RecF	-0.555	-0.033	0.510	-0.955
Brev2	A4249_RS15380	A4249_RS15380		TonB-dependent receptor plug domain-containing protein	-1.552	-0.778	-1.327	-2.470
Brev2	A4249_RS15395	A4249_RS15395		pentapeptide repeat-containing protein	0.570	-0.445	0.439	-0.159
Brev2	A4249_RS15405	A4249_RS15405		helix-turn-helix transcriptional regulator	-0.559	-0.173	-1.766	0.192
Brev2	A4249_RS15410	A4249_RS15410		hypothetical protein	2.476	0.869	-0.078	-0.275
Brev2	A4249_RS15415	A4249_RS15415		hypothetical protein	0.024	-0.618	-0.462	-0.451
Brev2	A4249_RS15455	A4249_RS15455		Rieske (2Fe-2S) protein	0.125	0.051	-0.514	0.284
Brev2	A4249_RS15460	A4249_RS15460		polyphosphate kinase 2	0.450	1.219	0.463	2.172
Brev2	A4249_RS15465	A4249_RS15465		extensin family protein	-0.074	-0.348	0.187	-0.337
Brev2	A4249_RS15470	A4249_RS15470		cold-shock protein	-0.898	-1.191	1.520	-0.791
Brev2	A4249_RS15475	A4249_RS15475		DMT family transporter	-0.229	0.864	0.956	0.759
Brev2	A4249_RS15480	A4249_RS15480		histidine kinase dimerization/phosphoacceptor domain -containing protein	-0.318	-0.775	-2.565	-0.927
Brev2	A4249_RS15485	A4249_RS15485		biliverdin-producing heme oxygenase	-0.102	0.903	-0.060	-0.944
Brev2	A4249_RS15490	A4249_RS15490		transglutaminase family protein	0.231	-0.074	-0.249	0.642
Brev2	A4249_RS15495	A4249_RS15495		M1 family metallopeptidase	-0.647	-0.377	-0.140	-0.090
Brev2	A4249_RS15505	A4249_RS15505		DUF3617 family protein	-1.537	-7.969	-9.244	-9.796
Brev2	A4249_RS15520	A4249_RS15520		YceI family protein	0.835	-0.202	-1.328	-0.055
Brev2	A4249_RS15530	A4249_RS15530		helicase-related protein	-1.570	-0.082	-4.053	0.256
Brev2	A4249_RS15540	A4249_RS15540		ATP-binding protein	-0.453	0.395	0.611	-0.765
Brev2	A4249_RS15545	A4249_RS15545		TorF family putative porin	1.166	-0.789	0.402	-1.397
Brev2	A4249_RS15550	A4249_RS15550		methyl-accepting chemotaxis protein	2.091	-0.181	-0.255	0.477
Brev2	A4249_RS15555	A4249_RS15555		STAS domain-containing protein	4.700	0.146	0.406	0.664
Brev2	A4249_RS15560	A4249_RS15560		response regulator	2.182	-0.305	0.938	-0.164
Brev2	A4249_RS15565	A4249_RS15565		chemotaxis protein CheA	1.143	-0.514	-1.032	0.636
Brev2	A4249_RS15570	A4249_RS15570		chemotaxis protein CheW	-1.832	-2.301	-0.523	-1.571
Brev2	A4249_RS15575	A4249_RS15575		protein-glutamate O-methyltransferase	2.125	-1.769	-1.366	0.264
Brev2	A4249_RS15580	A4249_RS15580		chemotaxis response regulator protein-glutamate methylesterase	4.685	1.191	1.882	2.773
Brev2	A4249_RS15585	A4249_RS15585		response regulator	0.851	-1.449	-0.824	0.334
Brev2	A4249_RS15590	A4249_RS15590		chemotaxis protein CheD	1.585	1.208	0.510	0.886
Brev2	A4249_RS15595	A4249_RS15595		hypothetical protein	0.876	-0.255	0.097	-1.134
Brev2	A4249_RS15600	A4249_RS15600		response regulator	1.850	-0.573	1.064	1.781
Brev2	A4249_RS15605	A4249_RS15605		hypothetical protein	2.306	0.861	1.815	0.970
Brev2	A4249_RS15615	A4249_RS15615		2'-5' RNA ligase family protein	0.428	0.977	-0.573	1.197
Brev2	A4249_RS15620	A4249_RS15620		histone deacetylase	-0.319	0.423	0.863	0.910
Brev2	A4249_RS15625	A4249_RS15625		response regulator	0.542	-0.026	-0.704	0.865
Brev2	A4249_RS15630	A4249_RS15630		sensor histidine kinase KdpD	-1.007	0.653	-0.531	-0.243
Brev2	A4249_RS15635	A4249_RS15635		K(+)-transporting ATPase subunit C	-0.610	-0.079	-1.037	0.205
Brev2	A4249_RS15640	A4249_RS15640		TorF family putative porin	0.415	0.258	1.036	-0.804
Brev2	A4249_RS15645	A4249_RS15645		potassium-transporting ATPase subunit KdpB	-1.013	-0.513	-0.822	-1.043
Brev2	A4249_RS15650	A4249_RS15650		potassium-transporting ATPase subunit KdpA	-0.453	0.477	0.069	-0.074
Brev2	A4249_RS15655	A4249_RS15655		hypothetical protein	-0.340	1.004	-0.422	0.442
Brev2	A4249_RS15660	A4249_RS15660		hypothetical protein	0.750	-1.196	-0.374	-2.062
Brev2	A4249_RS15665	A4249_RS15665		response regulator transcription factor	-0.591	-0.643	-0.063	-3.775
Brev2	A4249_RS15675	A4249_RS15675		Crp/Fnr family transcriptional regulator	2.227	0.750	17.975	3.422
Brev2	A4249_RS15685	A4249_RS15685		DUF1206 domain-containing protein	-0.852	-0.282	1.245	0.115
Brev2	A4249_RS15690	A4249_RS15690		DsbA family oxidoreductase	-1.217	-1.079	-1.214	-0.191
Brev2	A4249_RS15695	A4249_RS15695		hypothetical protein	0.318	0.579	-0.451	1.352
Brev2	A4249_RS15700	A4249_RS15700		AAA family ATPase	-0.146	0.035	0.534	1.664
Brev2	A4249_RS15705	A4249_RS15705		SLATT domain-containing protein	-0.230	0.199	0.221	0.596
Brev2	A4249_RS15710	A4249_RS15710		nucleotidyltransferase	-1.128	-0.083	-0.160	-0.925
Brev2	A4249_RS15715	A4249_RS15715		phosphomethylpyrimidine synthase ThiC	-8.222	-6.806	-25.468	-17.359
Brev2	A4249_RS15725	A4249_RS15725		hypothetical protein	0.341	0.593	-0.124	1.788
Brev2	A4249_RS15730	A4249_RS15730		TIGR02587 family membrane protein	0.240	0.728	-0.741	0.519
Brev2	A4249_RS15740	A4249_RS15740		D-cysteine desulfhydrase	0.443	1.516	1.187	0.077
Brev2	A4249_RS15750	A4249_RS15750		chromate efflux transporter	-0.523	1.915	-0.282	1.555
Brev2	A4249_RS15755	A4249_RS15755		amino acid racemase	0.516	-0.669	-0.803	0.993
Brev2	A4249_RS15765	A4249_RS15765		ribokinase	-0.303	-0.328	0.992	0.249
Brev2	A4249_RS15780	A4249_RS15780		hypothetical protein	-0.416	0.742	0.639	0.612
Brev2	A4249_RS15785	A4249_RS15785		prolyl oligopeptidase family serine peptidase	-0.757	-0.651	0.336	-0.045
Brev2	A4249_RS15790	A4249_RS15790		hypothetical protein	-0.416	0.022	-1.777	-1.985
Brev2	A4249_RS15795	A4249_RS15795		zinc-dependent alcohol dehydrogenase family protein	-0.493	0.359	0.468	0.478
Brev2	A4249_RS15800	A4249_RS15800		thioesterase family protein	1.023	0.783	0.377	1.848
Brev2	A4249_RS15805	A4249_RS15805		MarR family transcriptional regulator	-1.945	0.117	-0.756	-0.793
Brev2	A4249_RS15810	A4249_RS15810		retropepsin-like aspartic protease	0.028	0.803	0.207	0.287
Brev2	A4249_RS15815	A4249_RS15815		PadR family transcriptional regulator	-1.146	0.039	-1.502	-0.533
Brev2	A4249_RS15820	A4249_RS15820		arsenate reductase (glutaredoxin)	0.760	1.111	-0.361	0.894
Brev2	A4249_RS15825	A4249_RS15825		metalloregulator ArsR/SmtB family transcription factor	1.369	1.505	0.238	1.165
Brev2	A4249_RS15830	A4249_RS15830		arsenic transporter	0.376	-0.212	-0.315	1.411
Brev2	A4249_RS15835	A4249_RS15835		hypothetical protein	-0.581	-5.310	2.897	-3.911
Brev2	A4249_RS15845	A4249_RS15845		hemerythrin domain-containing protein	-0.131	-0.336	-0.521	0.600
Brev2	A4249_RS15850	A4249_RS15850		MgtC/SapB family protein	-0.574	0.788	-0.680	0.256
Brev2	A4249_RS15865	A4249_RS15865		Holliday junction branch migration DNA helicase RuvB	-1.108	-1.207	-0.294	-1.334
Brev2	A4249_RS15870	A4249_RS15870		alpha/beta fold hydrolase	-0.167	0.773	-0.052	1.825
Brev2	A4249_RS15875	A4249_RS15875		hypothetical protein	-2.048	-2.372	-2.184	-1.257
Brev2	A4249_RS15880	A4249_RS15880		hypothetical protein	-0.683	-0.118	0.925	-0.213
Brev2	A4249_RS15885	A4249_RS15885		tol-pal system-associated acyl-CoA thioesterase	2.680	4.161	7.682	5.632
Brev2	A4249_RS15890	A4249_RS15890		hypothetical protein	-0.337	0.308	1.270	1.135
Brev2	A4249_RS15930	A4249_RS15930		DUF3667 domain-containing protein	1.165	0.065	-0.088	0.569
Brev2	A4249_RS15950	A4249_RS15950		acyltransferase family protein	-0.291	-0.517	-1.668	-0.570
Brev2	A4249_RS15955	A4249_RS15955		hypothetical protein	0.964	0.010	-0.965	1.673
Brev2	A4249_RS15960	A4249_RS15960		transcriptional regulator	-1.199	-0.865	-1.191	-1.624
Brev2	A4249_RS15965	A4249_RS15965		YdeI/OmpD-associated family protein	1.667	1.148	1.717	0.771
Brev2	A4249_RS15975	A4249_RS15975		DMT family protein	1.429	0.164	0.324	-0.924
Brev2	A4249_RS15980	A4249_RS15980		multidrug efflux SMR transporter	0.590	-1.687	-1.711	-0.484
Brev2	A4249_RS15990	A4249_RS15990		nucleotidyltransferase family protein	-0.258	-0.058	-0.493	0.182
Brev2	A4249_RS15995	A4249_RS15995		DUF983 domain-containing protein	0.379	1.170	-2.400	1.083
Brev2	A4249_RS16000	A4249_RS16000		hypothetical protein	10.679	2.686	0.822	1.724
Brev2	A4249_RS16010	A4249_RS16010		flagellar type III secretion system pore protein FliP	1.473	0.079	-0.630	1.266
Brev2	A4249_RS16015	A4249_RS16015		flagellar biosynthetic protein FliO	0.209	-0.724	-0.472	-0.656
Brev2	A4249_RS16020	A4249_RS16020		flagellar basal body rod protein FlgB	7.602	1.000	1.618	1.339
Brev2	A4249_RS16025	A4249_RS16025		flagellar basal body rod protein FlgC	8.667	0.753	3.314	1.203
Brev2	A4249_RS16035	A4249_RS16035		polysaccharide biosynthesis/export family protein	0.106	0.739	4.334	0.897
Brev2	A4249_RS16040	A4249_RS16040		FAD-dependent oxidoreductase	2.347	3.149	21.376	5.818
Brev2	A4249_RS16045	A4249_RS16045		WecB/TagA/CpsF family glycosyltransferase	-0.696	1.257	-1.103	0.032
Brev2	A4249_RS16075	A4249_RS16075		RNA polymerase factor sigma-54	3.762	-2.626	-2.935	-1.023
Brev2	A4249_RS16080	A4249_RS16080		ribosome-associated translation inhibitor RaiA	-1.271	-1.057	-1.931	-0.681
Brev2	A4249_RS16085	A4249_RS16085		PTS IIA-like nitrogen regulatory protein PtsN	-1.092	-2.004	0.014	-0.862
Brev2	A4249_RS16090	A4249_RS16090		DUF1150 domain-containing protein	0.585	0.729	0.736	2.096
Brev2	A4249_RS16095	A4249_RS16095		Hsp20 family protein	1.829	1.391	2.336	0.147
Brev2	A4249_RS16100	A4249_RS16100		ammonium transporter	-5.243	-2.523	-4.987	-3.093
Brev2	A4249_RS16105	A4249_RS16105		glutamate synthase large subunit	-15.021	-22.050	-14.847	-19.317
Brev2	A4249_RS16110	A4249_RS16110		NAD(P)-dependent oxidoreductase	-7.900	-8.965	-8.096	-6.524
Brev2	A4249_RS16115	A4249_RS16115		membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family	0.651	0.836	2.717	1.231
Brev2	A4249_RS16120	A4249_RS16120		glutamate-5-semialdehyde dehydrogenase	-11.415	-13.188	-11.328	-12.945
Brev2	A4249_RS16125	A4249_RS16125		glutamate 5-kinase	-7.686	-10.283	-11.179	-10.379
Brev2	A4249_RS16130	A4249_RS16130		ZIP family metal transporter	-1.110	-0.632	-1.734	-0.772
Brev2	A4249_RS16135	A4249_RS16135		glycoside hydrolase family 3 N-terminal domain-containing protein	0.009	-0.947	0.226	-0.532
Brev2	A4249_RS16150	A4249_RS16150		hypothetical protein	-0.522	0.193	-0.996	-0.068
Brev2	A4249_RS16155	A4249_RS16155		tRNA-Glu	-0.872	-0.785	-1.599	0.546
Brev2	A4249_RS16160	A4249_RS16160		cystathionine gamma-synthase	-13.348	-17.727	-13.609	-15.200
Brev2	A4249_RS16165	A4249_RS16165		homoserine O-succinyltransferase	-5.517	-4.269	-2.816	-5.317
Brev2	A4249_RS16190	A4249_RS16190		endonuclease domain-containing protein	0.230	2.242	1.150	1.810
Brev2	A4249_RS16195	A4249_RS16195		RHS domain-containing protein	-0.539	0.298	-0.083	-0.288
Brev2	A4249_RS16200	A4249_RS16200		hypothetical protein	-1.320	-0.535	-0.360	-0.680
Brev2	A4249_RS16205	A4249_RS16205		IS6 family transposase	-0.438	-0.534	0.549	0.052
Brev2	A4249_RS16230	A4249_RS16230		copper resistance protein B	-0.907	-0.675	-0.358	-0.174
Brev2	A4249_RS16245	A4249_RS16245		OmpA family protein	-0.781	1.606	-0.830	0.428
Brev2	A4249_RS16250	A4249_RS16250		DUF3606 domain-containing protein	0.866	1.080	-0.259	-0.180
Brev2	A4249_RS16265	A4249_RS16265		helix-turn-helix domain-containing protein	0.123	0.684	0.598	0.157
Brev2	A4249_RS16275	A4249_RS16275		recombinase family protein	-0.241	0.206	0.089	-0.385
Brev2	A4249_RS16280	A4249_RS16280		general stress protein	-1.473	-1.745	-4.563	-2.391
Brev2	A4249_RS16300	A4249_RS16300		DUF3606 domain-containing protein	0.134	-1.102	0.237	-0.060
Brev2	A4249_RS16320	A4249_RS16320		DNA gyrase inhibitor YacG	-0.305	-0.370	-0.784	-1.254
Brev2	A4249_RS16325	A4249_RS16325		helix-turn-helix transcriptional regulator	-1.752	-0.855	-1.770	0.501
Brev2	A4249_RS16355	A4249_RS16355		cation transporter	0.715	0.611	-0.451	-0.334
Brev2	A4249_RS16365	A4249_RS16365		DUF393 domain-containing protein	0.240	0.315	1.740	0.596
Brev2	A4249_RS16400	A4249_RS16400		FecR domain-containing protein	0.013	0.457	-0.788	0.072
Brev2	A4249_RS16410	A4249_RS16410		helix-turn-helix transcriptional regulator	-0.053	-1.538	-0.428	-0.621
Brev2	A4249_RS16415	A4249_RS16415		UDP-glucose 4-epimerase GalE	-0.732	-0.794	-0.781	0.457
Brev2	A4249_RS16420	A4249_RS16420		hypothetical protein	-1.562	-0.984	-0.333	-1.848
Brev2	A4249_RS16425	A4249_RS16425		hypothetical protein	0.498	-0.026	0.787	-0.052
Brev2	A4249_RS16430	A4249_RS16430		hypothetical protein	-1.101	-0.923	0.504	-0.084
Brev2	A4249_RS16435	A4249_RS16435		hypothetical protein	-0.880	-0.292	-0.107	-0.527
Brev2	A4249_RS16440	A4249_RS16440		hypothetical protein	0.239	-0.962	-0.500	-0.057
Brev2	A4249_RS16455	A4249_RS16455		helix-turn-helix transcriptional regulator	-0.622	-0.710	-1.079	-0.776
Brev2	A4249_RS16460	A4249_RS16460		hypothetical protein	1.022	0.856	0.287	0.430
Brev2	A4249_RS16465	A4249_RS16465		hypothetical protein	0.517	1.084	1.108	0.256
Brev2	A4249_RS16470	A4249_RS16470		hypothetical protein	0.179	0.608	0.791	0.428
Brev2	A4249_RS16480	A4249_RS16480		hypothetical protein	-0.106	-0.605	-1.682	-0.846
Brev2	A4249_RS16485	A4249_RS16485		hypothetical protein	-0.369	-2.271	-1.619	-2.001
Brev2	A4249_RS16490	A4249_RS16490		hypothetical protein	0.984	0.165	0.657	-0.942
Brev2	A4249_RS16500	A4249_RS16500		hypothetical protein	-0.430	-0.232	-0.820	0.072
Brev2	A4249_RS16505	A4249_RS16505		SEC-C metal-binding domain-containing protein	-1.768	-0.485	-0.635	-0.034
Brev2	A4249_RS16510	A4249_RS16510		HEAT repeat domain-containing protein	0.494	0.793	1.416	-0.672
Brev2	A4249_RS16515	A4249_RS16515		hypothetical protein	1.561	1.232	0.878	1.180
Brev2	A4249_RS16520	A4249_RS16520		hypothetical protein	0.859	0.314	0.857	-1.280
Brev2	A4249_RS16525	A4249_RS16525		hypothetical protein	0.747	1.072	-1.006	0.248
Brev2	A4249_RS16540	A4249_RS16540		hypothetical protein	-2.542	-2.662	-1.450	0.157
Brev2	A4249_RS16545	A4249_RS16545		hypothetical protein	1.445	0.992	0.431	-0.201
Brev2	A4249_RS16550	A4249_RS16550		hypothetical protein	0.139	1.362	0.077	0.197
Brev2	A4249_RS16555	A4249_RS16555		hypothetical protein	-0.328	1.230	0.654	0.039
Brev2	A4249_RS16560	A4249_RS16560		hypothetical protein	0.064	-1.169	-0.337	0.258
Brev2	A4249_RS16565	A4249_RS16565		hypothetical protein	-1.504	-2.356	-0.529	-3.240
Brev2	A4249_RS16570	A4249_RS16570		hypothetical protein	0.335	-0.218	0.741	-1.381
Brev2	A4249_RS16585	A4249_RS16585		hypothetical protein	-0.644	0.667	0.519	1.176
Brev2	A4249_RS16590	A4249_RS16590		hypothetical protein	0.080	0.669	0.337	1.334
Brev2	A4249_RS16595	A4249_RS16595		hypothetical protein	2.177	0.595	16.563	2.609
Brev2	A4249_RS16605	A4249_RS16605		hypothetical protein	0.319	-0.401	0.250	1.256
Brev2	A4249_RS16610	A4249_RS16610		hypothetical protein	-0.350	-0.322	-0.991	-0.172
Brev2	A4249_RS16615	A4249_RS16615		hypothetical protein	-0.107	-0.402	0.367	0.032
Brev2	A4249_RS16620	A4249_RS16620		hypothetical protein	-0.780	-0.898	-1.173	-0.136
Brev2	A4249_RS16625	A4249_RS16625		hypothetical protein	-0.193	-0.734	-1.541	0.221
Brev2	A4249_RS16630	A4249_RS16630		DUF2474 family protein	-0.129	-0.333	-0.516	-0.307
Brev2	A4249_RS16635	A4249_RS16635		hypothetical protein	0.295	-0.476	0.677	-0.158
