orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS22505	RS_RS22505		low specificity L-threonine aldolase	-1.993	0.252	0.466	-0.533	0.400	1.306	1.424
RalstoniaGMI1000	RS_RS22510	RS_RS22510		hypothetical protein	-1.761	-0.858	0.739	-1.084	-0.752	0.616	0.168
RalstoniaGMI1000	RS_RS22515	RS_RS22515		DUF2000 domain-containing protein	1.519	-0.815	-0.282	-0.412	-0.923	-1.502	0.100
RalstoniaGMI1000	RS_RS22520	RS_RS22520		transcriptional regulator	-0.779	-0.450	0.097	-1.154	-0.904	1.203	0.435
RalstoniaGMI1000	RS_RS22525	RS_RS22525		hypothetical protein	-1.102	2.197	-1.060	-0.105	-2.180	-2.210	0.062
RalstoniaGMI1000	RS_RS22530	RS_RS22530		TetR/AcrR family transcriptional regulator	-0.539	0.225	0.063	-0.941	0.597	0.522	0.178
RalstoniaGMI1000	RS_RS22535	RS_RS22535		hydrolase	0.338	0.282	-0.498	0.130	-0.233	1.080	-0.013
RalstoniaGMI1000	RS_RS22540	RS_RS22540		KR domain-containing protein	0.693	0.591	0.968	-0.238	-0.289	-0.384	0.483
RalstoniaGMI1000	RS_RS22545	RS_RS22545		NAD(P)-dependent alcohol dehydrogenase	0.247	0.369	-0.330	-0.117	1.094	-0.056	0.242
RalstoniaGMI1000	RS_RS22550	RS_RS22550		LysR family transcriptional regulator	0.617	-1.638	-0.544	-1.853	0.418	-0.375	0.437
RalstoniaGMI1000	RS_RS22555	RS_RS22555		aquaporin family protein	0.872	-0.592	0.031	-1.246	-0.223	-1.568	-0.972
RalstoniaGMI1000	RS_RS22560	RS_RS22560		arsenate reductase ArsC	-0.145	0.957	-2.396	-0.448	0.629	-0.898	0.896
RalstoniaGMI1000	RS_RS22565	RS_RS22565		ArsR family transcriptional regulator	-0.592	-0.956	0.509	0.031	0.051	-1.318	-0.712
RalstoniaGMI1000	RS_RS22570	RS_RS22570		hypothetical protein	-0.714	0.296	0.901	-0.600	0.846	-0.110	-0.698
RalstoniaGMI1000	RS_RS22575	RS_RS22575		hypothetical protein	-0.555	0.662	0.570	0.538	0.335	0.273	-1.147
RalstoniaGMI1000	RS_RS22585	RS_RS22585		hypothetical protein	-0.418	0.272	-0.485	0.511	1.901	0.085	0.322
RalstoniaGMI1000	RS_RS22600	RS_RS22600		IS5/IS1182 family transposase	0.871	1.045	0.160	0.054	0.149	0.085	-0.039
RalstoniaGMI1000	RS_RS22605	RS_RS22605		membrane protein	0.379	-0.133	0.062	0.594	1.599	-0.259	-0.823
RalstoniaGMI1000	RS_RS22610	RS_RS22610		DUF1795 domain-containing protein	0.067	-1.220	0.074	0.656	0.734	1.934	2.649
RalstoniaGMI1000	RS_RS22615	RS_RS22615		type VI secretion system tip protein VgrG	0.543	-0.768	0.823	1.903	0.633	-0.320	-0.214
RalstoniaGMI1000	RS_RS22620	RS_RS22620		amino acid ABC transporter substrate-binding protein	-0.136	-0.727	-0.190	0.830	1.450	-0.424	0.063
RalstoniaGMI1000	RS_RS22625	RS_RS22625		DNA-binding response regulator	0.691	-0.118	1.374	-0.734	-1.048	0.125	-0.139
RalstoniaGMI1000	RS_RS22630	RS_RS22630		helix-turn-helix transcriptional regulator	-0.207	-1.210	-0.443	0.508	-0.088	-1.342	0.636
RalstoniaGMI1000	RS_RS22635	RS_RS22635		glutaminase	-0.146	1.634	0.597	0.732	0.729	1.345	1.361
RalstoniaGMI1000	RS_RS22640	RS_RS22640		molybdate ABC transporter permease subunit	0.854	1.174	0.381	-1.065	-2.077	-0.525	-0.332
RalstoniaGMI1000	RS_RS22645	RS_RS22645		ABC transporter ATP-binding protein	0.142	0.041	-0.141	-0.144	-0.502	-1.425	-1.574
RalstoniaGMI1000	RS_RS22650	RS_RS22650		LysR family transcriptional regulator	-0.406	-0.395	0.383	-0.658	0.664	-0.127	1.039
RalstoniaGMI1000	RS_RS22655	RS_RS22655		NADPH-dependent F420 reductase	-1.112	1.414	-0.502	0.527	-1.074	0.165	0.687
RalstoniaGMI1000	RS_RS22660	RS_RS22660		alpha/beta hydrolase	-0.583	-0.740	-0.632	-1.012	-0.129	0.521	0.638
RalstoniaGMI1000	RS_RS22670	RS_RS22670		hypothetical protein	-0.027	-1.841	1.496	0.940	1.078	1.543	0.838
RalstoniaGMI1000	RS_RS22675	RS_RS22675		tautomerase	-1.040	-1.645	1.504	0.987	1.677	-0.198	1.249
RalstoniaGMI1000	RS_RS22685	RS_RS22685		molybdenum-dependent transcriptional regulator	-0.380	-0.003	-0.461	0.489	0.456	0.366	0.487
RalstoniaGMI1000	RS_RS22690	RS_RS22690		hypothetical protein	-0.513	-0.360	0.761	0.191	0.963	-0.827	-0.092
RalstoniaGMI1000	RS_RS22695	RS_RS22695		bifunctional diguanylate cyclase/phosphodiesterase	-0.153	-1.485	-0.036	-0.139	1.012	0.759	0.742
RalstoniaGMI1000	RS_RS22700	RS_RS22700		hypothetical protein	0.160	0.393	2.468	0.187	-0.385	-0.663	-0.046
RalstoniaGMI1000	RS_RS22705	RS_RS22705		hypothetical protein	0.202	0.087	0.305	-1.885	-0.994	-0.329	-1.497
RalstoniaGMI1000	RS_RS22710	RS_RS22710		AraC family transcriptional regulator	-1.122	0.812	-0.151	-0.021	-0.784	0.128	-0.218
RalstoniaGMI1000	RS_RS22715	RS_RS22715		DUF1272 domain-containing protein	-0.276	0.477	-1.144	-0.237	0.598	0.510	1.322
RalstoniaGMI1000	RS_RS22720	RS_RS22720		universal stress protein	-0.683	0.426	-1.067	1.067	0.519	1.217	1.505
RalstoniaGMI1000	RS_RS22725	RS_RS22725		lipoprotein signal peptidase	0.259	1.626	-0.547	-0.179	-0.583	-0.028	1.065
RalstoniaGMI1000	RS_RS22730	RS_RS22730		DNA-binding response regulator	-0.514	-1.162	0.743	-0.321	-0.343	1.608	0.996
RalstoniaGMI1000	RS_RS22735	RS_RS22735		two-component sensor histidine kinase	-1.134	0.648	-0.459	1.195	0.474	0.438	0.726
RalstoniaGMI1000	RS_RS22740	RS_RS22740		hypothetical protein	-0.691	-0.335	-0.284	-0.863	0.645	1.121	-0.477
RalstoniaGMI1000	RS_RS22745	RS_RS22745		TetR/AcrR family transcriptional regulator	-0.221	0.439	-0.123	-1.547	-0.268	1.440	-0.154
RalstoniaGMI1000	RS_RS22750	RS_RS22750		hypothetical protein	-1.343	-0.913	0.824	-0.398	-0.030	-0.532	0.135
RalstoniaGMI1000	RS_RS22755	RS_RS22755		DUF2145 domain-containing protein	-0.360	0.915	0.202	-1.107	0.780	-0.832	-1.691
RalstoniaGMI1000	RS_RS22760	RS_RS22760		choline dehydrogenase	-0.020	0.283	0.861	-0.526	-0.242	-0.240	-0.842
RalstoniaGMI1000	RS_RS22765	RS_RS22765		hypothetical protein	0.399	0.390	0.498	-0.476	-0.334	0.396	0.183
RalstoniaGMI1000	RS_RS22770	RS_RS22770		metallophosphoesterase	-0.242	-0.112	-0.735	-1.010	-0.375	0.253	0.132
RalstoniaGMI1000	RS_RS22775	RS_RS22775		hypothetical protein	-0.686	0.152	-1.035	-0.851	0.155	0.583	0.097
RalstoniaGMI1000	RS_RS22780	RS_RS22780		hypothetical protein	1.454	-1.441	0.734	-0.554	2.067	1.141	0.224
RalstoniaGMI1000	RS_RS22785	RS_RS22785		TerC family protein	-0.273	-0.589	-1.608	-1.325	-0.709	-0.154	0.761
RalstoniaGMI1000	RS_RS22790	RS_RS22790		cytochrome-c peroxidase	0.098	0.375	1.132	-0.221	-1.143	0.308	0.289
RalstoniaGMI1000	RS_RS22795	RS_RS22795		acid phosphatase	-0.073	-0.589	0.237	-0.014	-0.101	0.201	-0.265
RalstoniaGMI1000	RS_RS22805	RS_RS22805		hypothetical protein	0.349	0.118	-1.744	-0.270	0.027	-0.911	-0.025
RalstoniaGMI1000	RS_RS22810	RS_RS22810		MFS transporter	-0.787	-0.841	1.664	0.765	0.401	-0.212	0.453
RalstoniaGMI1000	RS_RS22815	RS_RS22815		hybrid sensor histidine kinase/response regulator	-0.074	-0.192	0.092	-0.411	0.870	-1.508	-0.818
RalstoniaGMI1000	RS_RS22825	RS_RS22825		type I secretion C-terminal target domain-containing protein	0.710	-0.670	0.633	0.043	0.486	-0.111	0.052
RalstoniaGMI1000	RS_RS22830	RS_RS22830		TolC family protein	1.857	0.579	0.939	0.968	-0.027	-0.363	0.265
RalstoniaGMI1000	RS_RS22835	RS_RS22835		type I secretion system permease/ATPase	0.749	-1.264	-1.624	-0.894	-1.651	-0.126	0.108
RalstoniaGMI1000	RS_RS22840	RS_RS22840		secretion protein HlyD	-1.289	-0.035	-0.650	-1.130	-1.142	1.786	0.596
RalstoniaGMI1000	RS_RS22845	RS_RS22845		sugar kinase	-0.708	-0.689	0.732	-0.488	-0.025	-0.257	0.302
RalstoniaGMI1000	RS_RS22850	RS_RS22850		amino acid deaminase	0.173	-1.090	-0.422	0.101	-0.187	0.945	1.388
RalstoniaGMI1000	RS_RS22855	RS_RS22855		MurR/RpiR family transcriptional regulator	0.523	-0.773	-0.345	-0.441	-0.377	-0.719	-1.386
RalstoniaGMI1000	RS_RS22860	RS_RS22860		D-aminoacylase	-0.150	-1.049	-1.823	-1.403	-1.367	-1.574	-1.811
RalstoniaGMI1000	RS_RS22870	RS_RS22870		permease	0.673	-0.459	-2.546	-1.751	-2.167	-1.562	-1.410
RalstoniaGMI1000	RS_RS22880	RS_RS22880		3,4-dihydroxy-2-butanone-4-phosphate synthase	0.087	0.493	0.039	0.347	0.762	-1.890	-0.167
RalstoniaGMI1000	RS_RS22885	RS_RS22885		DNA-binding response regulator	-0.301	-0.930	-0.331	-1.121	-1.403	2.303	1.239
RalstoniaGMI1000	RS_RS22890	RS_RS22890		glycosyltransferase family 39 protein	0.386	0.954	0.601	0.074	0.510	0.559	1.496
RalstoniaGMI1000	RS_RS22895	RS_RS22895		DUF333 domain-containing protein	-0.514	-1.117	0.078	1.205	0.536	-1.696	0.655
RalstoniaGMI1000	RS_RS22900	RS_RS22900		two-component sensor histidine kinase	-1.293	-1.167	-0.166	0.775	1.592	0.550	1.174
RalstoniaGMI1000	RS_RS22905	RS_RS22905		DNA-binding response regulator	-1.296	-0.943	-1.059	-0.675	-0.990	0.317	0.739
RalstoniaGMI1000	RS_RS22910	RS_RS22910		multidrug transporter subunit MdtA	-0.258	-1.325	0.131	-0.636	-0.653	0.870	0.022
RalstoniaGMI1000	RS_RS22915	RS_RS22915		multidrug transporter subunit MdtB	-0.574	0.342	-0.416	0.229	-0.108	-1.301	-0.789
RalstoniaGMI1000	RS_RS22920	RS_RS22920		nodulation protein	-0.405	-0.296	0.136	-1.232	1.255	-0.747	0.325
RalstoniaGMI1000	RS_RS22925	RS_RS22925		RND transporter	-0.169	-0.541	-0.710	0.463	0.849	0.416	0.750
RalstoniaGMI1000	RS_RS22930	RS_RS22930		acyloxyacyl hydrolase	0.514	-0.377	0.067	0.438	-0.720	0.532	-0.529
RalstoniaGMI1000	RS_RS22935	RS_RS22935		oligosaccharide repeat unit polymerase	-0.473	-0.459	-0.979	-0.742	0.062	1.291	0.154
RalstoniaGMI1000	RS_RS22940	RS_RS22940		GGDEF domain-containing protein	-3.088	-0.054	-1.079	1.637	-0.592	3.091	-0.084
RalstoniaGMI1000	RS_RS22945	RS_RS22945		hypothetical protein	-0.465	-0.697	-0.354	-0.641	-0.283	0.958	-1.617
RalstoniaGMI1000	RS_RS22950	RS_RS22950		flagellar brake protein	-1.830	-0.192	-0.025	-2.304	-0.971	0.559	1.547
RalstoniaGMI1000	RS_RS22955	RS_RS22955		cytochrome d ubiquinol oxidase subunit II	0.860	-1.226	-0.019	0.268	0.682	2.774	3.267
RalstoniaGMI1000	RS_RS22960	RS_RS22960		cytochrome ubiquinol oxidase subunit I	-0.124	1.782	-0.942	-0.539	-0.070	-0.186	-1.511
RalstoniaGMI1000	RS_RS22965	RS_RS22965		GGDEF domain-containing protein	-0.039	-0.537	-1.760	0.816	-0.271	1.375	-0.896
RalstoniaGMI1000	RS_RS22970	RS_RS22970		methyl-accepting chemotaxis protein	0.256	-1.567	-0.334	0.176	-0.374	-0.065	-0.264
RalstoniaGMI1000	RS_RS22980	RS_RS22980		cardiolipin synthase	-0.710	-0.622	-0.112	0.415	0.920	-0.703	1.114
RalstoniaGMI1000	RS_RS22985	RS_RS22985		hypothetical protein	0.582	0.583	-0.126	-1.707	-0.513	1.012	0.114
RalstoniaGMI1000	RS_RS22990	RS_RS22990		MATE family efflux transporter	-0.971	-0.770	-0.157	-0.330	-0.798	0.406	1.311
RalstoniaGMI1000	RS_RS22995	RS_RS22995		DUF2239 domain-containing protein	-0.356	-0.698	-0.378	-0.090	-0.794	1.367	2.077
RalstoniaGMI1000	RS_RS23000	RS_RS23000		ankyrin repeat domain-containing protein	0.917	-1.135	-1.019	-0.618	0.478	0.987	2.227
RalstoniaGMI1000	RS_RS23015	RS_RS23015		hypothetical protein	-1.049	-1.090	0.527	-0.144	1.171	1.121	0.801
RalstoniaGMI1000	RS_RS23020	RS_RS23020		nitrate reductase	-2.083	-2.273	-0.388	-0.353	-0.251	0.351	0.652
RalstoniaGMI1000	RS_RS23025	RS_RS23025		NAD(P)/FAD-dependent oxidoreductase	0.566	-0.886	-1.634	0.221	1.164	-0.009	-0.034
RalstoniaGMI1000	RS_RS23030	RS_RS23030		nitrite reductase (NAD(P)H) small subunit	1.788	-0.549	0.346	0.163	1.323	0.477	0.911
RalstoniaGMI1000	RS_RS23035	RS_RS23035		nitrite reductase large subunit	-1.199	-1.696	-0.146	0.571	0.685	0.014	-0.457
RalstoniaGMI1000	RS_RS23040	RS_RS23040		MFS transporter	-1.474	0.448	-1.191	0.986	-0.821	-0.779	-0.563
RalstoniaGMI1000	RS_RS23045	RS_RS23045		PAS domain S-box protein	1.154	-0.013	0.372	0.151	0.137	0.247	0.008
RalstoniaGMI1000	RS_RS23050	RS_RS23050		(dimethylallyl)adenosine tRNA methylthiotransferase	0.097	-0.376	-0.251	0.740	0.708	0.817	-1.037
RalstoniaGMI1000	RS_RS23055	RS_RS23055		hypothetical protein	-0.121	0.740	1.019	1.347	0.359	0.674	0.513
RalstoniaGMI1000	RS_RS23060	RS_RS23060		LLM class flavin-dependent oxidoreductase	-0.603	0.372	0.906	-0.498	0.728	2.007	0.805
RalstoniaGMI1000	RS_RS23065	RS_RS23065		hypothetical protein	-0.174	-0.099	0.137	-1.048	-1.097	-0.151	-0.149
RalstoniaGMI1000	RS_RS23070	RS_RS23070		alpha/beta hydrolase	1.234	-1.520	-0.132	0.971	1.338	-0.411	0.268
RalstoniaGMI1000	RS_RS23075	RS_RS23075		VOC family virulence protein	-0.373	0.577	-1.225	-2.644	-1.780	0.572	-0.359
RalstoniaGMI1000	RS_RS23080	RS_RS23080		4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase	0.669	-0.585	0.437	0.231	-0.082	-0.364	0.737
RalstoniaGMI1000	RS_RS23085	RS_RS23085		pyridoxal phosphate-dependent aminotransferase	-0.167	-0.007	-0.067	-0.227	1.280	-1.052	-0.278
RalstoniaGMI1000	RS_RS23090	RS_RS23090		diguanylate cyclase	1.381	0.513	1.141	0.340	3.201	0.215	-1.247
RalstoniaGMI1000	RS_RS23095	RS_RS23095		diguanylate cyclase	-0.305	0.925	0.679	0.896	-0.183	-1.027	-0.009
RalstoniaGMI1000	RS_RS23100	RS_RS23100		LysR family transcriptional regulator	-1.298	-0.306	0.335	-0.289	0.183	2.701	1.311
RalstoniaGMI1000	RS_RS23105	RS_RS23105		hypothetical protein	1.427	-0.376	1.883	-0.493	-1.092	0.363	0.964
RalstoniaGMI1000	RS_RS23110	RS_RS23110		LysR family transcriptional regulator	-0.513	1.209	0.024	-0.680	-0.351	-0.109	0.124
RalstoniaGMI1000	RS_RS23115	RS_RS23115		polyisoprenoid-binding protein	0.402	-0.917	1.270	0.583	-0.035	0.404	0.234
RalstoniaGMI1000	RS_RS23120	RS_RS23120		hypothetical protein	-0.384	0.263	0.784	0.791	0.126	-0.353	0.119
RalstoniaGMI1000	RS_RS23125	RS_RS23125		lytic murein transglycosylase	0.424	2.447	0.796	0.218	0.190	-0.506	0.455
RalstoniaGMI1000	RS_RS23130	RS_RS23130		GbsR/MarR family transcriptional regulator	1.260	-1.218	1.280	0.968	-0.831	-1.330	-1.857
RalstoniaGMI1000	RS_RS23135	RS_RS23135		cytochrome ubiquinol oxidase subunit I	0.300	-0.285	-0.741	0.042	0.736	0.631	-0.167
RalstoniaGMI1000	RS_RS23140	RS_RS23140		cytochrome d ubiquinol oxidase subunit II	0.262	1.376	0.712	-1.483	-2.128	-0.037	-0.359
RalstoniaGMI1000	RS_RS23145	RS_RS23145		2-dehydropantoate 2-reductase	0.146	0.227	-1.039	1.580	-0.349	-0.666	-1.898
RalstoniaGMI1000	RS_RS23150	RS_RS23150		hypothetical protein	0.031	0.007	-0.245	0.418	-0.512	1.109	0.287
RalstoniaGMI1000	RS_RS23155	RS_RS23155		RidA family protein	0.234	-0.042	-0.405	-0.808	-1.215	0.434	0.014
RalstoniaGMI1000	RS_RS23160	RS_RS23160		AraC family transcriptional regulator	0.016	-0.560	1.357	0.207	0.280	-0.259	-1.506
RalstoniaGMI1000	RS_RS23165	RS_RS23165		lipoprotein signal peptidase	0.376	1.373	-0.674	0.372	0.468	-0.601	-0.031
RalstoniaGMI1000	RS_RS23170	RS_RS23170		VOC family protein	2.101	-1.336	0.222	0.371	-0.689	0.123	0.248
RalstoniaGMI1000	RS_RS23175	RS_RS23175		hypothetical protein	-0.319	-0.176	-0.009	0.153	0.602	-0.963	-1.198
RalstoniaGMI1000	RS_RS23180	RS_RS23180		hypothetical protein	0.151	1.162	-0.849	-0.640	0.135	1.013	-0.056
RalstoniaGMI1000	RS_RS23190	RS_RS23190		toxin HipA	-0.428	-1.108	-0.407	0.937	-0.312	-0.381	0.309
RalstoniaGMI1000	RS_RS23195	RS_RS23195		DUF2236 domain-containing protein	-0.114	-0.129	-0.234	0.193	-0.165	0.069	-1.142
RalstoniaGMI1000	RS_RS23200	RS_RS23200		MFS transporter	0.019	0.844	-0.100	-0.094	0.478	-0.681	-0.721
RalstoniaGMI1000	RS_RS23205	RS_RS23205		LysR family transcriptional regulator	0.066	1.286	-2.226	-1.026	-0.548	1.878	1.256
RalstoniaGMI1000	RS_RS23210	RS_RS23210		FMN-dependent NADH-azoreductase	1.103	-0.203	-0.728	-0.129	-1.180	-1.141	-0.661
RalstoniaGMI1000	RS_RS23225	RS_RS23225		hypothetical protein	-0.678	-0.380	0.078	0.318	-0.222	-0.232	-0.684
RalstoniaGMI1000	RS_RS23230	RS_RS23230		DUF1488 domain-containing protein	-0.106	0.612	-0.622	1.591	0.013	1.461	1.090
RalstoniaGMI1000	RS_RS23235	RS_RS23235		L-aspartate oxidase	0.095	-1.325	0.938	2.488	2.067	0.533	2.166
RalstoniaGMI1000	RS_RS23240	RS_RS23240		sulfite exporter TauE/SafE family protein	1.902	2.500	0.859	0.216	0.187	-0.342	0.013
RalstoniaGMI1000	RS_RS23245	RS_RS23245		AMP-dependent synthetase	-0.179	-0.201	1.071	0.005	0.328	-0.322	-0.451
RalstoniaGMI1000	RS_RS23250	RS_RS23250		hypothetical protein	1.045	2.280	-0.391	0.720	-0.575	-2.193	-0.865
RalstoniaGMI1000	RS_RS23255	RS_RS23255		LysR family transcriptional regulator	-0.482	-1.905	-0.775	-0.887	-1.817	-2.083	-1.179
RalstoniaGMI1000	RS_RS23260	RS_RS23260		sulfite exporter TauE/SafE family protein	0.620	1.327	0.157	0.099	-1.757	-0.142	-0.158
RalstoniaGMI1000	RS_RS23265	RS_RS23265		hypothetical protein	-0.015	1.259	-0.241	1.079	0.371	-0.278	-1.245
RalstoniaGMI1000	RS_RS23270	RS_RS23270		glycosyl hydrolase	-0.144	-0.118	1.019	1.189	0.662	1.012	2.822
RalstoniaGMI1000	RS_RS23275	RS_RS23275		TonB-dependent receptor	0.682	1.686	-0.173	-0.479	-1.319	-0.070	-1.071
RalstoniaGMI1000	RS_RS23280	RS_RS23280		DUF2946 domain-containing protein	-1.008	0.538	-1.966	-1.475	0.555	4.233	1.877
RalstoniaGMI1000	RS_RS23285	RS_RS23285		hypothetical protein	-0.392	0.007	-2.730	-0.348	-0.535	1.547	1.399
RalstoniaGMI1000	RS_RS23290	RS_RS23290		hypothetical protein	-0.544	1.311	-0.524	1.036	1.890	0.837	-0.504
RalstoniaGMI1000	RS_RS23295	RS_RS23295		YnfA family protein	1.719	1.098	-1.143	-0.321	-0.359	-0.329	-1.420
RalstoniaGMI1000	RS_RS23300	RS_RS23300		ATP-dependent helicase	0.150	-0.010	2.045	0.392	-0.130	0.447	0.455
RalstoniaGMI1000	RS_RS23310	RS_RS23310		hypothetical protein	0.186	0.248	-0.546	-1.761	-0.359	-0.417	-0.171
RalstoniaGMI1000	RS_RS23315	RS_RS23315		MFS transporter	-0.793	1.695	-0.314	0.243	-0.033	1.118	0.189
RalstoniaGMI1000	RS_RS23320	RS_RS23320		class II fumarate hydratase	-0.772	0.926	0.543	-0.679	-0.355	0.013	-0.565
RalstoniaGMI1000	RS_RS23325	RS_RS23325		carbohydrate kinase	-1.966	-0.410	0.366	1.768	0.698	0.653	1.694
RalstoniaGMI1000	RS_RS23330	RS_RS23330		type III effector protein	1.073	0.709	-1.379	-0.837	0.103	0.736	-0.805
RalstoniaGMI1000	RS_RS23335	RS_RS23335		phosphoenolpyruvate--protein phosphotransferase	1.039	0.683	-0.194	0.276	0.010	-0.197	0.620
RalstoniaGMI1000	RS_RS23340	RS_RS23340		maltoporin	0.257	0.231	-0.841	0.581	0.226	0.627	-0.317
RalstoniaGMI1000	RS_RS23345	RS_RS23345		fructosidase	-5.749	-3.533	0.189	0.316	0.513	0.805	0.520
RalstoniaGMI1000	RS_RS23350	RS_RS23350		PTS sugar transporter	-1.450	0.177	-0.726	-0.569	0.294	0.662	1.992
RalstoniaGMI1000	RS_RS23355	RS_RS23355		LacI family transcriptional regulator	0.301	1.507	0.593	-0.063	0.782	0.035	-0.256
RalstoniaGMI1000	RS_RS23360	RS_RS23360		type IV pilin protein	1.275	2.123	1.467	-0.118	0.020	0.002	-1.739
RalstoniaGMI1000	RS_RS23365	RS_RS23365		pilus assembly protein PilY	0.151	0.926	0.433	0.021	-0.391	0.525	-0.339
RalstoniaGMI1000	RS_RS23370	RS_RS23370		pilus assembly protein PilX	0.780	0.677	-0.559	-1.501	-1.479	1.626	3.115
RalstoniaGMI1000	RS_RS23375	RS_RS23375		type 4 fimbrial biogenesis protein	-0.363	0.399	0.117	0.879	0.273	0.725	0.090
RalstoniaGMI1000	RS_RS23380	RS_RS23380		type IV pilus modification protein PilV	0.871	0.597	2.027	0.294	0.046	-0.503	-0.505
RalstoniaGMI1000	RS_RS23385	RS_RS23385		prepilin-type N-terminal cleavage/methylation domain-containing protein	0.398	0.564	0.289	-0.224	-0.651	-0.397	-0.483
RalstoniaGMI1000	RS_RS23390	RS_RS23390		adenosylmethionine decarboxylase	-0.129	0.452	0.012	0.353	-0.938	1.961	-0.354
RalstoniaGMI1000	RS_RS23395	RS_RS23395		hypothetical protein	0.080	-0.387	-0.073	0.060	-0.021	0.226	0.477
RalstoniaGMI1000	RS_RS23400	RS_RS23400		DUF4178 domain-containing protein	0.183	0.409	-0.264	0.876	0.267	1.280	0.027
RalstoniaGMI1000	RS_RS23405	RS_RS23405		membrane protein	-0.194	-0.346	0.019	0.725	0.690	-0.536	-0.553
RalstoniaGMI1000	RS_RS23410	RS_RS23410		DUF350 domain-containing protein	-0.505	-0.546	0.860	-1.231	-0.083	-0.352	-1.377
RalstoniaGMI1000	RS_RS23415	RS_RS23415		ABC transporter substrate-binding protein	0.311	0.971	-1.454	0.218	0.260	-2.227	-1.460
RalstoniaGMI1000	RS_RS23550	RS_RS23550		MFS transporter	0.180	0.118	-0.450	0.691	-0.302	1.418	0.427
RalstoniaGMI1000	RS_RS23695	RS_RS23695		methyl-accepting chemotaxis protein	-0.769	1.102	1.052	1.473	0.706	-0.442	0.876
RalstoniaGMI1000	RS_RS23700	RS_RS23700		2-oxoglutarate dehydrogenase E1 component	0.066	2.077	-0.381	-0.581	-1.511	1.016	-0.266
RalstoniaGMI1000	RS_RS23705	RS_RS23705		acyltransferase	-0.077	0.669	0.754	0.033	-0.931	-0.019	-0.579
RalstoniaGMI1000	RS_RS23710	RS_RS23710		FAD:protein FMN transferase	0.281	-0.061	-0.208	-1.798	0.502	-1.115	-0.084
RalstoniaGMI1000	RS_RS23715	RS_RS23715		cytochrome c5 family protein	0.718	-0.100	-1.583	-0.108	-0.269	-1.162	-1.046
RalstoniaGMI1000	RS_RS23720	RS_RS23720		TAT-dependent nitrous-oxide reductase	0.585	0.034	-1.039	0.626	-0.342	-1.304	-0.730
RalstoniaGMI1000	RS_RS23725	RS_RS23725		regulatory protein NosR	-1.091	0.069	0.036	-0.426	0.380	-0.397	-0.771
RalstoniaGMI1000	RS_RS23730	RS_RS23730		nitrous oxide reductase family maturation protein NosD	-0.916	-0.644	0.285	-0.520	-0.955	0.955	0.916
RalstoniaGMI1000	RS_RS23735	RS_RS23735		ABC transporter ATP-binding protein	-1.271	0.890	0.654	-0.765	-0.597	-1.728	-0.419
RalstoniaGMI1000	RS_RS23740	RS_RS23740		ABC transporter permease	-1.869	-0.185	-0.276	0.984	-0.036	0.039	0.272
RalstoniaGMI1000	RS_RS23745	RS_RS23745		nitrous oxide reductase accessory protein NosL	-1.729	-1.626	1.350	-1.049	-0.764	1.358	1.024
RalstoniaGMI1000	RS_RS23750	RS_RS23750		hypothetical protein	0.249	-0.909	-0.151	0.062	-1.066	0.436	-0.131
RalstoniaGMI1000	RS_RS23755	RS_RS23755		AzlD family protein	-1.398	-0.911	0.345	1.038	-1.481	1.572	1.247
RalstoniaGMI1000	RS_RS23760	RS_RS23760		branched-chain amino acid ABC transporter permease	-0.517	-1.307	-0.668	-0.502	-0.192	0.829	-0.841
RalstoniaGMI1000	RS_RS23765	RS_RS23765		Lrp/AsnC family transcriptional regulator	1.039	-0.091	-1.903	-0.790	-0.370	-0.365	-0.715
RalstoniaGMI1000	RS_RS23770	RS_RS23770		hypothetical protein	-1.049	-0.024	-0.156	0.853	0.504	1.017	0.973
RalstoniaGMI1000	RS_RS23775	RS_RS23775		hypothetical protein	-1.262	0.402	1.381	-0.944	-0.176	-0.334	0.254
RalstoniaGMI1000	RS_RS23780	RS_RS23780		mercuric reductase	-0.855	-1.424	-1.141	-0.706	0.159	-1.141	-1.345
RalstoniaGMI1000	RS_RS23785	RS_RS23785		hypothetical protein	0.055	-1.382	-0.757	0.833	1.444	0.127	-0.330
RalstoniaGMI1000	RS_RS23790	RS_RS23790		hypothetical protein	-0.275	1.839	2.259	-1.192	0.739	0.103	0.408
RalstoniaGMI1000	RS_RS23795	RS_RS23795		sulfonate ABC transporter substrate-binding protein	0.197	-1.454	-1.430	0.150	-0.622	-1.276	-0.291
RalstoniaGMI1000	RS_RS23800	RS_RS23800		hypothetical protein	-0.873	-1.147	-0.849	0.554	1.272	0.308	0.381
RalstoniaGMI1000	RS_RS23805	RS_RS23805		YggT family protein	-0.216	-0.447	-0.771	-0.252	0.473	0.690	-0.016
