orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS07830	RS_RS07830		hypothetical protein	0.125	0.334	-0.519	-0.056	-0.326	0.154	-0.576
RalstoniaGMI1000	RS_RS07835	RS_RS07835		FAD-binding oxidoreductase	0.144	-0.162	0.607	0.269	-0.069	0.235	0.205
RalstoniaGMI1000	RS_RS07840	RS_RS07840		DUF2069 domain-containing protein	0.279	-1.268	-0.169	0.203	0.262	0.233	0.210
RalstoniaGMI1000	RS_RS07845	RS_RS07845		NAD(P)H:quinone oxidoreductase	0.371	-1.133	0.087	0.805	-0.734	-0.166	-0.557
RalstoniaGMI1000	RS_RS07850	RS_RS07850		membrane protein	-0.264	-0.362	0.191	-0.153	-0.139	-0.062	0.083
RalstoniaGMI1000	RS_RS07855	RS_RS07855		DUF962 domain-containing protein	-0.239	0.283	-0.127	-0.028	0.009	0.199	0.623
RalstoniaGMI1000	RS_RS07860	RS_RS07860		alpha/beta hydrolase	-0.183	0.590	0.257	0.010	-0.412	-1.252	-0.432
RalstoniaGMI1000	RS_RS07865	RS_RS07865		O-acetylhomoserine aminocarboxypropyltransferase	0.214	0.166	0.006	0.227	-0.066	0.493	-0.141
RalstoniaGMI1000	RS_RS07875	RS_RS07875		MFS transporter	-0.000	0.020	0.068	0.137	0.117	-0.163	-0.137
RalstoniaGMI1000	RS_RS07880	RS_RS07880		FKBP-type peptidyl-prolyl cis-trans isomerase	0.294	0.543	0.445	-0.038	-0.384	0.099	0.138
RalstoniaGMI1000	RS_RS07885	RS_RS07885		chorismate synthase	-5.544	-4.354	-3.679	0.494	-1.280	0.860	-0.126
RalstoniaGMI1000	RS_RS07895	RS_RS07895		NAD(P)-dependent oxidoreductase	-0.164	-0.363	-0.061	-0.010	0.024	0.088	-0.075
RalstoniaGMI1000	RS_RS07900	RS_RS07900		PAS domain-containing protein	0.144	-0.157	0.271	-0.043	0.025	-0.336	-0.221
RalstoniaGMI1000	RS_RS07905	RS_RS07905		CoA transferase subunit A	0.030	0.135	0.433	0.291	0.412	-0.100	-0.288
RalstoniaGMI1000	RS_RS07915	RS_RS07915		3-hydroxybutyrate dehydrogenase	-0.072	-1.404	0.570	-1.311	-0.499	0.435	0.348
RalstoniaGMI1000	RS_RS07920	RS_RS07920		alpha/beta hydrolase	-0.016	-0.474	0.512	0.084	0.069	-0.067	0.183
RalstoniaGMI1000	RS_RS07925	RS_RS07925		RidA family protein	0.176	-0.095	0.487	-0.019	0.406	-0.136	0.491
RalstoniaGMI1000	RS_RS07930	RS_RS07930		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.323	0.116	0.842	-0.064	0.715	0.014	0.493
RalstoniaGMI1000	RS_RS07975	RS_RS07975		MerR family transcriptional regulator	0.018	0.262	-0.302	-0.230	-0.334	0.241	-0.213
RalstoniaGMI1000	RS_RS07985	RS_RS07985		aldose 1-epimerase	-0.071	-0.314	-0.458	-0.123	0.064	0.022	0.036
RalstoniaGMI1000	RS_RS07990	RS_RS07990		hypothetical protein	0.011	-0.212	-0.148	0.017	-0.465	0.049	0.157
RalstoniaGMI1000	RS_RS07995	RS_RS07995		DNA polymerase IV	0.214	-0.161	-0.150	0.035	0.335	-0.106	0.022
RalstoniaGMI1000	RS_RS08000	RS_RS08000		amino acid permease	-0.016	-0.115	0.140	-0.053	0.020	0.058	0.196
RalstoniaGMI1000	RS_RS08005	RS_RS08005		DUF1223 domain-containing protein	0.285	0.525	-0.151	0.349	0.106	0.299	0.509
RalstoniaGMI1000	RS_RS08010	RS_RS08010		DUF1488 domain-containing protein	-0.619	-1.735	-0.087	0.477	0.094	-0.663	-0.238
RalstoniaGMI1000	RS_RS08020	RS_RS08020		homoprotocatechuate degradation operon regulator HpaR	0.654	-0.388	-0.959	0.376	0.670	0.655	0.749
RalstoniaGMI1000	RS_RS08025	RS_RS08025		exodeoxyribonuclease III	-0.593	-0.021	0.619	-0.979	-0.671	0.049	-0.066
RalstoniaGMI1000	RS_RS08030	RS_RS08030		cytosine deaminase	-0.039	0.084	0.046	-0.112	0.110	-0.200	0.041
RalstoniaGMI1000	RS_RS08035	RS_RS08035		oligopeptidase A	0.145	0.068	0.098	-0.389	-0.161	-0.387	-0.150
RalstoniaGMI1000	RS_RS08045	RS_RS08045		DNA-binding response regulator	-0.712	-0.420	-2.235	0.514	-0.850	0.557	-1.153
RalstoniaGMI1000	RS_RS08050	RS_RS08050		PAS domain-containing sensor histidine kinase	-0.702	-0.496	-1.054	0.076	-0.461	-0.437	-1.411
RalstoniaGMI1000	RS_RS08075	RS_RS08075		hypothetical protein	-0.188	-0.827	0.340	-0.005	-0.356	-0.139	0.059
RalstoniaGMI1000	RS_RS08085	RS_RS08085		histone deacetylase	-0.157	-0.253	0.049	0.334	0.209	0.033	0.034
RalstoniaGMI1000	RS_RS08090	RS_RS08090		EamA/RhaT family transporter	0.025	0.044	-0.009	0.264	0.079	0.458	-0.030
RalstoniaGMI1000	RS_RS08095	RS_RS08095		oxidoreductase	0.123	-0.227	0.241	-0.326	0.072	-0.015	-0.106
RalstoniaGMI1000	RS_RS08100	RS_RS08100		D-alanyl-D-alanine endopeptidase	-0.319	-0.177	0.043	0.108	0.065	-0.040	-0.433
RalstoniaGMI1000	RS_RS08110	RS_RS08110		(Fe-S)-binding protein	-0.189	-0.499	0.386	-0.285	0.476	0.162	0.310
RalstoniaGMI1000	RS_RS08115	RS_RS08115		iron-sulfur cluster-binding protein	-0.111	0.035	-0.017	-0.012	-0.023	0.204	0.135
RalstoniaGMI1000	RS_RS08125	RS_RS08125		NINE protein	0.062	0.662	-0.024	-0.141	-0.210	0.005	-0.330
RalstoniaGMI1000	RS_RS08135	RS_RS08135		arginyl-tRNA-protein transferase	0.047	-0.317	0.161	0.145	0.017	0.119	0.187
RalstoniaGMI1000	RS_RS08140	RS_RS08140		leucyl/phenylalanyl-tRNA--protein transferase	0.185	0.226	0.441	0.238	-0.351	0.284	0.153
RalstoniaGMI1000	RS_RS08145	RS_RS08145		NUDIX domain-containing protein	0.210	0.472	-0.171	0.017	0.032	-0.086	0.158
RalstoniaGMI1000	RS_RS08150	RS_RS08150		tRNA-Met	-0.130	0.001	-0.210	0.669	-0.318	-1.224	-1.199
RalstoniaGMI1000	RS_RS08165	RS_RS08165		hypothetical protein	-0.092	0.615	0.627	0.262	0.627	0.292	0.455
RalstoniaGMI1000	RS_RS08180	RS_RS08180		RNA-binding transcriptional accessory protein	-0.288	-0.318	-0.106	-0.206	0.002	-0.007	-0.005
RalstoniaGMI1000	RS_RS08185	RS_RS08185		hypothetical protein	-0.052	-1.739	-0.235	-0.081	0.117	0.108	0.338
RalstoniaGMI1000	RS_RS08190	RS_RS08190		DUF465 domain-containing protein	-0.687	-0.662	-0.312	0.596	-0.429	-0.659	-0.953
RalstoniaGMI1000	RS_RS08195	RS_RS08195		ATP-dependent DNA helicase	-0.238	-0.024	0.113	-0.139	-0.128	-0.204	0.009
RalstoniaGMI1000	RS_RS08205	RS_RS08205		RluA family pseudouridine synthase	-0.396	-0.781	-0.024	0.331	-0.230	0.263	0.193
RalstoniaGMI1000	RS_RS08210	RS_RS08210		peptidoglycan editing factor PgeF	0.097	0.428	-0.613	0.128	0.161	0.136	0.235
RalstoniaGMI1000	RS_RS08220	RS_RS08220		class I poly(R)-hydroxyalkanoic acid synthase	-1.680	0.626	-1.708	-3.555	-1.950	-3.283	-1.908
RalstoniaGMI1000	RS_RS08225	RS_RS08225		acetyl-CoA C-acetyltransferase	-0.025	-0.229	0.582	-0.545	0.459	-0.891	0.408
RalstoniaGMI1000	RS_RS08230	RS_RS08230		beta-ketoacyl-ACP reductase	-0.933	-0.245	-0.707	-1.538	-0.945	-1.488	-0.593
RalstoniaGMI1000	RS_RS08235	RS_RS08235		polyhydroxyalkanoate synthesis repressor PhaR	-0.594	-0.114	-0.995	-1.166	-1.112	-0.644	-1.261
RalstoniaGMI1000	RS_RS08240	RS_RS08240		tRNA-dihydrouridine synthase C	0.013	0.402	0.200	0.122	0.266	-0.103	-0.004
RalstoniaGMI1000	RS_RS08245	RS_RS08245		30S ribosomal protein S12 methylthiotransferase RimO	-0.041	0.143	-0.151	-0.030	0.109	-0.049	0.264
RalstoniaGMI1000	RS_RS08250	RS_RS08250		acetyl-CoA C-acyltransferase	0.076	0.061	-0.094	0.540	-0.021	0.099	0.046
RalstoniaGMI1000	RS_RS08255	RS_RS08255		hypothetical protein	0.567	1.672	-0.322	-0.064	1.042	1.117	0.280
RalstoniaGMI1000	RS_RS08260	RS_RS08260		cystathionine beta-lyase	-0.055	-0.058	-0.212	-0.340	0.296	0.250	0.245
RalstoniaGMI1000	RS_RS08265	RS_RS08265		phosphoserine phosphatase SerB	-10.345	-6.071	-3.362	0.019	-4.526	0.268	-3.153
RalstoniaGMI1000	RS_RS08270	RS_RS08270		acetylornithine deacetylase	-0.062	0.050	0.184	0.092	0.223	0.244	0.200
RalstoniaGMI1000	RS_RS08275	RS_RS08275		transcription-repair coupling factor	-0.077	-0.057	-0.145	-0.063	-0.221	-0.132	-0.205
RalstoniaGMI1000	RS_RS08290	RS_RS08290		carboxymuconolactone decarboxylase family protein	0.159	-0.619	-0.226	0.293	0.328	0.071	-0.137
RalstoniaGMI1000	RS_RS08295	RS_RS08295		peroxiredoxin	-0.110	-0.398	0.283	-0.335	-0.213	0.040	0.044
RalstoniaGMI1000	RS_RS08300	RS_RS08300		two-component sensor histidine kinase	-0.059	0.029	-0.239	0.020	0.224	0.184	0.073
RalstoniaGMI1000	RS_RS08315	RS_RS08315		DUF1800 domain-containing protein	0.012	-0.401	0.061	-0.191	0.213	0.142	-0.087
RalstoniaGMI1000	RS_RS08320	RS_RS08320		DUF1501 domain-containing protein	0.140	-0.807	0.017	-0.587	0.171	0.131	-0.165
RalstoniaGMI1000	RS_RS08325	RS_RS08325		squalene synthase HpnD	0.032	-0.647	-0.578	0.233	0.032	-0.017	-0.607
RalstoniaGMI1000	RS_RS08330	RS_RS08330		efflux RND transporter periplasmic adaptor subunit	-0.943	-2.856	-1.436	-2.586	-1.944	-1.184	-0.862
RalstoniaGMI1000	RS_RS08335	RS_RS08335		AcrB/AcrD/AcrF family protein	-1.073	-1.921	-0.557	-1.120	-0.764	-1.330	-0.530
RalstoniaGMI1000	RS_RS08345	RS_RS08345		site-specific integrase	-0.147	-0.158	0.124	-0.005	0.293	-0.102	-0.381
RalstoniaGMI1000	RS_RS08360	RS_RS08360		hypothetical protein	-0.020	0.161	0.032	-0.648	-0.013	-0.408	-0.094
RalstoniaGMI1000	RS_RS08365	RS_RS08365		DUF2016 domain-containing protein	0.047	-0.927	0.006	-0.434	-0.129	0.660	0.525
RalstoniaGMI1000	RS_RS08370	RS_RS08370		hypothetical protein	-0.340	0.027	0.076	-0.120	-0.040	-0.015	-0.158
RalstoniaGMI1000	RS_RS08375	RS_RS08375		hypothetical protein	0.241	0.340	-0.074	0.061	0.018	-0.112	-0.132
RalstoniaGMI1000	RS_RS08380	RS_RS08380		hypothetical protein	0.040	0.330	0.216	0.412	0.091	0.214	0.561
RalstoniaGMI1000	RS_RS08385	RS_RS08385		hypothetical protein	0.685	-0.857	-0.120	0.314	0.843	0.299	1.107
RalstoniaGMI1000	RS_RS08390	RS_RS08390		hypothetical protein	0.188	0.417	0.002	0.438	1.045	-0.384	-0.465
RalstoniaGMI1000	RS_RS08395	RS_RS08395		hypothetical protein	-0.012	0.581	-0.434	-0.466	0.115	0.130	0.205
RalstoniaGMI1000	RS_RS08405	RS_RS08405		hypothetical protein	0.193	0.098	0.105	-0.048	0.103	-0.215	0.260
RalstoniaGMI1000	RS_RS08410	RS_RS08410		hypothetical protein	0.829	1.037	0.141	0.047	0.039	0.212	0.110
RalstoniaGMI1000	RS_RS08415	RS_RS08415		hypothetical protein	-0.310	0.459	0.082	-0.436	0.010	-0.041	0.363
RalstoniaGMI1000	RS_RS08430	RS_RS08430		hypothetical protein	0.030	0.284	0.407	-0.130	-0.428	-0.020	-0.368
RalstoniaGMI1000	RS_RS08435	RS_RS08435		hypothetical protein	-0.331	0.455	-0.760	-0.343	-0.125	-0.363	-0.839
RalstoniaGMI1000	RS_RS08440	RS_RS08440		hypothetical protein	-0.161	0.480	0.249	-0.325	0.053	0.234	-0.134
RalstoniaGMI1000	RS_RS08450	RS_RS08450		hypothetical protein	-0.048	0.399	0.193	-0.318	0.064	0.007	-0.256
RalstoniaGMI1000	RS_RS08460	RS_RS08460		hypothetical protein	-0.323	-0.335	-0.062	-0.073	0.091	-0.382	-0.217
RalstoniaGMI1000	RS_RS08465	RS_RS08465		HNH endonuclease	-0.354	-0.586	-0.738	0.613	0.660	-0.018	-0.156
RalstoniaGMI1000	RS_RS08470	RS_RS08470		hypothetical protein	0.124	0.058	-0.012	0.141	-0.318	0.343	-0.177
RalstoniaGMI1000	RS_RS08475	RS_RS08475		terminase large subunit	-0.151	0.343	0.067	0.045	0.005	0.086	0.014
RalstoniaGMI1000	RS_RS08485	RS_RS08485		phage portal protein	-0.067	-0.203	-0.003	-0.091	0.108	0.122	0.229
RalstoniaGMI1000	RS_RS08490	RS_RS08490		HK97 family phage prohead protease	0.368	0.459	-0.064	-0.054	0.475	-0.175	-0.255
RalstoniaGMI1000	RS_RS08495	RS_RS08495		phage major capsid protein	-0.265	-0.169	-0.101	-0.073	-0.032	-0.202	-0.119
RalstoniaGMI1000	RS_RS08505	RS_RS08505		nucleoid-structuring protein H-NS	0.067	0.250	-0.357	-0.145	0.298	-0.378	-0.183
RalstoniaGMI1000	RS_RS08510	RS_RS08510		hypothetical protein	0.127	0.451	-0.083	-0.004	0.291	0.153	0.425
RalstoniaGMI1000	RS_RS08520	RS_RS08520		phage tail protein	-0.136	-0.193	0.036	-0.044	0.204	-0.279	-0.075
RalstoniaGMI1000	RS_RS08525	RS_RS08525		hypothetical protein	0.143	-0.149	0.108	-0.425	-0.314	-0.202	-0.509
RalstoniaGMI1000	RS_RS08530	RS_RS08530		hypothetical protein	-0.036	-0.859	-0.072	-0.265	0.361	-0.475	0.023
RalstoniaGMI1000	RS_RS08535	RS_RS08535		phage tail tape measure protein	-0.157	-0.444	-0.060	-0.040	-0.064	-0.424	-0.192
RalstoniaGMI1000	RS_RS08540	RS_RS08540		hypothetical protein	-0.141	0.074	-0.299	-0.109	-0.126	-0.281	-0.138
RalstoniaGMI1000	RS_RS08545	RS_RS08545		phage tail protein	0.205	-0.090	-0.008	0.071	0.076	-0.119	-0.328
RalstoniaGMI1000	RS_RS08550	RS_RS08550		tail fiber assembly protein	-0.255	-1.054	0.224	-0.111	0.009	0.393	0.417
RalstoniaGMI1000	RS_RS08555	RS_RS08555		phage minor tail protein L	0.068	-0.252	0.042	0.591	-0.085	-0.477	-0.542
RalstoniaGMI1000	RS_RS08560	RS_RS08560		hydrolase Nlp/P60	0.185	0.295	0.448	0.056	0.284	-0.425	-0.099
RalstoniaGMI1000	RS_RS08565	RS_RS08565		tail assembly protein	-0.205	-0.008	0.443	-0.139	-0.514	0.041	0.158
RalstoniaGMI1000	RS_RS08575	RS_RS08575		type II toxin-antitoxin system HicA family toxin	0.023	-0.238	0.151	-0.084	0.175	-0.327	-0.223
RalstoniaGMI1000	RS_RS08580	RS_RS08580		host specificity protein J	0.020	0.137	0.061	-0.058	0.164	-0.051	0.075
RalstoniaGMI1000	RS_RS08585	RS_RS08585		hypothetical protein	-0.095	-0.176	-0.389	0.114	0.351	0.291	-0.002
RalstoniaGMI1000	RS_RS08590	RS_RS08590		hypothetical protein	0.667	-0.421	0.492	-0.002	-0.060	0.159	0.084
RalstoniaGMI1000	RS_RS08595	RS_RS08595		lysozyme	0.360	0.196	-0.797	-0.308	-0.086	0.086	-0.118
RalstoniaGMI1000	RS_RS08600	RS_RS08600		hypothetical protein	-0.096	-3.234	-0.142	-0.092	0.281	0.546	-0.005
RalstoniaGMI1000	RS_RS08605	RS_RS08605		hypothetical protein	-0.020	0.344	0.325	-0.149	0.139	0.081	0.086
RalstoniaGMI1000	RS_RS08610	RS_RS08610		lysis protein	0.135	-0.599	-0.229	-0.890	0.100	0.007	0.502
RalstoniaGMI1000	RS_RS08615	RS_RS08615		IS5 family transposase ISRso18	0.139	-0.295	-0.164	-0.329	-0.273	-0.051	0.226
RalstoniaGMI1000	RS_RS08625	RS_RS08625		LysM peptidoglycan-binding domain-containing protein	-0.240	0.521	0.167	-0.208	0.429	-0.022	0.310
RalstoniaGMI1000	RS_RS08630	RS_RS08630		hypothetical protein	0.132	-0.642	1.068	0.511	-0.500	-0.402	-0.602
RalstoniaGMI1000	RS_RS08635	RS_RS08635		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	0.172	0.286	0.277	0.222	0.223	-0.009	0.077
RalstoniaGMI1000	RS_RS08640	RS_RS08640		trigger factor	-0.866	-0.458	0.084	0.245	-0.297	-0.240	-0.735
RalstoniaGMI1000	RS_RS08650	RS_RS08650		ATP-dependent Clp protease ATP-binding subunit ClpX	-0.369	-0.259	-1.203	-0.132	-0.526	-0.887	-0.955
RalstoniaGMI1000	RS_RS08665	RS_RS08665		tRNA-Val	-2.165	-2.008	0.195	-1.337	0.339	-0.516	-0.436
RalstoniaGMI1000	RS_RS08675	RS_RS08675		peptidyl-prolyl cis-trans isomerase	-0.997	-2.068	-0.333	-0.772	-0.491	-0.481	-0.389
RalstoniaGMI1000	RS_RS08680	RS_RS08680		signal peptidase I	-0.338	0.082	-0.305	-0.284	-0.195	0.450	0.357
RalstoniaGMI1000	RS_RS08685	RS_RS08685		arylesterase	-0.185	-3.888	0.305	-1.875	1.335	-0.741	-0.566
RalstoniaGMI1000	RS_RS08700	RS_RS08700		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	-0.074	0.155	-0.118	0.542	0.641	-0.689	-0.374
RalstoniaGMI1000	RS_RS08705	RS_RS08705		transcriptional regulator	0.059	-0.183	-0.164	0.128	-0.037	0.188	0.221
RalstoniaGMI1000	RS_RS08720	RS_RS08720		DUF1842 domain-containing protein	0.134	0.319	0.265	0.152	0.267	-0.077	-0.123
RalstoniaGMI1000	RS_RS08725	RS_RS08725		DUF1842 domain-containing protein	-0.123	0.032	0.068	-0.137	-0.011	0.224	0.058
RalstoniaGMI1000	RS_RS08730	RS_RS08730		GDL motif peptide-associated radical SAM/SPASM maturase	0.088	-0.248	-0.020	0.071	-0.025	-0.103	-0.081
RalstoniaGMI1000	RS_RS08735	RS_RS08735		LysR family transcriptional regulator	0.198	0.394	0.240	-0.343	-0.292	0.241	0.139
RalstoniaGMI1000	RS_RS08740	RS_RS08740		KR domain-containing protein	0.209	-0.280	0.006	-0.012	0.492	-0.119	-0.017
RalstoniaGMI1000	RS_RS08745	RS_RS08745		ABC transporter permease	-0.061	0.427	0.203	-0.165	-0.445	-0.058	-0.173
RalstoniaGMI1000	RS_RS08750	RS_RS08750		ABC transporter permease	-0.065	-0.102	0.287	0.012	-0.059	-0.060	0.036
RalstoniaGMI1000	RS_RS08755	RS_RS08755		ABC transporter substrate-binding protein	-0.105	0.066	0.023	0.363	-0.017	-0.391	0.024
RalstoniaGMI1000	RS_RS08760	RS_RS08760		ABC transporter ATP-binding protein	0.067	0.225	-0.165	-0.238	-0.370	-0.108	0.376
RalstoniaGMI1000	RS_RS08765	RS_RS08765		sensor histidine kinase	0.111	-0.088	0.139	-0.346	-0.067	0.154	0.171
RalstoniaGMI1000	RS_RS08770	RS_RS08770		DNA-binding response regulator	-0.199	0.146	-0.084	-0.038	-0.021	0.037	-0.118
RalstoniaGMI1000	RS_RS08775	RS_RS08775		porin	0.027	-0.156	-0.020	-0.138	0.087	-0.189	0.105
RalstoniaGMI1000	RS_RS08785	RS_RS08785		ABC transporter permease	0.253	0.043	0.267	-0.074	-0.009	0.964	0.887
RalstoniaGMI1000	RS_RS08790	RS_RS08790		ABC transporter permease	0.071	0.012	-0.001	0.132	-0.108	0.251	-0.133
RalstoniaGMI1000	RS_RS08795	RS_RS08795		MurR/RpiR family transcriptional regulator	0.167	0.644	-0.337	-0.440	0.170	-0.372	-0.316
RalstoniaGMI1000	RS_RS08800	RS_RS08800		peptidase C45	-0.127	0.092	0.186	0.015	-0.037	0.113	-0.124
RalstoniaGMI1000	RS_RS08810	RS_RS08810		peptidyl-prolyl cis-trans isomerase	-0.180	-0.089	0.139	-0.230	-0.519	-0.350	-0.282
RalstoniaGMI1000	RS_RS08815	RS_RS08815		BolA family transcriptional regulator	-0.012	0.149	-0.169	0.101	-0.361	-0.013	0.388
RalstoniaGMI1000	RS_RS08825	RS_RS08825		peptide-methionine (R)-S-oxide reductase	0.377	0.578	0.053	-0.319	0.024	0.017	0.201
RalstoniaGMI1000	RS_RS08830	RS_RS08830		YdiU family protein	-0.096	-0.095	-0.318	-0.247	-0.055	-0.273	0.055
RalstoniaGMI1000	RS_RS08835	RS_RS08835		long-chain-fatty-acid--CoA ligase	0.088	-0.281	-0.009	0.144	0.033	0.131	-0.311
RalstoniaGMI1000	RS_RS08840	RS_RS08840		branched-chain amino acid ABC transporter substrate-binding protein	0.042	-0.029	0.036	0.092	-0.017	0.018	0.037
RalstoniaGMI1000	RS_RS08845	RS_RS08845		branched-chain amino acid ABC transporter permease	-0.243	0.062	-0.013	0.070	0.313	0.592	0.546
RalstoniaGMI1000	RS_RS08850	RS_RS08850		branched-chain amino acid ABC transporter permease	-0.093	-0.187	0.116	-0.141	-0.032	-0.150	-0.028
RalstoniaGMI1000	RS_RS08855	RS_RS08855		ABC transporter ATP-binding protein	0.234	-0.887	-0.237	-0.150	-0.240	0.211	0.156
RalstoniaGMI1000	RS_RS08860	RS_RS08860		ABC transporter ATP-binding protein	-0.164	0.238	0.159	0.227	0.102	0.039	-0.047
RalstoniaGMI1000	RS_RS08865	RS_RS08865		hypothetical protein	0.150	0.049	-0.228	0.256	0.351	0.411	0.379
RalstoniaGMI1000	RS_RS08870	RS_RS08870		exo-poly-galacturonase signal peptide protein	-0.165	0.075	-0.109	0.020	-0.101	-0.032	0.034
RalstoniaGMI1000	RS_RS08875	RS_RS08875		amino acid permease	-0.030	-0.001	0.010	0.238	0.053	-0.096	0.040
RalstoniaGMI1000	RS_RS08880	RS_RS08880		amino acid permease	0.014	-0.090	0.088	-0.141	-0.122	-0.230	0.119
RalstoniaGMI1000	RS_RS08885	RS_RS08885		3-hydroxyacyl-CoA dehydrogenase	0.134	0.141	-0.120	-0.017	0.010	0.000	-0.105
RalstoniaGMI1000	RS_RS08890	RS_RS08890		bifunctional nicotinamidase/pyrazinamidase	0.453	-0.907	1.042	0.162	-1.975	0.244	-0.729
RalstoniaGMI1000	RS_RS08895	RS_RS08895		acetyl-CoA C-acyltransferase	-0.197	0.524	0.272	0.097	0.067	-0.022	0.121
RalstoniaGMI1000	RS_RS08900	RS_RS08900		acyl-CoA dehydrogenase	-0.001	-0.035	0.102	-0.265	0.103	0.218	0.382
RalstoniaGMI1000	RS_RS08905	RS_RS08905		KR domain-containing protein	0.034	0.854	0.224	-0.023	-0.150	-0.241	-0.271
RalstoniaGMI1000	RS_RS08915	RS_RS08915		6-aminohexanoate hydrolase	0.016	0.254	-0.309	0.019	-0.162	0.041	0.062
RalstoniaGMI1000	RS_RS08920	RS_RS08920		NADP-dependent oxidoreductase	-0.542	0.062	-0.112	-0.219	-0.185	-0.026	-0.075
RalstoniaGMI1000	RS_RS08925	RS_RS08925		class II aldolase/adducin family protein	-0.287	0.006	0.177	0.188	0.181	0.083	0.162
RalstoniaGMI1000	RS_RS08930	RS_RS08930		glutathione S-transferase family protein	0.020	0.393	0.262	0.536	0.504	-0.248	0.081
RalstoniaGMI1000	RS_RS08935	RS_RS08935		NAD(P)-dependent oxidoreductase	0.010	-0.335	-0.301	-0.115	-0.036	-0.013	-0.241
RalstoniaGMI1000	RS_RS08940	RS_RS08940		alpha/beta hydrolase	0.119	-0.008	-0.086	0.048	-0.135	0.100	0.016
RalstoniaGMI1000	RS_RS08945	RS_RS08945		4-hydroxybutyrate dehydrogenase	-0.075	-0.767	0.252	-0.007	-0.023	0.183	0.128
RalstoniaGMI1000	RS_RS08950	RS_RS08950		alpha/beta hydrolase	0.002	0.130	-0.400	0.257	0.449	-0.041	0.260
RalstoniaGMI1000	RS_RS08955	RS_RS08955		acyl-CoA thioesterase	0.035	-0.019	-0.333	0.000	0.050	-0.046	-0.063
RalstoniaGMI1000	RS_RS08960	RS_RS08960		GNAT family N-acetyltransferase	-0.092	0.033	-0.048	0.135	-0.358	0.133	0.437
RalstoniaGMI1000	RS_RS08965	RS_RS08965		hemagglutinin	-0.106	0.038	-0.043	-0.006	-0.131	-0.015	-0.062
RalstoniaGMI1000	RS_RS08970	RS_RS08970		hypothetical protein	-0.025	-0.120	-0.145	0.050	-0.049	0.067	-0.053
RalstoniaGMI1000	RS_RS08975	RS_RS08975		hypothetical protein	0.057	0.080	0.024	-0.394	-0.171	-0.251	-0.381
RalstoniaGMI1000	RS_RS08980	RS_RS08980		ShlB/FhaC/HecB family hemolysin secretion/activation protein	-0.118	0.039	-0.287	0.022	-0.012	0.127	-0.032
RalstoniaGMI1000	RS_RS08985	RS_RS08985		hypothetical protein	1.013	0.153	0.069	0.288	0.383	0.469	0.289
RalstoniaGMI1000	RS_RS09000	RS_RS09000		endolytic transglycosylase MltG	0.171	0.467	-0.481	0.026	-0.003	-0.165	0.144
RalstoniaGMI1000	RS_RS09015	RS_RS09015		type 4 fimbrial biogenesis protein	0.023	-1.492	-0.294	-0.246	-0.579	0.007	0.382
RalstoniaGMI1000	RS_RS09020	RS_RS09020		TatD family deoxyribonuclease	0.080	-0.074	0.070	0.105	-0.034	-0.181	0.040
RalstoniaGMI1000	RS_RS09025	RS_RS09025		hypothetical protein	-0.176	-0.016	-0.143	0.023	-0.158	0.021	-0.148
RalstoniaGMI1000	RS_RS09030	RS_RS09030		ergothioneine biosynthesis protein EgtB	0.179	0.154	-0.364	0.076	0.152	0.004	-0.268
RalstoniaGMI1000	RS_RS09035	RS_RS09035		LacI family DNA-binding transcriptional regulator	-0.583	-0.230	0.349	0.189	-0.464	0.213	0.610
RalstoniaGMI1000	RS_RS09040	RS_RS09040		ABC transporter substrate-binding protein	0.025	0.215	-0.148	-0.051	-0.130	0.202	-0.119
RalstoniaGMI1000	RS_RS09045	RS_RS09045		ABC transporter permease	0.202	0.163	0.090	-0.309	-0.335	-0.076	-0.112
RalstoniaGMI1000	RS_RS09050	RS_RS09050		ABC transporter permease	-0.178	0.194	-0.237	-0.019	-0.243	0.211	-0.003
RalstoniaGMI1000	RS_RS09055	RS_RS09055		ABC transporter ATP-binding protein	-0.116	0.284	-0.413	0.503	0.011	0.131	-0.460
RalstoniaGMI1000	RS_RS09065	RS_RS09065		N-acetylmuramoyl-L-alanine amidase	0.075	-0.269	0.068	-0.063	0.058	0.027	-0.149
RalstoniaGMI1000	RS_RS09070	RS_RS09070		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	-0.441	0.535	0.031	0.008	-0.391	0.258	0.032
