otu_id,domain,phylum,class,order,family,genus
OTU_18260,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26
OTU_18261,Bacteria,LCP-89,LCP-89,LCP-89,LCP-89,LCP-89
OTU_18262,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
OTU_18263,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella
OTU_18264,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
OTU_18265,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18266,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,
OTU_18267,Bacteria,Nitrospirota,Thermodesulfovibrionia,,,
OTU_18268,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18269,Bacteria,Chloroflexi,SHA-26,SHA-26,SHA-26,SHA-26
OTU_1827,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,
OTU_18270,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,
OTU_18271,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,
OTU_18272,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria
OTU_18273,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_18274,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18275,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,
OTU_18276,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group
OTU_18277,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18278,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria
OTU_18279,Bacteria,Patescibacteria,ABY1,,,
OTU_1828,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
OTU_18280,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria
OTU_18281,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
OTU_18282,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18283,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18284,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,,
OTU_18285,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
OTU_18286,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU_18287,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
OTU_18288,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7
OTU_18289,Bacteria,Chloroflexi,,,,
OTU_1829,Archaea,Altiarchaeota,Altiarchaeia,Altiarchaeales,Altiarchaeaceae,Candidatus_Altiarchaeum
OTU_18290,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_18291,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,
OTU_18292,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18293,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum
OTU_18294,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,,
OTU_18295,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18296,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18297,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,
OTU_18298,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria,Candidatus_Pacebacteria
OTU_18299,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,Candidatus_Woesebacteria
OTU_183,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU_1830,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18300,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18301,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_18302,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18303,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae
OTU_18304,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
OTU_18305,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group
OTU_18306,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,Candidatus_Woesebacteria
OTU_18307,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18308,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18309,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,
OTU_1831,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12
OTU_18310,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18311,Bacteria,Patescibacteria,Microgenomatia,,,
OTU_18312,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_18313,Bacteria,Proteobacteria,Alphaproteobacteria,,,
OTU_18314,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
OTU_18315,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,,
OTU_18316,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae
OTU_18317,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18318,Bacteria,Patescibacteria,ABY1,,,
OTU_18319,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22
OTU_1832,Bacteria,,,,,
OTU_18320,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria
OTU_18321,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_18322,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage
OTU_18323,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25
OTU_18324,Bacteria,,,,,
OTU_18325,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
OTU_18326,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
OTU_18327,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18328,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU_18329,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria
OTU_1833,Bacteria,,,,,
OTU_18330,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18331,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18332,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18333,Bacteria,,,,,
OTU_18334,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
OTU_18335,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,,
OTU_18336,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18337,Bacteria,Patescibacteria,,,,
OTU_18338,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU_18339,Bacteria,,,,,
OTU_1834,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26
OTU_18340,Bacteria,Actinobacteriota,WCHB1-81,WCHB1-81,WCHB1-81,WCHB1-81
OTU_18341,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU_18342,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Collierbacteria,Candidatus_Collierbacteria,Candidatus_Collierbacteria
OTU_18343,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Giovannonibacteria,Candidatus_Giovannonibacteria,Candidatus_Giovannonibacteria
OTU_18344,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18345,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria,Candidatus_Pacebacteria
OTU_18346,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas
OTU_18347,Bacteria,,,,,
OTU_18348,Bacteria,,,,,
OTU_18349,Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,GWA2-38-13b,GWA2-38-13b
OTU_1835,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,Micrarchaeales,Micrarchaeales
OTU_18350,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49
OTU_18351,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18352,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6
OTU_18353,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria,Candidatus_Pacebacteria
OTU_18354,Bacteria,Myxococcota,Myxococcia,Myxococcales,,
OTU_18355,Bacteria,,,,,
OTU_18356,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18357,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,Candidatus_Azambacteria
OTU_18358,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Collierbacteria,Candidatus_Collierbacteria,Candidatus_Collierbacteria
OTU_18359,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_1836,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17
OTU_18360,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18361,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1
OTU_18362,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,Candidatus_Azambacteria
OTU_18363,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU_18364,Bacteria,Chloroflexi,Dehalococcoidia,,,
OTU_18365,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
OTU_18366,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,
OTU_18367,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_18368,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_18369,Bacteria,Acidobacteriota,,,,
OTU_1837,Bacteria,Patescibacteria,ABY1,,,
OTU_18370,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18371,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,,
OTU_18372,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,Candidatus_Woesebacteria
OTU_18373,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,Babeliales
OTU_18374,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_18375,Bacteria,,,,,
OTU_18376,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
OTU_18377,Bacteria,Proteobacteria,Alphaproteobacteria,,,
OTU_18378,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18379,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_1838,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18380,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria
OTU_18381,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_18382,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18383,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18384,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18385,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66
OTU_18386,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18387,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,Babeliales
OTU_18388,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18389,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria
OTU_1839,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_18390,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18391,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25
OTU_18392,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18393,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Gottesmanbacteria,Candidatus_Gottesmanbacteria,Candidatus_Gottesmanbacteria
OTU_18394,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18395,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18396,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485
OTU_18397,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_18398,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18399,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5
OTU_184,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_1840,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria
OTU_18400,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria
OTU_18401,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,GW2011_GWC1_47_15
OTU_18402,Bacteria,Patescibacteria,ABY1,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria
OTU_18403,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18404,Archaea,Aenigmarchaeota,Deep_Sea_Euryarchaeotic_Group,Deep_Sea_Euryarchaeotic_Group,Deep_Sea_Euryarchaeotic_Group,Deep_Sea_Euryarchaeotic_Group
OTU_18405,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18406,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18407,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria
OTU_18408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,
OTU_18409,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
OTU_1841,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,
OTU_18410,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18411,Bacteria,Myxococcota,,,,
OTU_18412,Bacteria,Patescibacteria,ABY1,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria
OTU_18413,Bacteria,Elusimicrobiota,,,,
OTU_18414,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria
OTU_18415,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_18416,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_18417,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18418,Bacteria,Verrucomicrobiota,,,,
OTU_18419,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_1842,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria
OTU_18420,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18421,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,T34,T34
OTU_18422,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6
OTU_18423,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Candidatus_Bealeia
OTU_18424,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
OTU_18425,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,CG1-02-32-21,CG1-02-32-21
OTU_18426,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
OTU_18427,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18428,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18429,Bacteria,,,,,
OTU_1843,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,Candidatus_Woesebacteria
OTU_18430,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18431,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18432,Archaea,,,,,
OTU_18433,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
OTU_18434,Bacteria,,,,,
OTU_18435,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18436,Bacteria,Myxococcota,,,,
OTU_18437,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
OTU_18438,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18439,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_1844,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,
OTU_18440,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18441,Bacteria,,,,,
OTU_18442,Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,GWA2-38-13b,GWA2-38-13b
OTU_18443,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,
OTU_18444,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
OTU_18445,Bacteria,,,,,
OTU_18446,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18447,Bacteria,Chloroflexi,,,,
OTU_18448,Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria
OTU_18449,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44
OTU_1845,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,
OTU_18450,Bacteria,Patescibacteria,ABY1,,,
OTU_18451,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18452,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18453,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,SG8-4
OTU_18454,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18455,Bacteria,,,,,
OTU_18456,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108
OTU_18457,Bacteria,FCPU426,FCPU426,FCPU426,FCPU426,FCPU426
OTU_18458,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
OTU_18459,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria,Candidatus_Pacebacteria
OTU_1846,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,
OTU_18460,Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria
OTU_18461,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18462,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Levybacteria,Candidatus_Levybacteria,Candidatus_Levybacteria
OTU_18463,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,,
OTU_18464,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_18465,Bacteria,,,,,
OTU_18466,Bacteria,,,,,
OTU_18467,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18468,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18469,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,
OTU_1847,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales
OTU_18470,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria
OTU_18471,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18472,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_18473,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_18474,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18475,Bacteria,,,,,
OTU_18476,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria
OTU_18477,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria
OTU_18478,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
OTU_18479,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_1848,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,
OTU_18480,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_18481,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU_18482,Bacteria,Patescibacteria,,,,
OTU_18483,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18484,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
OTU_18485,Bacteria,Patescibacteria,ABY1,,,
OTU_18486,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18487,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18488,Bacteria,,,,,
OTU_18489,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria
OTU_1849,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9
OTU_18490,Bacteria,WOR-1,WOR-1,WOR-1,WOR-1,WOR-1
OTU_18491,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18492,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Amesbacteria,Candidatus_Amesbacteria,Candidatus_Amesbacteria
OTU_18493,Bacteria,,,,,
OTU_18494,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_18495,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18496,Bacteria,Patescibacteria,ABY1,,,
OTU_18497,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
OTU_18498,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,pLW-20
OTU_18499,Bacteria,,,,,
OTU_185,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_1850,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_18500,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_18501,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria
OTU_18502,Archaea,,,,,
OTU_18503,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
OTU_18504,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_18505,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_18506,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_18507,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_18508,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_18509,Bacteria,Patescibacteria,ABY1,Candidatus_Buchananbacteria,Candidatus_Buchananbacteria,Candidatus_Buchananbacteria
OTU_1851,Bacteria,Patescibacteria,Gracilibacteria,,,
OTU_18510,Bacteria,,,,,
OTU_18511,Bacteria,Patescibacteria,Parcubacteria,,,
