otu_genus,n_otus,mean_levins_B_std,sd_levins_B_std,mean_n_envs,n_nitrifier_otus,nitrifier_role,is_nitrifier,kingdom,phylum,genus_lower,bac_rep_acc,arc_rep_acc,gtdb_genus_lower,n_species_with_amr,mean_n_metal_amr_clusters,mean_n_unique_metal_genes,mean_metal_core_fraction,mean_n_metal_types,mean_n_Hg,mean_n_As,mean_n_Cu,mean_n_Zn,mean_n_Cd,mean_n_Cr,mean_n_Ni,mean_n_metal_amr_clusters_z,mean_metal_core_fraction_z,mean_n_metal_types_z,mean_levins_B_std_filtered,n_otus_filtered
Rhodovulum,19,0.2950223156826244,0.2114013514430499,5.789473684210527,0,,0,Bacteria,Proteobacteria,rhodovulum,GB_GCA_016938875.1,,rhodovulum,2.0,2.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,1.6313335389656427,0.2825070502287351,5.0
Robinsoniella,3,0.4348355023122081,0.3685860936747327,7.0,0,,0,Bacteria,Firmicutes,robinsoniella,GB_GCA_018365455.1,,robinsoniella,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.7094442423952545,1.0
Roseburia,79,0.3238637952852658,0.2777308195919683,4.759493670886076,0,,0,Bacteria,Firmicutes,roseburia,GB_GCA_003483745.1,,roseburia,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.39658805455544616,8.0
Roseiarcus,8,0.3212862720438827,0.1489339553090002,11.5,0,,0,Bacteria,Proteobacteria,roseiarcus,GB_GCA_003164825.1,,roseiarcus,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.30235026141025806,4.0
Roseiflexus,9,0.2366548450098225,0.2614449340651106,4.777777777777778,0,,0,Bacteria,Chloroflexi,roseiflexus,GB_GCA_017743475.1,,roseiflexus,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.21845615425482495,5.0
Roseimaritima,3,0.3965238319976578,0.161967318334078,7.333333333333333,0,,0,Bacteria,Planctomycetes,roseimaritima,GB_GCA_007124075.1,,roseimaritima,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.35934150432199435,2.0
Roseivivax,7,0.3825689722548762,0.2341394122135593,6.571428571428571,0,,0,Bacteria,Proteobacteria,roseivivax,RS_GCF_000521785.1,,roseivivax,1.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,-1.0844772539736884,1.6313335389656427,0.3157374233602302,3.0
Roseomonas,47,0.4462341662028545,0.1991363590507088,10.74468085106383,0,,0,Bacteria,Proteobacteria,roseomonas,RS_GCF_000622225.1,,roseomonas,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.5103910498828227,15.0
Roseovarius,34,0.2332989901431917,0.1960854843784,5.647058823529412,0,,0,Bacteria,Proteobacteria,roseovarius,GB_GCA_002166865.1,,roseovarius,12.0,3.4166666666666665,2.4166666666666665,0.1416666666666666,2.0,1.9166666666666667,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.1388119327062834,-0.7124566282185494,1.6313335389656427,0.18277641157177107,13.0
Rothia,31,0.4285585788962538,0.2596552153571116,6.451612903225806,0,,0,Bacteria,Actinobacteria,rothia,GB_GCA_002355935.1,,rothia,12.0,1.8333333333333333,1.25,0.0277777777777777,1.1666666666666667,1.6666666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-0.1986481941517142,-1.011532033237387,-0.2829787636701797,0.5743418247214855,5.0
Rubinisphaera,8,0.3482619541019748,0.2030532841336361,5.625,0,,0,Bacteria,Planctomycetes,rubinisphaera,GB_GCA_002359185.1,,rubinisphaera,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.37628247078149424,4.0
Rubripirellula,4,0.1173357978729929,0.0686765242338172,4.5,0,,0,Bacteria,Planctomycetes,rubripirellula,GB_GCA_002689655.1,,rubripirellula,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.081486431258495,1.0
Rubrivirga,3,0.4160855703241469,0.1783754042348398,10.0,0,,0,Bacteria,Rhodothermaeota,rubrivirga,GB_GCA_012269805.1,,rubrivirga,1.0,4.0,4.0,0.5,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,0.2285367192797442,3.92850830212863,0.4160855703241469,3.0
Rudaea,12,0.5345087110434573,0.1970825338076403,10.583333333333334,0,,0,Bacteria,Proteobacteria,rudaea,GB_GCA_005877675.1,,rudaea,2.0,2.5,2.0,0.5833333333333333,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,0.4473723814886495,1.6313335389656427,0.6424536997123352,7.0
Ruegeria,11,0.1250703292292579,0.0893844848002062,5.0,0,,0,Bacteria,Proteobacteria,ruegeria,GB_GCA_000158135.1,,ruegeria,4.0,2.25,2.0,0.0,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.1098428976101358,-1.0844772539736884,1.6313335389656427,0.16163589264475856,4.0
Rufibacter,9,0.2532723486773602,0.1370213592166731,9.666666666666666,0,,0,Bacteria,Bacteroidetes,rufibacter,RS_GCF_001078055.1,,rufibacter,2.0,2.0,1.5,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.8850437059064608,0.4827461573841491,0.1914041350977425,5.0
Rugosibacter,3,0.3879181566338491,0.1422941217582871,9.333333333333334,0,,0,Bacteria,Proteobacteria,rugosibacter,GB_GCA_002422995.1,,rugosibacter,1.0,10.0,7.0,0.3,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541935618063221,-0.2966688700216288,1.6313335389656427,0.38791815663384915,3.0
Ruminiclostridium,5,0.266722802378728,0.0655707371872572,10.6,0,,0,Bacteria,Firmicutes,ruminiclostridium,GB_GCA_023390335.1,,ruminiclostridium,4.0,1.75,1.5,0.625,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2164092534600298,0.5567902125931025,0.4827461573841491,0.3099292624811744,1.0
Rummeliibacillus,3,0.4209994848547975,0.1372984998410442,9.0,0,,0,Bacteria,Firmicutes,rummeliibacillus,RS_GCF_002884495.1,,rummeliibacillus,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-0.2091346051380667,0.0998836968569844,0.564741515568209,1.0
Runella,8,0.2806841521434482,0.220992903250812,9.125,0,,0,Bacteria,Bacteroidetes,runella,GB_GCA_023254175.1,,runella,4.0,1.75,1.75,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2164092534600298,1.213297199219819,-0.6658412241973445,0.21467227387501267,6.0
Ruthenibacterium,10,0.3703955047401904,0.2352809635305371,6.7,0,,0,Bacteria,Firmicutes,ruthenibacterium,GB_GCA_002315015.1,,ruthenibacterium,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.4609616371718883,3.0
Saccharomonospora,8,0.4740106522568228,0.1319679428990563,10.0,0,,0,Bacteria,Actinobacteria,saccharomonospora,GB_GCA_021793175.1,,saccharomonospora,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.5493225803330939,5.0
Saccharopolyspora,19,0.4430500620373056,0.1209645853208124,9.421052631578949,0,,0,Bacteria,Actinobacteria,saccharopolyspora,RS_GCF_000194155.1,,saccharopolyspora,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.43184150855301456,5.0
Salegentibacter,7,0.5130707408274794,0.1392299345408045,6.714285714285714,0,,0,Bacteria,Bacteroidetes,salegentibacter,GB_GCA_017795085.1,,salegentibacter,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.2285367192797442,-0.6658412241973445,0.5391652734458383,4.0
Salimicrobium,3,0.3590717076975417,0.1816269877986778,6.333333333333333,0,,0,Bacteria,Firmicutes,salimicrobium,RS_GCF_002295105.1,,salimicrobium,2.0,2.0,1.5,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,0.4827461573841491,0.4567299456688335,2.0
Salinibacter,46,0.1319689834028078,0.2433058416351683,1.8043478260869563,0,,0,Bacteria,Bacteroidetes,salinibacter,GB_GCA_002894665.1,,salinibacter,2.0,4.0,1.5,0.1666666666666666,1.5,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,-0.6468059295558778,0.4827461573841491,0.19189613273147332,15.0
Salinicoccus,9,0.233351881363436,0.1332108463403216,8.11111111111111,0,,0,Bacteria,Firmicutes,salinicoccus,GB_GCA_002360325.1,,salinicoccus,4.0,2.75,2.25,0.5,1.5,1.5,1.25,0.0,0.0,0.0,0.0,0.0,-0.0032765417602418,0.2285367192797442,0.4827461573841491,0.18080053665369294,4.0
Salinicola,11,0.4671652809161939,0.3595863694144475,3.909090909090909,0,,0,Bacteria,Proteobacteria,salinicola,GB_GCA_000737985.1,,salinicola,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,-1.0844772539736884,1.6313335389656427,0.7052764528699341,2.0
Salinimicrobium,17,0.3957093441802068,0.2313060828487204,5.941176470588236,0,,0,Bacteria,Bacteroidetes,salinimicrobium,GB_GCA_012038135.1,,salinimicrobium,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,-0.6658412241973445,0.5286569947362151,7.0
Salinisphaera,7,0.2954848971497476,0.2283583554801812,5.285714285714286,0,,0,Bacteria,Proteobacteria,salinisphaera,GB_GCA_002320455.1,,salinisphaera,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.2353354066060089,4.0
Salinivibrio,7,0.1420225618843909,0.1409456260996227,1.8571428571428568,0,,0,Bacteria,Proteobacteria,salinivibrio,GB_GCA_000565345.1,,salinivibrio,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.29642982135928825,2.0
Salipiger,5,0.1018240976310984,0.0802452940288279,5.4,0,,0,Bacteria,Proteobacteria,salipiger,RS_GCF_000153725.1,,salipiger,6.0,3.0,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,1.6313335389656427,0.1794685769325872,1.0
Salmonella,27,0.308353224858929,0.2292038679749361,7.74074074074074,0,,0,Bacteria,Proteobacteria,salmonella,GB_GCA_900478215.1,,salmonella,5.0,34.0,10.4,0.4,2.0,11.4,6.8,0.0,0.0,0.0,0.0,0.0,6.657120698858132,-0.0340660753709422,1.6313335389656427,0.2594133038724128,13.0
Schlegelella,3,0.5834493164162976,0.2300825104853305,8.666666666666666,0,,0,Bacteria,Proteobacteria,schlegelella,RS_GCF_015476235.1,,schlegelella,1.0,2.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,1.6313335389656427,0.520902601519419,2.0
Schlesneria,6,0.5332017652518796,0.1355661842081738,11.166666666666666,0,,0,Bacteria,Planctomycetes,schlesneria,GB_GCA_018242525.1,,schlesneria,8.0,1.125,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3496171982723973,1.5415506925331772,-0.6658412241973445,0.6327727212330536,2.0
Sediminibacterium,21,0.4642157437171412,0.2663705392042327,9.523809523809524,0,,0,Bacteria,Bacteroidetes,sediminibacterium,GB_GCA_001829005.1,,sediminibacterium,19.0,1.263157894736842,1.0526315789473684,0.4736842105263157,1.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,-0.3201712315244003,0.1594307206874581,-0.5449372892940294,0.4998854469391854,16.0
Serratia,52,0.4402555262522742,0.2965061201803212,6.480769230769231,0,,0,Bacteria,Proteobacteria,serratia,RS_GCF_000738675.1,,serratia,9.0,20.88888888888889,13.555555555555555,0.3053467000835421,2.4444444444444446,7.666666666666667,4.777777777777778,0.0,0.0,0.0,0.0,0.0,3.862714034349801,-0.2826282861806567,2.6523001003714155,0.40579691575789606,10.0
Shewanella,59,0.3162008218741716,0.2314887924727787,5.169491525423729,0,,0,Bacteria,Proteobacteria,shewanella,GB_GCA_002783505.1,,shewanella,39.0,5.923076923076923,4.435897435897436,0.4692307692307692,1.6666666666666667,3.4615384615384617,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.6730099472871623,0.1477358593872252,0.8656086179113138,0.29376403000325857,19.0
Shimia,10,0.1479887513884347,0.2949086676217651,4.2,0,,0,Bacteria,Proteobacteria,shimia,GB_GCA_014872815.1,,shimia,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.0724177917129443,3.0
Silvibacterium,3,0.4442713906884687,0.2049493048730222,11.666666666666666,0,,0,Bacteria,Acidobacteria,silvibacterium,GB_GCA_013289875.1,,silvibacterium,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5151083342639248,2.0
Sinorhizobium,9,0.5536381096686893,0.1689690411890342,7.333333333333333,0,,0,Bacteria,Proteobacteria,sinorhizobium,GB_GCA_000018545.1,,sinorhizobium,3.0,1.3333333333333333,1.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-1.0844772539736884,-0.6658412241973445,0.6771675495384729,1.0
Sneathiella,8,0.2063766577353292,0.2003981889482212,6.625,0,,0,Bacteria,Proteobacteria,sneathiella,GB_GCA_002163135.1,,sneathiella,3.0,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0210376010685575,-1.0844772539736884,0.0998836968569844,0.2445905026161201,5.0
Solibacillus,5,0.5686439946462307,0.1627888041118414,9.0,0,,0,Bacteria,Firmicutes,solibacillus,GB_GCA_001586195.1,,solibacillus,2.0,2.5,2.5,0.5,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,0.2285367192797442,1.6313335389656427,0.6213155928834305,1.0
Sorangium,6,0.4565759239987135,0.194265562061027,10.333333333333334,0,,0,Bacteria,Proteobacteria,sorangium,RS_GCF_000067165.1,,sorangium,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.548776851968125,1.0
Sphingobacterium,68,0.495839015875246,0.1992241000122179,8.705882352941176,0,,0,Bacteria,Bacteroidetes,sphingobacterium,GB_GCA_000783305.1,,sphingobacterium,13.0,1.3846153846153846,1.3076923076923077,0.6730769230769231,1.3076923076923077,0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,-0.294284667350337,0.6830415561751635,0.0409817798528055,0.48254207618392303,39.0
Sphingobium,28,0.625146836485324,0.1841786641588009,10.214285714285714,0,,0,Bacteria,Proteobacteria,sphingobium,GB_GCA_001899715.1,,sphingobium,26.0,2.769230769230769,2.4615384615384617,0.4456196581196581,1.6153846153846154,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0008221642339848,0.0857324217613687,0.7478047839029555,0.6505208186641981,12.0
Sphingomonas,170,0.4607129482385958,0.1920419463348443,9.694117647058825,0,,0,Bacteria,Proteobacteria,sphingomonas,GB_GCA_001464615.1,,sphingomonas,65.0,2.246153846153846,1.876923076923077,0.5851282051282051,1.2307692307692308,0.5692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,-0.1106626388089812,0.4520857649823799,-0.1357239711597318,0.49937492356402746,41.0
Sphingopyxis,13,0.4937429308118716,0.2809691951070219,7.6923076923076925,0,,0,Bacteria,Proteobacteria,sphingopyxis,GB_GCA_001830555.1,,sphingopyxis,20.0,1.85,1.7,0.8791666666666667,1.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.195095982290051,1.2242389823302642,0.2530286810678502,0.5884567057318556,3.0
Spiribacter,4,0.3659529925670814,0.1775424159553766,6.5,0,,0,Bacteria,Proteobacteria,spiribacter,GB_GCA_002813635.1,,spiribacter,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.30366817652504596,3.0
Spirosoma,46,0.3489628636689293,0.2035451790433966,10.304347826086955,0,,0,Bacteria,Bacteroidetes,spirosoma,GB_GCA_000024525.1,,spirosoma,5.0,2.0,1.8,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.7537423085811173,-0.6658412241973445,0.403708934877271,16.0
Spongiibacter,5,0.1077595195435196,0.0655556793440697,6.0,0,,0,Bacteria,Proteobacteria,spongiibacter,RS_GCF_000420325.1,,spongiibacter,2.0,3.0,1.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,-0.6658412241973445,0.10775951954351967,5.0
Sporolactobacillus,6,0.4916253768572918,0.1749306366602021,9.333333333333334,0,,0,Bacteria,Firmicutes,sporolactobacillus,GB_GCA_900543345.1,,sporolactobacillus,4.0,1.5,1.25,0.375,1.25,0.25,1.25,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,-0.0997167740336139,-0.0915475334065976,0.38919793542501185,3.0
Sporomusa,15,0.4198190662113841,0.2182320211177862,8.933333333333334,0,,0,Bacteria,Firmicutes,sporomusa,GB_GCA_017889675.1,,sporomusa,3.0,1.6666666666666667,1.0,0.7777777777777778,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.2341703127683455,0.9579889266427626,-0.6658412241973445,0.45038292418076276,7.0
Sporosalibacterium,5,0.4444739635808492,0.1970958711630603,6.6,0,,0,Bacteria,Firmicutes,sporosalibacterium,RS_GCF_016765695.1,,sporosalibacterium,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.5477689758107774,2.0
Sporosarcina,16,0.5287350139372331,0.1453707267860301,9.5625,0,,0,Bacteria,Firmicutes,sporosarcina,GB_GCA_014204635.1,,sporosarcina,4.0,2.75,2.25,0.0,2.25,1.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0032765417602418,-1.0844772539736884,2.2056272297563897,0.7017226195645224,3.0
Staphylococcus,248,0.3446328942542799,0.2956165642994703,4.544354838709677,0,,0,Bacteria,Firmicutes,staphylococcus,GB_GCA_020544305.1,,staphylococcus,58.0,7.706896551724138,4.379310344827586,0.3464688363087377,2.1206896551724137,1.2241379310344829,4.913793103448276,0.0,0.0,0.3448275862068966,0.0,0.0,1.053200261924052,-0.1746404072332306,1.9085787690025549,0.30773066080997563,7.0
Stenotrophomonas,32,0.504336104403059,0.2605946388185608,6.6875,0,,0,Bacteria,Proteobacteria,stenotrophomonas,GB_GCA_002329155.1,,stenotrophomonas,53.0,7.547169811320755,5.2075471698113205,0.4202977302124385,2.056603773584906,4.660377358490566,0.0754716981132075,1.320754716981132,0.0,0.0,0.0188679245283018,0.0,1.019157268610911,0.0192363314175779,1.7613622991446802,0.6479546346347942,4.0
Sterolibacterium,4,0.4460142531661517,0.1064295475917618,8.5,0,,0,Bacteria,Proteobacteria,sterolibacterium,GB_GCA_018061005.1,,sterolibacterium,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.4703493091535377,1.0
Streptobacillus,3,0.3276951087827924,0.0377983787453489,9.0,0,,0,Bacteria,Fusobacteria,streptobacillus,GB_GCA_001612575.1,,streptobacillus,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3276951087827924,3.0
Streptococcus,390,0.2889739269367973,0.2814870480557186,4.228205128205128,0,,0,Bacteria,Firmicutes,streptococcus,GB_GCA_000223255.2,,streptococcus,53.0,2.188679245283019,1.5471698113207548,0.0377358490566037,1.169811320754717,1.018867924528302,0.981132075471698,0.0,0.0,0.0188679245283018,0.0,0.0,-0.1229123563464436,-0.9853818597658824,-0.2757549436602335,0.27121092304055433,64.0
Streptomyces,194,0.5017039305093086,0.1895213947098059,7.680412371134021,0,,0,Bacteria,Actinobacteria,streptomyces,GB_GCA_000415505.1,,streptomyces,29.0,2.034482758620689,1.6551724137931034,0.1034482758620689,1.0,2.1379310344827585,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,-0.1557766716833661,-0.812819190541944,-0.6658412241973445,0.4959566126557043,24.0
Sulfitobacter,14,0.1523950553045845,0.227700569439545,4.928571428571429,0,,0,Bacteria,Proteobacteria,sulfitobacter,GB_GCA_002703405.1,,sulfitobacter,11.0,3.090909090909091,1.818181818181818,0.2878787878787878,1.818181818181818,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0693823372283221,-0.3284995117974699,1.2136654002087357,0.06601358752517318,8.0
Sulfobacillus,14,0.5740168218159074,0.2597699809512442,5.428571428571429,0,,0,Bacteria,Firmicutes,sulfobacillus,GB_GCA_002951815.1,,sulfobacillus,5.0,1.8,1.6,0.6,1.6,1.0,0.8,0.0,0.0,0.0,0.0,0.0,-0.2057526178750404,0.4911395139304308,0.7124636337004481,0.5158244700716126,10.0
Sulfuricella,8,0.3639841231738268,0.291677351453268,10.5,0,,0,Bacteria,Proteobacteria,sulfuricella,GB_GCA_002784065.1,,sulfuricella,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,-0.6658412241973445,0.2835922945698663,3.0
Sulfuriferula,7,0.4554219779840565,0.2098414745896322,6.428571428571429,0,,0,Bacteria,Proteobacteria,sulfuriferula,GB_GCA_003455595.1,,sulfuriferula,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,1.5415506925331772,-0.6658412241973445,0.49856244777136133,6.0
Sulfurimonas,81,0.1737673639042156,0.2065788662551032,3.2098765432098766,0,,0,Bacteria,Proteobacteria,sulfurimonas,GB_GCA_001829625.1,,sulfurimonas,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.21966793242078714,37.0
Sulfuritalea,15,0.264690068750596,0.1793974704202064,7.4,0,,0,Bacteria,Proteobacteria,sulfuritalea,GB_GCA_001828935.1,,sulfuritalea,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.2285367192797442,-0.6658412241973445,0.18494964036025707,5.0
Sulfuritortus,9,0.3651615513052605,0.2803631572544226,7.111111111111111,0,,0,Bacteria,Proteobacteria,sulfuritortus,GB_GCA_002339725.1,,sulfuritortus,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,-0.6658412241973445,0.347295439021881,5.0
Sulfurospirillum,11,0.1774181062871059,0.1403022290381155,5.818181818181818,0,,0,Bacteria,Proteobacteria,sulfurospirillum,GB_GCA_000743525.1,,sulfurospirillum,2.0,1.5,1.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,1.5415506925331772,0.4827461573841491,0.23559460780689384,8.0
Sulfurovum,95,0.1483783991816994,0.2309763026046165,2.126315789473684,0,,0,Bacteria,Proteobacteria,sulfurovum,GB_GCA_002085305.1,,sulfurovum,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.16473152270197836,33.0
Sutterella,8,0.3794503240308362,0.1239541204332757,8.375,0,,0,Bacteria,Proteobacteria,sutterella,GB_GCA_017936545.1,,sutterella,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.40266711827425183,3.0
Synechocystis,8,0.1695592671007539,0.064320714111047,7.625,0,,0,Bacteria,Cyanobacteria,synechocystis,GB_GCA_016471375.1,,synechocystis,4.0,1.25,1.25,0.875,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3229756093099238,1.213297199219819,-0.0915475334065976,0.19326926081252735,6.0
Syntrophomonas,25,0.4178287003714613,0.2251456200518444,6.04,0,,0,Bacteria,Firmicutes,syntrophomonas,RS_GCF_000014725.1,,syntrophomonas,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.38955160155183977,9.0
Tabrizicola,6,0.2097041463010581,0.116215866643375,7.166666666666667,0,,0,Bacteria,Proteobacteria,tabrizicola,GB_GCA_002280315.1,,tabrizicola,2.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.2008802595710235,5.0
Tahibacter,4,0.5548797165362167,0.0914284605668755,9.75,0,,0,Bacteria,Proteobacteria,tahibacter,GB_GCA_001725155.1,,tahibacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.6798093377139156,1.0
Telluria,7,0.4995167311466573,0.2079017271325596,10.0,0,,0,Bacteria,Proteobacteria,telluria,GB_GCA_002339265.1,,telluria,20.0,2.75,2.05,0.8129411764705882,1.25,1.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032765417602418,1.0503289943042455,-0.0915475334065976,0.6414721900280734,3.0
Telmatospirillum,4,0.3444092042977927,0.1697466270081329,11.75,0,,0,Bacteria,Proteobacteria,telmatospirillum,GB_GCA_009712185.1,,telmatospirillum,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.2641986069607665,3.0
