orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS15215	UW163_RS15215		hypothetical protein	-0.044	0.085	0.276	0.331	0.279	0.263
RalstoniaUW163	UW163_RS15225	UW163_RS15225		hypothetical protein	0.092	0.350	0.233	0.201	-0.467	-0.496
RalstoniaUW163	UW163_RS15250	UW163_RS15250		hypothetical protein	0.012	0.113	-0.002	-0.108	-0.071	-0.054
RalstoniaUW163	UW163_RS15255	UW163_RS15255		TetR/AcrR family transcriptional regulator	0.061	-0.403	-0.129	-0.442	0.141	-0.463
RalstoniaUW163	UW163_RS15260	UW163_RS15260		outer membrane chanel lipoprotein	0.061	-0.079	-0.060	0.146	0.073	-0.273
RalstoniaUW163	UW163_RS15265	UW163_RS15265		efflux RND transporter periplasmic adaptor subunit	-0.015	0.016	-0.139	0.063	0.012	0.088
RalstoniaUW163	UW163_RS15270	UW163_RS15270		AcrB/AcrD/AcrF family protein	0.113	0.195	0.064	0.172	-0.019	-0.038
RalstoniaUW163	UW163_RS15275	UW163_RS15275		metallophosphoesterase	0.097	-0.025	0.193	-0.061	0.285	0.018
RalstoniaUW163	UW163_RS15280	UW163_RS15280		hypothetical protein	-0.048	0.151	-0.121	-0.049	-0.078	-0.056
RalstoniaUW163	UW163_RS15285	UW163_RS15285		hypothetical protein	0.173	0.287	-0.036	-0.152	0.241	0.080
RalstoniaUW163	UW163_RS15305	UW163_RS15305		hypothetical protein	-0.227	0.308	-0.033	0.018	0.220	0.111
RalstoniaUW163	UW163_RS15310	UW163_RS15310		TetR/AcrR family transcriptional regulator	-0.322	0.316	-0.326	-0.129	-0.116	-0.711
RalstoniaUW163	UW163_RS15315	UW163_RS15315		MCE family protein	-0.148	0.007	0.166	-0.024	-0.151	-0.217
RalstoniaUW163	UW163_RS15320	UW163_RS15320		DUF3313 domain-containing protein	-0.126	-0.123	-0.012	0.105	0.178	0.023
RalstoniaUW163	UW163_RS15325	UW163_RS15325		type III effector protein (Skwp 4)	-0.001	0.089	-0.032	0.048	0.052	-0.041
RalstoniaUW163	UW163_RS15330	UW163_RS15330		DNA-binding response regulator	0.117	0.103	0.129	-0.001	0.025	0.150
RalstoniaUW163	UW163_RS15335	UW163_RS15335		histidine kinase	-0.018	-0.004	0.015	-0.201	-0.208	-0.177
RalstoniaUW163	UW163_RS15340	UW163_RS15340		Crp/Fnr family transcriptional regulator	-0.068	0.139	0.166	0.012	0.206	-0.131
RalstoniaUW163	UW163_RS15345	UW163_RS15345		conjugal transfer protein TraR	-0.238	0.240	-0.055	-0.350	0.522	0.101
RalstoniaUW163	UW163_RS15350	UW163_RS15350		hypothetical protein	-0.739	-0.256	-1.437	-0.754	1.459	0.395
RalstoniaUW163	UW163_RS15355	UW163_RS15355		universal stress protein	0.217	0.386	0.363	0.522	0.143	-0.359
RalstoniaUW163	UW163_RS15375	UW163_RS15375		GGDEF-domain containing protein	-0.014	0.094	0.051	0.039	0.023	0.002
RalstoniaUW163	UW163_RS15380	UW163_RS15380		MBL fold metallo-hydrolase	-0.003	0.184	0.106	0.047	-0.186	-0.368
RalstoniaUW163	UW163_RS15385	UW163_RS15385		transcriptional regulator	-0.154	-0.092	0.141	-0.480	-0.053	-0.320
RalstoniaUW163	UW163_RS15390	UW163_RS15390		NAD(P)/FAD-dependent oxidoreductase	0.058	-0.136	0.006	-0.083	0.315	0.107
RalstoniaUW163	UW163_RS15395	UW163_RS15395		sulfite exporter TauE/SafE family protein	-0.049	-0.381	-0.153	-0.080	0.022	0.098
RalstoniaUW163	UW163_RS15400	UW163_RS15400		acyltransferase	0.019	0.032	-0.044	0.078	0.035	-0.010
RalstoniaUW163	UW163_RS15415	UW163_RS15415		GNAT family N-acetyltransferase	0.066	0.132	0.058	0.003	0.071	-0.135
RalstoniaUW163	UW163_RS15420	UW163_RS15420		exopolyphosphatase	0.036	-0.100	0.148	-0.023	0.186	0.001
RalstoniaUW163	UW163_RS15425	UW163_RS15425		polyphosphate kinase 1	0.040	0.410	0.127	0.337	0.280	0.290
RalstoniaUW163	UW163_RS15430	UW163_RS15430		phosphate regulon sensor histidine kinase PhoR	0.004	0.080	0.115	-0.239	-0.015	-0.080
RalstoniaUW163	UW163_RS15435	UW163_RS15435		phosphate regulon transcriptional regulatory protein PhoB	0.123	-0.499	0.195	0.041	-0.122	-0.477
RalstoniaUW163	UW163_RS15440	UW163_RS15440		phosphate transport system regulatory protein PhoU	-0.135	-0.005	-0.053	0.164	0.012	-0.031
RalstoniaUW163	UW163_RS15445	UW163_RS15445		phosphate ABC transporter ATP-binding protein PstB	-0.027	-0.009	0.076	-0.074	-0.034	-0.033
RalstoniaUW163	UW163_RS15450	UW163_RS15450		phosphate transporter permease subunit PtsA	0.186	0.137	-0.224	0.088	-0.139	-0.041
RalstoniaUW163	UW163_RS15455	UW163_RS15455		phosphate transporter permease subunit PstC	0.016	0.099	0.222	0.105	-0.194	-0.151
RalstoniaUW163	UW163_RS15460	UW163_RS15460		phosphate ABC transporter substrate-binding protein PstS	0.163	-0.142	-0.052	0.072	0.131	0.033
RalstoniaUW163	UW163_RS15485	UW163_RS15485		RNA-binding protein	0.168	0.523	0.386	0.023	0.064	-0.069
RalstoniaUW163	UW163_RS15490	UW163_RS15490		DUF4149 domain-containing protein	-0.097	-0.062	0.086	-0.151	-0.146	-0.003
RalstoniaUW163	UW163_RS15495	UW163_RS15495		transcription elongation factor GreA	-0.391	-0.127	-0.401	0.090	-0.393	-0.261
RalstoniaUW163	UW163_RS15505	UW163_RS15505		leucine efflux protein LeuE	0.011	0.140	0.120	0.016	-0.046	-0.162
RalstoniaUW163	UW163_RS15515	UW163_RS15515		propionate--CoA ligase	0.041	0.051	0.093	-0.039	0.067	-0.023
RalstoniaUW163	UW163_RS15520	UW163_RS15520		lytic transglycosylase	-0.016	-0.120	0.080	-0.081	-0.044	-0.102
RalstoniaUW163	UW163_RS15525	UW163_RS15525		hydroxyacylglutathione hydrolase	-0.025	0.030	-0.040	-0.224	-0.109	-0.183
RalstoniaUW163	UW163_RS15530	UW163_RS15530		SAM-dependent methyltransferase	-0.474	-0.675	0.127	-0.909	0.203	-0.125
RalstoniaUW163	UW163_RS15540	UW163_RS15540		DUF1488 domain-containing protein	0.173	0.349	-0.046	0.061	0.039	0.025
RalstoniaUW163	UW163_RS15545	UW163_RS15545		conjugal transfer protein TraR	-0.392	-0.084	-0.048	-0.221	0.082	-0.166
RalstoniaUW163	UW163_RS15550	UW163_RS15550		hypothetical protein	0.027	-0.131	-0.141	-0.268	-0.232	-0.440
RalstoniaUW163	UW163_RS15555	UW163_RS15555		DUF2892 domain-containing protein	0.303	-0.166	0.203	-0.836	-0.241	-0.683
RalstoniaUW163	UW163_RS15560	UW163_RS15560		zinc-binding alcohol dehydrogenase family protein	0.023	0.033	0.112	0.124	-0.100	0.051
RalstoniaUW163	UW163_RS15565	UW163_RS15565		universal stress protein	-0.034	0.031	-0.109	0.224	-0.033	-0.311
RalstoniaUW163	UW163_RS15570	UW163_RS15570		SCO family protein	-0.023	0.067	-0.047	0.004	0.026	-0.018
RalstoniaUW163	UW163_RS15575	UW163_RS15575		hypothetical protein	-0.128	-0.125	-0.071	-0.021	0.024	-0.018
RalstoniaUW163	UW163_RS15580	UW163_RS15580		tyrosinase	0.026	0.031	-0.101	0.049	-0.055	0.051
RalstoniaUW163	UW163_RS15595	UW163_RS15595		integrase	-0.082	-0.458	-0.306	-0.006	0.099	-0.202
RalstoniaUW163	UW163_RS15615	UW163_RS15615		site-specific integrase	-0.093	-0.157	0.027	0.049	0.023	-0.088
RalstoniaUW163	UW163_RS15620	UW163_RS15620		hypothetical protein	0.013	0.159	0.010	-0.064	-0.025	-0.089
RalstoniaUW163	UW163_RS15625	UW163_RS15625		hypothetical protein	-0.047	-0.030	-0.058	-0.173	0.018	0.030
RalstoniaUW163	UW163_RS15630	UW163_RS15630		hypothetical protein	-0.202	-0.112	-0.508	-0.090	-0.040	-0.114
RalstoniaUW163	UW163_RS15635	UW163_RS15635		hypothetical protein	-0.116	-0.143	-0.169	-0.038	-0.022	0.014
RalstoniaUW163	UW163_RS15640	UW163_RS15640		hypothetical protein	-0.174	-0.035	0.046	-0.256	-0.292	-0.069
RalstoniaUW163	UW163_RS15645	UW163_RS15645		hypothetical protein	-0.037	0.000	-0.054	-0.115	0.045	-0.032
RalstoniaUW163	UW163_RS15650	UW163_RS15650		hypothetical protein	-0.030	0.014	-0.002	-0.073	-0.006	0.012
RalstoniaUW163	UW163_RS15655	UW163_RS15655		hypothetical protein	-0.017	0.011	-0.067	-0.165	0.102	0.189
RalstoniaUW163	UW163_RS15660	UW163_RS15660		hypothetical protein	0.115	0.330	-0.044	0.184	-0.167	-0.011
RalstoniaUW163	UW163_RS15665	UW163_RS15665		hypothetical protein	0.041	0.018	0.247	-0.030	-0.157	-0.255
RalstoniaUW163	UW163_RS15670	UW163_RS15670		hypothetical protein	0.039	0.006	-0.143	-0.125	0.088	0.042
RalstoniaUW163	UW163_RS15675	UW163_RS15675		DNA-deoxyinosine glycosylase	-0.051	-0.010	-0.065	-0.178	0.018	-0.011
RalstoniaUW163	UW163_RS15680	UW163_RS15680		recombinase family protein	0.034	-0.001	0.073	-0.066	-0.020	0.009
RalstoniaUW163	UW163_RS15685	UW163_RS15685		uracil-DNA glycosylase	-0.004	-0.129	-0.231	-0.149	-0.354	-0.228
RalstoniaUW163	UW163_RS15690	UW163_RS15690		molecular chaperone HtpG	-0.036	0.141	0.046	0.076	0.026	0.055
RalstoniaUW163	UW163_RS15695	UW163_RS15695		PLP-dependent aminotransferase family protein	-0.047	-0.033	-0.027	0.099	0.255	0.040
RalstoniaUW163	UW163_RS15700	UW163_RS15700		alanyl-tRNA editing protein	0.206	0.119	-0.091	-0.208	0.221	0.253
RalstoniaUW163	UW163_RS15705	UW163_RS15705		EamA/RhaT family transporter	0.052	-0.017	-0.001	0.027	0.171	0.007
RalstoniaUW163	UW163_RS15710	UW163_RS15710		RidA family protein	-0.245	-0.522	-0.291	-0.503	0.009	-0.319
RalstoniaUW163	UW163_RS15715	UW163_RS15715		PLP-dependent aminotransferase family protein	-0.151	0.035	0.046	0.056	-0.047	-0.100
RalstoniaUW163	UW163_RS15720	UW163_RS15720		glutathione S-transferase	-0.521	-0.132	-0.247	-0.372	0.054	0.108
RalstoniaUW163	UW163_RS15730	UW163_RS15730		membrane protein	-0.170	0.086	0.001	-0.170	-0.166	-0.246
RalstoniaUW163	UW163_RS15735	UW163_RS15735		patatin	0.008	-0.091	0.033	-0.020	-0.064	-0.119
RalstoniaUW163	UW163_RS15740	UW163_RS15740		L-lactate permease	0.104	0.273	0.104	0.117	0.055	0.195
RalstoniaUW163	UW163_RS15745	UW163_RS15745		chromate transporter	0.045	-0.160	-0.145	-0.297	0.146	0.448
RalstoniaUW163	UW163_RS15750	UW163_RS15750		chromate transporter	0.456	0.352	0.079	0.161	0.442	-0.441
RalstoniaUW163	UW163_RS15760	UW163_RS15760		lytic transglycosylase domain-containing protein	-0.093	-0.004	0.003	0.064	0.050	-0.052
RalstoniaUW163	UW163_RS15770	UW163_RS15770		ABC transporter ATP-binding protein	-0.105	-0.066	-0.066	-0.128	-0.051	-0.108
RalstoniaUW163	UW163_RS15775	UW163_RS15775		hypothetical protein	-0.497	0.371	-0.209	-0.241	0.666	0.292
RalstoniaUW163	UW163_RS15780	UW163_RS15780		amino acid ABC transporter substrate-binding protein	-0.109	-0.102	-0.142	0.063	0.162	0.076
RalstoniaUW163	UW163_RS15785	UW163_RS15785		hypothetical protein	0.098	-0.094	0.016	-0.267	0.014	-0.197
RalstoniaUW163	UW163_RS15790	UW163_RS15790		hypothetical protein	0.324	0.303	0.183	0.372	0.065	0.371
RalstoniaUW163	UW163_RS15795	UW163_RS15795		voltage-gated chloride channel	0.386	-0.219	0.139	0.094	0.019	0.010
RalstoniaUW163	UW163_RS15800	UW163_RS15800		tRNA-Arg	-1.204	0.204	-0.839	-0.202	-0.503	0.204
RalstoniaUW163	UW163_RS15805	UW163_RS15805		hypothetical protein	0.152	0.237	0.252	-0.525	0.117	-0.316
RalstoniaUW163	UW163_RS15810	UW163_RS15810		ATP-dependent helicase	0.337	-0.221	0.099	-0.260	-0.270	-0.357
RalstoniaUW163	UW163_RS15815	UW163_RS15815		ergothioneine biosynthesis protein EgtB	-0.057	0.021	0.090	-0.335	0.170	-0.212
RalstoniaUW163	UW163_RS15820	UW163_RS15820		L-histidine N(alpha)-methyltransferase	0.226	-0.148	-0.120	0.156	-0.223	-0.080
RalstoniaUW163	UW163_RS15825	UW163_RS15825		membrane protein	-0.050	0.088	0.746	0.239	0.039	-0.080
RalstoniaUW163	UW163_RS15830	UW163_RS15830		serine/threonine dehydratase	-0.060	0.055	0.038	-0.113	0.123	-0.028
RalstoniaUW163	UW163_RS15845	UW163_RS15845		metalloprotease PmbA	-0.198	-0.181	-0.372	-0.279	0.075	0.006
RalstoniaUW163	UW163_RS15855	UW163_RS15855		molybdopterin adenylyltransferase	-0.257	-0.131	-0.032	-0.504	0.157	0.055
RalstoniaUW163	UW163_RS15865	UW163_RS15865		peptidase M48	-0.004	-0.204	-0.316	0.016	0.016	-0.243
RalstoniaUW163	UW163_RS15875	UW163_RS15875		hypothetical protein	-0.202	0.126	-0.202	-0.724	-0.143	0.015
RalstoniaUW163	UW163_RS15880	UW163_RS15880		cobalamin biosynthesis protein CobD	-0.356	-2.062	0.100	-1.907	-0.019	-1.836
RalstoniaUW163	UW163_RS15885	UW163_RS15885		CoA pyrophosphatase	-0.193	0.071	0.015	-0.044	-0.029	-0.127
RalstoniaUW163	UW163_RS15910	UW163_RS15910		sorbosone dehydrogenase	0.013	0.008	0.085	-0.010	0.169	-0.000
RalstoniaUW163	UW163_RS15920	UW163_RS15920		hypothetical protein	0.116	-0.359	0.226	0.005	-0.311	-0.206
RalstoniaUW163	UW163_RS15925	UW163_RS15925		NINE protein	0.000	0.192	0.037	-0.530	0.108	-0.289
RalstoniaUW163	UW163_RS15930	UW163_RS15930		radical SAM protein	0.039	-0.158	-0.196	-0.061	0.261	-0.159
RalstoniaUW163	UW163_RS15935	UW163_RS15935		AsnC family transcriptional regulator	-0.013	0.029	0.118	-0.055	-0.074	0.016
RalstoniaUW163	UW163_RS15940	UW163_RS15940		D-amino acid dehydrogenase small subunit	-0.160	-0.338	-0.170	-0.146	0.222	0.003
RalstoniaUW163	UW163_RS15945	UW163_RS15945		acyl-CoA dehydrogenase	-0.203	-0.110	-0.128	-0.129	-0.033	-0.165
RalstoniaUW163	UW163_RS15960	UW163_RS15960		MetQ/NlpA family lipoprotein	-0.124	0.153	-0.051	-0.227	-0.221	-0.279
RalstoniaUW163	UW163_RS15965	UW163_RS15965		ABC transporter permease	-0.484	-0.327	-0.237	-0.379	0.185	0.002
RalstoniaUW163	UW163_RS15970	UW163_RS15970		methionine ABC transporter ATP-binding protein	-0.459	-0.181	-0.115	0.099	-0.152	0.559
RalstoniaUW163	UW163_RS15975	UW163_RS15975		deacetylase	-0.006	-0.276	0.232	0.033	0.027	0.066
RalstoniaUW163	UW163_RS15980	UW163_RS15980		lytic murein transglycosylase B	-0.404	0.057	-0.109	-0.280	-0.118	-0.123
RalstoniaUW163	UW163_RS15990	UW163_RS15990		competence protein ComEA	1.003	1.230	0.343	0.106	-0.281	-0.214
RalstoniaUW163	UW163_RS15995	UW163_RS15995		ADP-glyceromanno-heptose 6-epimerase	-2.406	-1.402	-1.483	-1.246	-0.129	-0.853
RalstoniaUW163	UW163_RS16035	UW163_RS16035		3-phosphoshikimate 1-carboxyvinyltransferase	-0.267	-4.114	-0.432	-3.812	-0.061	-2.313
RalstoniaUW163	UW163_RS16040	UW163_RS16040		prephenate dehydrogenase/arogenate dehydrogenase family protein	0.021	-1.618	0.202	-0.877	0.178	-0.734
RalstoniaUW163	UW163_RS16045	UW163_RS16045		histidinol-phosphate transaminase	0.037	0.168	0.044	-0.031	-0.063	-0.131
RalstoniaUW163	UW163_RS16050	UW163_RS16050		chorismate mutase	-0.011	-2.887	0.184	-2.920	-0.139	-2.189
RalstoniaUW163	UW163_RS16075	UW163_RS16075		glycine zipper 2TM domain-containing protein	-0.443	0.084	-0.162	0.007	-0.629	0.121
RalstoniaUW163	UW163_RS16085	UW163_RS16085		phosphoglycolate phosphatase	-0.139	-0.038	-0.132	-0.087	-0.062	-0.213
RalstoniaUW163	UW163_RS16090	UW163_RS16090		DUF748 domain-containing protein	-0.203	-0.326	-0.262	-0.462	-0.074	-0.350
RalstoniaUW163	UW163_RS16100	UW163_RS16100		hypothetical protein	0.004	-0.229	-0.354	-0.160	-0.061	-0.306
RalstoniaUW163	UW163_RS16105	UW163_RS16105		recombinase	-0.068	-0.078	-0.127	-0.088	-0.129	-0.345
RalstoniaUW163	UW163_RS16110	UW163_RS16110		DUF2924 domain-containing protein	-0.157	-0.353	0.071	-0.237	-0.030	-0.080
RalstoniaUW163	UW163_RS16115	UW163_RS16115		hypothetical protein	-0.037	-0.013	-0.158	0.004	0.151	0.139
RalstoniaUW163	UW163_RS16120	UW163_RS16120		outer protein C	-0.150	0.008	-0.257	-0.245	0.008	-0.085
RalstoniaUW163	UW163_RS16125	UW163_RS16125		hypothetical protein	-0.080	-0.099	-0.232	-0.126	0.133	0.031
RalstoniaUW163	UW163_RS16130	UW163_RS16130		hypothetical protein	-0.163	-0.132	-0.228	-0.319	-0.099	-0.216
RalstoniaUW163	UW163_RS16135	UW163_RS16135		PAAR domain-containing protein	0.162	-0.334	0.336	0.133	-0.167	-0.105
RalstoniaUW163	UW163_RS16140	UW163_RS16140		sel1 repeat family protein	-0.105	-0.144	-0.156	-0.224	0.001	-0.220
RalstoniaUW163	UW163_RS16145	UW163_RS16145		phospholipase	-0.152	-0.101	-0.064	-0.179	-0.065	-0.188
RalstoniaUW163	UW163_RS16150	UW163_RS16150		type VI secretion system tip protein VgrG	-0.219	-0.249	-0.163	-0.187	0.024	-0.249
RalstoniaUW163	UW163_RS16155	UW163_RS16155		LysR family transcriptional regulator	-0.308	-0.596	-0.118	-0.588	-0.149	-0.645
RalstoniaUW163	UW163_RS16160	UW163_RS16160		MFS transporter	-0.262	-0.613	-0.107	-0.483	-0.084	-0.533
RalstoniaUW163	UW163_RS16165	UW163_RS16165		hypothetical protein	-0.659	-0.561	-0.448	-0.615	-0.277	-1.195
RalstoniaUW163	UW163_RS16170	UW163_RS16170		amino acid-binding protein	-0.069	-0.169	-0.161	-0.283	-0.063	-0.255
RalstoniaUW163	UW163_RS16175	UW163_RS16175		hypothetical protein	-0.177	-0.060	-0.148	-0.238	-0.220	-0.126
RalstoniaUW163	UW163_RS16245	UW163_RS16245		hypothetical protein	0.050	0.118	0.137	-0.065	-0.064	-0.052
RalstoniaUW163	UW163_RS16250	UW163_RS16250		hypothetical protein	0.001	0.060	0.063	0.087	0.003	0.060
RalstoniaUW163	UW163_RS16270	UW163_RS16270		acyl-CoA thioesterase	-0.001	0.008	0.061	0.247	0.169	0.345
RalstoniaUW163	UW163_RS16275	UW163_RS16275		2-aminobenzoate-CoA ligase	-0.056	-0.060	-0.051	-0.057	-0.189	-0.121
RalstoniaUW163	UW163_RS16280	UW163_RS16280		acyl-CoA dehydrogenase	0.162	0.164	0.322	0.033	0.038	0.068
RalstoniaUW163	UW163_RS16285	UW163_RS16285		enoyl-CoA hydratase	0.054	0.195	0.420	0.235	0.054	-0.381
RalstoniaUW163	UW163_RS16290	UW163_RS16290		MarR family transcriptional regulator	0.112	0.211	-0.190	0.156	-0.089	0.244
RalstoniaUW163	UW163_RS16295	UW163_RS16295		NAD(P)-dependent oxidoreductase	-0.072	-0.035	0.228	0.078	-0.217	-0.003
RalstoniaUW163	UW163_RS16300	UW163_RS16300		oxidoreductase	-0.139	-0.120	-0.070	-0.231	0.023	0.099
RalstoniaUW163	UW163_RS16305	UW163_RS16305		DUF2076 domain-containing protein	0.160	0.264	0.121	-0.012	0.048	-0.020
RalstoniaUW163	UW163_RS16310	UW163_RS16310		class D beta-lactamase	-0.111	0.018	-0.189	-0.231	0.005	0.284
RalstoniaUW163	UW163_RS16315	UW163_RS16315		SCO family protein	0.196	0.241	0.044	0.541	0.306	0.227
RalstoniaUW163	UW163_RS16320	UW163_RS16320		formylglycine-generating enzyme family protein	-0.063	-0.050	-0.044	0.228	0.253	0.450
RalstoniaUW163	UW163_RS16325	UW163_RS16325		nitrite reductase, copper-containing	-0.004	0.107	0.109	0.099	0.085	0.112
RalstoniaUW163	UW163_RS16330	UW163_RS16330		DUF2249 domain-containing protein	-0.136	-0.238	0.135	0.655	0.352	0.132
RalstoniaUW163	UW163_RS16335	UW163_RS16335		nitric-oxide reductase large subunit	-0.043	0.100	0.095	0.080	-0.008	0.010
RalstoniaUW163	UW163_RS16340	UW163_RS16340		hypothetical protein	0.047	-0.004	0.077	0.075	0.067	-0.013
RalstoniaUW163	UW163_RS16345	UW163_RS16345		N-acetyltransferase	-0.028	-0.518	-0.042	-0.001	-0.106	0.042
RalstoniaUW163	UW163_RS16350	UW163_RS16350		DNA-binding protein	0.349	0.511	0.517	0.275	-0.038	0.106
RalstoniaUW163	UW163_RS16360	UW163_RS16360		protein phosphatase CheZ	0.317	0.090	0.196	-0.147	-0.166	0.242
RalstoniaUW163	UW163_RS16365	UW163_RS16365		type III effector gala6 protein	0.082	0.042	0.080	0.020	0.268	0.300
RalstoniaUW163	UW163_RS16370	UW163_RS16370		RND transporter	0.208	0.217	-0.036	0.202	0.053	0.176
RalstoniaUW163	UW163_RS16375	UW163_RS16375		efflux RND transporter periplasmic adaptor subunit	0.135	0.111	0.294	0.153	-0.032	0.143
RalstoniaUW163	UW163_RS16380	UW163_RS16380		CusA/CzcA family heavy metal efflux RND transporter	0.008	-0.020	0.103	0.096	-0.032	0.104
RalstoniaUW163	UW163_RS16385	UW163_RS16385		DNA-binding response regulator	0.071	-0.414	-0.015	0.065	-0.211	-0.185
RalstoniaUW163	UW163_RS16390	UW163_RS16390		histidine kinase	0.102	-0.135	0.114	-0.219	-0.070	0.015
RalstoniaUW163	UW163_RS16395	UW163_RS16395		divalent metal cation transporter	0.071	0.002	0.209	0.115	0.015	-0.009
RalstoniaUW163	UW163_RS16405	UW163_RS16405		carbohydrate porin	0.191	0.002	0.017	0.108	0.024	0.188
RalstoniaUW163	UW163_RS16410	UW163_RS16410		YbhB/YbcL family Raf kinase inhibitor-like protein	0.108	-0.182	-0.238	-0.035	0.317	0.006
RalstoniaUW163	UW163_RS16415	UW163_RS16415		hypothetical protein	0.054	0.143	0.168	0.016	-0.006	0.020
RalstoniaUW163	UW163_RS16420	UW163_RS16420		chloride channel protein	0.131	0.201	0.120	0.026	-0.087	-0.002
RalstoniaUW163	UW163_RS16425	UW163_RS16425		hypothetical protein	0.100	-0.063	0.306	0.193	0.421	0.021
RalstoniaUW163	UW163_RS16430	UW163_RS16430		LysR family transcriptional regulator	0.232	-0.129	0.077	0.081	0.376	0.186
RalstoniaUW163	UW163_RS16435	UW163_RS16435		ABC transporter ATP-binding protein	0.127	0.029	0.505	-0.109	-0.821	0.071
RalstoniaUW163	UW163_RS16440	UW163_RS16440		ABC transporter ATP-binding protein	-0.086	0.662	0.333	0.664	0.695	0.666
RalstoniaUW163	UW163_RS16445	UW163_RS16445		branched-chain amino acid ABC transporter permease	-0.108	-0.027	0.002	0.576	0.166	-0.149
RalstoniaUW163	UW163_RS16450	UW163_RS16450		branched-chain amino acid ABC transporter permease	-0.251	-0.199	-0.034	-0.199	-0.049	0.113
RalstoniaUW163	UW163_RS16455	UW163_RS16455		ABC transporter substrate-binding protein	0.050	0.103	-0.144	0.259	0.085	0.240
RalstoniaUW163	UW163_RS16460	UW163_RS16460		diguanylate cyclase	0.135	0.148	0.192	0.211	-0.037	0.066
RalstoniaUW163	UW163_RS16465	UW163_RS16465		hypothetical protein	0.019	0.472	-0.031	-0.050	-0.156	-0.014
RalstoniaUW163	UW163_RS16470	UW163_RS16470		YhfC family intramembrane metalloprotease	-0.027	0.201	-0.089	-0.167	0.165	0.069
RalstoniaUW163	UW163_RS16475	UW163_RS16475		sigma-54-dependent Fis family transcriptional regulator	0.161	0.088	0.227	-0.117	0.074	0.208
RalstoniaUW163	UW163_RS16480	UW163_RS16480		sensor histidine kinase	0.039	0.140	0.006	0.120	0.016	-0.001
RalstoniaUW163	UW163_RS16485	UW163_RS16485		MFS transporter	0.175	0.005	0.104	0.003	0.264	0.228
RalstoniaUW163	UW163_RS16490	UW163_RS16490		UTP--glucose-1-phosphate uridylyltransferase	-0.155	0.063	0.035	-0.102	0.159	0.126
RalstoniaUW163	UW163_RS16495	UW163_RS16495		DNA-binding protein	-1.494	-0.220	-0.137	-0.741	-0.554	0.550
RalstoniaUW163	UW163_RS16515	UW163_RS16515		replication protein RepA	-0.333	-0.484	-0.054	-0.166	0.063	-0.124
RalstoniaUW163	UW163_RS16520	UW163_RS16520		NCS2 family permease	0.235	0.141	-0.104	0.050	0.188	0.109
RalstoniaUW163	UW163_RS16525	UW163_RS16525		hypothetical protein	-0.256	-0.333	-0.286	-1.756	-0.223	0.107
RalstoniaUW163	UW163_RS16530	UW163_RS16530		PAS domain-containing sensor histidine kinase	0.154	0.118	-0.053	-0.023	0.179	0.074
RalstoniaUW163	UW163_RS16535	UW163_RS16535		hypothetical protein	0.164	-0.167	0.311	0.115	-0.040	0.174
RalstoniaUW163	UW163_RS16540	UW163_RS16540		hypothetical protein	-0.076	0.120	-0.135	0.137	0.061	-0.076
RalstoniaUW163	UW163_RS16545	UW163_RS16545		DUF2334 domain-containing protein	-0.024	-0.017	-0.049	0.176	0.080	0.060
RalstoniaUW163	UW163_RS16550	UW163_RS16550		RNA polymerase sigma-54 factor	0.140	0.141	0.066	0.263	0.111	-0.061
RalstoniaUW163	UW163_RS16555	UW163_RS16555		hypothetical protein	0.159	0.065	0.553	-0.280	-0.062	0.131
RalstoniaUW163	UW163_RS16560	UW163_RS16560		sigma-54-dependent Fis family transcriptional regulator	0.892	0.618	0.946	0.563	0.373	0.335
RalstoniaUW163	UW163_RS16565	UW163_RS16565		sigma-54-dependent Fis family transcriptional regulator	0.691	0.561	0.757	0.588	0.785	0.526
RalstoniaUW163	UW163_RS16580	UW163_RS16580		YihY/virulence factor BrkB family protein	-0.039	-0.030	0.137	0.123	0.047	0.145
