orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS16150	UW163_RS16150		type VI secretion system tip protein VgrG	-1.900	-2.072	-1.309	-1.545	0.203	-2.117
RalstoniaUW163	UW163_RS16155	UW163_RS16155		LysR family transcriptional regulator	-2.644	-4.955	-1.017	-5.112	-1.259	-5.463
RalstoniaUW163	UW163_RS16160	UW163_RS16160		MFS transporter	-2.227	-5.223	-0.914	-4.146	-0.719	-4.556
RalstoniaUW163	UW163_RS16165	UW163_RS16165		hypothetical protein	-2.414	-2.666	-2.173	-2.314	-0.933	-4.821
RalstoniaUW163	UW163_RS16170	UW163_RS16170		amino acid-binding protein	-0.558	-1.254	-1.279	-2.222	-0.508	-1.769
RalstoniaUW163	UW163_RS16175	UW163_RS16175		hypothetical protein	-1.325	-0.447	-1.081	-1.825	-1.628	-0.953
RalstoniaUW163	UW163_RS16245	UW163_RS16245		hypothetical protein	0.374	0.871	1.051	-0.457	-0.460	-0.412
RalstoniaUW163	UW163_RS16250	UW163_RS16250		hypothetical protein	0.006	0.549	0.584	0.766	0.028	0.538
RalstoniaUW163	UW163_RS16270	UW163_RS16270		acyl-CoA thioesterase	-0.007	0.050	0.297	1.301	0.915	1.515
RalstoniaUW163	UW163_RS16275	UW163_RS16275		2-aminobenzoate-CoA ligase	-0.383	-0.397	-0.389	-0.428	-1.485	-0.899
RalstoniaUW163	UW163_RS16280	UW163_RS16280		acyl-CoA dehydrogenase	1.181	0.835	1.912	0.221	0.207	0.463
RalstoniaUW163	UW163_RS16285	UW163_RS16285		enoyl-CoA hydratase	0.223	0.853	2.016	1.187	0.211	-1.257
RalstoniaUW163	UW163_RS16290	UW163_RS16290		MarR family transcriptional regulator	0.541	0.626	-0.756	0.720	-0.323	0.922
RalstoniaUW163	UW163_RS16295	UW163_RS16295		NAD(P)-dependent oxidoreductase	-0.513	-0.216	1.462	0.416	-1.231	-0.019
RalstoniaUW163	UW163_RS16300	UW163_RS16300		oxidoreductase	-0.981	-0.665	-0.499	-1.541	0.159	0.664
RalstoniaUW163	UW163_RS16305	UW163_RS16305		DUF2076 domain-containing protein	1.129	1.558	0.615	-0.066	0.271	-0.120
RalstoniaUW163	UW163_RS16310	UW163_RS16310		class D beta-lactamase	-0.655	0.106	-1.300	-1.142	0.026	1.510
RalstoniaUW163	UW163_RS16315	UW163_RS16315		SCO family protein	1.232	1.065	0.222	3.174	1.677	1.049
RalstoniaUW163	UW163_RS16320	UW163_RS16320		formylglycine-generating enzyme family protein	-0.413	-0.280	-0.268	1.410	1.638	3.001
RalstoniaUW163	UW163_RS16325	UW163_RS16325		nitrite reductase, copper-containing	-0.034	0.908	0.943	0.816	0.742	0.994
RalstoniaUW163	UW163_RS16330	UW163_RS16330		DUF2249 domain-containing protein	-0.320	-0.448	0.212	0.999	0.520	0.214
RalstoniaUW163	UW163_RS16335	UW163_RS16335		nitric-oxide reductase large subunit	-0.348	0.820	0.732	0.628	-0.063	0.082
RalstoniaUW163	UW163_RS16340	UW163_RS16340		hypothetical protein	0.351	-0.030	0.567	0.503	0.509	-0.093
RalstoniaUW163	UW163_RS16345	UW163_RS16345		N-acetyltransferase	-0.164	-1.601	-0.196	-0.003	-0.252	0.200
RalstoniaUW163	UW163_RS16350	UW163_RS16350		DNA-binding protein	1.305	1.400	1.542	0.504	-0.099	0.261
RalstoniaUW163	UW163_RS16360	UW163_RS16360		protein phosphatase CheZ	1.572	0.379	1.117	-0.568	-0.540	1.226
RalstoniaUW163	UW163_RS16365	UW163_RS16365		type III effector gala6 protein	0.647	0.326	0.584	0.135	1.797	2.137
RalstoniaUW163	UW163_RS16370	UW163_RS16370		RND transporter	1.486	1.489	-0.249	1.319	0.366	1.159
RalstoniaUW163	UW163_RS16375	UW163_RS16375		efflux RND transporter periplasmic adaptor subunit	0.711	0.728	1.789	0.850	-0.192	0.859
RalstoniaUW163	UW163_RS16380	UW163_RS16380		CusA/CzcA family heavy metal efflux RND transporter	0.062	-0.152	0.823	0.748	-0.258	0.844
RalstoniaUW163	UW163_RS16385	UW163_RS16385		DNA-binding response regulator	0.360	-1.605	-0.071	0.225	-0.878	-0.607
RalstoniaUW163	UW163_RS16390	UW163_RS16390		histidine kinase	0.745	-0.834	0.727	-1.428	-0.469	0.103
RalstoniaUW163	UW163_RS16395	UW163_RS16395		divalent metal cation transporter	0.510	0.012	1.420	0.713	0.104	-0.061
RalstoniaUW163	UW163_RS16405	UW163_RS16405		carbohydrate porin	1.154	0.010	0.100	0.581	0.122	1.172
RalstoniaUW163	UW163_RS16410	UW163_RS16410		YbhB/YbcL family Raf kinase inhibitor-like protein	0.354	-0.848	-0.720	-0.145	1.504	0.022
RalstoniaUW163	UW163_RS16415	UW163_RS16415		hypothetical protein	0.431	1.110	1.364	0.124	-0.042	0.170
RalstoniaUW163	UW163_RS16420	UW163_RS16420		chloride channel protein	1.138	1.704	0.978	0.195	-0.712	-0.019
RalstoniaUW163	UW163_RS16425	UW163_RS16425		hypothetical protein	0.253	-0.114	0.479	0.218	1.052	0.038
RalstoniaUW163	UW163_RS16430	UW163_RS16430		LysR family transcriptional regulator	0.839	-0.616	0.443	0.452	1.476	0.750
RalstoniaUW163	UW163_RS16435	UW163_RS16435		ABC transporter ATP-binding protein	0.640	0.071	1.391	-0.328	-2.993	0.319
RalstoniaUW163	UW163_RS16440	UW163_RS16440		ABC transporter ATP-binding protein	-0.235	2.178	1.132	1.704	2.432	2.479
RalstoniaUW163	UW163_RS16445	UW163_RS16445		branched-chain amino acid ABC transporter permease	-0.357	-0.086	0.009	2.187	0.543	-0.266
RalstoniaUW163	UW163_RS16450	UW163_RS16450		branched-chain amino acid ABC transporter permease	-0.855	-0.398	-0.119	-0.845	-0.179	0.428
RalstoniaUW163	UW163_RS16455	UW163_RS16455		ABC transporter substrate-binding protein	0.297	0.615	-0.769	1.714	0.514	1.246
RalstoniaUW163	UW163_RS16460	UW163_RS16460		diguanylate cyclase	1.083	1.070	1.473	1.572	-0.275	0.556
RalstoniaUW163	UW163_RS16465	UW163_RS16465		hypothetical protein	0.120	2.484	-0.160	-0.229	-0.725	-0.085
RalstoniaUW163	UW163_RS16470	UW163_RS16470		YhfC family intramembrane metalloprotease	-0.157	1.398	-0.531	-1.089	0.960	0.362
RalstoniaUW163	UW163_RS16475	UW163_RS16475		sigma-54-dependent Fis family transcriptional regulator	0.994	0.512	1.316	-0.855	0.474	1.422
RalstoniaUW163	UW163_RS16480	UW163_RS16480		sensor histidine kinase	0.269	0.947	0.038	0.766	0.102	-0.006
RalstoniaUW163	UW163_RS16485	UW163_RS16485		MFS transporter	1.365	0.035	0.796	0.022	2.060	1.643
RalstoniaUW163	UW163_RS16490	UW163_RS16490		UTP--glucose-1-phosphate uridylyltransferase	-0.980	0.378	0.240	-0.625	1.108	0.954
RalstoniaUW163	UW163_RS16495	UW163_RS16495		DNA-binding protein	-1.997	-0.423	-0.200	-1.012	-0.927	1.072
RalstoniaUW163	UW163_RS16515	UW163_RS16515		replication protein RepA	-1.886	-2.574	-0.303	-0.713	0.335	-0.618
RalstoniaUW163	UW163_RS16520	UW163_RS16520		NCS2 family permease	1.829	1.095	-0.794	0.334	1.419	0.891
RalstoniaUW163	UW163_RS16525	UW163_RS16525		hypothetical protein	-0.475	-0.472	-0.479	-1.992	-0.300	0.131
RalstoniaUW163	UW163_RS16530	UW163_RS16530		PAS domain-containing sensor histidine kinase	1.079	0.928	-0.336	-0.170	1.330	0.511
RalstoniaUW163	UW163_RS16535	UW163_RS16535		hypothetical protein	0.855	-0.718	1.649	0.689	-0.218	0.822
RalstoniaUW163	UW163_RS16540	UW163_RS16540		hypothetical protein	-0.482	0.724	-0.712	0.764	0.387	-0.443
RalstoniaUW163	UW163_RS16545	UW163_RS16545		DUF2334 domain-containing protein	-0.174	-0.114	-0.344	1.164	0.563	0.434
RalstoniaUW163	UW163_RS16550	UW163_RS16550		RNA polymerase sigma-54 factor	0.876	0.987	0.464	1.568	0.748	-0.460
RalstoniaUW163	UW163_RS16555	UW163_RS16555		hypothetical protein	0.593	0.213	2.229	-0.846	-0.215	0.579
RalstoniaUW163	UW163_RS16560	UW163_RS16560		sigma-54-dependent Fis family transcriptional regulator	5.935	3.292	3.881	3.339	1.768	1.232
RalstoniaUW163	UW163_RS16565	UW163_RS16565		sigma-54-dependent Fis family transcriptional regulator	5.720	4.432	6.292	4.364	6.162	3.798
RalstoniaUW163	UW163_RS16580	UW163_RS16580		YihY/virulence factor BrkB family protein	-0.233	-0.148	0.630	0.594	0.248	0.653
RalstoniaUW163	UW163_RS16595	UW163_RS16595		peptide chain release factor 3	-0.709	0.628	0.374	0.946	0.338	0.921
RalstoniaUW163	UW163_RS16600	UW163_RS16600		ferritin	0.541	-1.059	-0.487	0.140	-0.799	-0.696
RalstoniaUW163	UW163_RS16605	UW163_RS16605		hypothetical protein	0.086	-0.938	-1.714	-0.501	0.163	0.231
RalstoniaUW163	UW163_RS16610	UW163_RS16610		hypothetical protein	1.099	0.653	1.301	-0.498	-0.793	-0.415
RalstoniaUW163	UW163_RS16620	UW163_RS16620		metallophosphoesterase	0.834	1.105	0.983	0.339	0.176	0.578
RalstoniaUW163	UW163_RS16625	UW163_RS16625		RNA polymerase sigma factor	0.650	-0.441	-0.185	1.586	0.638	0.434
RalstoniaUW163	UW163_RS16630	UW163_RS16630		hypothetical protein	0.166	-0.607	-0.191	-0.615	0.538	-1.492
RalstoniaUW163	UW163_RS16635	UW163_RS16635		hypothetical protein	1.596	0.772	-0.941	-0.615	-0.171	0.702
RalstoniaUW163	UW163_RS16640	UW163_RS16640		methyltransferase	-0.978	-0.253	-1.202	-0.078	0.920	0.696
RalstoniaUW163	UW163_RS16645	UW163_RS16645		hypothetical protein	0.472	1.280	0.131	0.866	-0.029	0.846
RalstoniaUW163	UW163_RS16650	UW163_RS16650		AraC family transcriptional regulator	1.862	0.603	1.296	-0.055	-1.001	-0.018
RalstoniaUW163	UW163_RS16655	UW163_RS16655		4-oxalocrotonate tautomerase	-0.527	0.362	0.011	0.893	0.381	0.007
RalstoniaUW163	UW163_RS16660	UW163_RS16660		MarR family transcriptional regulator	-1.178	0.244	0.267	0.193	-0.983	-1.457
RalstoniaUW163	UW163_RS16665	UW163_RS16665		hypothetical protein	-0.212	-0.970	1.288	-0.149	-0.125	-0.191
RalstoniaUW163	UW163_RS16670	UW163_RS16670		PepSY domain-containing protein	-0.813	-0.920	-0.403	0.320	-0.903	-0.458
RalstoniaUW163	UW163_RS16690	UW163_RS16690		CusA/CzcA family heavy metal efflux RND transporter	0.165	0.517	-0.084	-0.329	1.414	0.229
RalstoniaUW163	UW163_RS16695	UW163_RS16695		efflux RND transporter periplasmic adaptor subunit	0.934	1.184	0.524	1.948	1.647	0.119
RalstoniaUW163	UW163_RS16700	UW163_RS16700		membrane protein	-0.068	0.254	0.693	0.748	0.902	0.571
RalstoniaUW163	UW163_RS16705	UW163_RS16705		hypothetical protein	0.599	1.303	-0.507	-1.056	0.618	1.601
RalstoniaUW163	UW163_RS16710	UW163_RS16710		MarR family transcriptional regulator	0.394	-0.830	-0.859	-0.404	0.039	-0.733
RalstoniaUW163	UW163_RS16715	UW163_RS16715		NAD(P)-dependent oxidoreductase	0.388	-0.537	-1.346	-0.127	0.641	0.033
RalstoniaUW163	UW163_RS16720	UW163_RS16720		hypothetical protein	-0.730	0.022	-1.280	0.144	-0.006	-0.101
RalstoniaUW163	UW163_RS16725	UW163_RS16725		AraC family transcriptional regulator	1.651	1.392	1.521	0.455	0.356	0.662
RalstoniaUW163	UW163_RS16730	UW163_RS16730		EamA/RhaT family transporter	1.622	2.052	0.199	0.706	1.138	-0.085
RalstoniaUW163	UW163_RS16735	UW163_RS16735		LacI family transcriptional regulator	0.090	4.855	2.428	6.926	-1.125	4.073
RalstoniaUW163	UW163_RS16740	UW163_RS16740		NAD(P)-dependent oxidoreductase	1.807	-4.095	0.782	-3.470	0.993	-3.084
RalstoniaUW163	UW163_RS16745	UW163_RS16745		sugar ABC transporter permease	-1.134	-7.164	-0.373	-5.711	-0.294	-5.740
RalstoniaUW163	UW163_RS16750	UW163_RS16750		xylose ABC transporter ATP-binding protein	-0.688	-12.909	-1.235	-11.578	-1.946	-10.486
RalstoniaUW163	UW163_RS16755	UW163_RS16755		D-xylose ABC transporter substrate-binding protein	-1.321	-5.525	0.033	-3.808	-0.385	-5.491
RalstoniaUW163	UW163_RS16760	UW163_RS16760		porin	-0.908	-12.153	-0.768	-10.260	-0.362	-14.019
RalstoniaUW163	UW163_RS16765	UW163_RS16765		cyanase	0.787	0.008	0.295	1.592	-0.320	0.503
RalstoniaUW163	UW163_RS16775	UW163_RS16775		XRE family transcriptional regulator	0.185	0.269	1.528	1.631	-0.950	0.320
RalstoniaUW163	UW163_RS16785	UW163_RS16785		aminotransferase	-0.605	-0.588	-0.119	-0.197	0.486	-1.551
RalstoniaUW163	UW163_RS16790	UW163_RS16790		DUF1641 domain-containing protein	0.112	0.263	0.162	0.678	0.749	-0.180
RalstoniaUW163	UW163_RS16795	UW163_RS16795		NAD(P)/FAD-dependent oxidoreductase	0.611	0.419	0.433	-0.139	-0.571	-0.493
RalstoniaUW163	UW163_RS16810	UW163_RS16810		N-acetyltransferase	0.798	0.419	-0.476	0.420	-0.425	0.843
RalstoniaUW163	UW163_RS16815	UW163_RS16815		hypothetical protein	2.116	1.323	0.678	0.973	0.010	0.650
RalstoniaUW163	UW163_RS16820	UW163_RS16820		siderophore biosynthesis protein	0.305	0.394	-0.480	0.802	-0.252	-1.016
RalstoniaUW163	UW163_RS16825	UW163_RS16825		methionine--tRNA ligase	0.867	-0.065	-0.114	-1.196	0.430	-0.745
RalstoniaUW163	UW163_RS16830	UW163_RS16830		cupin domain-containing protein	-0.490	0.462	0.548	1.001	0.676	1.234
RalstoniaUW163	UW163_RS16835	UW163_RS16835		PTS lactose transporter subunit IIC	-0.090	-0.466	1.646	0.215	-0.702	-0.488
RalstoniaUW163	UW163_RS16840	UW163_RS16840		DNA-binding response regulator	0.408	-0.265	0.192	-1.071	-1.724	-0.812
RalstoniaUW163	UW163_RS16845	UW163_RS16845		hemagglutinin	0.259	0.131	0.232	-0.405	-0.913	0.561
RalstoniaUW163	UW163_RS16850	UW163_RS16850		phosphoadenosine phosphosulfate sulfotransferase	0.523	1.404	-1.117	-0.537	-0.820	-0.956
RalstoniaUW163	UW163_RS16855	UW163_RS16855		transcriptional regulator	-0.966	-1.535	0.124	0.203	1.221	0.565
RalstoniaUW163	UW163_RS16865	UW163_RS16865		altronate dehydratase	-1.239	0.500	-1.162	0.451	-1.434	-0.867
RalstoniaUW163	UW163_RS16870	UW163_RS16870		MFS transporter	0.206	0.332	-0.338	0.517	0.642	-0.700
RalstoniaUW163	UW163_RS16875	UW163_RS16875		4-hydroxy-2-oxoheptanedioate aldolase	-0.144	2.048	-0.502	-0.433	0.866	0.780
RalstoniaUW163	UW163_RS16880	UW163_RS16880		tartrate dehydrogenase	0.971	0.126	0.412	1.154	1.962	1.041
RalstoniaUW163	UW163_RS16885	UW163_RS16885		NAD-dependent succinate-semialdehyde dehydrogenase	0.320	-1.102	0.190	0.187	0.842	0.432
RalstoniaUW163	UW163_RS16890	UW163_RS16890		type III effector, OspD family	-0.264	0.230	0.136	-0.508	1.493	1.719
RalstoniaUW163	UW163_RS16895	UW163_RS16895		membrane protein	0.822	0.476	0.020	-1.173	-0.056	1.175
RalstoniaUW163	UW163_RS16900	UW163_RS16900		hypothetical protein	-0.288	0.241	-2.443	0.172	-0.704	-0.340
RalstoniaUW163	UW163_RS16905	UW163_RS16905		hypothetical protein	0.369	1.197	0.034	0.511	-0.218	-0.539
RalstoniaUW163	UW163_RS16910	UW163_RS16910		hypothetical protein	-0.800	-0.301	0.128	-0.087	0.040	0.275
RalstoniaUW163	UW163_RS16915	UW163_RS16915		hypothetical protein	0.975	0.872	0.356	0.181	0.494	0.463
RalstoniaUW163	UW163_RS16920	UW163_RS16920		hypothetical protein	0.034	0.515	-0.334	1.336	-0.572	-0.320
RalstoniaUW163	UW163_RS16925	UW163_RS16925		HNH endonuclease	0.931	0.580	0.771	0.208	0.395	0.950
RalstoniaUW163	UW163_RS16930	UW163_RS16930		FAD-binding oxidoreductase	0.157	-0.235	-0.325	0.300	-1.360	-0.066
RalstoniaUW163	UW163_RS16940	UW163_RS16940		amidase	-0.418	1.669	1.184	2.278	0.498	0.702
RalstoniaUW163	UW163_RS16945	UW163_RS16945		MFS transporter	-0.220	-0.979	-0.525	-0.082	-0.094	0.001
RalstoniaUW163	UW163_RS16950	UW163_RS16950		XRE family transcriptional regulator	-0.323	-0.859	0.078	0.675	-0.827	0.433
RalstoniaUW163	UW163_RS16955	UW163_RS16955		hypothetical protein	-0.217	0.169	-1.391	0.013	0.157	1.105
RalstoniaUW163	UW163_RS16960	UW163_RS16960		hypothetical protein	-0.345	0.542	-0.349	1.203	-0.867	-0.186
RalstoniaUW163	UW163_RS16965	UW163_RS16965		RND transporter	0.078	-0.388	-0.239	0.290	-0.821	1.704
RalstoniaUW163	UW163_RS16970	UW163_RS16970		efflux RND transporter periplasmic adaptor subunit	1.431	1.306	1.309	0.964	0.868	-0.338
RalstoniaUW163	UW163_RS16975	UW163_RS16975		AcrB/AcrD/AcrF family protein	-0.009	-0.222	0.058	0.286	0.445	0.647
RalstoniaUW163	UW163_RS16980	UW163_RS16980		3-(3-hydroxy-phenyl)propionate transporter MhpT	-0.394	-0.707	-0.279	-0.144	-0.299	0.007
RalstoniaUW163	UW163_RS16985	UW163_RS16985		porin	0.911	-1.308	-0.355	-1.087	-0.589	-0.329
RalstoniaUW163	UW163_RS16990	UW163_RS16990		LysR family transcriptional regulator	0.140	1.161	0.963	0.163	1.361	-0.267
RalstoniaUW163	UW163_RS16995	UW163_RS16995		branched-chain amino acid ABC transporter substrate-binding protein	-0.691	-1.245	1.014	-0.706	0.407	-0.092
RalstoniaUW163	UW163_RS17000	UW163_RS17000		aldehyde dehydrogenase family protein	1.012	-0.618	0.478	-0.818	0.346	-1.157
RalstoniaUW163	UW163_RS17005	UW163_RS17005		FAD-binding oxidoreductase	0.622	0.408	0.852	0.863	0.252	-0.211
RalstoniaUW163	UW163_RS17010	UW163_RS17010		hypothetical protein	-0.559	-12.528	-0.059	-13.020	-0.343	-15.503
RalstoniaUW163	UW163_RS17015	UW163_RS17015		hypothetical protein	-0.482	0.212	-1.617	-1.264	0.578	-1.348
RalstoniaUW163	UW163_RS17020	UW163_RS17020		catalase	0.791	0.757	1.020	0.195	0.437	-0.581
RalstoniaUW163	UW163_RS17030	UW163_RS17030		hypothetical protein	0.867	0.420	0.437	-0.355	1.285	0.625
RalstoniaUW163	UW163_RS17035	UW163_RS17035		helix-turn-helix transcriptional regulator	1.176	0.034	0.493	0.101	2.086	-0.485
RalstoniaUW163	UW163_RS17040	UW163_RS17040		arginase	-1.418	-0.278	-1.460	-1.726	-1.682	-3.226
RalstoniaUW163	UW163_RS17045	UW163_RS17045		amino acid ABC transporter permease	2.123	-0.681	1.232	-0.651	2.503	-0.399
RalstoniaUW163	UW163_RS17050	UW163_RS17050		amino acid ABC transporter permease	-0.730	-1.088	-1.226	-1.625	-1.580	-0.222
RalstoniaUW163	UW163_RS17055	UW163_RS17055		amino acid ABC transporter substrate-binding protein	-2.148	-0.428	-0.213	-0.371	-1.700	-1.114
RalstoniaUW163	UW163_RS17060	UW163_RS17060		LysR family transcriptional regulator	-1.007	-1.487	-1.985	-0.396	-2.165	-0.661
RalstoniaUW163	UW163_RS17065	UW163_RS17065		mlrc harboring protein	0.624	-0.500	-0.255	0.947	-0.380	0.783
RalstoniaUW163	UW163_RS17070	UW163_RS17070		MFS transporter	0.056	0.211	0.099	-0.290	0.664	0.347
RalstoniaUW163	UW163_RS17075	UW163_RS17075		LysR family transcriptional regulator	0.282	-0.486	0.767	0.456	0.869	-0.230
RalstoniaUW163	UW163_RS17080	UW163_RS17080		secreted protein popf2	-0.047	-0.187	-0.064	0.711	0.500	0.144
RalstoniaUW163	UW163_RS17085	UW163_RS17085		cytochrome c oxidase subunit IV	0.628	-0.896	-0.307	-0.277	-0.591	-1.721
RalstoniaUW163	UW163_RS17090	UW163_RS17090		bb3-type cytochrome oxidase subunit IV	-2.080	1.564	-0.474	-0.250	-0.934	-0.430
RalstoniaUW163	UW163_RS17095	UW163_RS17095		cytochrome oxidase subunit III	0.023	0.597	0.792	0.225	-0.809	-0.601
RalstoniaUW163	UW163_RS17100	UW163_RS17100		cytochrome c oxidase subunit I	0.165	-0.068	0.719	-0.957	-0.429	1.080
RalstoniaUW163	UW163_RS17105	UW163_RS17105		cytochrome B558 subunit A	-0.479	0.656	1.693	1.310	-1.736	0.284
RalstoniaUW163	UW163_RS17110	UW163_RS17110		hypothetical protein	0.260	-0.044	0.195	-1.126	-0.892	-0.012
RalstoniaUW163	UW163_RS17115	UW163_RS17115		DUF3293 domain-containing protein	-1.786	0.415	0.302	0.319	1.420	0.528
RalstoniaUW163	UW163_RS17120	UW163_RS17120		universal stress protein	-0.479	-0.107	0.198	-0.652	0.483	0.377
RalstoniaUW163	UW163_RS17125	UW163_RS17125		phosphogluconate dehydratase	-9.186	-15.923	-8.434	-11.602	-8.795	-13.596
RalstoniaUW163	UW163_RS17130	UW163_RS17130		glucose-6-phosphate dehydrogenase	-2.474	-9.604	-1.426	-9.113	0.218	-13.003
RalstoniaUW163	UW163_RS17140	UW163_RS17140		glucokinase	-0.042	-8.020	0.207	-9.596	0.903	-9.234
RalstoniaUW163	UW163_RS17145	UW163_RS17145		MurR/RpiR family transcriptional regulator	-0.612	-1.221	0.362	1.348	-1.087	-0.949
RalstoniaUW163	UW163_RS17150	UW163_RS17150		hypothetical protein	0.204	0.736	0.090	2.222	-0.198	0.430
RalstoniaUW163	UW163_RS17155	UW163_RS17155		DNA-binding response regulator	-1.496	1.422	-0.770	0.762	-0.605	0.720
RalstoniaUW163	UW163_RS17160	UW163_RS17160		two-component sensor histidine kinase	1.316	-0.011	-0.413	-0.765	-0.024	0.410
RalstoniaUW163	UW163_RS17165	UW163_RS17165		peptidase	0.161	1.025	1.144	-0.491	1.061	-0.133
RalstoniaUW163	UW163_RS17175	UW163_RS17175		4-hydroxybutyrate dehydrogenase	0.403	-1.685	0.107	1.245	-1.966	-2.605
RalstoniaUW163	UW163_RS17180	UW163_RS17180		MFS transporter	-0.220	-0.786	-0.170	-0.029	-0.006	-0.492
RalstoniaUW163	UW163_RS17185	UW163_RS17185		thiamine phosphate synthase	-1.112	-1.382	-1.289	-1.151	-0.934	1.079
RalstoniaUW163	UW163_RS17190	UW163_RS17190		LuxR family transcriptional regulator	-1.311	-1.772	-0.070	-0.856	-1.247	-0.518
RalstoniaUW163	UW163_RS17195	UW163_RS17195		hypothetical protein	-1.767	-0.111	-1.883	-0.342	-1.159	-0.484
RalstoniaUW163	UW163_RS17200	UW163_RS17200		hypothetical protein	1.054	-1.814	-1.022	-0.728	-1.362	-0.271
RalstoniaUW163	UW163_RS17215	UW163_RS17215		calcium-binding protein	-0.297	0.313	-0.761	-1.088	-0.131	-0.006
RalstoniaUW163	UW163_RS17220	UW163_RS17220		hemolysin	-0.539	-1.013	0.679	-0.388	0.540	0.227
RalstoniaUW163	UW163_RS17225	UW163_RS17225		hypothetical protein	1.398	2.883	-0.164	2.238	-0.398	0.561
RalstoniaUW163	UW163_RS17230	UW163_RS17230		GNAT family N-acetyltransferase	0.417	-0.086	0.099	-0.228	0.421	0.895
RalstoniaUW163	UW163_RS17235	UW163_RS17235		membrane protein	0.428	-1.031	1.903	0.452	-0.577	-1.756
RalstoniaUW163	UW163_RS17240	UW163_RS17240		hypothetical protein	0.513	-0.454	-0.226	-0.613	-0.480	-0.693
RalstoniaUW163	UW163_RS17245	UW163_RS17245		3-oxoacyl-ACP reductase FabG	-0.614	0.380	0.100	-0.347	-0.241	-0.139
RalstoniaUW163	UW163_RS17250	UW163_RS17250		hypothetical protein	-0.399	0.240	-0.343	0.210	0.312	0.206
RalstoniaUW163	UW163_RS17255	UW163_RS17255		DUF561 domain-containing protein	-0.121	-0.612	-1.409	-1.294	-1.723	-0.762
RalstoniaUW163	UW163_RS17260	UW163_RS17260		LysR family transcriptional regulator	0.275	-1.425	-0.433	-0.122	0.188	0.524
RalstoniaUW163	UW163_RS17265	UW163_RS17265		PadR family transcriptional regulator	0.815	-1.643	-0.844	-2.928	1.085	-1.402
RalstoniaUW163	UW163_RS17270	UW163_RS17270		MFS transporter	1.134	-0.111	-0.934	-0.234	1.038	0.680
RalstoniaUW163	UW163_RS17275	UW163_RS17275		RND transporter	-0.508	-1.316	-0.591	-2.338	0.038	0.509
RalstoniaUW163	UW163_RS17280	UW163_RS17280		multidrug efflux RND transporter permease subunit	-0.507	-0.473	-0.083	-0.132	-0.208	-0.125
RalstoniaUW163	UW163_RS17285	UW163_RS17285		efflux transporter periplasmic adaptor subunit	-0.530	0.124	-0.555	0.057	0.065	-2.553
RalstoniaUW163	UW163_RS17290	UW163_RS17290		DNA-binding response regulator	0.083	-0.831	0.252	0.121	-0.771	0.160
RalstoniaUW163	UW163_RS17295	UW163_RS17295		sensor histidine kinase	-0.636	0.308	3.072	0.276	0.554	0.957
RalstoniaUW163	UW163_RS17300	UW163_RS17300		nitronate monooxygenase	-0.033	-2.568	0.027	0.194	-0.607	0.398
RalstoniaUW163	UW163_RS17305	UW163_RS17305		nuclear transport factor 2 family protein	-1.456	-1.184	-0.052	-0.040	-0.812	-1.232
RalstoniaUW163	UW163_RS17310	UW163_RS17310		universal stress protein	-2.718	1.331	-1.867	-1.341	-1.852	0.870
RalstoniaUW163	UW163_RS17320	UW163_RS17320		ABC transporter ATPase	-0.707	-0.618	-0.013	-0.446	0.250	0.214
RalstoniaUW163	UW163_RS17325	UW163_RS17325		hypothetical protein	-0.109	0.038	-0.078	0.749	-1.260	-0.774
RalstoniaUW163	UW163_RS17330	UW163_RS17330		heavy metal translocating P-type ATPase	-1.554	0.295	0.120	-0.244	1.778	1.297
RalstoniaUW163	UW163_RS17335	UW163_RS17335		Cd(II)/Pb(II)-responsive transcriptional regulator	-0.253	-0.492	0.505	-0.273	-0.256	-1.889
