orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS01135	RALBFv3_RS01135		amino acid transporter	-2.062	-1.583	-1.481	-1.474	0.210	0.839	0.630	0.580
RalstoniaBSBF1503	RALBFv3_RS01140	RALBFv3_RS01140		lysine-specific permease	1.680	0.621	-1.494	-0.037	-1.485	0.995	0.832	1.644
RalstoniaBSBF1503	RALBFv3_RS01145	RALBFv3_RS01145		exo-poly-galacturonase signal peptide protein	-0.921	-0.017	-1.063	-0.198	0.135	0.575	-1.151	0.322
RalstoniaBSBF1503	RALBFv3_RS01150	RALBFv3_RS01150		ABC transporter ATP-binding protein	-0.343	0.911	-0.179	0.089	0.185	0.070	0.509	1.295
RalstoniaBSBF1503	RALBFv3_RS01155	RALBFv3_RS01155		ABC transporter ATP-binding protein	0.503	-0.369	0.170	-1.495	0.322	-0.781	-0.670	-0.188
RalstoniaBSBF1503	RALBFv3_RS01160	RALBFv3_RS01160		branched-chain amino acid ABC transporter permease	-0.705	-0.125	1.140	-0.830	0.336	0.621	2.546	-0.849
RalstoniaBSBF1503	RALBFv3_RS01165	RALBFv3_RS01165		branched-chain amino acid ABC transporter permease	-0.217	0.986	0.574	-0.509	-0.357	0.092	-0.441	0.702
RalstoniaBSBF1503	RALBFv3_RS01170	RALBFv3_RS01170		branched-chain amino acid ABC transporter substrate-binding protein	0.140	1.017	0.554	0.742	0.368	1.123	-0.080	-0.457
RalstoniaBSBF1503	RALBFv3_RS01175	RALBFv3_RS01175		long-chain-fatty-acid--CoA ligase	0.219	0.988	0.624	1.520	0.717	0.143	0.595	0.844
RalstoniaBSBF1503	RALBFv3_RS01180	RALBFv3_RS01180		YdiU family protein	-0.754	-0.872	-1.752	-0.757	-0.247	-0.394	0.309	1.149
RalstoniaBSBF1503	RALBFv3_RS01185	RALBFv3_RS01185		peptide-methionine (R)-S-oxide reductase	-0.380	-0.472	0.119	-0.803	0.025	-0.597	-0.850	0.286
RalstoniaBSBF1503	RALBFv3_RS01195	RALBFv3_RS01195		BolA family transcriptional regulator	0.702	1.173	0.901	0.644	-1.200	0.660	1.180	0.105
RalstoniaBSBF1503	RALBFv3_RS01200	RALBFv3_RS01200		peptidyl-prolyl cis-trans isomerase	-1.097	0.733	0.539	-0.006	-0.436	-0.321	0.224	1.744
RalstoniaBSBF1503	RALBFv3_RS01205	RALBFv3_RS01205		ABC transporter substrate-binding protein	-0.754	-0.369	-0.724	0.422	-0.050	-0.663	-0.202	-0.960
RalstoniaBSBF1503	RALBFv3_RS01210	RALBFv3_RS01210		ABC transporter permease	-0.186	0.505	-1.636	-0.076	0.691	0.095	-1.873	-0.660
RalstoniaBSBF1503	RALBFv3_RS01220	RALBFv3_RS01220		porin	-0.621	-0.928	-0.217	1.458	-0.328	-1.072	1.352	1.255
RalstoniaBSBF1503	RALBFv3_RS01225	RALBFv3_RS01225		DNA-binding response regulator	1.604	1.329	0.747	0.342	0.521	1.088	1.030	0.252
RalstoniaBSBF1503	RALBFv3_RS01230	RALBFv3_RS01230		sensor histidine kinase	0.190	1.035	-0.566	-0.450	0.244	1.112	0.570	0.574
RalstoniaBSBF1503	RALBFv3_RS01240	RALBFv3_RS01240		ABC transporter substrate-binding protein	0.834	1.523	1.546	1.227	1.552	0.315	1.955	-0.509
RalstoniaBSBF1503	RALBFv3_RS01245	RALBFv3_RS01245		ABC transporter permease	0.061	-0.526	0.411	-0.120	-0.000	-1.020	-1.655	-0.066
RalstoniaBSBF1503	RALBFv3_RS01255	RALBFv3_RS01255		3-oxoacyl-ACP reductase	-0.144	-0.966	-0.902	0.978	0.698	-0.557	1.173	-0.916
RalstoniaBSBF1503	RALBFv3_RS01260	RALBFv3_RS01260		LysR family transcriptional regulator	1.102	-0.728	0.651	0.074	0.188	0.465	-0.211	-0.182
RalstoniaBSBF1503	RALBFv3_RS01265	RALBFv3_RS01265		GDL motif peptide-associated radical SAM/SPASM maturase	0.358	1.320	-0.377	0.186	-0.001	0.141	1.017	-1.247
RalstoniaBSBF1503	RALBFv3_RS01270	RALBFv3_RS01270		hypothetical protein	-0.278	1.861	1.441	1.131	2.307	-0.058	-0.853	0.504
RalstoniaBSBF1503	RALBFv3_RS01275	RALBFv3_RS01275		hypothetical protein	-1.653	-0.937	-0.011	-0.135	-0.457	-0.416	-0.027	1.095
RalstoniaBSBF1503	RALBFv3_RS01290	RALBFv3_RS01290		transcriptional regulator	1.503	1.358	1.369	-0.072	-0.151	1.034	2.609	1.634
RalstoniaBSBF1503	RALBFv3_RS01295	RALBFv3_RS01295		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	0.031	0.834	-0.063	-0.461	1.016	1.752	-1.117	-0.134
RalstoniaBSBF1503	RALBFv3_RS01300	RALBFv3_RS01300		glucose-6-phosphate isomerase	-1.322	-2.631	-1.977	-2.049	-3.098	-1.517	-1.232	-1.685
RalstoniaBSBF1503	RALBFv3_RS01305	RALBFv3_RS01305		ABC transporter ATP-binding protein	0.327	-0.397	-0.593	0.977	0.356	0.270	-0.595	-0.257
RalstoniaBSBF1503	RALBFv3_RS01310	RALBFv3_RS01310		arylesterase	-0.457	0.611	-0.808	-0.062	-0.644	-0.612	0.051	0.416
RalstoniaBSBF1503	RALBFv3_RS01315	RALBFv3_RS01315		signal peptidase I	-0.861	0.372	0.963	0.129	0.186	0.011	0.452	-0.564
RalstoniaBSBF1503	RALBFv3_RS01320	RALBFv3_RS01320		peptidylprolyl isomerase	-0.827	0.570	0.103	-1.689	-0.740	-1.140	0.025	-1.594
RalstoniaBSBF1503	RALBFv3_RS01325	RALBFv3_RS01325		tRNA-Asp	0.407	0.584	0.186	0.707	0.747	-0.108	0.013	-0.563
RalstoniaBSBF1503	RALBFv3_RS01330	RALBFv3_RS01330		tRNA-Val	-1.051	1.107	-2.185	-0.492	0.815	0.686	-1.149	-0.175
RalstoniaBSBF1503	RALBFv3_RS01360	RALBFv3_RS01360		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	-0.448	0.221	-0.157	-0.740	-0.976	-0.628	-0.420	0.380
RalstoniaBSBF1503	RALBFv3_RS01370	RALBFv3_RS01370		hypothetical protein	-1.309	0.894	0.518	0.218	0.527	-0.556	-1.343	0.725
RalstoniaBSBF1503	RALBFv3_RS01375	RALBFv3_RS01375		hypothetical protein	-0.856	1.289	0.640	-0.106	0.797	-0.754	2.040	-1.387
RalstoniaBSBF1503	RALBFv3_RS01385	RALBFv3_RS01385		AcrB/AcrD/AcrF family protein	-0.846	-1.891	-0.334	-4.345	1.136	-1.259	2.502	-0.518
RalstoniaBSBF1503	RALBFv3_RS01390	RALBFv3_RS01390		efflux RND transporter periplasmic adaptor subunit	-2.517	-0.653	-1.119	-2.470	0.520	0.610	1.211	0.458
RalstoniaBSBF1503	RALBFv3_RS01395	RALBFv3_RS01395		squalene synthase HpnD	0.569	-1.904	-1.185	-3.138	-1.087	-0.572	0.480	-1.282
RalstoniaBSBF1503	RALBFv3_RS01400	RALBFv3_RS01400		hypothetical protein	-1.355	0.274	-0.971	0.055	1.955	0.298	0.042	0.105
RalstoniaBSBF1503	RALBFv3_RS01405	RALBFv3_RS01405		DUF1800 domain-containing protein	-0.170	1.751	-0.288	-0.218	-0.104	0.546	0.272	-1.946
RalstoniaBSBF1503	RALBFv3_RS01410	RALBFv3_RS01410		hypothetical protein	-0.092	-0.806	-0.022	-1.243	-0.709	-0.894	0.455	-0.579
RalstoniaBSBF1503	RALBFv3_RS01415	RALBFv3_RS01415		two-component system response regulator OmpR	-0.036	0.256	1.485	-0.195	0.172	-1.389	-0.578	-1.538
RalstoniaBSBF1503	RALBFv3_RS01420	RALBFv3_RS01420		two-component sensor histidine kinase	-1.719	-0.662	1.143	0.456	0.393	0.545	0.218	-0.460
RalstoniaBSBF1503	RALBFv3_RS01425	RALBFv3_RS01425		peroxiredoxin	0.622	0.623	-0.460	0.211	0.291	-0.548	0.673	-0.151
RalstoniaBSBF1503	RALBFv3_RS01430	RALBFv3_RS01430		carboxymuconolactone decarboxylase family protein	0.163	-0.024	0.092	-0.739	-1.191	0.306	-1.074	0.513
RalstoniaBSBF1503	RALBFv3_RS01445	RALBFv3_RS01445		transcription-repair coupling factor	-0.731	1.562	-1.829	-1.243	0.539	-1.239	-0.182	-0.984
RalstoniaBSBF1503	RALBFv3_RS01450	RALBFv3_RS01450		acetylornithine deacetylase	-0.341	1.074	1.317	0.338	1.580	-1.233	-0.007	-0.358
RalstoniaBSBF1503	RALBFv3_RS01455	RALBFv3_RS01455		phosphoserine phosphatase SerB	1.006	-1.553	-0.258	-0.244	-2.518	-2.109	-2.449	-2.229
RalstoniaBSBF1503	RALBFv3_RS01460	RALBFv3_RS01460		hypothetical protein	-0.860	0.252	0.654	0.195	0.296	2.599	0.576	0.714
RalstoniaBSBF1503	RALBFv3_RS01465	RALBFv3_RS01465		cystathionine beta-lyase	-0.158	1.218	-0.001	-0.284	-0.231	2.227	-0.622	0.017
RalstoniaBSBF1503	RALBFv3_RS01470	RALBFv3_RS01470		hypothetical protein	-0.711	-0.396	0.806	-0.427	-0.226	1.074	-0.420	0.460
RalstoniaBSBF1503	RALBFv3_RS01475	RALBFv3_RS01475		acetyl-CoA C-acyltransferase	0.642	0.848	0.464	0.937	0.039	0.104	2.312	-0.202
RalstoniaBSBF1503	RALBFv3_RS01480	RALBFv3_RS01480		30S ribosomal protein S12 methylthiotransferase RimO	-1.072	-0.883	0.916	-0.224	-0.557	0.337	-0.671	-0.494
RalstoniaBSBF1503	RALBFv3_RS01485	RALBFv3_RS01485		dihydrouridine synthase	-0.081	-0.586	-0.183	-0.389	-1.246	0.331	0.871	0.212
RalstoniaBSBF1503	RALBFv3_RS01490	RALBFv3_RS01490		polyhydroxyalkanoate synthesis repressor PhaR	-2.156	-3.900	-1.908	-0.720	-6.066	-4.831	-2.522	-2.154
RalstoniaBSBF1503	RALBFv3_RS01495	RALBFv3_RS01495		beta-ketoacyl-ACP reductase	-3.217	1.340	-4.123	-5.374	-1.589	1.567	-2.002	-1.249
RalstoniaBSBF1503	RALBFv3_RS01500	RALBFv3_RS01500		acetyl-CoA C-acetyltransferase	-1.312	0.484	-4.225	-2.413	1.446	1.665	-1.378	-0.465
RalstoniaBSBF1503	RALBFv3_RS01505	RALBFv3_RS01505		class I poly(R)-hydroxyalkanoic acid synthase	-4.666	0.135	-7.154	-5.740	-3.047	-2.435	-5.213	-5.307
RalstoniaBSBF1503	RALBFv3_RS01510	RALBFv3_RS01510		hypothetical protein	0.213	-0.525	-0.081	0.937	1.423	-0.814	-0.612	-1.422
RalstoniaBSBF1503	RALBFv3_RS01515	RALBFv3_RS01515		peptidoglycan editing factor PgeF	-0.025	1.118	-0.553	-1.119	-0.960	1.303	-0.609	0.150
RalstoniaBSBF1503	RALBFv3_RS01520	RALBFv3_RS01520		RluA family pseudouridine synthase	0.615	0.072	-0.000	-0.974	-0.926	-0.366	-0.945	-0.367
RalstoniaBSBF1503	RALBFv3_RS01530	RALBFv3_RS01530		ATP-dependent DNA helicase	-1.105	0.541	-1.477	-0.530	1.224	-0.955	0.024	-0.888
RalstoniaBSBF1503	RALBFv3_RS01535	RALBFv3_RS01535		DUF465 domain-containing protein	0.671	0.579	0.681	0.092	-0.478	-0.287	-0.797	1.476
RalstoniaBSBF1503	RALBFv3_RS01545	RALBFv3_RS01545		RNA-binding transcriptional accessory protein	-0.258	1.336	1.190	-1.243	-0.619	-0.512	-0.479	-1.158
RalstoniaBSBF1503	RALBFv3_RS01550	RALBFv3_RS01550		hypothetical protein	-2.219	-0.699	-0.684	-0.095	-0.171	0.024	0.023	-0.949
RalstoniaBSBF1503	RALBFv3_RS01555	RALBFv3_RS01555		hypothetical protein	0.352	0.394	1.194	0.141	-0.000	0.643	0.254	2.232
RalstoniaBSBF1503	RALBFv3_RS01560	RALBFv3_RS01560		potassium transporter Kup	-2.832	-0.632	-1.397	-2.905	-2.519	0.155	-0.576	0.635
RalstoniaBSBF1503	RALBFv3_RS01585	RALBFv3_RS01585		leucyl/phenylalanyl-tRNA--protein transferase	0.067	1.962	1.303	-1.218	-1.079	-0.329	-0.067	0.354
RalstoniaBSBF1503	RALBFv3_RS01590	RALBFv3_RS01590		arginyltransferase	1.834	1.218	0.250	1.559	0.516	0.366	-0.184	-1.448
RalstoniaBSBF1503	RALBFv3_RS01595	RALBFv3_RS01595		NINE protein	-0.321	-0.263	-0.716	-0.813	-0.007	-0.561	-0.521	0.482
RalstoniaBSBF1503	RALBFv3_RS01605	RALBFv3_RS01605		iron-sulfur cluster-binding protein	-0.733	-0.316	-0.099	0.227	-0.197	-0.041	1.987	-0.952
RalstoniaBSBF1503	RALBFv3_RS01610	RALBFv3_RS01610		(Fe-S)-binding protein	-0.163	-1.341	-0.820	-1.097	-1.111	-0.330	-0.690	-0.483
RalstoniaBSBF1503	RALBFv3_RS01615	RALBFv3_RS01615		IclR family transcriptional regulator	-1.402	-0.628	-0.837	-0.447	0.257	-0.018	-0.339	-1.018
RalstoniaBSBF1503	RALBFv3_RS01620	RALBFv3_RS01620		D-alanyl-D-alanine endopeptidase	2.058	-1.011	0.038	0.495	-0.016	-2.516	-0.392	-2.530
RalstoniaBSBF1503	RALBFv3_RS01625	RALBFv3_RS01625		nitroreductase	-0.149	-0.872	-0.538	1.048	2.405	0.783	-1.309	0.280
RalstoniaBSBF1503	RALBFv3_RS01630	RALBFv3_RS01630		acyl-CoA thioesterase	-0.207	0.641	1.351	0.497	-0.043	1.186	-1.196	0.490
RalstoniaBSBF1503	RALBFv3_RS01635	RALBFv3_RS01635		EamA/RhaT family transporter	0.093	-0.491	-0.422	0.284	-0.113	1.885	1.193	-0.215
RalstoniaBSBF1503	RALBFv3_RS01640	RALBFv3_RS01640		histone deacetylase	1.275	0.363	-0.524	1.135	0.835	-1.764	0.339	0.644
RalstoniaBSBF1503	RALBFv3_RS01645	RALBFv3_RS01645		phasin; polyhydroxyalkanoate synthesis and granule formation regulator/factor	0.803	1.166	1.103	-0.305	0.490	0.113	-0.691	-0.114
RalstoniaBSBF1503	RALBFv3_RS01650	RALBFv3_RS01650		hypothetical protein	-0.932	-0.613	-1.021	-0.660	0.740	0.143	-0.601	0.022
RalstoniaBSBF1503	RALBFv3_RS01660	RALBFv3_RS01660		MFS transporter	-1.434	-0.640	-0.195	-1.703	-1.330	0.189	1.305	-0.329
RalstoniaBSBF1503	RALBFv3_RS01675	RALBFv3_RS01675		PAS domain-containing sensor histidine kinase	-1.690	-7.803	0.256	-2.005	-6.612	-4.049	-5.273	-3.489
RalstoniaBSBF1503	RALBFv3_RS01690	RALBFv3_RS01690		oligopeptidase A	-0.363	0.576	0.292	-0.336	2.075	-1.609	1.269	0.583
RalstoniaBSBF1503	RALBFv3_RS01695	RALBFv3_RS01695		cytosine deaminase	0.067	-0.081	0.312	2.333	1.207	0.099	-0.745	-0.233
RalstoniaBSBF1503	RALBFv3_RS01700	RALBFv3_RS01700		exodeoxyribonuclease III	-2.003	-0.127	-1.691	-0.310	-0.009	0.938	-0.763	-1.538
RalstoniaBSBF1503	RALBFv3_RS01705	RALBFv3_RS01705		homoprotocatechuate degradation operon regulator HpaR	0.511	-0.208	-0.087	0.197	0.640	-0.096	0.279	-0.013
RalstoniaBSBF1503	RALBFv3_RS01710	RALBFv3_RS01710		4-hydroxy-2-oxoheptanedioate aldolase	1.475	0.218	-0.016	-0.155	-0.824	-0.024	-1.330	-0.575
RalstoniaBSBF1503	RALBFv3_RS01720	RALBFv3_RS01720		DUF1223 domain-containing protein	0.605	1.062	-0.476	-0.470	-1.529	0.749	-0.413	0.005
RalstoniaBSBF1503	RALBFv3_RS01725	RALBFv3_RS01725		amino acid permease	-0.412	0.036	0.587	-1.533	-0.765	-2.005	-1.628	-1.344
RalstoniaBSBF1503	RALBFv3_RS01730	RALBFv3_RS01730		DNA polymerase IV	0.003	1.150	1.002	-1.404	-0.605	0.213	0.742	0.434
RalstoniaBSBF1503	RALBFv3_RS01735	RALBFv3_RS01735		hypothetical protein	0.064	0.710	0.512	-0.134	-0.296	1.246	-1.495	-0.087
RalstoniaBSBF1503	RALBFv3_RS01740	RALBFv3_RS01740		aldose epimerase	1.409	-0.987	-0.965	-0.884	-0.183	0.562	0.229	0.065
RalstoniaBSBF1503	RALBFv3_RS01745	RALBFv3_RS01745		carboxymuconolactone decarboxylase family protein	2.204	1.208	1.209	1.615	1.448	0.835	2.192	0.617
RalstoniaBSBF1503	RALBFv3_RS01750	RALBFv3_RS01750		AraC family transcriptional regulator	-0.595	-1.220	0.613	-0.288	-0.589	-0.201	-0.395	-1.427
RalstoniaBSBF1503	RALBFv3_RS01760	RALBFv3_RS01760		MerR family transcriptional regulator	0.628	-0.843	-0.128	-1.164	-1.280	0.103	1.410	-0.956
RalstoniaBSBF1503	RALBFv3_RS01805	RALBFv3_RS01805		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	2.015	2.969	1.334	1.345	2.406	1.099	1.535	0.168
RalstoniaBSBF1503	RALBFv3_RS01810	RALBFv3_RS01810		RidA family protein	-0.499	0.094	-0.375	0.868	0.754	0.230	0.278	-0.482
RalstoniaBSBF1503	RALBFv3_RS01815	RALBFv3_RS01815		alpha/beta hydrolase	0.663	0.235	0.316	0.242	-2.091	-0.490	-0.095	1.655
RalstoniaBSBF1503	RALBFv3_RS01820	RALBFv3_RS01820		3-hydroxybutyrate dehydrogenase	0.084	1.520	0.590	-1.108	-0.549	-0.515	-0.350	-1.493
RalstoniaBSBF1503	RALBFv3_RS01830	RALBFv3_RS01830		CoA transferase subunit A	1.951	-0.106	-0.187	-0.175	-0.205	0.865	-0.727	0.082
RalstoniaBSBF1503	RALBFv3_RS01835	RALBFv3_RS01835		LuxR family transcriptional regulator	-0.122	1.163	-1.311	1.564	-0.298	1.151	1.262	0.379
RalstoniaBSBF1503	RALBFv3_RS01840	RALBFv3_RS01840		NAD(P)-dependent oxidoreductase	0.435	1.680	0.021	0.482	1.525	-0.502	1.700	0.668
RalstoniaBSBF1503	RALBFv3_RS01860	RALBFv3_RS01860		MFS transporter	1.129	-0.495	0.374	0.862	-0.327	0.304	0.892	0.174
RalstoniaBSBF1503	RALBFv3_RS01865	RALBFv3_RS01865		CBS domain-containing protein	-0.300	-1.201	0.162	-0.566	-1.265	-0.672	1.199	1.010
RalstoniaBSBF1503	RALBFv3_RS01870	RALBFv3_RS01870		O-acetylhomoserine aminocarboxypropyltransferase	0.043	-0.166	2.305	0.498	0.607	1.208	-0.132	0.204
RalstoniaBSBF1503	RALBFv3_RS01875	RALBFv3_RS01875		alpha/beta hydrolase	0.475	0.748	0.018	-0.092	0.934	-0.346	-0.348	0.753
RalstoniaBSBF1503	RALBFv3_RS01880	RALBFv3_RS01880		DUF962 domain-containing protein	0.463	-1.442	0.299	0.009	-0.230	-0.524	2.100	-1.826
RalstoniaBSBF1503	RALBFv3_RS01885	RALBFv3_RS01885		membrane protein	-0.032	0.904	-0.653	-0.470	-1.014	-0.962	-0.165	-0.169
RalstoniaBSBF1503	RALBFv3_RS01890	RALBFv3_RS01890		NAD(P)H:quinone oxidoreductase	0.144	-0.103	-0.175	-1.518	-1.530	0.855	1.244	1.031
RalstoniaBSBF1503	RALBFv3_RS01895	RALBFv3_RS01895		DUF2069 domain-containing protein	-0.045	-0.526	-0.622	1.600	2.225	-1.210	0.619	0.644
RalstoniaBSBF1503	RALBFv3_RS01900	RALBFv3_RS01900		FAD-binding oxidoreductase	0.846	-0.123	-0.702	-0.797	-1.055	-0.006	0.889	1.451
RalstoniaBSBF1503	RALBFv3_RS01905	RALBFv3_RS01905		hypothetical protein	-0.440	-0.755	1.226	0.727	1.066	0.003	0.689	0.140
RalstoniaBSBF1503	RALBFv3_RS01915	RALBFv3_RS01915		hypothetical protein	0.032	-0.860	0.485	-0.968	-1.609	-0.553	-0.666	2.149
RalstoniaBSBF1503	RALBFv3_RS01940	RALBFv3_RS01940		hypothetical protein	0.667	-1.964	0.758	0.488	1.079	-0.900	0.182	0.610
RalstoniaBSBF1503	RALBFv3_RS01945	RALBFv3_RS01945		TetR/AcrR family transcriptional regulator	0.765	-1.165	0.455	1.169	0.440	-0.321	-0.164	-0.415
RalstoniaBSBF1503	RALBFv3_RS01950	RALBFv3_RS01950		outer membrane chanel lipoprotein	0.164	-0.880	-0.269	-0.512	-0.018	0.546	-0.103	0.389
RalstoniaBSBF1503	RALBFv3_RS01955	RALBFv3_RS01955		efflux RND transporter periplasmic adaptor subunit	-0.215	0.994	-0.433	-0.831	0.261	0.331	-0.617	0.144
RalstoniaBSBF1503	RALBFv3_RS01960	RALBFv3_RS01960		AcrB/AcrD/AcrF family protein	1.371	-0.668	-0.018	1.973	-0.398	-0.671	-0.655	0.318
RalstoniaBSBF1503	RALBFv3_RS01965	RALBFv3_RS01965		metallophosphoesterase	-0.020	-0.242	1.144	0.048	0.120	1.419	2.720	-0.783
RalstoniaBSBF1503	RALBFv3_RS01970	RALBFv3_RS01970		hypothetical protein	0.249	0.441	0.050	0.263	0.461	2.411	-1.208	0.690
RalstoniaBSBF1503	RALBFv3_RS01975	RALBFv3_RS01975		DUF2145 domain-containing protein	-0.079	-0.936	-1.859	-0.975	-2.306	-0.428	-0.712	-2.793
RalstoniaBSBF1503	RALBFv3_RS01980	RALBFv3_RS01980		hypothetical protein	2.064	1.435	0.569	0.783	0.480	-0.762	-1.475	0.009
RalstoniaBSBF1503	RALBFv3_RS01985	RALBFv3_RS01985		TetR/AcrR family transcriptional regulator	0.869	1.951	1.876	-0.819	-0.111	-0.148	1.020	0.441
RalstoniaBSBF1503	RALBFv3_RS01990	RALBFv3_RS01990		MCE family protein	0.039	0.000	0.338	-0.296	0.119	0.406	-0.255	0.115
RalstoniaBSBF1503	RALBFv3_RS01995	RALBFv3_RS01995		DUF3313 domain-containing protein	1.150	1.466	0.339	-1.122	-1.626	0.584	0.718	-0.248
RalstoniaBSBF1503	RALBFv3_RS02000	RALBFv3_RS02000		type III effector protein (Skwp 4)	-0.204	-0.545	0.214	0.363	0.104	0.695	-1.331	-0.397
RalstoniaBSBF1503	RALBFv3_RS02005	RALBFv3_RS02005		DNA-binding response regulator	0.297	0.271	0.645	-0.079	0.355	0.497	-0.674	-0.668
RalstoniaBSBF1503	RALBFv3_RS02010	RALBFv3_RS02010		histidine kinase	0.748	-0.431	0.055	-0.624	-1.101	-0.010	-0.561	-1.152
RalstoniaBSBF1503	RALBFv3_RS02015	RALBFv3_RS02015		Crp/Fnr family transcriptional regulator	-0.885	-0.175	-0.549	-1.115	-0.035	1.396	0.683	0.595
RalstoniaBSBF1503	RALBFv3_RS02020	RALBFv3_RS02020		conjugal transfer protein TraR	0.128	0.671	1.076	1.347	0.343	-0.418	2.825	0.474
RalstoniaBSBF1503	RALBFv3_RS02025	RALBFv3_RS02025		hypothetical protein	-0.836	-0.947	0.223	-0.039	-0.380	1.278	0.303	-0.677
RalstoniaBSBF1503	RALBFv3_RS02030	RALBFv3_RS02030		universal stress protein	-0.123	0.585	1.003	-1.104	-0.359	1.353	-0.068	-0.998
RalstoniaBSBF1503	RALBFv3_RS02040	RALBFv3_RS02040		DUF2892 domain-containing protein	2.695	0.737	-0.366	0.173	0.749	0.325	-0.433	0.377
RalstoniaBSBF1503	RALBFv3_RS02050	RALBFv3_RS02050		GGDEF-domain containing protein	0.594	-0.159	-0.499	0.072	-1.162	-0.205	-0.994	0.026
RalstoniaBSBF1503	RALBFv3_RS02055	RALBFv3_RS02055		MBL fold metallo-hydrolase	-0.066	1.156	-1.196	-0.656	-0.702	0.764	1.149	-0.508
RalstoniaBSBF1503	RALBFv3_RS02060	RALBFv3_RS02060		transcriptional regulator	0.055	-0.371	-0.298	1.355	0.173	-2.019	-0.852	0.984
RalstoniaBSBF1503	RALBFv3_RS02065	RALBFv3_RS02065		NAD(P)/FAD-dependent oxidoreductase	-0.462	1.159	0.461	0.191	1.348	-0.270	-0.463	-0.792
RalstoniaBSBF1503	RALBFv3_RS02070	RALBFv3_RS02070		sulfite exporter TauE/SafE family protein	-0.734	0.020	0.598	0.060	1.249	0.918	-1.164	0.476
RalstoniaBSBF1503	RALBFv3_RS02075	RALBFv3_RS02075		acyltransferase	-0.386	-0.425	0.508	-0.944	-1.670	0.715	-0.204	0.311
RalstoniaBSBF1503	RALBFv3_RS02090	RALBFv3_RS02090		acyltransferase	-1.467	-0.368	-1.212	-0.755	-0.594	0.901	0.460	0.592
RalstoniaBSBF1503	RALBFv3_RS02105	RALBFv3_RS02105		GNAT family N-acetyltransferase	2.398	0.034	1.155	2.105	2.377	1.122	0.338	0.152
RalstoniaBSBF1503	RALBFv3_RS02110	RALBFv3_RS02110		exopolyphosphatase	0.091	-0.336	-2.679	-1.651	-1.442	-0.503	-0.694	-0.366
RalstoniaBSBF1503	RALBFv3_RS02115	RALBFv3_RS02115		polyphosphate kinase 1	-1.546	1.038	0.989	0.305	0.461	-0.589	1.407	-1.179
RalstoniaBSBF1503	RALBFv3_RS02120	RALBFv3_RS02120		phosphate regulon sensor histidine kinase PhoR	-3.129	-1.052	-0.494	-2.061	-0.735	-0.824	-1.115	0.155
RalstoniaBSBF1503	RALBFv3_RS02125	RALBFv3_RS02125		phosphate regulon transcriptional regulatory protein PhoB	1.087	2.100	-1.664	-2.333	-0.410	-0.198	-2.009	-0.236
RalstoniaBSBF1503	RALBFv3_RS02130	RALBFv3_RS02130		phosphate transport system regulatory protein PhoU	1.545	1.114	0.694	2.585	2.251	0.454	0.649	0.904
RalstoniaBSBF1503	RALBFv3_RS02135	RALBFv3_RS02135		phosphate ABC transporter ATP-binding protein PstB	-2.816	0.837	-3.175	-2.519	-0.918	-1.123	-1.453	-2.747
RalstoniaBSBF1503	RALBFv3_RS02140	RALBFv3_RS02140		phosphate transporter permease subunit PtsA	-0.975	-0.002	-0.960	-0.952	0.778	-0.178	0.036	0.300
RalstoniaBSBF1503	RALBFv3_RS02150	RALBFv3_RS02150		phosphate ABC transporter substrate-binding protein PstS	-1.554	1.127	-1.430	-1.328	0.609	-2.050	0.129	-1.352
RalstoniaBSBF1503	RALBFv3_RS02165	RALBFv3_RS02165		ATP-dependent zinc metalloprotease FtsH	-0.459	-0.418	-1.071	-0.834	-0.750	-2.767	-3.523	-3.394
RalstoniaBSBF1503	RALBFv3_RS02185	RALBFv3_RS02185		transcription elongation factor GreA	-0.183	1.639	-0.156	-1.311	-1.039	-0.295	0.368	1.111
RalstoniaBSBF1503	RALBFv3_RS02195	RALBFv3_RS02195		leucine efflux protein LeuE	-0.342	-0.991	-1.201	-0.893	-0.381	0.995	0.077	-0.728
RalstoniaBSBF1503	RALBFv3_RS02205	RALBFv3_RS02205		propionate--CoA ligase	0.792	1.456	-0.636	-0.197	0.266	0.992	0.123	-1.322
RalstoniaBSBF1503	RALBFv3_RS02210	RALBFv3_RS02210		lytic transglycosylase	-0.557	-1.542	-0.804	-2.408	-0.841	-3.863	-2.950	-3.180
