bacdive_id	compound_name	chebi_id	utilization	genus	species_epithet
172581	dinitrogen		produced	Escherichia	coli
172581	hydrogen sulfide		produced	Escherichia	coli
172581	indole		produced	Escherichia	coli
172581	acetoin		produced	Escherichia	coli
172582	nitrate		-	Escherichia	coli
172582	melibiose		-	Escherichia	coli
172582	sucrose		-	Escherichia	coli
172582	L-rhamnose		-	Escherichia	coli
172582	sorbitol		-	Escherichia	coli
172582	myo-inositol		-	Escherichia	coli
172582	D-glucose		-	Escherichia	coli
172582	gelatin		-	Escherichia	coli
172582	tryptophan		-	Escherichia	coli
172582	urea		-	Escherichia	coli
172582	citrate		-	Escherichia	coli
172582	ornithine		-	Escherichia	coli
172582	lysine		-	Escherichia	coli
172582	arginine		-	Escherichia	coli
172582	dinitrogen		produced	Escherichia	coli
172582	hydrogen sulfide		produced	Escherichia	coli
172582	indole		produced	Escherichia	coli
172582	acetoin		produced	Escherichia	coli
172582	nitrite		produced	Escherichia	coli
172583	nitrate		-	Escherichia	coli
172583	melibiose		-	Escherichia	coli
172583	sucrose		-	Escherichia	coli
172583	L-rhamnose		-	Escherichia	coli
172583	sorbitol		-	Escherichia	coli
172583	myo-inositol		-	Escherichia	coli
172583	D-glucose		-	Escherichia	coli
172583	gelatin		-	Escherichia	coli
172583	tryptophan		-	Escherichia	coli
172583	urea		-	Escherichia	coli
172583	citrate		-	Escherichia	coli
172583	ornithine		-	Escherichia	coli
172583	lysine		-	Escherichia	coli
172583	arginine		-	Escherichia	coli
172583	dinitrogen		produced	Escherichia	coli
172583	hydrogen sulfide		produced	Escherichia	coli
172583	indole		produced	Escherichia	coli
172583	acetoin		produced	Escherichia	coli
172583	nitrite		produced	Escherichia	coli
172584	nitrate		-	Escherichia	coli
172584	melibiose		-	Escherichia	coli
172584	sucrose		-	Escherichia	coli
172584	L-rhamnose		-	Escherichia	coli
172584	sorbitol		-	Escherichia	coli
172584	myo-inositol		-	Escherichia	coli
172584	D-glucose		-	Escherichia	coli
172584	gelatin		-	Escherichia	coli
172584	tryptophan		-	Escherichia	coli
172584	urea		-	Escherichia	coli
172584	citrate		-	Escherichia	coli
172584	ornithine		-	Escherichia	coli
172584	lysine		-	Escherichia	coli
172584	arginine		-	Escherichia	coli
172584	dinitrogen		produced	Escherichia	coli
172584	hydrogen sulfide		produced	Escherichia	coli
172584	indole		produced	Escherichia	coli
172584	acetoin		produced	Escherichia	coli
172584	nitrite		produced	Escherichia	coli
172585	nitrate		-	Escherichia	coli
172585	melibiose		-	Escherichia	coli
172585	sucrose		-	Escherichia	coli
172585	L-rhamnose		-	Escherichia	coli
172585	sorbitol		-	Escherichia	coli
172585	myo-inositol		-	Escherichia	coli
172585	D-glucose		-	Escherichia	coli
172585	gelatin		-	Escherichia	coli
172585	tryptophan		-	Escherichia	coli
172585	urea		-	Escherichia	coli
172585	citrate		-	Escherichia	coli
172585	ornithine		-	Escherichia	coli
172585	lysine		-	Escherichia	coli
172585	arginine		-	Escherichia	coli
172585	dinitrogen		produced	Escherichia	coli
172585	hydrogen sulfide		produced	Escherichia	coli
172585	indole		produced	Escherichia	coli
172585	acetoin		produced	Escherichia	coli
172585	nitrite		produced	Escherichia	coli
172586	nitrate		-	Escherichia	coli
172586	melibiose		-	Escherichia	coli
172586	sucrose		-	Escherichia	coli
172586	L-rhamnose		-	Escherichia	coli
172586	sorbitol		-	Escherichia	coli
172586	myo-inositol		-	Escherichia	coli
172586	D-glucose		-	Escherichia	coli
172586	gelatin		-	Escherichia	coli
172586	tryptophan		-	Escherichia	coli
172586	urea		-	Escherichia	coli
172586	citrate		-	Escherichia	coli
172586	ornithine		-	Escherichia	coli
172586	lysine		-	Escherichia	coli
172586	arginine		-	Escherichia	coli
172586	dinitrogen		produced	Escherichia	coli
172586	hydrogen sulfide		produced	Escherichia	coli
172586	indole		produced	Escherichia	coli
172586	acetoin		produced	Escherichia	coli
172586	nitrite		produced	Escherichia	coli
172587	nitrate		-	Escherichia	coli
172587	melibiose		-	Escherichia	coli
172587	sucrose		-	Escherichia	coli
172587	L-rhamnose		-	Escherichia	coli
172587	sorbitol		-	Escherichia	coli
172587	myo-inositol		-	Escherichia	coli
172587	D-glucose		-	Escherichia	coli
172587	gelatin		-	Escherichia	coli
172587	tryptophan		-	Escherichia	coli
172587	urea		-	Escherichia	coli
172587	citrate		-	Escherichia	coli
172587	ornithine		-	Escherichia	coli
172587	lysine		-	Escherichia	coli
172587	arginine		-	Escherichia	coli
172587	dinitrogen		produced	Escherichia	coli
172587	hydrogen sulfide		produced	Escherichia	coli
172587	indole		produced	Escherichia	coli
172587	acetoin		produced	Escherichia	coli
172587	nitrite		produced	Escherichia	coli
172588	nitrate		-	Escherichia	coli
172588	melibiose		-	Escherichia	coli
172588	sucrose		-	Escherichia	coli
172588	L-rhamnose		-	Escherichia	coli
172588	sorbitol		-	Escherichia	coli
172588	myo-inositol		-	Escherichia	coli
172588	D-glucose		-	Escherichia	coli
172588	gelatin		-	Escherichia	coli
172588	tryptophan		-	Escherichia	coli
172588	urea		-	Escherichia	coli
172588	citrate		-	Escherichia	coli
172588	ornithine		-	Escherichia	coli
172588	lysine		-	Escherichia	coli
172588	arginine		-	Escherichia	coli
172588	dinitrogen		produced	Escherichia	coli
172588	hydrogen sulfide		produced	Escherichia	coli
172588	indole		produced	Escherichia	coli
172588	acetoin		produced	Escherichia	coli
172588	nitrite		produced	Escherichia	coli
172589	nitrate		-	Escherichia	coli
172589	melibiose		-	Escherichia	coli
172589	sucrose		-	Escherichia	coli
172589	L-rhamnose		-	Escherichia	coli
172589	sorbitol		-	Escherichia	coli
172589	myo-inositol		-	Escherichia	coli
172589	D-glucose		-	Escherichia	coli
172589	gelatin		-	Escherichia	coli
172589	tryptophan		-	Escherichia	coli
172589	urea		-	Escherichia	coli
172589	citrate		-	Escherichia	coli
172589	ornithine		-	Escherichia	coli
172589	lysine		-	Escherichia	coli
172589	arginine		-	Escherichia	coli
172589	dinitrogen		produced	Escherichia	coli
172589	hydrogen sulfide		produced	Escherichia	coli
172589	indole		produced	Escherichia	coli
172589	acetoin		produced	Escherichia	coli
172589	nitrite		produced	Escherichia	coli
172590	nitrate		-	Escherichia	coli
172590	melibiose		-	Escherichia	coli
172590	sucrose		-	Escherichia	coli
172590	L-rhamnose		-	Escherichia	coli
172590	sorbitol		-	Escherichia	coli
172590	myo-inositol		-	Escherichia	coli
172590	D-glucose		-	Escherichia	coli
172590	gelatin		-	Escherichia	coli
172590	tryptophan		-	Escherichia	coli
172590	urea		-	Escherichia	coli
172590	citrate		-	Escherichia	coli
172590	ornithine		-	Escherichia	coli
172590	lysine		-	Escherichia	coli
172590	arginine		-	Escherichia	coli
172590	dinitrogen		produced	Escherichia	coli
172590	hydrogen sulfide		produced	Escherichia	coli
172590	indole		produced	Escherichia	coli
172590	acetoin		produced	Escherichia	coli
172590	nitrite		produced	Escherichia	coli
172591	nitrate		-	Escherichia	coli
172591	melibiose		-	Escherichia	coli
172591	sucrose		-	Escherichia	coli
172591	L-rhamnose		-	Escherichia	coli
172591	sorbitol		-	Escherichia	coli
172591	myo-inositol		-	Escherichia	coli
172591	D-glucose		-	Escherichia	coli
172591	gelatin		-	Escherichia	coli
172591	tryptophan		-	Escherichia	coli
172591	urea		-	Escherichia	coli
172591	citrate		-	Escherichia	coli
172591	ornithine		-	Escherichia	coli
172591	lysine		-	Escherichia	coli
172591	arginine		-	Escherichia	coli
172591	dinitrogen		produced	Escherichia	coli
172591	hydrogen sulfide		produced	Escherichia	coli
172591	indole		produced	Escherichia	coli
172591	acetoin		produced	Escherichia	coli
172591	nitrite		produced	Escherichia	coli
172592	nitrate		-	Escherichia	coli
172592	melibiose		-	Escherichia	coli
172592	sucrose		-	Escherichia	coli
172592	L-rhamnose		-	Escherichia	coli
172592	sorbitol		-	Escherichia	coli
172592	myo-inositol		-	Escherichia	coli
172592	D-glucose		-	Escherichia	coli
172592	gelatin		-	Escherichia	coli
172592	tryptophan		-	Escherichia	coli
172592	urea		-	Escherichia	coli
172592	citrate		-	Escherichia	coli
172592	ornithine		-	Escherichia	coli
172592	lysine		-	Escherichia	coli
172592	arginine		-	Escherichia	coli
172592	dinitrogen		produced	Escherichia	coli
172592	hydrogen sulfide		produced	Escherichia	coli
172592	indole		produced	Escherichia	coli
172592	acetoin		produced	Escherichia	coli
172592	nitrite		produced	Escherichia	coli
172593	nitrate		-	Escherichia	coli
172593	melibiose		-	Escherichia	coli
172593	sucrose		-	Escherichia	coli
172593	L-rhamnose		-	Escherichia	coli
172593	sorbitol		-	Escherichia	coli
172593	myo-inositol		-	Escherichia	coli
172593	D-glucose		-	Escherichia	coli
172593	gelatin		-	Escherichia	coli
172593	tryptophan		-	Escherichia	coli
172593	urea		-	Escherichia	coli
172593	citrate		-	Escherichia	coli
172593	ornithine		-	Escherichia	coli
172593	lysine		-	Escherichia	coli
172593	arginine		-	Escherichia	coli
172593	dinitrogen		produced	Escherichia	coli
172593	hydrogen sulfide		produced	Escherichia	coli
172593	indole		produced	Escherichia	coli
172593	acetoin		produced	Escherichia	coli
172593	nitrite		produced	Escherichia	coli
172594	nitrate		-	Escherichia	coli
172594	melibiose		-	Escherichia	coli
172594	sucrose		-	Escherichia	coli
172594	L-rhamnose		-	Escherichia	coli
172594	sorbitol		-	Escherichia	coli
172594	myo-inositol		-	Escherichia	coli
172594	D-glucose		-	Escherichia	coli
172594	gelatin		-	Escherichia	coli
172594	tryptophan		-	Escherichia	coli
172594	urea		-	Escherichia	coli
172594	citrate		-	Escherichia	coli
172594	ornithine		-	Escherichia	coli
172594	lysine		-	Escherichia	coli
172594	arginine		-	Escherichia	coli
172594	dinitrogen		produced	Escherichia	coli
172594	hydrogen sulfide		produced	Escherichia	coli
172594	indole		produced	Escherichia	coli
172594	acetoin		produced	Escherichia	coli
172594	nitrite		produced	Escherichia	coli
172595	nitrate		-	Escherichia	coli
172595	melibiose		-	Escherichia	coli
172595	sucrose		-	Escherichia	coli
172595	L-rhamnose		-	Escherichia	coli
172595	sorbitol		-	Escherichia	coli
172595	myo-inositol		-	Escherichia	coli
172595	D-glucose		-	Escherichia	coli
172595	gelatin		-	Escherichia	coli
172595	tryptophan		-	Escherichia	coli
172595	urea		-	Escherichia	coli
172595	citrate		-	Escherichia	coli
172595	ornithine		-	Escherichia	coli
172595	lysine		-	Escherichia	coli
172595	arginine		-	Escherichia	coli
172595	dinitrogen		produced	Escherichia	coli
172595	hydrogen sulfide		produced	Escherichia	coli
172595	indole		produced	Escherichia	coli
172595	acetoin		produced	Escherichia	coli
172595	nitrite		produced	Escherichia	coli
172596	nitrate		-	Escherichia	coli
172596	melibiose		-	Escherichia	coli
172596	sucrose		-	Escherichia	coli
172596	L-rhamnose		-	Escherichia	coli
172596	sorbitol		-	Escherichia	coli
172596	myo-inositol		-	Escherichia	coli
172596	D-glucose		-	Escherichia	coli
172596	gelatin		-	Escherichia	coli
172596	tryptophan		-	Escherichia	coli
172596	urea		-	Escherichia	coli
172596	citrate		-	Escherichia	coli
172596	ornithine		-	Escherichia	coli
172596	lysine		-	Escherichia	coli
172596	arginine		-	Escherichia	coli
172596	dinitrogen		produced	Escherichia	coli
172596	hydrogen sulfide		produced	Escherichia	coli
172596	indole		produced	Escherichia	coli
172596	acetoin		produced	Escherichia	coli
172596	nitrite		produced	Escherichia	coli
172597	nitrate		-	Escherichia	coli
172597	melibiose		-	Escherichia	coli
172597	sucrose		-	Escherichia	coli
172597	L-rhamnose		-	Escherichia	coli
172597	sorbitol		-	Escherichia	coli
172597	myo-inositol		-	Escherichia	coli
172597	D-glucose		-	Escherichia	coli
172597	gelatin		-	Escherichia	coli
172597	tryptophan		-	Escherichia	coli
172597	urea		-	Escherichia	coli
172597	citrate		-	Escherichia	coli
172597	ornithine		-	Escherichia	coli
172597	lysine		-	Escherichia	coli
172597	arginine		-	Escherichia	coli
172597	dinitrogen		produced	Escherichia	coli
172597	hydrogen sulfide		produced	Escherichia	coli
172597	indole		produced	Escherichia	coli
172597	acetoin		produced	Escherichia	coli
172597	nitrite		produced	Escherichia	coli
172598	nitrate		-	Escherichia	coli
172598	melibiose		-	Escherichia	coli
172598	sucrose		-	Escherichia	coli
172598	L-rhamnose		-	Escherichia	coli
172598	sorbitol		-	Escherichia	coli
172598	myo-inositol		-	Escherichia	coli
172598	D-glucose		-	Escherichia	coli
172598	gelatin		-	Escherichia	coli
172598	tryptophan		-	Escherichia	coli
172598	urea		-	Escherichia	coli
172598	citrate		-	Escherichia	coli
172598	ornithine		-	Escherichia	coli
172598	lysine		-	Escherichia	coli
172598	arginine		-	Escherichia	coli
172598	hydrogen sulfide		produced	Escherichia	coli
172598	indole		produced	Escherichia	coli
172598	acetoin		produced	Escherichia	coli
172598	nitrite		produced	Escherichia	coli
172598	dinitrogen		produced	Escherichia	coli
172599	nitrate		-	Escherichia	coli
172599	melibiose		-	Escherichia	coli
172599	sucrose		-	Escherichia	coli
172599	L-rhamnose		-	Escherichia	coli
172599	sorbitol		-	Escherichia	coli
172599	myo-inositol		-	Escherichia	coli
172599	D-glucose		-	Escherichia	coli
172599	gelatin		-	Escherichia	coli
172599	tryptophan		-	Escherichia	coli
172599	urea		-	Escherichia	coli
172599	citrate		-	Escherichia	coli
172599	ornithine		-	Escherichia	coli
172599	lysine		-	Escherichia	coli
172599	arginine		-	Escherichia	coli
172599	acetoin		produced	Escherichia	coli
172599	nitrite		produced	Escherichia	coli
172599	dinitrogen		produced	Escherichia	coli
172599	hydrogen sulfide		produced	Escherichia	coli
172599	indole		produced	Escherichia	coli
172600	nitrate		-	Escherichia	coli
172600	melibiose		-	Escherichia	coli
172600	sucrose		-	Escherichia	coli
172600	L-rhamnose		-	Escherichia	coli
172600	sorbitol		-	Escherichia	coli
172600	myo-inositol		-	Escherichia	coli
172600	D-glucose		-	Escherichia	coli
172600	gelatin		-	Escherichia	coli
172600	tryptophan		-	Escherichia	coli
172600	urea		-	Escherichia	coli
172600	citrate		-	Escherichia	coli
172600	ornithine		-	Escherichia	coli
172600	lysine		-	Escherichia	coli
172600	arginine		-	Escherichia	coli
172600	nitrite		produced	Escherichia	coli
172600	dinitrogen		produced	Escherichia	coli
172600	hydrogen sulfide		produced	Escherichia	coli
172600	indole		produced	Escherichia	coli
172600	acetoin		produced	Escherichia	coli
172601	nitrate		-	Escherichia	coli
172601	melibiose		-	Escherichia	coli
172601	sucrose		-	Escherichia	coli
172601	L-rhamnose		-	Escherichia	coli
172601	sorbitol		-	Escherichia	coli
172601	myo-inositol		-	Escherichia	coli
172601	D-glucose		-	Escherichia	coli
172601	gelatin		-	Escherichia	coli
172601	tryptophan		-	Escherichia	coli
172601	urea		-	Escherichia	coli
172601	citrate		-	Escherichia	coli
172601	ornithine		-	Escherichia	coli
172601	lysine		-	Escherichia	coli
172601	arginine		-	Escherichia	coli
172601	dinitrogen		produced	Escherichia	coli
172601	hydrogen sulfide		produced	Escherichia	coli
172601	indole		produced	Escherichia	coli
172601	acetoin		produced	Escherichia	coli
172601	nitrite		produced	Escherichia	coli
172602	nitrate		-	Escherichia	coli
172602	melibiose		-	Escherichia	coli
172602	sucrose		-	Escherichia	coli
172602	L-rhamnose		-	Escherichia	coli
172602	sorbitol		-	Escherichia	coli
172602	myo-inositol		-	Escherichia	coli
172602	D-glucose		-	Escherichia	coli
172602	gelatin		-	Escherichia	coli
172602	tryptophan		-	Escherichia	coli
172602	urea		-	Escherichia	coli
172602	citrate		-	Escherichia	coli
172602	ornithine		-	Escherichia	coli
172602	lysine		-	Escherichia	coli
172602	arginine		-	Escherichia	coli
172602	hydrogen sulfide		produced	Escherichia	coli
172602	indole		produced	Escherichia	coli
172602	acetoin		produced	Escherichia	coli
172602	nitrite		produced	Escherichia	coli
172602	dinitrogen		produced	Escherichia	coli
172603	nitrate		-	Escherichia	coli
172603	melibiose		-	Escherichia	coli
172603	sucrose		-	Escherichia	coli
172603	L-rhamnose		-	Escherichia	coli
172603	sorbitol		-	Escherichia	coli
172603	myo-inositol		-	Escherichia	coli
172603	D-glucose		-	Escherichia	coli
172603	gelatin		-	Escherichia	coli
172603	tryptophan		-	Escherichia	coli
172603	urea		-	Escherichia	coli
172603	citrate		-	Escherichia	coli
172603	ornithine		-	Escherichia	coli
172603	lysine		-	Escherichia	coli
172603	arginine		-	Escherichia	coli
172603	acetoin		produced	Escherichia	coli
172603	nitrite		produced	Escherichia	coli
172603	dinitrogen		produced	Escherichia	coli
172603	hydrogen sulfide		produced	Escherichia	coli
172603	indole		produced	Escherichia	coli
172604	nitrate		-	Escherichia	coli
172604	melibiose		-	Escherichia	coli
172604	sucrose		-	Escherichia	coli
172604	L-rhamnose		-	Escherichia	coli
172604	sorbitol		-	Escherichia	coli
172604	myo-inositol		-	Escherichia	coli
172604	D-glucose		-	Escherichia	coli
172604	gelatin		-	Escherichia	coli
172604	tryptophan		-	Escherichia	coli
172604	urea		-	Escherichia	coli
172604	citrate		-	Escherichia	coli
172604	ornithine		-	Escherichia	coli
172604	lysine		-	Escherichia	coli
172604	arginine		-	Escherichia	coli
172604	acetoin		produced	Escherichia	coli
172604	nitrite		produced	Escherichia	coli
172604	dinitrogen		produced	Escherichia	coli
172604	hydrogen sulfide		produced	Escherichia	coli
172604	indole		produced	Escherichia	coli
172605	nitrate		-	Escherichia	coli
172605	melibiose		-	Escherichia	coli
172605	sucrose		-	Escherichia	coli
172605	L-rhamnose		-	Escherichia	coli
172605	sorbitol		-	Escherichia	coli
172605	myo-inositol		-	Escherichia	coli
172605	D-glucose		-	Escherichia	coli
172605	gelatin		-	Escherichia	coli
172605	tryptophan		-	Escherichia	coli
172605	urea		-	Escherichia	coli
172605	citrate		-	Escherichia	coli
172605	ornithine		-	Escherichia	coli
172605	lysine		-	Escherichia	coli
172605	arginine		-	Escherichia	coli
172605	nitrite		produced	Escherichia	coli
172605	dinitrogen		produced	Escherichia	coli
172605	hydrogen sulfide		produced	Escherichia	coli
172605	indole		produced	Escherichia	coli
172605	acetoin		produced	Escherichia	coli
172606	nitrate		-	Escherichia	coli
172606	melibiose		-	Escherichia	coli
172606	sucrose		-	Escherichia	coli
172606	L-rhamnose		-	Escherichia	coli
172606	sorbitol		-	Escherichia	coli
172606	myo-inositol		-	Escherichia	coli
172606	D-glucose		-	Escherichia	coli
172606	gelatin		-	Escherichia	coli
172606	tryptophan		-	Escherichia	coli
