orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.5027.1	Xcc-8004.5027.1		FIG01211910: hypothetical protein	2.794	0.655	1.800	1.055	0.542	2.556	2.078	1.587	-2.141	-0.539	-0.284	-0.354	0.074	0.774	0.202	0.082	1.692	1.270	0.805
Xantho	Xcc-8004.5028.1	Xcc-8004.5028.1		hypothetical protein	1.310	1.814	0.501	1.000	0.157	0.807	1.826	1.585	-0.331	-0.369	0.148	0.295	-0.199	-1.955	-0.436	0.446	0.371	1.072	0.405
Xantho	Xcc-8004.5029.1	Xcc-8004.5029.1		Dipeptidyl peptidase IV	3.675	1.045	2.252	3.170	0.210	2.373	1.997	1.639	-3.125	-0.550	-0.871	-0.387	-0.073	-0.484	-1.274	-0.509	0.601	0.750	1.249
Xantho	Xcc-8004.503.1	Xcc-8004.503.1		FIG01209720: hypothetical protein	1.023	-0.295	0.407	1.746	-0.517	-0.264	0.380	-0.272	-0.287	-0.895	-0.681	-0.715	0.473	-1.209	-0.318	-0.215	1.908	-0.673	-0.918
Xantho	Xcc-8004.5030.1	Xcc-8004.5030.1		Glutathione S-transferase (EC 2.5.1.18)	4.187	1.374	1.547	2.917	1.246	1.954	1.976	2.365	-1.872	-1.055	-0.138	-0.414	0.111	-0.632	-0.481	-1.488	-0.066	1.107	0.083
Xantho	Xcc-8004.5031.1	Xcc-8004.5031.1		hypothetical protein	6.416	4.331	4.441	6.648	0.948	3.502	4.092	2.878	-4.609	-0.360	0.021	0.188	2.012	0.978	-1.618	0.292	2.339	3.214	2.221
Xantho	Xcc-8004.5033.1	Xcc-8004.5033.1		hypothetical protein	3.976	1.918	2.656	2.831	1.141	3.925	2.761	0.961	-2.431	-1.405	-1.062	-0.819	0.061	-0.740	-0.811	1.170	0.458	1.740	-0.357
Xantho	Xcc-8004.5034.1	Xcc-8004.5034.1		Pass1-related protein	5.039	2.672	2.548	3.401	-1.110	2.912	3.801	2.931	-4.079	-2.651	-0.112	-0.140	0.785	-0.024	-2.006	0.049	1.822	3.066	2.693
Xantho	Xcc-8004.5035.1	Xcc-8004.5035.1		Tryptophan halogenase	4.599	1.792	3.011	5.267	1.521	4.418	4.355	3.752	-2.544	-1.210	0.456	1.038	1.051	-0.274	-1.940	2.735	3.790	3.936	2.669
Xantho	Xcc-8004.5036.1	Xcc-8004.5036.1		Ferric siderophore transport system, periplasmic binding protein TonB	6.802	4.098	3.399	2.829	-1.466	1.126	1.934	1.736	-4.038	-1.389	-0.083	-0.248	1.723	-0.107	-4.110	-0.521	1.232	2.794	0.733
Xantho	Xcc-8004.5037.1	Xcc-8004.5037.1		ABC-type Na+ efflux pump, permease component	4.187	2.417	2.628	0.210	-0.824	3.185	2.246	1.146	-4.329	-0.218	0.362	-0.327	0.695	0.837	0.129	0.589	1.164	2.038	0.357
Xantho	Xcc-8004.5038.1	Xcc-8004.5038.1		ABC-type Na+ transport system, ATPase component	1.766	0.434	1.265	1.200	0.174	2.600	0.311	2.374	-1.519	-0.557	-0.055	-0.876	-0.449	-0.708	-1.380	0.155	0.437	2.184	1.416
Xantho	Xcc-8004.5039.1	Xcc-8004.5039.1		FIG032621: Hydrolase, alpha/beta hydrolase fold family	3.153	-0.654	-0.353	1.187	-1.093	0.640	1.117	2.904	-2.652	-3.240	-2.140	-0.935	-1.479	-0.769	-2.272	-1.889	-0.144	1.817	-0.806
