ko_id,description,kegg_l1_code,kegg_l1_name,kegg_l2_code,kegg_l2_name,broad_category,simplified_category,in_mgnify,in_spire,in_nb15,in_nb15b,in_cme_pangenome,in_cme_levinsb
K19190,nboR; nicotine blue oxidoreductase [EC:1.1.1.328],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K19191,mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K19200,IAL; isopenicillin-N N-acyltransferase like protein,09100,Metabolism,09110,Biosynthesis of other secondary metabolites,Secondary metabolites,Metabolism,True,True,True,True,False,False
K19210,blaOXA-61; beta-lactamase class D OXA-61 [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19211,blaOXA-62; beta-lactamase class D OXA-62 [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19212,blaOXA-63; beta-lactamase class D OXA-63 [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19215,blaACT_MIR; beta-lactamase class C ACT/MIR [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19220,cwlS; peptidoglycan DL-endopeptidase CwlS [EC:3.4.-.-],09180,Brite Hierarchies,09181,Protein families: metabolism,Membrane / cell envelope,Membrane / cell envelope,False,True,False,False,False,False
K19221,"cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K19222,"menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K19223,"lytF, cwlE; peptidoglycan DL-endopeptidase LytF [EC:3.4.-.-]",09180,Brite Hierarchies,09181,Protein families: metabolism,Membrane / cell envelope,Membrane / cell envelope,True,True,True,True,False,False
K19224,"lytE, cwlF; peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]",09180,Brite Hierarchies,09181,Protein families: metabolism,Membrane / cell envelope,Membrane / cell envelope,True,True,True,True,False,False
K19225,gluP; rhomboid protease GluP [EC:3.4.21.105],09180,Brite Hierarchies,09181,Protein families: metabolism,Protein families: metabolism,Metabolism,True,True,True,True,False,False
K19226,sapA; cationic peptide transport system substrate-binding protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,False,True,True,False,False
K19227,sapB; cationic peptide transport system permease protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,False,True,True,False,False
K19228,sapC; cationic peptide transport system permease protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,False,False,False,False,False
K19229,sapD; cationic peptide transport system ATP-binding protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,False,True,True,False,False
K19230,sapF; cationic peptide transport system ATP-binding protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,False,True,True,False,False
K19231,bmaC; fibronectin-binding autotransporter adhesin,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19233,btaF; ECM component-binding autotransporter adhesin,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19234,,,,,,Uncharacterized,Uncharacterized,True,True,True,True,False,False
K19235,,,,,,Uncharacterized,Uncharacterized,True,False,True,True,False,False
K19236,"ldtA_B_C_E, erfK; L,D-transpeptidase",09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19244,ala; alanine dehydrogenase [EC:1.4.1.1],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K19246,loxA; arachidonate 15-lipoxygenase [EC:1.13.11.33],09100,Metabolism,09103,Lipid metabolism,Lipid metabolism,Metabolism,True,False,True,True,False,False
K19265,gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K19267,qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K19268,"glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K19270,hxpA; mannitol-1-/sugar-/sorbitol-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K19271,catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19278,aac6-Ib; aminoglycoside 6'-N-acetyltransferase Ib [EC:2.3.1.82],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19279,ant9; aminoglycoside 9-adenylyltransferase [EC:2.7.7.-],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19285,nfrA1; FMN reductase (NADPH) [EC:1.5.1.38],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,True,True,False,False
K19286,nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,True,True,False,False
K19290,alg8; mannuronan synthase [EC:2.4.1.33],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,False,False
K19292,algK; alginate biosynthesis protein AlgK,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K19294,algI; alginate O-acetyltransferase complex protein AlgI,09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,True,False
K19295,algJ; alginate O-acetyltransferase complex protein AlgJ,09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,False,True,True,False,False
K19301,aac6-II; aminoglycoside 6'-N-acetyltransferase II [EC:2.3.1.82],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,True,True,True,False,False
K19302,bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K19303,mepH; murein DD-endopeptidase [EC:3.4.-.-],09180,Brite Hierarchies,09181,Protein families: metabolism,Protein families: metabolism,Metabolism,True,True,True,True,False,False
K19304,mepM; murein DD-endopeptidase [EC:3.4.24.-],09180,Brite Hierarchies,09181,Protein families: metabolism,Protein families: metabolism,Metabolism,True,False,True,True,False,False
K19309,bcrA; bacitracin transport system ATP-binding protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,False,True,False,False,False,False
K19311,lipV; lipase [EC:3.1.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K19312,pccB; acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,False,True,False,False,False,False
K19318,blaOXA-213; beta-lactamase class D OXA-213 [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19321,blaOXA-214; beta-lactamase class D OXA-214 [EC:3.5.2.6],09160,Human Diseases,09175,Drug resistance: antimicrobial,Human diseases,Other,True,False,True,True,False,False
K19333,"kdgR; IclR family transcriptional regulator, KDG regulon repressor",09180,Brite Hierarchies,09182,Protein families: genetic information processing,Transcription / Regulation,Transcription / Regulation,True,True,True,True,False,False
K19337,"hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator",09180,Brite Hierarchies,09182,Protein families: genetic information processing,Transcription / Regulation,Transcription / Regulation,True,False,True,True,False,False
K19338,"nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein",09180,Brite Hierarchies,09182,Protein families: genetic information processing,Transcription / Regulation,Transcription / Regulation,True,True,True,True,True,False
K19339,"nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator",09180,Brite Hierarchies,09182,Protein families: genetic information processing,Nitrogen cycling,Nitrogen cycling,True,False,True,True,False,False
K19340,nosF; Cu-processing system ATP-binding protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,True,True,True,False,False
K19341,nosY; Cu-processing system permease protein,09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,True,True,True,False,False
K19342,nosL; copper chaperone NosL,09190,Not Included in Pathway or Brite,09193,Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,Other,True,False,True,True,False,False
K19344,nirC; cytochrome c55X,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K19345,nirF; protein NirF,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K19353,eptC; heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,False,True,True,False,False
K19354,waaH; heptose III glucuronosyltransferase [EC:2.4.1.-],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K19355,"MAN; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K19405,mcsB; protein arginine kinase [EC:2.7.14.1],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K19411,mcsA; protein arginine kinase activator,09190,Not Included in Pathway or Brite,09192,Unclassified: genetic information processing,Unclassified: genetic information processing,Other,True,True,True,True,False,False
K19416,yccA; modulator of FtsH protease,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K19421,epsC; polysaccharide biosynthesis protein EpsC,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K19422,epsD; glycosyltransferase EpsD [EC:2.4.-.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,False,True,False,False,False,False
K19424,epsF; glycosyltransferase EpsF [EC:2.4.-.-],09180,Brite Hierarchies,09181,Protein families: metabolism,Protein families: metabolism,Metabolism,True,True,True,True,False,False
K19427,epsJ; glycosyltransferase EpsJ [EC:2.4.-.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,False,True,False,False,False,False
K19428,epsL; sugar transferase EpsL [EC:2.-.-.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K19429,epsM; acetyltransferase EpsM [EC:2.3.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K19430,epsN; pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
