orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_5002	Psyr_5002		conserved hypothetical protein	2.133	-0.553	1.432	0.263	0.412	0.363	-0.155	0.943	0.116	2.079	1.778	1.142	1.170	1.830	1.362	1.283	1.590	1.238	0.653	-0.244	0.412	0.298	0.173
SyringaeB728a_mexBdelta	Psyr_5003	Psyr_5003		MscS Mechanosensitive ion channel	1.296	0.769	-0.147	0.270	0.620	-0.905	-0.209	1.036	0.430	2.228	1.175	0.054	0.375	0.896	0.412	0.870	1.441	1.366	1.130	1.687	0.938	0.988	0.299
SyringaeB728a_mexBdelta	Psyr_5004	Psyr_5004		chemotaxis sensory transducer	0.935	0.907	1.185	0.763	0.658	1.310	0.956	0.977	1.168	0.904	2.502	0.858	-1.918	-0.894	1.162	2.123	-0.041	1.603	1.845	1.783	2.211	1.876	1.673
SyringaeB728a_mexBdelta	Psyr_5005	Psyr_5005		protein of unknown function DUF945	0.683	1.311	-0.382	1.322	-0.748	-0.359	0.452	0.403	-0.030	0.501	-0.718	1.766	0.568	1.558	0.098	0.235	0.590	0.895	0.589	-0.134	1.205	0.317	-0.284
SyringaeB728a_mexBdelta	Psyr_5006	Psyr_5006		HAD-superfamily hydrolase, subfamily IA, variant 3	1.679	2.178	0.775	2.436	1.729	1.870	0.540	0.791	1.790	1.087	0.961	1.087	0.571	1.000	1.343	1.616	1.870	1.165	0.750	1.106	1.060	0.997	0.925
SyringaeB728a_mexBdelta	Psyr_5007	Psyr_5007		Aldo/keto reductase	1.326	1.713	-0.092	1.150	0.614	1.375	1.008	1.275	0.200	1.335	1.221	1.235	-0.231	1.685	2.620	2.169	1.575	2.325	1.375	1.797	2.161	1.979	2.289
SyringaeB728a_mexBdelta	Psyr_5008	Psyr_5008		transcriptional regulator, GntR family	-0.525	-1.820	-0.283	3.046	1.014	1.941	1.225	0.683	1.750	0.829	1.318	-1.039	0.700	-1.170	0.983	0.752	0.422	1.106	0.665	0.386	-0.047	1.271	-0.023
SyringaeB728a_mexBdelta	Psyr_5009	Psyr_5009		conserved hypothetical protein	0.521	0.985	0.334	1.556	0.602	-0.281	1.545	0.829	1.014	1.664	0.614	0.225	-0.552	-0.273	0.296	1.171	1.395	1.169	1.248	2.251	-0.967	0.347	0.853
SyringaeB728a_mexBdelta	Psyr_5010	Psyr_5010		conserved hypothetical protein	1.072	1.558	0.782	-0.308	1.518	2.118	-0.039	1.576	1.070	0.023	0.121	2.255	1.400	-0.711	0.837	0.809	1.461	3.199	1.222	1.278	1.736	1.814	1.927
SyringaeB728a_mexBdelta	Psyr_5011	Psyr_5011		Amino acid adenylation:Thioester reductase	1.222	1.867	0.407	1.387	0.948	1.034	1.577	1.230	1.377	1.545	1.235	1.771	1.474	1.106	1.980	2.139	2.344	1.852	1.729	2.541	1.694	2.197	1.835
SyringaeB728a_mexBdelta	Psyr_5012	Psyr_5012		conserved hypothetical protein	1.532	2.919	2.993	2.433	2.624	0.354	2.444	2.051	1.522	1.241	2.476	2.828	-1.227	-0.594	1.436	1.658	1.921	1.900	1.807	2.327	1.296	2.343	1.872
SyringaeB728a_mexBdelta	Psyr_5013	Psyr_5013		L-carnitine dehydratase/bile acid-inducible protein F	0.689	1.521	0.493	2.272	2.367	0.174	1.896	0.951	1.082	1.245	1.218	1.499	0.039	0.899	1.220	1.430	1.174	1.033	0.970	1.795	1.144	1.221	1.398
SyringaeB728a_mexBdelta	Psyr_5014	Psyr_5014		Acyl-CoA dehydrogenase, C-terminal:Acyl-CoA dehydrogenase, central region:Acyl-CoA dehydrogenase, N-terminal	1.171	0.259	0.548	-0.682	-0.248	-0.256	-0.300	1.914	0.058	-0.697	0.107	-0.614	2.388	2.200	1.295	2.314	2.719	1.354	1.527	2.397	1.761	2.266	1.395
SyringaeB728a_mexBdelta	Psyr_5015	Psyr_5015		transcriptional regulator, LysR family	-0.843	0.189	-1.256	-0.522	-0.224	-1.128	-0.598	-1.479	-0.320	-0.060	-1.449	-1.252	-1.137	-1.642	1.012	0.989	1.725	0.387	0.273	0.651	0.969	0.461	0.135
SyringaeB728a_mexBdelta	Psyr_5016	Psyr_5016		Alanine dehydrogenase/PNT, C-terminal:Alanine dehydrogenase/PNT, N-terminal	0.433	0.054	-0.174	1.790	0.689	0.222	-0.050	1.332	1.658	2.027	0.443	1.084	-2.127	-1.795	1.105	0.076	0.521	1.110	-0.233	0.413	0.444	0.044	1.124
SyringaeB728a_mexBdelta	Psyr_5017	Psyr_5017		NAD(P) transhydrogenase subunit alpha	-0.833	-0.354	-0.468	0.825	-0.891	0.039	-2.536	0.781	-1.825	-0.529	0.846	-0.554	0.672	0.629	1.981	2.566	3.310	2.475	1.713	2.933	2.143	1.473	2.476
SyringaeB728a_mexBdelta	Psyr_5018	Psyr_5018		NAD(P) transhydrogenase, beta subunit	1.930	1.948	1.066	0.256	1.151	2.536	0.215	2.480	0.904	-0.125	1.777	1.347	0.782	-0.129	1.147	1.939	1.831	1.526	1.164	1.000	0.413	2.272	1.627
SyringaeB728a_mexBdelta	Psyr_5019	Psyr_5019		Acetyl-CoA hydrolase	1.285	1.272	0.592	0.251	0.637	2.728	-0.276	0.931	0.029	0.932	1.005	0.672	0.761	0.729	2.279	1.831	1.555	2.003	1.541	2.466	1.582	1.981	1.885
SyringaeB728a_mexBdelta	Psyr_5022	Psyr_5022		conserved hypothetical protein	0.959	0.669	-0.725	1.442	1.692	0.907	0.112	-1.016	0.891	0.036	2.474	0.553	-0.351	1.406	1.645	-0.687	0.677	1.118	0.452	1.119	0.670	0.050	0.663
SyringaeB728a_mexBdelta	Psyr_5023	Psyr_5023		conserved hypothetical protein	-0.006	0.767	-0.543	-0.251	-0.018	-0.390	0.697	-0.032	1.614	1.232	0.094	0.373	0.914	0.577	2.353	0.807	1.018	1.860	0.455	2.323	0.986	2.086	1.932
SyringaeB728a_mexBdelta	Psyr_5024	Psyr_5024		conserved hypothetical protein	1.120	1.471	-2.058	0.346	0.585	1.442	-1.001	-0.650	1.151	0.410	0.425	1.386	0.126	2.166	1.397	1.748	0.953	1.667	1.141	1.190	0.902	0.706	1.350
SyringaeB728a_mexBdelta	Psyr_5026	Psyr_5026		conserved hypothetical protein	1.933	1.715	1.452	1.229	0.535	2.325	1.810	2.309	1.288	1.825	1.905	2.156	0.562	-0.314	-0.321	-0.349	1.855	1.670	-0.005	1.317	1.778	2.060	2.171
SyringaeB728a_mexBdelta	Psyr_5027	Psyr_5027		bacterial nucleoid protein HU alpha subunit	-0.848	-0.608	-0.348	0.081	-0.344	-1.032	-0.159	0.385	-0.285	0.412	0.588	0.708	2.111	0.224	-0.643	0.045	-0.768	-0.471	0.416	0.416	0.105	-0.350	-0.275
SyringaeB728a_mexBdelta	Psyr_5028	Psyr_5028		FAD-dependent pyridine nucleotide-disulfide oxidoreductase	-0.612	0.721	1.221	0.989	0.115	0.637	0.855	-1.698	0.409	0.818	0.174	0.967	-0.213	-2.329	0.905	1.157	-0.142	-1.128	0.325	1.405	0.770	-0.103	1.241
SyringaeB728a_mexBdelta	Psyr_5029	Psyr_5029		Rubredoxin-type Fe(Cys)4 protein	0.650	0.036	-0.394	0.269	0.224	-0.873	-1.027	0.671	-0.029	1.335	-2.735	-1.910	0.585	-0.842	0.273	0.370	0.302	-0.410	-0.005	-0.332	0.310	-0.271	-0.037
SyringaeB728a_mexBdelta	Psyr_5030	Psyr_5030		chorismate lyase	-2.003	1.539	0.637	1.195	-0.328	0.963	1.468	1.412	0.327	0.156	0.877	-0.993	-1.050	-0.644	-1.680	0.859	-0.130	0.544	-1.363	-0.487	-0.065	-0.795	-0.800
SyringaeB728a_mexBdelta	Psyr_5032	Psyr_5032		Response regulator receiver:Transcriptional regulatory protein, C-terminal	0.603	0.053	-0.073	0.883	-0.510	0.290	1.371	-0.326	1.785	0.748	0.942	1.110	0.959	-0.773	1.446	0.355	0.680	0.329	0.342	-0.041	0.989	1.323	-0.521
SyringaeB728a_mexBdelta	Psyr_5033	Psyr_5033		PAS/PAC sensor signal transduction histidine kinase	0.922	2.842	1.172	1.432	1.350	1.319	0.489	0.933	2.791	1.200	3.037	2.510	0.794	-0.275	2.048	1.100	0.457	-0.278	1.388	0.798	0.586	2.339	0.738
SyringaeB728a_mexBdelta	Psyr_5034	Psyr_5034		CBS:Protein of unknown function DUF21:Transporter-associated region	1.024	0.297	-1.735	-0.051	2.002	1.179	0.076	0.967	-3.676	-0.107	-0.673	0.404	2.272	0.866	0.818	-0.349	1.456	-0.071	-0.181	1.004	0.344	1.864	-0.870
SyringaeB728a_mexBdelta	Psyr_5035	Psyr_5035		Peptidase M23B	1.208	0.630	0.459	0.852	1.813	0.861	0.814	2.347	-0.146	0.981	0.751	0.349	0.237	2.431	1.723	1.305	2.016	1.337	1.628	1.495	2.274	0.611	1.198
SyringaeB728a_mexBdelta	Psyr_5036	Psyr_5036		Response regulator receiver	2.418	0.694	0.591	0.492	-0.269	-0.875	1.619	2.105	1.178	1.478	1.756	4.769	-2.708	-1.350	0.598	-0.038	-1.366	0.258	-1.054	-0.386	1.972	0.544	-0.245
SyringaeB728a_mexBdelta	Psyr_5038	Psyr_5038		phosphate ABC transporter ATP-binding protein, PhoT family	-0.380	0.722	-1.416	-0.752	0.113	-0.810	-0.375	-1.205	0.057	-0.130	1.278	1.255	1.195	1.620	0.670	0.717	1.168	1.003	0.204	0.374	1.454	1.946	0.130
SyringaeB728a_mexBdelta	Psyr_5039	Psyr_5039		Binding-protein-dependent transport systems inner membrane component	0.709	1.573	-1.788	0.108	0.054	0.677	-0.196	0.488	-0.608	1.017	2.333	1.641	0.182	-1.319	1.904	0.709	1.279	2.117	-0.119	1.364	2.253	1.301	0.490
SyringaeB728a_mexBdelta	Psyr_5040	Psyr_5040		Binding-protein-dependent transport systems inner membrane component	0.936	1.570	-3.165	1.180	0.231	-0.543	-0.005	-0.409	0.317	0.653	1.762	0.607	-0.064	0.610	1.208	0.838	0.465	1.841	0.522	0.535	1.217	0.716	0.550
SyringaeB728a_mexBdelta	Psyr_5041	Psyr_5041		phosphate ABC transporter substrate-binding protein, PhoT family	0.252	-0.223	-1.047	-0.268	0.210	-1.210	-1.566	-0.045	-0.322	0.884	0.502	0.015	-0.209	-0.557	2.041	0.659	1.167	1.931	0.854	1.799	1.455	1.699	1.057
SyringaeB728a_mexBdelta	Psyr_5042	Psyr_5042		General substrate transporter:Major facilitator superfamily	0.752	1.492	1.284	0.488	2.474	0.144	0.432	0.373	0.757	0.759	0.688	1.572	1.368	1.015	-0.310	0.643	0.858	0.361	0.425	-0.007	-0.326	0.935	0.569
SyringaeB728a_mexBdelta	Psyr_5043	Psyr_5043		Thioesterase superfamily	-0.528	-0.520	-5.957	-0.370	-8.073	-3.504	-5.055	-3.334	-0.493	-0.421	-3.549	-1.352	-2.035	-0.336	0.952	0.961	-1.050	0.355	-2.023	-3.052	-0.202	0.783	-1.332
SyringaeB728a_mexBdelta	Psyr_5044	Psyr_5044		Aldose 1-epimerase	0.585	0.892	-1.522	0.712	-0.526	0.537	-0.121	1.355	-0.385	0.337	0.116	1.204	0.236	1.120	1.409	-0.638	0.607	1.399	-0.108	0.143	1.054	0.970	0.112
SyringaeB728a_mexBdelta	Psyr_5045	Psyr_5045		conserved hypothetical protein	0.482	0.403	0.158	0.545	1.035	-0.124	-0.206	-3.214	-1.659	-0.731	0.193	1.719	2.090	0.944	0.966	1.393	1.433	0.522	1.249	0.313	0.914	0.366	0.678
SyringaeB728a_mexBdelta	Psyr_5046	Psyr_5046		Transglycosylase-associated protein	0.321	-0.335	1.569	0.231	1.259	1.526	1.231	-0.656	-0.730	0.915	1.496	-0.412	0.320	1.475	-0.083	1.492	-0.014	-0.163	1.476	0.341	0.555	0.821	0.839
SyringaeB728a_mexBdelta	Psyr_5049	Psyr_5049		conserved hypothetical protein	0.611	0.498	0.197	0.421	1.359	1.338	0.105	0.155	-0.199	1.029	-0.022	0.513	-0.062	0.652	1.160	0.341	0.740	-0.417	0.475	-0.265	0.155	0.732	0.521
SyringaeB728a_mexBdelta	Psyr_5050	Psyr_5050		transcriptional regulator, LysR family	0.528	2.359	0.319	0.381	-2.341	1.827	-0.108	0.667	0.605	-0.238	-0.065	0.665	-0.204	-1.312	-1.032	0.450	2.136	0.631	-0.221	-0.381	-0.376	1.131	-0.062
SyringaeB728a_mexBdelta	Psyr_5051	Psyr_5051		Aspartate ammonia-lyase	-1.053	-0.751	-2.398	0.959	-0.851	-0.706	-1.153	-3.812	0.610	-1.047	-1.240	0.463	-0.089	0.446	-0.192	-0.007	1.025	1.686	-0.139	0.556	0.309	1.297	0.056
SyringaeB728a_mexBdelta	Psyr_5052	Psyr_5052		Sodium:alanine symporter	-0.005	0.788	-0.220	1.041	-1.509	-2.619	-0.392	-2.216	1.521	2.074	0.397	1.338	-1.080	-1.501	3.034	3.224	3.261	3.466	3.387	3.113	3.210	3.871	5.835
SyringaeB728a_mexBdelta	Psyr_5053	Psyr_5053		asparaginase	0.643	0.970	-1.657	1.219	-1.322	2.737	-0.685	1.529	2.070	1.498	1.758	-0.380	0.013	-0.626	0.295	1.023	0.374	0.685	0.859	-1.326	-1.145	-0.541	-0.740
SyringaeB728a_mexBdelta	Psyr_5054	Psyr_5054		Protein of unknown function UPF0187	-0.076	-0.022	-0.033	-0.480	-0.313	-1.667	-0.811	0.175	-0.487	0.424	-0.355	-0.279	0.029	0.413	-0.311	0.307	0.209	-0.228	0.315	0.150	-0.297	0.363	-0.592
SyringaeB728a_mexBdelta	Psyr_5055	Psyr_5055		YeeE/YedE	-0.293	-0.602	-0.435	0.029	0.127	0.565	-1.647	0.177	0.341	-1.254	-0.619	-1.422	1.486	1.751	0.199	-0.242	-0.279	0.475	0.546	1.141	0.193	0.570	-0.365
SyringaeB728a_mexBdelta	Psyr_5056	Psyr_5056		transcriptional regulator, GntR family	-0.962	0.353	0.292	-0.482	-0.041	-1.581	0.217	-0.260	-0.479	0.266	0.241	0.307	1.711	1.469	0.026	0.067	0.458	-0.430	-0.178	0.619	0.064	0.653	-0.203
SyringaeB728a_mexBdelta	Psyr_5057	Psyr_5057		negative transcriptional regulator	0.748	0.267	0.351	-0.735	0.447	1.199	0.762	0.738	-0.058	0.950	0.677	0.152	1.897	0.883	0.257	-0.262	0.461	0.099	-0.741	0.233	-0.103	-0.189	0.106
SyringaeB728a_mexBdelta	Psyr_5058	Psyr_5058		GCN5-related N-acetyltransferase	0.824	0.473	1.192	1.663	0.496	0.519	1.157	1.068	0.423	0.011	-1.171	1.659	-0.001	-0.445	-0.784	2.167	0.957	0.740	1.150	1.194	0.984	-0.339	1.516
SyringaeB728a_mexBdelta	Psyr_5059	Psyr_5059		GCN5-related N-acetyltransferase	-0.052	-0.737	-1.175	-0.716	-2.171	-0.528	-0.235	-0.689	-1.206	-1.231	0.099	-0.483	0.068	0.074	0.462	0.900	2.555	0.764	1.973	0.755	-0.455	1.440	0.330
SyringaeB728a_mexBdelta	Psyr_5060	Psyr_5060		Oxaloacetate decarboxylase, alpha subunit	-0.676	-0.022	0.379	-0.828	-0.923	1.806	0.434	0.152	-1.073	-0.722	-0.099	-0.512	0.577	0.877	0.116	-0.285	0.226	0.549	0.191	1.080	0.650	0.448	0.467
SyringaeB728a_mexBdelta	Psyr_5061	Psyr_5061		acetyl-CoA carboxylase carboxyltransferase subunit alpha / biotin carboxylase	0.253	0.332	0.923	0.763	1.070	1.604	1.372	0.758	0.563	0.514	1.397	1.118	0.250	0.896	-1.732	-0.764	-1.545	-0.895	-0.708	-0.225	-0.445	-0.021	-0.887
SyringaeB728a_mexBdelta	Psyr_5062	Psyr_5062		transcriptional regulator, LysR family	-1.466	0.176	0.827	-0.623	-0.429	-1.006	-0.419	-0.252	-0.711	-1.050	-2.046	-1.658	0.147	-1.370	-0.401	-0.159	-0.371	0.414	0.081	0.727	0.165	-0.180	0.354
SyringaeB728a_mexBdelta	Psyr_5063	Psyr_5063		conserved domain protein	-0.219	-1.590	0.212	-0.007	-0.508	-0.149	-0.108	-1.069	0.126	-0.192	0.017	-0.938	1.767	2.245	-0.447	-0.587	0.355	-0.994	0.797	0.547	0.356	-1.482	0.117
SyringaeB728a_mexBdelta	Psyr_5064	Psyr_5064		transcriptional regulator, RpiR family	-0.161	0.679	-1.541	-0.631	2.370	-1.636	0.791	-1.093	-0.497	-0.059	0.237	-0.384	-0.834	-1.668	0.644	1.634	0.888	1.441	0.712	0.562	1.605	2.118	1.897
SyringaeB728a_mexBdelta	Psyr_5065	Psyr_5065		ATP-dependent DNA helicase UvrD	-4.080	-5.328	-5.427	-5.611	-3.702	-1.669	-1.796	-2.959	-7.003	-6.570	-5.162	-4.663	-1.172	-3.124	-4.074	-4.875	-1.652	-5.202	-4.223	-2.339	-3.053	-2.620	-8.303
SyringaeB728a_mexBdelta	Psyr_5067	Psyr_5067		conserved hypothetical protein	-3.505	-2.033	-2.167	-3.530	-1.541	-4.270	0.746	1.322	2.481	-1.738	-1.676	-4.038	-0.358	4.106	-2.563	-2.627	-1.152	-2.395	-2.893	-3.676	-1.676	-3.065	-2.512
SyringaeB728a_mexBdelta	Psyr_5068	Psyr_5068		transporter, CPA2 family	-1.370	-0.848	-1.762	-1.390	-0.558	0.211	-0.623	-1.241	-0.080	-0.431	-0.674	-1.071	1.559	0.750	0.012	0.311	0.979	-0.455	-0.403	-0.336	0.347	0.977	1.340
SyringaeB728a_mexBdelta	Psyr_5069	Psyr_5069		Thioesterase superfamily	0.562	-0.534	0.463	-0.581	-0.724	-0.955	0.310	1.212	-0.716	-1.009	-0.322	-0.817	-1.538	0.076	0.481	0.736	0.133	0.921	-0.622	0.321	0.610	0.158	-0.213
SyringaeB728a_mexBdelta	Psyr_5070	Psyr_5070		Pyridoxal kinase	-0.541	-1.064	-0.337	-1.065	-1.713	-1.696	-1.408	-0.520	-1.863	-0.018	-1.527	-2.786	-0.894	2.294	0.351	-0.159	-0.071	0.623	-0.514	1.695	2.646	-1.505	0.379
SyringaeB728a_mexBdelta	Psyr_5071	Psyr_5071		conserved hypothetical protein	-1.003	-1.437	-0.767	-0.342	0.320	-0.562	0.226	-0.678	-1.047	0.203	-0.427	-0.631	0.444	1.084	-1.616	-2.163	-0.274	-2.425	-2.788	-2.613	-1.519	-2.211	-2.809
SyringaeB728a_mexBdelta	Psyr_5072	Psyr_5072		Cobalamin synthesis protein/P47K:Cobalamin synthesis protein/P47K	-0.333	-0.800	0.288	0.262	-0.366	0.545	0.580	0.411	-0.499	0.742	-0.137	-0.251	-0.982	-0.469	-1.955	-0.708	-0.138	-0.960	-0.849	-0.814	-1.011	-1.563	-1.773
SyringaeB728a_mexBdelta	Psyr_5073	Psyr_5073		conserved hypothetical protein	0.165	-0.489	2.660	0.607	2.032	1.969	0.963	1.406	-0.787	1.071	-0.662	1.260	0.245	1.084	0.329	-0.878	-1.170	-0.068	-0.665	0.081	0.769	-0.988	-2.667
SyringaeB728a_mexBdelta	Psyr_5074	Psyr_5074		conserved hypothetical protein	-0.075	1.203	0.018	-0.391	0.399	-1.175	-1.244	-0.276	-0.533	-0.061	0.065	0.693	2.201	0.773	-0.528	-0.347	-0.965	-0.547	-0.084	0.481	0.780	-0.522	-1.559
SyringaeB728a_mexBdelta	Psyr_5075	Psyr_5075		Cobalamin synthesis protein/P47K:Cobalamin synthesis protein/P47K	0.159	-0.303	0.435	-0.672	0.807	0.072	0.491	-0.429	0.666	-0.464	0.524	-0.031	0.773	-0.403	0.752	-1.353	0.334	-0.829	0.350	-0.391	-0.582	-0.739	-0.093
SyringaeB728a_mexBdelta	Psyr_5076	Psyr_5076		conserved hypothetical protein	1.806	1.630	1.191	0.030	1.163	0.012	2.199	-0.115	0.779	0.842	1.981	-0.587	-0.663	-0.734	-0.900	-1.356	-0.882	-0.469	-0.725	-0.189	0.194	-0.718	-0.331
SyringaeB728a_mexBdelta	Psyr_5077	Psyr_5077		N-acetylmuramoyl-L-alanine amidase	-0.041	1.267	0.079	1.436	0.050	-0.573	0.422	1.401	0.396	2.238	0.549	2.226	-1.210	-1.057	0.392	0.152	-0.688	0.444	0.371	1.147	0.523	0.651	1.440
SyringaeB728a_mexBdelta	Psyr_5079	Psyr_5079		Phospholipase D/Transphosphatidylase	-0.413	0.748	-0.675	-0.282	-0.522	-1.456	-0.525	-0.245	-0.829	-0.768	-0.852	-0.062	-0.200	-0.218	-0.512	-0.170	0.294	-0.299	-0.637	-0.529	-0.481	-0.368	-0.490
SyringaeB728a_mexBdelta	Psyr_5080	Psyr_5080		Cyclopropane-fatty-acyl-phospholipid synthase	0.210	-0.378	1.015	-0.257	0.231	0.136	-0.285	-0.908	-0.015	0.855	-0.844	0.328	-0.455	0.523	-0.165	0.864	-0.450	0.685	0.123	-0.730	-0.120	0.793	0.566
SyringaeB728a_mexBdelta	Psyr_5081	Psyr_5081		Heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase:Heavy metal translocating P-type ATPase	-0.244	-0.123	0.900	-1.197	0.441	1.279	0.061	0.207	0.257	-0.346	0.662	0.846	1.318	1.008	-0.602	-0.544	-0.994	-1.985	-2.042	-0.760	0.238	-0.724	-0.419
SyringaeB728a_mexBdelta	Psyr_5082	Psyr_5082		Band 7 protein	-0.121	-0.415	0.004	-0.644	1.456	0.981	0.097	1.356	-0.027	-1.448	0.468	0.135	-0.309	-0.058	-0.298	-0.717	-0.606	0.228	-0.991	-0.225	0.622	-0.327	0.258
SyringaeB728a_mexBdelta	Psyr_5083	Psyr_5083		Band 7 protein	-0.214	-0.119	-0.154	-1.179	0.969	1.902	-0.410	0.192	-1.503	-0.956	0.815	0.842	0.151	0.793	0.112	0.047	1.019	0.210	0.548	0.222	0.797	0.456	0.597
SyringaeB728a_mexBdelta	Psyr_5084	Psyr_5084		Band 7 protein	0.475	0.344	-0.384	0.110	-0.605	1.163	-1.251	0.976	-0.070	-0.744	0.651	1.056	-0.124	0.268	0.824	0.596	0.118	0.005	-0.124	0.023	0.779	0.593	0.159
SyringaeB728a_mexBdelta	Psyr_5085	Psyr_5085		Twin-arginine translocation pathway signal	-1.674	-1.058	0.064	-2.004	-0.124	3.613	0.408	1.789	-1.521	-2.500	-0.670	-2.758	-0.436	-0.675	-1.772	-0.525	-1.539	-1.880	-2.702	-1.648	-2.057	-0.204	-1.722
SyringaeB728a_mexBdelta	Psyr_5086	Psyr_5086		membrane protein, putative	-0.817	-0.030	-1.612	-1.366	-0.972	-1.052	0.020	-1.353	-0.389	-0.544	-1.012	-0.351	0.356	2.075	-1.470	-0.746	-1.324	-1.736	-1.524	-0.925	-0.913	-1.736	-0.883
SyringaeB728a_mexBdelta	Psyr_5087	Psyr_5087		Acyltransferase 3	-1.146	0.771	-0.618	-0.507	0.449	1.083	-0.397	-0.261	-0.534	-0.117	0.524	-0.595	1.182	0.712	-1.050	-0.831	-0.777	-0.065	-0.432	-0.268	0.518	-0.614	-0.508
SyringaeB728a_mexBdelta	Psyr_5088	Psyr_5088		regulatory protein, LuxR:Response regulator receiver	-0.963	-0.226	1.590	-0.031	1.302	0.092	0.358	-0.061	-1.327	-0.518	-0.230	0.286	0.665	0.602	-0.119	0.022	-0.332	0.182	-0.286	0.225	0.535	0.387	-1.254
SyringaeB728a_mexBdelta	Psyr_5089	Psyr_5089		ATP-binding region, ATPase-like:Histidine kinase A, N-terminal	0.383	-0.021	0.935	0.323	-0.834	-0.452	0.341	-0.604	-1.469	-1.346	-2.727	-1.133	-0.025	-0.508	0.114	-0.517	0.554	0.252	0.107	0.562	0.773	-0.020	-0.027
SyringaeB728a_mexBdelta	Psyr_5090	Psyr_5090		ABC transporter	0.446	-0.067	-0.739	0.166	1.059	2.260	0.278	-0.439	-1.516	-1.268	0.474	-0.321	0.362	1.860	-0.661	1.657	1.389	0.064	0.621	1.199	-0.153	0.050	1.640
SyringaeB728a_mexBdelta	Psyr_5091	Psyr_5091		Binding-protein-dependent transport systems inner membrane component	0.208	0.749	1.084	0.756	1.045	0.029	1.118	-0.257	-0.072	1.451	0.794	1.560	-0.186	0.660	-0.108	-1.527	-1.022	-1.186	-1.033	-0.648	-0.583	-1.243	-0.786
SyringaeB728a_mexBdelta	Psyr_5092	Psyr_5092		Histidine kinase, HAMP region:Bacterial chemotaxis sensory transducer	0.569	-0.038	0.061	0.344	-0.496	0.049	-0.014	-0.902	-0.804	-0.044	-0.120	-0.221	-0.342	0.595	-0.184	-0.693	-1.120	-0.356	-0.964	-0.491	-0.857	-0.651	-0.820
SyringaeB728a_mexBdelta	Psyr_5093	Psyr_5093		Histidine kinase, HAMP region:Bacterial chemotaxis sensory transducer	-0.517	-0.347	-1.361	-0.431	-0.601	0.201	-0.165	-0.622	0.357	-0.678	-0.896	-0.913	-0.068	0.623	-1.360	-1.364	-0.986	-1.113	-1.198	-0.381	-1.079	-0.044	-0.636
SyringaeB728a_mexBdelta	Psyr_5094	Psyr_5094		hypothetical protein	-1.990	-0.464	-1.994	0.138	0.797	0.326	-0.821	-1.930	0.276	-1.218	-1.617	-1.855	-0.020	-0.460	0.794	0.249	-0.810	-0.071	1.047	0.910	0.138	0.120	0.198
SyringaeB728a_mexBdelta	Psyr_5095	Psyr_5095		Catalase	-0.737	0.853	0.432	-0.923	-0.698	2.313	-0.676	-0.573	-1.916	-0.403	-0.197	-0.091	1.478	0.751	-1.598	-1.960	-1.032	-1.700	-1.272	-1.425	-2.650	-2.280	-1.678
SyringaeB728a_mexBdelta	Psyr_5096	Psyr_5096		hypothetical protein	-1.166	-0.753	-0.733	-1.003	-0.676	0.523	-2.158	-0.961	-0.494	-0.765	-1.875	-1.484	-0.656	0.727	-0.814	-1.230	-0.487	-0.711	-0.919	-2.401	-0.677	-1.822	-2.634
SyringaeB728a_mexBdelta	Psyr_5097	Psyr_5097		Protein of unknown function DUF892	0.200	0.433	-0.709	1.438	-0.012	1.538	0.051	-0.323	0.372	-0.235	-0.793	0.240	-0.468	-1.165	0.126	0.768	-0.048	-1.161	-0.081	0.385	-0.199	0.406	-0.335
SyringaeB728a_mexBdelta	Psyr_5098	Psyr_5098		conserved hypothetical protein	0.622	0.676	-0.049	-0.040	-1.445	1.015	0.283	-1.762	0.328	-0.563	0.293	-0.623	-1.383	-0.439	-1.108	-1.832	-1.331	-2.022	-2.839	-1.411	-1.731	-0.891	-1.445
