genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,median_cmmi_nearest_km,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
agromyces,Actinobacteria,Bacteria,22214,80.0,64.0,319.7309875488281,17.65,10.298889073741902,3.68971835,0.3780306517258861,-0.07251183607735315,0.3398384380913924
bizionia,Bacteroidetes,Bacteria,1694,163.0,83.0,80.5999984741211,30.03,6.294720617817836,3.336129,-0.650794381085427,-0.2873960414754738,0.0732182790161925
effusibacillus,Firmicutes,Bacteria,4034,76.0,66.0,346.6440124511719,31.3,9.245927810877628,3.893606,0.10748436533959677,0.0513952772470163,0.281250609153348
pantoea,Proteobacteria,Bacteria,15061,79.0,59.0,277.4840087890625,32.86,13.43135917766406,4.839420876190476,1.1828828183923943,0.6261882627368573,0.2081690713865387
sulfuritortus,Proteobacteria,Bacteria,3060,68.0,57.0,371.6130065917969,53.45,9.06781090349854,2.5364446000000003,0.061719274510956705,-0.7733822479697385,0.1437769242629024
thermus,Deinococcus-Thermus,Bacteria,698,83.0,59.0,277.4840087890625,18.28,10.910631557046507,2.2913430693069303,0.5352108471611676,-0.9223359640950783,0.2260094808110313
trichococcus,Firmicutes,Bacteria,17109,75.0,60.0,353.89898681640625,53.45,11.737547180989532,2.555900269230769,0.7476773063773638,-0.7615585999352533,0.2291526066003906
thermosynechococcus,Cyanobacteria,Bacteria,473,57.0,59.0,400.6969909667969,18.28,12.542428303939612,2.4716107000000003,0.9544822539822021,-0.8127832680637013,0.2750722108945342
pisciglobus,Firmicutes,Bacteria,12,122.0,55.0,356.5710144042969,,8.986592645672133,2.3368145,0.04085117725358308,-0.8947019523444529,0.018840061686936
alicycliphilus,Proteobacteria,Bacteria,8673,79.0,63.0,280.3710021972656,49.7,9.525528961615873,4.094260818181818,0.17932466532916602,0.1733377259217409,0.4264273920319245
belliella,Bacteroidetes,Bacteria,322,113.0,67.0,152.25900268554688,32.16,3.0087336014616426,4.6531205,-1.4950909528039669,0.5129693315019052,0.2514540512028353
faecalimonas,Firmicutes,Bacteria,672,80.0,58.0,361.5750122070313,17.65,9.182638543395385,2.8314301904761905,0.0912229159498516,-0.5941128660910944,0.3220692146803998
ferruginibacter,Bacteroidetes,Bacteria,68901,80.0,63.0,333.87701416015625,17.65,10.110978215497145,3.0659743636363643,0.32974911786253386,-0.45157509372808863,0.3924858164496324
flavipsychrobacter,Bacteroidetes,Bacteria,34839,101.0,70.0,241.06900024414065,17.65,6.247166483885739,4.16188684375,-0.6630128688792211,0.21443558355928505,0.4205540794143049
mannheimia,Proteobacteria,Bacteria,136,79.0,59.0,277.4840087890625,57.35,13.879805239380014,2.5936963364485983,1.2981058763724926,-0.7385890792998688,0.1043949858748617
marinoscillum,Bacteroidetes,Bacteria,2709,163.0,83.0,80.5999984741211,50.65,3.256999270003611,5.8335905,-1.4313019445753739,1.2303675165612669,0.15078552366824
nitratireductor,Proteobacteria,Bacteria,455,163.0,83.0,80.5999984741211,25.2,10.172807763276722,4.620160047619048,0.3456355090629142,0.49293852282669043,0.2721164641637604
oceanicella,Proteobacteria,Bacteria,3334,90.0,63.0,248.1009979248047,17.65,9.319871830717457,3.326226,0.12648343080732458,-0.2934143174389823,0.2393295373043341
palleronia,Proteobacteria,Bacteria,502,72.0,65.0,274.7470092773437,34.04,9.198152453523548,3.587677,0.09520903673181455,-0.13452466087680368,0.2162213342313563
pannonibacter,Proteobacteria,Bacteria,4114,73.0,70.0,313.81201171875,53.65,8.473456942108843,5.074670266666667,-0.09099314020366651,0.7691546115334724,0.6437123104546557
paraburkholderia,Proteobacteria,Bacteria,16588,83.0,63.0,291.7300109863281,40.63,6.386063961670285,8.455912800766283,-0.6273247594222686,2.8240117931717883,0.4243076834507287
parachlamydia,Chlamydiae,Bacteria,104,80.0,57.0,558.260986328125,17.65,6.306064857877063,3.0129725,-0.6478796090723049,-0.48378551904808115,0.3518876494243865
pediococcus,Firmicutes,Bacteria,43,117.0,81.0,176.44400024414062,50.75,14.296283667482848,1.9585509529085872,1.4051152185554303,-1.1245812225990939,0.2036888336875234
phycicoccus,Actinobacteria,Bacteria,2732,57.0,56.0,309.7279968261719,53.45,6.609452226728232,3.782461714285714,-0.5699277139038962,-0.016149606444350602,0.4007109708544655
pontivivens,Proteobacteria,Bacteria,787,163.0,83.0,80.5999984741211,30.84,7.902277055244678,3.5432825,-0.23775124299396797,-0.1615041976093065,0.0726190088688812
sulfuritalea,Proteobacteria,Bacteria,10479,72.0,62.0,346.6440124511719,41.35,11.14475621956197,3.6788601914893615,0.5953664865269496,-0.0791105833632808,0.154666885117198
tateyamaria,Proteobacteria,Bacteria,241,132.0,79.0,14.423999786376951,32.86,9.690328364591414,3.199066,0.2216679765659227,-0.37069231112975665,0.0390711772257889
ureaplasma,Tenericutes,Bacteria,43,94.0,58.0,457.1759948730469,,5.221141149635124,0.7661160434782609,-0.9266382781983251,-1.8492507523853154,0.100196643221414
zooshikella,Proteobacteria,Bacteria,662,64.0,65.0,314.0660095214844,23.3,3.4231241900898355,6.13474675,-1.3886180569617985,1.4133869471010378,0.1515692819698273
acetobacter,Proteobacteria,Bacteria,3562,99.0,61.0,277.4840087890625,64.77,13.896777208159856,3.166201727272727,1.302466628555873,-0.39066466926494153,0.2654755705218656
acidibrevibacterium,Proteobacteria,Bacteria,39515,90.0,63.0,329.9129943847656,17.65,6.499940737496841,3.5384938,-0.5980654315703474,-0.1644143983673045,0.4913130498611209
alkalilimnicola,Proteobacteria,Bacteria,430,124.0,64.0,347.3320007324219,36.84,13.67762324745395,2.485812,1.2461575388420263,-0.8041528184584733,0.2238904316532788
bacteroides,Bacteroidetes,Bacteria,17560,81.0,59.0,353.89898681640625,50.76,9.755689950802866,5.432726979565217,0.23846188441940183,0.9867537339014624,0.1954701746990912
carnobacterium,Firmicutes,Bacteria,2139,80.0,57.0,521.8880004882812,17.65,10.685134697393313,3.088402807692308,0.4772720225124912,-0.43794482353109976,0.2737205588419377
desemzia,Firmicutes,Bacteria,239,107.0,65.0,416.53900146484375,38.0,10.560442693757723,2.556711,0.44523384626096585,-0.7610659006015829,0.2435117640343575
flavicella,Bacteroidetes,Bacteria,1044,57.0,57.0,363.1029968261719,27.55,9.445935177944552,1.482119,0.15887395802286583,-1.4141196423140447,0.0209720813286497
helicobacter,Proteobacteria,Bacteria,484,125.0,59.0,374.0989990234375,36.93,12.923867865231063,1.6249005498188405,1.0524887623199353,-1.3273480812409135,0.1731828093262166
limnochorda,Firmicutes,Bacteria,2881,109.0,75.0,141.58599853515625,17.65,12.258806098226334,2.202498333333333,0.881608790162948,-0.976328909565558,0.3198440805169696
oceanicaulis,Proteobacteria,Bacteria,2985,79.0,66.0,178.0070037841797,50.65,9.966067216098464,2.8095335294117647,0.29251590318833715,-0.60741995979655,0.1217587296145015
octadecabacter,Proteobacteria,Bacteria,35,57.0,65.0,365.4549865722656,,11.576029693406628,3.36903075,0.7061772455554389,-0.2674009075582403,0.0570574282041434
rheinheimera,Proteobacteria,Bacteria,257,163.0,83.0,80.5999984741211,45.15,7.860246032370113,4.1983418666666665,-0.24855063092282523,0.23659012139312607,0.2830456611953502
rhodococcus,Actinobacteria,Bacteria,59444,80.0,61.0,283.8729858398437,17.65,9.550870505165337,6.072744884210526,0.1858358834911277,1.3757070179307394,0.3891188124917095
selenomonas,Firmicutes,Bacteria,1819,99.0,61.0,233.7469940185547,64.77,7.645922173164241,2.48498475,-0.3036186816072318,-0.8046555569004417,0.1546325602890947
solibacillus,Firmicutes,Bacteria,833,80.0,57.0,558.260986328125,17.65,8.565398975505605,3.8527102,-0.06736969214762485,0.02654197924151798,0.3751203111947084
sphaerochaeta,Spirochaetes,Bacteria,904,83.0,63.0,280.3710021972656,53.45,10.552074999212453,2.558738447368421,0.4430838633844071,-0.7598337752088082,0.2250807035726925
telluria,Proteobacteria,Bacteria,8103,99.0,59.0,334.0929870605469,47.54,7.678229479908016,5.860726111111111,-0.29531769070572905,1.246858438110809,0.3748275683445277
acidocella,Proteobacteria,Bacteria,3008,70.0,51.0,619.0960083007812,40.63,10.874682563913618,3.126528043478261,0.5259741668250145,-0.41477525974904444,0.2324933956398548
agrococcus,Actinobacteria,Bacteria,17736,79.0,59.0,277.4840087890625,17.65,10.570609713679543,2.74345575,0.447846145098989,-0.6475769134021079,0.3523673775628717
aminipila,Firmicutes,Bacteria,171,57.0,57.0,390.9450073242188,17.65,9.743256784372488,2.9764175,0.23526732529895378,-0.5060008152054124,0.1298884381028451
basfia,Proteobacteria,Bacteria,494,99.0,61.0,233.7469940185547,64.77,13.648342959084028,2.271338,1.2386343054979494,-0.9344934949199011,0.2463931257336576
caloranaerobacter,Firmicutes,Bacteria,299,61.0,69.0,347.3320007324219,57.35,8.557884409470319,2.4538775,-0.06930047346537349,-0.8235601327830884,0.1238036914995547
cellulosilyticum,Firmicutes,Bacteria,6989,76.0,61.0,370.4159851074219,17.65,4.388876624547376,3.8734285454545456,-1.1404790760459498,0.039132984033273616,0.2657472959682583
ekhidna,Bacteroidetes,Bacteria,4439,69.0,66.0,264.9079895019531,20.39,3.697847326193052,2.974703666666666,-1.318031106730657,-0.5070423502912919,0.0271284026677349
glaciimonas,Proteobacteria,Bacteria,4628,79.0,59.0,291.7300109863281,17.65,7.12670570065189,4.911105,-0.4370253827110237,0.669752318001729,0.5204029355323295
helcococcus,Firmicutes,Bacteria,517,122.0,55.0,356.5710144042969,64.77,12.473215790213445,1.924122888888889,0.9366988945933312,-1.1455039318952547,0.055982554943914
paucilactobacillus,Firmicutes,Bacteria,1736,53.0,57.0,335.697998046875,53.45,9.391808122080388,2.2359911666666665,0.1449666335337973,-0.9559745610045363,0.1273622981947904
pectinatus,Firmicutes,Bacteria,209,89.0,60.0,312.2059936523437,68.16,8.137735556145369,2.9492233846153844,-0.17725288919557572,-0.5225272911185811,0.0754332164173636
promicromonospora,Actinobacteria,Bacteria,1414,150.0,83.0,66.49600219726562,30.97,3.60752602078456,4.989569,-1.341238127370104,0.7174366566062661,0.5391894758426616
salimicrobium,Firmicutes,Bacteria,75,107.0,65.0,470.0069885253906,2.91,9.021723989161472,2.6602454285714288,0.049877771917614125,-0.6981456983530706,0.1977411573938095
sphaerobacter,Chloroflexi,Bacteria,1121,150.0,83.0,80.5999984741211,17.99,7.47593586471959,3.879113,-0.3472947085496803,0.042587554987182884,0.4704701629620748
symbiobacterium,Firmicutes,Bacteria,2220,80.0,66.0,323.8489990234375,17.65,7.763543177592344,3.864215,-0.2733973172785135,0.03353370511296828,0.3763325512671205
wolbachia,Proteobacteria,Bacteria,388,63.0,65.0,532.1079711914062,40.76,14.018902756425366,1.212648400190114,1.3338453836168578,-1.5778829901589453,0.3191165613837702
azospirillum,Proteobacteria,Bacteria,5975,68.0,70.0,346.6440124511719,21.64,7.467844361088346,7.231002333333333,-0.3493737273473512,2.079606135936438,0.3232598734354993
bythopirellula,Planctomycetes,Bacteria,7869,69.0,67.0,335.7959899902344,20.39,7.544631778210359,3.313614333333333,-0.32964408364987613,-0.3010787110934085,0.1630537846913135
filomicrobium,Proteobacteria,Bacteria,1722,63.0,59.0,353.89898681640625,24.04,9.004699037873635,3.8868595,0.04550340648815624,0.04729527736942252,0.3511251407461873
gilliamella,Proteobacteria,Bacteria,1010,93.0,62.0,245.48699951171875,41.8,13.234150592861116,2.644672943262412,1.1322123406230622,-0.7076094481286279,0.1135255323086166
mangrovimonas,Bacteroidetes,Bacteria,1277,69.0,65.0,314.0660095214844,31.56,4.898254828339894,3.2664695,-1.009600204939798,-0.32972968728785595,0.1813032214765816
methylosinus,Proteobacteria,Bacteria,3992,71.0,61.0,388.6099853515625,53.45,6.807798123875275,4.700491909090909,-0.518965016807976,0.5417580028832385,0.727500666371657
rubinisphaera,Planctomycetes,Bacteria,1468,69.0,67.0,152.25900268554688,64.77,5.786097223937522,5.876154285714286,-0.7814793124657062,1.2562344870227649,0.1272708310588896
arsenophonus,Proteobacteria,Bacteria,290,79.0,59.0,277.4840087890625,32.34,8.95966408774228,3.459951142857143,0.03393219399883162,-0.21214653868770694,0.1867028940297011
bradyrhizobium,Proteobacteria,Bacteria,43102,80.0,58.0,454.4330139160156,17.65,7.567038597369472,8.58988614417745,-0.3238869091677522,2.90543040898541,0.3932810723201643
micromonospora,Actinobacteria,Bacteria,24628,92.0,66.0,248.1009979248047,17.65,6.997251297625287,6.716923260416667,-0.4702872027137181,1.7671887141574731,0.4442746620943624
arachnia,Actinobacteria,Bacteria,269,70.0,77.0,122.29900360107422,67.54,12.082257588469096,3.1451075862068967,0.8362466810651027,-0.40348405350682215,0.2207530404043989
extibacter,Firmicutes,Bacteria,22,107.0,64.0,299.6960144042969,67.54,4.021627234043104,3.9784890714285712,-1.234839583201061,0.10298063001762554,0.1047102767946898
acetoanaerobium,Firmicutes,Bacteria,52,67.0,56.0,309.7279968261719,68.34,12.792821009991089,1.8760522,1.0188177800358065,-1.174717571346865,0.2104672700967762
aeribacillus,Firmicutes,Bacteria,6990,75.0,59.0,487.947998046875,17.65,9.72473620910171,3.7018999,0.2305086764882497,-0.06510883400088385,0.3955498793536744
anaerococcus,Firmicutes,Bacteria,5481,122.0,55.0,356.5710144042969,53.45,14.807874874867585,1.8908857777777772,1.53656269548285,-1.1657028723068943,0.1590942410596186
aquaticitalea,Bacteroidetes,Bacteria,1299,57.0,83.0,80.5999984741211,32.86,6.952605369936239,2.7327885,-0.4817584603606386,-0.654059641289792,0.160554105554515
egicoccus,Actinobacteria,Bacteria,878,92.0,67.0,347.3320007324219,7.4,6.039548473290223,3.973807,-0.7163579288871563,0.10013522984212309,0.3174336473720647
entomomonas,Proteobacteria,Bacteria,177,79.0,59.0,277.4840087890625,39.72,9.94148532117098,3.3194235,0.2861998680030749,-0.29754834977683614,0.1706020186547678
francisella,Proteobacteria,Bacteria,1886,69.0,66.0,230.42100524902344,29.45,12.03011475660438,1.828743985,0.8228491801121337,-1.2034678382569923,0.1277272707866227
galbitalea,Actinobacteria,Bacteria,278,57.0,55.0,447.41400146484375,51.55,5.25833803981975,3.0427865,-0.9170809650667912,-0.4656668802945678,0.2857161970129192
helcobacillus,Actinobacteria,Bacteria,224,79.0,59.0,277.4840087890625,53.45,12.457611031962026,2.5687108,0.932689431430942,-0.7537733520903328,0.423305589346858
kingella,Proteobacteria,Bacteria,1445,79.0,59.0,277.4840087890625,64.77,8.000342708558067,1.9999143265306123,-0.212554401228097,-1.099443769580912,0.1927350544362803
komagataeibacter,Proteobacteria,Bacteria,1389,84.0,62.0,277.4840087890625,40.03,7.958031722211734,3.7697763777777777,-0.2234257225511654,-0.02385877091923,0.2494692701256077
methylovulum,Proteobacteria,Bacteria,209,57.0,55.0,457.7330017089844,44.43,8.483507897000319,3.182645708333333,-0.0884106629403264,-0.3806712919084402,0.204769669234265
microbispora,Actinobacteria,Bacteria,46,125.0,59.0,400.43701171875,30.19,4.589910982869195,8.4968968125,-1.0888256097711613,2.8489186994330398,0.4851957753528522
novibacillus,Firmicutes,Bacteria,2202,163.0,83.0,80.5999984741211,52.59,9.153645999785676,3.1681365,0.08377361531255896,-0.3894888643372025,0.405889407762758
oxalobacter,Proteobacteria,Bacteria,180,57.0,70.0,353.89898681640625,36.88,12.605056275920155,2.062664333333333,0.9705737910983444,-1.0613091782802144,0.4055758800918517
pedobacter,Bacteroidetes,Bacteria,17506,91.0,70.0,260.2439880371094,17.65,4.124834518922526,5.5759812653061225,-1.2083216583381984,1.0738125872331867,0.3708238358177625
pelolinea,Chloroflexi,Bacteria,8991,53.0,57.0,335.697998046875,53.45,5.114030812319758,3.5197285,-0.9541590474956002,-0.17581849348373654,0.1285114856757075
propionicimonas,Actinobacteria,Bacteria,7154,61.0,60.0,355.3680114746094,17.65,10.169083712943507,2.9501183043478263,0.34467865716009466,-0.5219834282573245,0.2095538845885627
rugosibacter,Proteobacteria,Bacteria,1314,91.0,62.0,283.8729858398437,34.31,12.08020882131363,2.3178407272727277,0.835720273907375,-0.9062327410288532,0.2833393113986013
sneathiella,Proteobacteria,Bacteria,3218,76.0,62.0,260.7820129394531,20.39,10.095950390102317,3.5657861428571427,0.32588789096234133,-0.1478282274085067,0.1267506269075358
sunxiuqinia,Bacteroidetes,Bacteria,21,78.0,51.0,422.6489868164063,57.35,4.557896682610864,5.265586666666667,-1.0970513160260962,0.8851788043194535,0.1621872370503151
virgibacillus,Firmicutes,Bacteria,4976,122.0,55.0,356.5710144042969,17.65,8.667290652460082,4.384299722222222,-0.041189797610271486,0.34960089512993126,0.2694998058788598
weizmannia,Firmicutes,Bacteria,252,99.0,61.0,233.7469940185547,64.77,8.050409653913798,3.353866593220339,-0.19969027543884255,-0.27661650689721906,0.4849134924390384
cetobacterium,Fusobacteria,Bacteria,1933,91.0,70.0,239.19900512695312,64.77,6.604164080845069,2.5741335,-0.571286442169613,-0.7504778552643895,0.2167886086346793
jannaschia,Proteobacteria,Bacteria,496,65.0,66.0,234.98199462890625,42.56,10.037845250400483,3.885296,0.31095844358312286,0.0463451032334086,0.1446297019864807
methylobacterium,Proteobacteria,Bacteria,52548,79.0,59.0,277.4840087890625,17.65,9.96118726097649,5.922988741626795,0.2912620548441062,1.2846968398736434,0.3934353509514121
nitrosomonas,Proteobacteria,Bacteria,9076,71.0,63.0,283.8729858398437,49.7,18.368120012279498,2.885434108910891,2.451326737164215,-0.5612934695192645,0.2389025110981861
saccharomonospora,Actinobacteria,Bacteria,2295,122.0,70.0,233.7469940185547,17.65,6.907611210283738,4.6325710909090905,-0.49331919220555265,0.5004809931401841,0.3673162132090286
actinophytocola,Actinobacteria,Bacteria,471,126.0,70.0,192.9320068359375,36.93,2.7715469296803112,9.741852,-1.5560333402344477,3.605505984152463,0.5467070425444538
cytobacillus,Firmicutes,Bacteria,19607,91.0,63.0,334.0929870605469,17.65,7.540568104900411,5.172024104477613,-0.3306881977705636,0.8283187296848327,0.459340743662353
halolactibacillus,Firmicutes,Bacteria,70,63.0,65.0,560.7440185546875,29.45,10.01455069816958,2.8957864285714288,0.30497317629801995,-0.5550021318862675,0.3720685619634
eremococcus,Firmicutes,Bacteria,494,79.0,59.0,277.4840087890625,57.35,9.880913040280092,1.821694,0.2706365170699178,-1.2077522727989085,0.1144238986365667
aeriscardovia,Actinobacteria,Bacteria,51,53.0,57.0,388.6099853515625,64.77,7.209093419364761,1.525850666666667,-0.41585680592884194,-1.3875429243150377,0.2563011942332186
avibacterium,Proteobacteria,Bacteria,19,122.0,55.0,356.5710144042969,,11.916917504539116,2.517429527272728,0.7937644480754743,-0.7849381355935806,0.1253833230064979
brenneria,Proteobacteria,Bacteria,276,122.0,55.0,356.5710144042969,32.86,10.338026264735566,5.029973678571428,0.38808650283490403,0.7419914890671074,0.12516819002438
halanaerobium,Firmicutes,Bacteria,177,70.0,77.0,122.29900360107422,68.16,10.807466156976194,2.868387423076923,0.5087036841182886,-0.5716531241301955,0.1947567225044838
hydrogenovibrio,Proteobacteria,Bacteria,1987,74.0,66.0,178.0070037841797,50.65,17.50864904622389,2.284585172413793,2.2304955572111558,-0.9264428901211147,0.1068119945867637
