genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n
chlamydia,10.368612134366291,1.0608941541501975,0.4603713425067205,-1.6377878319953048,0.64526786646513,1584,5.600087315443359,1740,225.33196720394315,321,105.40432543312036,468,44.551856056140736,411,34.828381393216816,347,224.59326862046655,511,29.948364188831476,492,3.278077908049446,18,0.0583927326809297,34,,1,2232,0.031903392026616,0.0623331673207686,0.0443698516715979,0.0335495100279832,0.0519367915122789,0.0199302897308835,410,410,410,410,410,410,11.732814382463117,10.788113829581146,40.29488670708533,14.358850557524908,1.958255471779314,9.317725044236925,28.523265357715744,0.0209662427090152,1.303376128879662,0.9162943795527724,4.0010214529125765,0.2866908904493944,0.0207019667802706,0.2420643716039185,0.0731431245344814,,25.0,25.0,20.0,25.0,24.0,25.0,25.0,16.0
cetobacterium,6.604164080845069,2.5741335,-0.5225742836067391,-0.7106852033312286,0.912022247737272,56306,3.758132131400971,229978,215.3193398839062,34354,184.20098722158903,40689,103.75393553161226,38476,23.533745483945683,28854,320.0842674052205,50034,38.57823008643711,53507,19.46305624019677,1550,0.173116878957895,943,0.0621229928855595,23,238840,0.0362830950646929,0.0568945361491328,0.0467006243935879,0.0368584015460184,0.0533398931895659,0.0226278827909591,11264,11264,11264,11264,11264,11264,9.487811578441306,13.782869949622311,30.942230194819857,10.420788786388558,3.599485309306761,7.064967274686276,49.97434801839015,0.0173459632209868,1.5618229545765705,1.497423953238404,2.203897970645205,0.7924243745218017,0.1895155401796165,0.2625920269171959,0.1534522448980677,0.0439093131098378,563.0,565.0,549.0,565.0,562.0,552.0,565.0,458.0
croceibacter,7.797812741375376,2.693062875,-0.2108973223887536,-0.6378218215467985,1.1236473613982652,2362,7.826071285983825,21153,81.54551194032926,7516,129.5437533817804,10286,39.42698947639141,8353,25.33667157621333,3165,192.16768412331223,9981,14.770902934127252,4795,1.33519282000025,364,0.3780318552750446,161,0.0189112047042576,101,25103,0.0366018267969089,0.0581336075109648,0.048715200944815,0.0350438084566858,0.0503238340662264,0.0238178455000244,2762,2762,2762,2762,2762,2762,11.725724444832352,15.25016765052012,36.92450287206584,10.14461839768,4.052362222185241,7.09670027698507,36.994261185410856,0.0250618990205182,0.9602607772776248,1.6697261205844804,3.485771928253407,0.5598428213723471,0.0353260684975255,0.1737590090853926,0.13641200520887,0.0,732.0,734.0,684.0,734.0,734.0,685.0,734.0,502.0
cytobacillus,7.540568104900411,5.172024104477613,-0.2780671934214255,0.8809408768380868,0.8402626449651548,265735,6.422334281040255,274235,146.45611037407815,36276,187.88391826087445,79248,107.95066738803826,52295,34.78295061866155,52644,309.9916792335687,92075,15.100973509899214,78634,4.085643963225036,17367,0.1591343751102911,1063,0.1256214103330809,197,295347,0.0349099732940284,0.0601332869774602,0.0424031395281243,0.0316482259796383,0.0517278324809456,0.025869718493375,24185,24185,24185,24185,24185,24185,12.035902441240305,13.855375756721577,35.80115799741225,19.099316579606867,19.902502325613455,7.369244562192943,58.663156866886425,0.1792825954342298,1.960625450333324,1.0514638204990066,2.4451318736938763,0.9878487003268522,0.0749190999311515,0.3131660785436895,0.1014726529145828,0.0173985696904293,1656.0,1662.0,1673.0,1693.0,1601.0,1681.0,1693.0,1162.0
actinophytocola,2.7715469296803112,9.741852,-1.5233197346645588,3.68069589649229,0.9286789428775428,418492,5.382022431435186,425051,181.0307786031483,78426,235.5808869123513,139137,111.96727029307598,118296,37.33031971422227,122606,342.765986976541,187935,16.747779394677973,115781,3.2362659505319766,43255,0.2702243792513801,2853,1.264427686409907,250,459960,0.0359442736615861,0.0568978458255675,0.0433662948744755,0.0314581822298064,0.050008728574335,0.0278976314918144,38367,38367,38367,38367,38367,38367,10.80425648733286,13.941524630635143,33.25153088193392,15.415368064923625,14.205896154037529,7.352242805064616,44.16297768206916,0.1467876286065887,1.6471844557158684,1.0520008033145418,2.0887615185283974,0.8558990395215996,0.1352198333763834,0.3087720292365102,0.1321325547108783,0.026846583858225,1888.0,1891.0,1939.0,1966.0,1850.0,1948.0,1966.0,1312.0
halolactibacillus,10.01455069816958,2.8957864285714288,0.3679213644124632,-0.513621020184045,0.6763323801499467,33437,5.580374680790176,34765,119.90399012739503,4716,221.0827984334308,8633,259.59045795233834,4834,29.986105416965625,5647,435.2306567962202,8174,13.167108710600605,17485,4.899698761376778,716,0.0468554175518638,228,0.0317679083352996,5,38242,0.0394809850330003,0.0674305838716311,0.0468885994365172,0.0359411536721092,0.0526530701085241,0.0238292063102769,2741,2741,2741,2741,2741,2741,9.08487743384178,10.485840025781329,27.86134364992644,8.91615214170802,2.925115768629852,8.502404482708267,25.88728026807893,0.0205927208104208,0.7346348276387931,1.0263585463148643,1.7547739380042555,0.7385911053658536,0.0091242112824667,0.3846305575984692,0.0693391194123873,,71.0,71.0,70.0,71.0,60.0,70.0,71.0,57.0
synechococcus,9.098834250738465,2.747604727272727,0.1288160655836933,-0.6044061594752732,0.6510506541960603,166085,5.923032615481554,616779,138.84391722659953,157843,157.83588304464226,203166,95.50095441814273,191770,38.51775978892106,86656,270.10179636975846,196849,23.33430675998753,187555,16.804181157879043,9561,0.2977870778722919,2009,0.5037439220650229,295,649976,0.0361330276902724,0.0590389414939198,0.052571784875859,0.0379056769903976,0.0527511950742135,0.0218866592537121,37561,37561,37561,37561,37561,37561,10.372146327489387,14.366544337633396,32.024717883521625,9.912304906065591,5.325237397357359,6.985979854140138,46.89915835770243,0.0200302764837735,0.9493228784356824,1.5747115369278444,2.6771074104633192,0.793682366775203,0.1522270133224448,0.2519411472948939,0.1170894607837219,0.0298535904200001,3464.0,3474.0,3236.0,3478.0,3446.0,3283.0,3478.0,2558.0
aeriscardovia,7.209093419364761,1.525850666666667,-0.3646194814812467,-1.3529271414834383,0.4494005988080228,2576,5.843752204692611,2641,62.99726086948091,652,290.2556542519898,678,40.40703584329091,653,28.555777205056955,726,1272.2533426888615,857,16.25714294969007,1432,0.3766154402455028,184,0.0280163260460088,23,,0,2851,0.0422574044063,0.057543146686599,0.045511775461914,0.0363463487857039,0.0585408527408916,0.0227445346064009,241,241,241,241,241,241,1.7666666666666668,1.4666666666666668,0.3333333333333331,4.533333333333332,0.6333333333333333,10.466666666666669,5.366666666666667,0.0133333333333333,0.3133333333333333,0.2396666666666667,0.1066666666666666,0.0266666666666666,,0.2223333333333333,0.0539999999999999,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
halanaerobium,10.807466156976194,2.868387423076923,0.5749617514839948,-0.5304073204387959,1.0852784549769403,3358,8.266747612558063,4422,53.55346311875505,2259,75.26789046492259,2776,396.0523012807006,2286,18.31579435906464,1587,188.507632688642,2557,21.79322667246812,2552,1.3987271159579826,210,0.7665823996688129,274,0.1096965511460289,3,8234,0.0478239040543325,0.0566520000357468,0.0602602803828279,0.0478737076597705,0.0518342576901291,0.0253283842336775,1485,1485,1485,1485,1485,1485,9.116249004846638,11.944001995707694,30.75876971346081,11.2624729024114,4.554372013762852,8.499272717985574,32.310078607020394,0.0257922593370807,0.9948430498714614,1.3361269498526138,2.027527900610766,1.077422061159108,0.0214394291623405,0.3284093693510448,0.0855885363294665,,50.0,50.0,50.0,50.0,44.0,50.0,50.0,34.0
hydrogenovibrio,17.50864904622389,2.284585172413793,2.3247264758533666,-0.888080151702538,0.9567554922305216,6502,8.066347092243838,33530,134.2814734139263,9108,125.38064962033562,15564,160.80439505820013,15053,18.551819646418544,7407,212.31319699567948,14441,15.14672778006974,16495,12.267940798712518,257,0.6075110496326922,309,2.736787806900637,5,37242,0.0392347369220731,0.0514464483969953,0.0509487363660546,0.0406703346031736,0.050748792345707,0.0223306471554547,4139,4139,4139,4139,4139,4139,7.615437712862861,12.352795508766414,25.08076566748748,6.7888655668717535,3.948098384210672,6.25845734609082,43.71221290123838,0.0152236023122076,0.7348417388661604,1.4554899535401475,2.75625398424039,0.7261051162338888,0.4380947862532567,0.2833123557705357,0.0931933397136998,0.0547722557505166,158.0,158.0,157.0,159.0,158.0,159.0,159.0,107.0
paracoccus,13.209087699075178,4.0880945929203545,1.202055911590128,0.2168596115660923,1.0052559518680122,564946,5.052263718505687,640383,140.55844536507536,147590,191.00873088946815,239703,53.31229112033808,279162,35.364249395073976,217975,338.1507574244489,333253,14.38262830211545,239586,1.9327847727209817,120923,0.5207528333422552,1755,0.596574854706805,186,677700,0.0356905653525587,0.0562219174723658,0.0432729956481719,0.0331093228393782,0.0532336822896628,0.0237296971827994,37023,37023,37023,37023,37023,37023,9.974728807770042,14.087724356121562,31.03624475426132,10.74010443258946,8.434199701550336,7.225889339024092,45.11178330566499,0.1166841089004997,1.0730173664016796,1.4981157541121273,2.3365627505088056,0.718772854573788,0.1710151406687144,0.2856213164391508,0.1123789000663395,0.0305710323963484,1807.0,1810.0,1721.0,1815.0,1786.0,1751.0,1815.0,1387.0
porphyromonas,15.938071113261426,2.195999738693468,1.9146284514612577,-0.9423529861280396,0.8818004062106048,66797,6.257495990599846,83289,154.9259392321825,16347,190.31470598011788,26486,80.29265965852689,21641,36.19108930563144,18827,314.1074439872474,31336,16.66218440854066,23462,8.28991540649041,4723,0.525248903956433,554,0.2747213254675848,25,95651,0.0358185755159393,0.0557014553024301,0.0433115139823739,0.0327611027960533,0.0530525450088303,0.024016698378147,8766,8766,8766,8766,8766,8766,9.793088146140391,11.040499648051824,28.20083088430276,13.957681587856454,14.407894154639791,8.452879519961725,31.044913477325377,0.024348874746162,1.5092623734385595,1.117881934328551,2.554761142366854,0.7389537855568205,0.3919856765476981,0.3111973498473963,0.1512389816180359,0.0501678999143693,260.0,261.0,243.0,261.0,257.0,257.0,261.0,165.0
orenia,5.812291517066209,3.785082,-0.7293423574223961,0.0312156338402703,0.7615046989940726,4911,9.020485045586502,6469,107.33687013993584,2007,210.69468564575573,3131,284.7159482189554,2187,29.73293675217387,2335,468.2017160050372,2736,14.44193312741942,2571,1.061502695117132,163,0.6152111084442247,100,,1,8591,0.0482683406618825,0.0510833385296591,0.0583859749894267,0.0523537213388162,0.0497436807855615,0.0225780848228027,1545,1545,1545,1545,1545,1545,8.904525094814385,9.427566989828602,25.25950320047428,8.017578864331249,5.448956058135405,6.32135613568326,29.82775969132492,0.0172246737723187,0.5432061119356293,0.9485187880696788,2.3354656520811554,1.1245965024101234,0.2692179449568554,0.2826615379787551,0.0743004619850273,,135.0,135.0,135.0,135.0,133.0,135.0,135.0,79.0
mageeibacillus,7.89113391648813,1.774143,-0.18652996770709,-1.2008081290206745,0.7221799626839729,947,5.552721785805274,3949,95.62120974798356,1978,132.32277912019632,2254,34.75975860849033,3157,122.27605559023544,1704,330.92057529102897,1997,23.93550604811622,2850,6.641345872637563,9,0.3397168838955516,28,0.0,2,4557,0.02683072367181,0.0533672943246994,0.0338532015747767,0.02344623966392,0.0452471095196873,0.0176714696770098,526,526,526,526,526,526,9.704393665255774,8.32784947769092,29.245888599938283,5.067207671858692,1.3227787380146347,7.758097506675005,16.08775613427483,0.0057735026918962,0.4190388881041826,0.4332086901607229,2.131925817730929,0.2265997261636383,,0.148053178249383,0.0544818247745909,,13.0,13.0,5.0,13.0,13.0,13.0,13.0,4.0
klenkia,6.366209252637159,4.39822175,-0.5847073385125601,0.4068624048037949,0.8072512966987458,315831,6.499966771364973,348673,193.91093281097815,47728,242.17331034813267,96465,74.29297345563204,64966,51.1925619451716,58094,405.6767433552907,97475,17.559055456567663,95099,9.743877965190926,8304,0.1868689930896513,890,0.1974230327511136,58,368576,0.0333480847730836,0.0565141327434692,0.0420403934667372,0.029083960150434,0.0504602920991956,0.0267158930828826,25471,25471,25471,25471,25471,25471,11.768651230628164,13.221974454909668,32.05775121235035,17.945611832425342,20.468836331906363,7.075676963718594,38.07981632355394,0.1470029412965417,1.4140054321120632,1.0542230389059346,2.0785770351628448,0.8724592892261643,0.2139121053665623,0.2963365150918668,0.1284035294858455,0.0368543421051806,1123.0,1126.0,1172.0,1185.0,1117.0,1181.0,1185.0,873.0
brenneria,10.338026264735566,5.029973678571428,0.4523849800049784,0.7939121304460097,1.0218396927447158,3287,6.24765949265333,6186,38.910550661737645,3092,131.18141686593995,3860,44.47630032591121,2712,23.07264961009463,2105,318.58888633182966,4145,9.531268209427616,1946,20.661360018301888,403,0.4593707175638384,87,0.6350852961085883,3,7736,0.0365900225275904,0.0587738875350061,0.041773106732837,0.0317237309862409,0.0535842342265103,0.0231933869661685,1138,1138,1138,1138,1138,1138,8.759823057573708,15.882286229413442,26.84542643794136,6.81425580256987,2.714882524385194,8.264606118001891,43.56404808686041,0.021095536139706,2.085676929432805,1.3676564824429616,1.711927531473185,0.3889537927698519,0.0219306265517513,0.258074573939948,0.1251194857497652,,36.0,36.0,36.0,36.0,33.0,36.0,36.0,22.0
avibacterium,11.916917504539116,2.517429527272728,0.8646537153437666,-0.7454255121365273,0.1840124867661244,9110,3.285652581004036,9120,44.143423619884665,121,19.40678769214575,680,26.856838143250467,130,8.910799041014252,688,55.95299759948448,688,11.836923135903902,7385,0.0,18,0.0,2,,0,9542,0.1051635829376015,0.0406699321265122,0.1019406808889057,0.0993166053800723,0.0538551091513754,0.0235245513540926,104,104,104,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,
odoribacter,7.014457329655177,3.991755696,-0.4154414586592574,0.1578365331466633,0.7596346393984686,26634,5.268715438630059,31072,89.50514039438222,5680,157.6310220992231,11395,41.58139644855973,8409,33.332417865417575,4750,291.08340718441013,11292,13.218216695426266,21750,5.62847652790787,551,0.3503259951939321,172,0.4895682009008891,4,35814,0.0365569774781873,0.0559579699238966,0.0419574766463606,0.0338708252267656,0.0551920822174981,0.0224942180441762,4368,4368,4368,4368,4368,4368,9.07808723786476,11.984516599435592,25.90315252584021,6.802359411749424,3.810546455611275,7.135997999312117,42.1674744068019,0.0177845820562168,1.0646010443411456,1.3308118451787188,2.0681656765493512,0.2948358621994892,0.0107385707339687,0.2331614893530983,0.0951689313508233,0.0,215.0,215.0,210.0,215.0,215.0,213.0,215.0,183.0
uliginosibacterium,6.513346389531016,3.9918036666666654,-0.5462879465877889,0.157865922900034,0.7494344425074821,169339,5.100542491658538,201107,132.2294896884856,40294,244.23888910945024,60869,89.69427940203026,54123,32.226234174419815,35149,397.0972947577386,56708,15.354253527622852,79745,15.858770751030828,3438,0.1689086845862252,1322,2.195387978698577,83,220764,0.030958582821563,0.0624149955847669,0.0408522017970361,0.0301070591467374,0.0521080841307929,0.0241455583487411,21954,21954,21954,21954,21954,21954,11.597258891019766,14.610703910357213,33.29160050584107,17.376901234719742,18.335637418939672,6.854699538739964,57.35783455223783,0.1225696228859579,1.9120480383065317,1.2261424757242658,2.229772736347681,0.926355013732488,0.1050832532290206,0.337790194295905,0.0992307906615216,0.0184767861278893,822.0,821.0,821.0,833.0,788.0,825.0,833.0,631.0
pseudoscardovia,6.415301071136736,2.0264052857142856,-0.5718888356175664,-1.0462568818303737,0.7300344985502851,8936,3.3223325007439404,8961,33.93604105643661,986,228.25942484836267,1380,64.36328689022702,1748,21.24485307378619,1120,456.3289898672834,2147,8.698839951102887,1064,0.583589627106248,748,0.0392952623996687,17,,0,9132,0.0348929663849109,0.0562035357868907,0.0462411915825761,0.0377317134105762,0.0560685149852862,0.0208704159478236,313,313,313,313,313,313,2.3334523779156067,1.7677669529663689,2.4748737341529163,0.0424264068711932,0.0,0.9192388155425116,1.2727922061357873,,0.0565685424949238,0.0346482322781408,0.1131370849898476,0.3181980515339463,,0.0855599205235722,0.0657609306503489,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
lujinxingia,4.858753240181067,5.351167,-0.9783234205876314,0.9906947302524852,0.2399459756123444,55172,2.2020137970269875,60840,21.270708193728364,20132,172.66444764434718,22461,23.129297072591736,20026,25.111499100935436,15571,407.7797608267013,23821,9.64906391864846,19025,1.7050296039447044,758,0.1240830980229178,14,,0,61209,0.054323227106596,0.0544126491818562,0.0597587814494867,0.0506400326644352,0.0471577802504761,0.0234666502030242,622,622,622,622,622,622,9.470970684902667,15.186049885046184,41.49112641792907,14.962981914637798,2.1362610119344287,12.026013470805694,33.49685723235009,0.0226384628453435,0.6999285677838847,1.2738409219539324,3.073491499906906,0.2573421846491554,0.0057735026918962,0.4688233752095314,0.0419228789299802,,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0
paucisalibacillus,10.07589175665406,3.57288475,0.383938300834813,-0.0987893312102581,0.9684861030663692,14813,5.285411210720365,15138,27.13017939307684,8815,210.2830188322557,3320,31.1198131904878,9328,31.065877874983965,3346,210.8444980025997,12272,11.282045889569051,11867,0.1812323793837589,757,0.0513738037159355,28,,0,15836,0.0315925445331864,0.0492755820825993,0.035894207753059,0.0283991191815293,0.0493334413316594,0.0250115653206069,787,787,787,787,787,787,11.091585573370516,13.195130854253382,48.938667767916925,17.311148037516507,2.6949989296415744,10.11486613397392,29.9896536909384,0.4932555075542235,2.0277357139439705,0.9952225192397588,2.668060143163237,0.4591761397031941,0.0128418176556807,0.3377790490695628,0.0885195275816868,,46.0,46.0,46.0,46.0,40.0,46.0,46.0,38.0
leptotrichia,11.750025603450853,2.297867333333333,0.8210761013413573,-0.8799426906084836,0.7494564175720355,51289,5.926380503502807,58257,177.1992753820484,6181,170.62329139611148,11982,139.95129080894912,8136,32.35127829438364,10230,268.9099158909425,14490,18.238260010708,11898,3.056711255338465,1837,0.2229075622397732,342,0.5911409468541483,7,63957,0.0363652154140979,0.0543722238525394,0.0430663040628482,0.0326356272949196,0.0515849666611024,0.024264762538326,4532,4532,4532,4532,4532,4532,11.48024296489821,13.269391354436904,30.700411366372872,16.74359303973348,20.57945705548163,8.815258796628921,37.942569839026845,0.0278289671144709,1.0929962320880977,1.2465736022164142,2.3210301816077785,0.8816481047703563,0.0159029390076155,0.3345070034888315,0.1871881798618078,0.001414213562373,130.0,131.0,125.0,131.0,126.0,127.0,131.0,88.0
pseudoramibacter,13.11185601993282,1.9066713333333327,1.1766674741953682,-1.1196131967432543,0.479252100387988,3657,5.538943669383079,3693,89.77614685162739,511,121.8949616323709,725,39.03533337853886,551,34.02880717991,480,1041.370971815213,799,14.230442472719144,548,0.4000000000000001,121,0.062162472587942,59,,0,4062,0.033193950060018,0.0500169313548259,0.0377676417852299,0.0296520093345764,0.0556914789277438,0.0257883495740216,345,345,345,345,345,345,8.291139849260777,10.318042449999902,28.500315787724176,8.021519182798231,3.079772718886898,5.462874701107467,24.47856204927079,0.0,1.0865219740069687,0.8697009256060384,1.2157953501035168,0.1907092027144993,0.0251661147842358,0.2652688887399601,0.0894136454910546,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
