genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,env_gradient_breadth,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
caenispirillum,Proteobacteria,Bacteria,1185,69.0,70.0,353.89898681640625,0.6749754895865343,8.924340335073282,3.9218585,0.024198092677948608,0.056623302305515155,0.5110400565909022
mesobacillus,Firmicutes,Bacteria,13744,76.0,60.0,416.53900146484375,0.6850421601896518,5.93001540771744,4.5531079000000005,-0.7411116014325021,0.4391003456835557,0.3172658735740261
rhizomicrobium,Proteobacteria,Bacteria,45392,91.0,63.0,283.8729858398437,0.16195281389603378,12.431111067879035,3.459063294117647,0.9204821306326969,-0.22378653576389715,0.3909541094036116
cycloclasticus,Proteobacteria,Bacteria,4982,63.0,63.0,283.8729858398437,0.3867836770954987,15.134403557918358,2.1804625384615384,1.6114077979649957,-0.9984968747903998,0.0398280044609892
neptunomonas,Proteobacteria,Bacteria,5014,69.0,66.0,277.7900085449219,0.3521444861072514,12.068903225267391,3.977163384615385,0.8279066152966549,0.0901327975257183,0.0647475382747681
porticoccus,Proteobacteria,Bacteria,18339,63.0,64.0,353.89898681640625,0.4852220660183802,17.122153532745525,1.8689237857142855,2.11945029906603,-1.1872597014139998,0.1307887854962714
ralstonia,Proteobacteria,Bacteria,4579,81.0,65.0,353.89898681640625,0.2716616399100517,7.858392782036095,5.4718568023598815,-0.24824394869832012,0.9957747184139328,0.4481516939537776
salinicola,Proteobacteria,Bacteria,294,69.0,74.0,176.44400024414062,1.0321889212038773,9.227631350764469,4.226436722222222,0.1017152493246849,0.2411687100522714,0.1368885092102615
halobacteriovorax,Proteobacteria,Bacteria,44,88.0,62.0,257.9280090332031,0.24499256167609476,6.303790242136148,3.965868,-0.6455797165719747,0.08328886973503806,0.0849148862855706
bombilactobacillus,Firmicutes,Bacteria,40,76.0,66.0,346.6440124511719,0.3663149519114944,10.87520398162205,1.7470936666666668,0.5228129380313729,-1.261077155700258,0.1141606386167138
alicyclobacillus,Firmicutes,Bacteria,8470,72.0,58.0,361.5750122070313,0.6767663629637605,9.489053552615706,3.266922230769231,0.16853129306951767,-0.3402057289085004,0.3367781751044016
aquicella,Proteobacteria,Bacteria,20171,81.0,60.0,323.8489990234375,0.34994359262867825,4.656340713762708,2.577131,-1.0666459419182164,-0.7581535487285507,0.4087249757380805
catonella,Firmicutes,Bacteria,26,78.0,52.0,410.9079895019531,1.0290341030245682,9.8115894494577,2.4460868571428573,0.25096718581338195,-0.8375538242963524,0.3036275797414783
christensenella,Firmicutes,Bacteria,72,125.0,60.0,182.2830047607422,1.057864255791343,8.548887369961257,2.690408588235294,-0.07176270010631385,-0.6895181139396538,0.2395733144666246
cyclobacterium,Bacteroidetes,Bacteria,184,148.0,81.0,84.85700225830078,2.2578475214041913,3.801339719615544,6.050498428571428,-1.2851728436972816,1.3463764589761473,0.1913557296984343
halothiobacillus,Proteobacteria,Bacteria,886,65.0,58.0,338.34600830078125,0.7037507135711265,10.703961812623684,2.3355838181818185,0.4790457133131531,-0.9045081463536985,0.1610268002108115
ileibacterium,Firmicutes,Bacteria,117,106.0,79.0,148.3489990234375,1.4128722378334697,3.385322801343334,2.65853525,-1.3915012443190629,-0.708830322665434,0.4393352450155696
jejuia,Bacteroidetes,Bacteria,94,42.0,62.0,216.41900634765625,0.9124669344950186,6.325618285962395,3.9521828333333335,-0.6400007583930952,0.0749969615212603,0.0096172732742805
knoellia,Actinobacteria,Bacteria,673,79.0,59.0,277.4840087890625,0.383703604330731,7.857919829011664,3.563284,-0.24836482921170372,-0.1606387094932431,0.4222772773154172
lachnotalea,Firmicutes,Bacteria,99,87.0,64.0,273.79998779296875,0.08888868045098591,6.236928553254765,4.48938925,-0.6626686764901305,0.40049290960513684,0.0919182536998234
magnetospirillum,Proteobacteria,Bacteria,11021,91.0,66.0,283.8729858398437,0.19040464882992394,10.343752105673625,3.9637454166666655,0.38698089492185095,0.08200278629851157,0.2884017549600718
mailhella,Proteobacteria,Bacteria,610,68.0,61.0,242.20599365234372,0.5367640685212605,11.706668537624322,2.733484756756757,0.7353242387270171,-0.6634180565358077,0.1142562075086601
marinicaulis,Proteobacteria,Bacteria,667,57.0,83.0,80.5999984741211,1.906068602556653,7.558133902236363,2.9107714,-0.32498613167055956,-0.5559992278793482,0.2639544972179574
pseudovibrio,Proteobacteria,Bacteria,290,61.0,69.0,347.3320007324219,0.7151635189689701,7.87550058650603,5.7139225,-0.24387142102566395,1.142443487266046,0.1017580412093309
ruania,Actinobacteria,Bacteria,98,122.0,55.0,356.5710144042969,1.1204624390741047,7.493300228557365,4.2704815,-0.3415567578300746,0.2678556524567905,0.2520088255844055
syntrophomonas,Firmicutes,Bacteria,2632,53.0,57.0,388.6099853515625,1.0587489499263214,7.634862206006906,2.7505408,-0.3053753959912818,-0.6530837180138169,0.187566567991044
thiogranum,Proteobacteria,Bacteria,8634,63.0,63.0,335.7959899902344,0.4812991016866511,7.531685532044542,2.7882205,-0.3317459839218302,-0.6302534068065959,0.0550431819908224
yoonia,Proteobacteria,Bacteria,781,65.0,60.0,216.41900634765625,0.7000179823115182,14.803794110809008,3.309962272727273,1.5269084129698238,-0.3141275607629487,0.0542680697816614
aliarcobacter,Proteobacteria,Bacteria,8332,69.0,63.0,309.7279968261719,0.3252921761250975,19.646030572168964,2.1887373045685283,2.76451975941989,-0.9934831542621169,0.123852833779948
alteribacillus,Firmicutes,Bacteria,51,61.0,69.0,347.3320007324219,0.7151635189689701,6.84698852861961,4.6735875,-0.5067454468933399,0.5120995139922602,0.1601763960400038
azoarcus,Proteobacteria,Bacteria,3320,57.0,66.0,310.7950134277344,0.5181691829583958,9.791414316761228,4.902254,0.24581068977265055,0.6506496446373026,0.3046582148263519
brevibacterium,Actinobacteria,Bacteria,977,122.0,55.0,356.5710144042969,1.1204624390741047,11.640930325096262,3.607959057142857,0.7185224244477484,-0.1335698777941636,0.1404499860368636
cetia,Proteobacteria,Bacteria,55,72.0,56.0,193.77099609375,0.8649324412193202,13.648474634606597,1.68517,1.2316240946733816,-1.298597002755628,0.0208987374585615
crenobacter,Proteobacteria,Bacteria,7909,91.0,63.0,283.8729858398437,0.16195281389603378,10.373765082743326,2.9883075,0.39465181336183464,-0.5090197324801223,0.2892145227091043
crocosphaera,Cyanobacteria,Bacteria,2968,57.0,55.0,457.7330017089844,1.3015220309690694,6.741724533135576,5.48821,-0.5336495264902954,1.0056831994091926,0.2112485332092188
cyanobacterium,Cyanobacteria,Bacteria,2243,63.0,70.0,353.89898681640625,0.7556462432672738,8.051056820482604,3.353597,-0.19900157857926082,-0.28768906992892984,0.1265131744686696
dendrosporobacter,Firmicutes,Bacteria,1132,80.0,66.0,246.7969970703125,0.29381751711993637,5.073400631590061,4.1392355,-0.9600509644586275,0.18833307067660304,0.2053124903431059
dinoroseobacter,Proteobacteria,Bacteria,168,91.0,66.0,312.2059936523437,0.21674528115401612,9.906478282816268,3.83587375,0.27521951172788145,0.004524729292059887,0.181555022965304
dokdonia,Bacteroidetes,Bacteria,6456,63.0,63.0,312.2059936523437,0.4131243094195909,6.436092917135712,3.573596636363636,-0.6117649094984743,-0.15439023358847975,0.0419339659308085
dyadobacter,Bacteroidetes,Bacteria,5819,79.0,61.0,277.4840087890625,0.2869146674047296,3.3759207846506447,6.516740588235295,-1.393904274949896,1.628874822897646,0.3684019229765555
flavisolibacter,Bacteroidetes,Bacteria,53183,99.0,66.0,245.48699951171875,0.408900670699946,3.7088270132366064,4.0444054,-1.3088178631049505,0.13087505761355067,0.3411065564374938
glycomyces,Actinobacteria,Bacteria,2784,150.0,83.0,80.5999984741211,2.393829396870388,5.685148672368779,5.45280375,-0.8036962877554364,0.9842303824764501,0.2391735157679187
haliea,Proteobacteria,Bacteria,3143,97.0,83.0,80.5999984741211,1.6812377393571882,7.691219050136721,3.770533619047619,-0.29097133491294525,-0.035065169883449473,0.1206421653659983
kaistella,Bacteroidetes,Bacteria,1088,63.0,65.0,560.7440185546875,1.1114534371695155,9.559269795379375,2.719873019230769,0.18647763241970355,-0.671665473680565,0.2141860820761683
kushneria,Proteobacteria,Bacteria,250,107.0,72.0,181.5829925537109,0.9915102615326908,9.894922111502169,3.63822975,0.2722659077777279,-0.11522871960057987,0.1732490129716987
maricaulis,Proteobacteria,Bacteria,7631,61.0,69.0,347.3320007324219,0.7151635189689701,8.762569160494834,3.0812880909090907,-0.017148471618213763,-0.4526823458585237,0.0853602869010483
marvinbryantia,Firmicutes,Bacteria,752,118.0,56.0,309.7279968261719,0.882911737410705,4.317629217715058,3.242520210526316,-1.1532161030465964,-0.35499103017763634,0.1361794566410275
nereida,Proteobacteria,Bacteria,36,69.0,51.0,422.6489868164063,1.2323660363529434,10.610029111724703,2.733263,0.4550377621602206,-0.663552420019834,0.0247133089081926
paramuribaculum,Bacteroidetes,Bacteria,157,76.0,61.0,217.8350067138672,0.4996349088786773,13.32590253137015,2.251254647058824,1.1491789480558277,-0.9556035961737596,0.2944451539354563
paraprevotella,Bacteroidetes,Bacteria,2843,108.0,55.0,356.5710144042969,0.9322306804857123,7.360743110636237,3.260540361111111,-0.375436597135946,-0.34407253438674995,0.2209531382196257
pararhodobacter,Proteobacteria,Bacteria,585,57.0,57.0,416.53900146484375,1.0856829522343292,11.655294225014645,3.346118875,0.7221936465493785,-0.2922201017841861,0.0890798080798684
pedococcus,Actinobacteria,Bacteria,42,68.0,79.0,246.7969970703125,1.0842871145004245,6.243726163274595,4.324340833333333,-0.6609312976247206,0.30048928121215357,0.3865477250820139
pelagibacterium,Proteobacteria,Bacteria,3324,80.0,65.0,277.4840087890625,0.1567379713361611,11.302693155490898,3.715928533333333,0.63207349486012,-0.06815065358831246,0.2721350678754114
photorhabdus,Proteobacteria,Bacteria,24,117.0,64.0,176.44400024414062,0.773600026534127,8.300028988589387,5.3011863043478265,-0.13536759815347024,0.8923646439306803,0.1326942392329069
planifilum,Firmicutes,Bacteria,1969,150.0,78.0,141.58599853515625,1.9756082825841144,8.426171188382453,3.204302333333333,-0.10312732674668652,-0.37814742553097375,0.4608259233496968
planktomarina,Proteobacteria,Bacteria,2931,65.0,60.0,216.41900634765625,0.7000179823115182,18.13805480385984,2.315573552631579,2.3791011752752045,-0.9166324623607555,0.0189253523886207
thiothrix,Proteobacteria,Bacteria,4141,63.0,64.0,283.8729858398437,0.338389208632498,7.482556512824611,3.742036555555556,-0.34430270892106196,-0.05233167752591301,0.0980191144655198
tyzzerella,Firmicutes,Bacteria,618,122.0,55.0,356.5710144042969,1.1204624390741047,7.557111690804553,2.117211,-0.325247395340059,-1.0368212857441077,0.1895513178965087
allobranchiibius,Actinobacteria,Bacteria,31,122.0,55.0,356.5710144042969,1.1204624390741047,4.69485512919827,3.620985,-1.056802168710256,-0.12567739645285622,0.1454474784348472
arhodomonas,Proteobacteria,Bacteria,231,80.0,62.0,558.260986328125,0.9440474718754096,6.02648111131325,3.9824235,-0.7164562484223493,0.09331992670181714,0.179074561572047
belnapia,Proteobacteria,Bacteria,4622,79.0,63.0,248.1009979248047,0.2750422617557596,4.159602621514679,6.0101895,-1.1936056028281794,1.3219530855491999,0.4511508040502647
clostridium,Firmicutes,Bacteria,74504,76.0,60.0,355.3680114746094,0.5082587696532063,11.236019983781532,4.538973771283355,0.6150327174280839,0.43053640920731145,0.237434472104235
cnuella,Bacteroidetes,Bacteria,3533,99.0,65.0,245.48699951171875,0.36050620223694524,2.8180410282115846,5.677703,-1.5364909334151184,1.1204979182522286,0.3461245957700058
croceibacterium,Proteobacteria,Bacteria,10822,100.0,70.0,192.9320068359375,0.7678069369937811,9.225811624302985,3.034963333333333,0.10125015140265248,-0.4807507389734801,0.331279107298033
cypionkella,Proteobacteria,Bacteria,30523,62.0,59.0,353.89898681640625,0.7406395339468403,6.382107797468579,4.543953333333333,-0.6255627892948575,0.43355354977044386,0.1974673797141172
edaphobacter,Acidobacteria,Bacteria,10930,80.0,52.0,559.1749877929688,1.430633609225671,4.355446827764746,5.0511465,-1.1435504240433918,0.740864325524389,0.3870713410422929
mesoflavibacter,Bacteroidetes,Bacteria,2057,63.0,63.0,178.0070037841797,0.6927350317042533,5.265380835593372,3.038716571428572,-0.9109833733435982,-0.47847663398461054,0.0095080736431207
neobacillus,Firmicutes,Bacteria,27684,91.0,66.0,260.2439880371094,0.2586921548391035,7.928400448350015,5.549669228571429,-0.23035091871930424,1.042921641191942,0.3410633934212305
pelistega,Proteobacteria,Bacteria,86,82.0,68.0,176.44400024414062,0.5670354774509373,11.458209998434045,2.356389,0.671821535032548,-0.8919021867618785,0.3328275319880838
rubrobacter,Actinobacteria,Bacteria,17648,99.0,74.0,120.12100219726562,1.1583625714802723,8.401713529474335,3.3326535,-0.10937837962562635,-0.30037883717146185,0.1917892200363266
thalassolituus,Proteobacteria,Bacteria,3544,57.0,55.0,457.7330017089844,1.3015220309690694,8.213746507902856,3.6524136666666656,-0.15742025459634024,-0.10663461636628481,0.123672416810274
thermobispora,Actinobacteria,Bacteria,2999,80.0,70.0,333.43701171875,0.4679442575538674,6.852697833715372,4.085982,-0.5052862243164903,0.15606651924775009,0.3194509477130937
acidaminococcus,Firmicutes,Bacteria,2493,116.0,63.0,280.3710021972656,0.5082016428470509,9.788965880954937,2.247428407407407,0.24518490208980986,-0.9579219331561469,0.1323136374070082
amphritea,Proteobacteria,Bacteria,6088,63.0,65.0,416.53900146484375,0.6947027542464749,9.254230618521396,4.3223474375,0.1085136689900456,0.2992814731023712,0.0810184851738755
butyricicoccus,Firmicutes,Bacteria,634,122.0,61.0,233.7469940185547,0.8204041297947917,8.812620523463305,2.4964197586206898,-0.004356007803327424,-0.8070568775398413,0.0884340104570959
cardiobacterium,Proteobacteria,Bacteria,2275,57.0,59.0,416.53900146484375,0.9888940153083278,11.21271096973453,2.5863504444444443,0.609075242924447,-0.7525674430582734,0.2856660466454954
coprococcus,Firmicutes,Bacteria,3754,57.0,57.0,335.697998046875,0.8520534706634336,7.256075831504806,2.7563107751937985,-0.402188163956112,-0.6495876623304552,0.0910467856019756
mucispirillum,Deferribacteres,Bacteria,120,79.0,71.0,244.56900024414065,0.5556738678112548,9.17342490838224,2.289221333333333,0.08786080238094823,-0.9325993986044063,0.3789234300831258
nocardia,Actinobacteria,Bacteria,4294,113.0,70.0,190.4459991455078,0.9497781008792677,6.488347152576545,7.397877898832684,-0.5984094207284183,2.1627601515290356,0.4622578458033106
oceanispirochaeta,Spirochaetes,Bacteria,1153,43.0,62.0,416.53900146484375,1.031942368507718,4.59385240462652,5.87742,-1.082617124041302,1.2415074078015762,0.0543644446372931
pelomonas,Proteobacteria,Bacteria,24923,68.0,70.0,353.89898681640625,0.6884206151999909,5.757982455591971,4.8628144,-0.7850809398183406,0.6267530015672064,0.4523122872914463
providencia,Proteobacteria,Bacteria,601,81.0,65.0,260.2439880371094,0.19311628853334914,11.634820365068204,4.469342746031746,0.7169607997899231,0.38834663656655,0.2794242134787442
pyramidobacter,Synergistetes,Bacteria,103,150.0,83.0,66.49600219726562,2.434589768450674,9.644155993117732,2.3848639545454544,0.20817341748024734,-0.8746490750363553,0.2808304008143888
trichodesmium,Cyanobacteria,Bacteria,821,80.0,79.0,216.41900634765625,1.0107376176735665,4.068844446167982,6.635790666666667,-1.2168021873998942,1.7010078372218655,0.096557052311314
tropicimonas,Proteobacteria,Bacteria,644,93.0,68.0,64.48500061035156,0.9481123507934036,7.042782121341576,5.395595,-0.45670320425431093,0.9495673260753613,0.0747815559638995
ulvibacter,Bacteroidetes,Bacteria,15088,57.0,63.0,416.53900146484375,0.7953161414563249,4.445964208680484,3.8236925,-1.1204153833310686,-0.002855948590008356,0.0407123597774942
agrobacterium,Proteobacteria,Bacteria,42843,79.0,63.0,277.4840087890625,0.19012573047872824,11.042533959974376,5.433535474509804,0.5655802587648012,0.9725556418105836,0.3274516103789065
escherichia,Proteobacteria,Bacteria,8627,90.0,63.0,268.5400085449219,0.19281979952431694,11.746572079235,4.767348263157895,0.745523054141134,0.56890961072661,0.2222797933689307
lichenihabitans,Proteobacteria,Bacteria,3290,80.0,59.0,287.0929870605469,0.3424886525513871,6.550320361612619,4.5799286666666665,-0.5825698913516506,0.4553511770281854,0.4992134709929916
lysobacter,Proteobacteria,Bacteria,49159,99.0,70.0,231.21099853515625,0.6437360075477452,5.098670324812934,5.295498292682927,-0.9535923663906684,0.8889182503431529,0.40467431747409
proteus,Proteobacteria,Bacteria,523,122.0,55.0,356.5710144042969,1.1204624390741047,14.229345608606254,4.005806139498433,1.3800870030798773,0.10748758028174178,0.2321384148660685
rhodovastum,Proteobacteria,Bacteria,22384,80.0,54.0,549.9719848632812,1.3072481097577402,4.407278537868818,7.2607165,-1.1303029271393077,2.0796534011842094,0.3924201519452251
intestinibaculum,Firmicutes,Bacteria,89,99.0,61.0,233.7469940185547,0.51116624068529,6.547462930106364,2.4436946296296296,-0.583300212904938,-0.8390032864365887,0.0824545938231895
lachnoanaerobaculum,Firmicutes,Bacteria,185,79.0,59.0,277.4840087890625,0.383703604330731,11.50708591967076,2.7808952,0.6843135715477932,-0.6346918412603273,0.1805595487839113
hydrogenobaculum,Aquificae,Bacteria,125,77.0,65.0,186.0319976806641,0.46136850831208465,9.659900657581638,1.552811,0.21219754466653235,-1.3787939565816025,0.0848207125813329
actinoplanes,Actinobacteria,Bacteria,2462,99.0,74.0,120.12100219726562,1.1583625714802723,4.713156367943342,9.759913826086954,-1.0521246150827672,3.5939290648126296,0.4139140624490732
altibacter,Bacteroidetes,Bacteria,3348,163.0,83.0,80.5999984741211,2.5686160298453236,6.497640245152546,2.9241385,-0.5960342296555645,-0.5479000377865912,0.0627406680630036
gracilimonas,Balneolaeota,Bacteria,536,69.0,69.0,90.27799987792967,1.0392352345643043,4.751619984440125,3.788181727272727,-1.0422938254090732,-0.024372096345232883,0.1695252747786621
roseomonas,Proteobacteria,Bacteria,47224,91.0,65.0,283.8729858398437,0.14201018036692328,8.078429315604412,4.951457571428572,-0.19200553226600733,0.6804623248927456,0.3788955606838244
salegentibacter,Bacteroidetes,Bacteria,856,163.0,83.0,80.5999984741211,2.5686160298453236,4.401379455609197,3.862425444444445,-1.1318106542394624,0.0206125284848802,0.2345270879209376
nitratifractor,Proteobacteria,Bacteria,41,152.0,55.0,457.7330017089844,1.8161730765097175,11.796521185206831,1.6106443333333331,0.7582893824254024,-1.3437524621389463,0.0551270888370026
actinopolymorpha,Actinobacteria,Bacteria,332,72.0,59.0,172.7519989013672,0.7804936729522393,3.654584464244496,6.840723,-1.3226815384187651,1.8251773222873502,0.4860407248971539
aquimarina,Bacteroidetes,Bacteria,1628,72.0,79.0,216.41900634765625,1.1182986225812195,4.947772620252457,5.861223266666666,-0.992159816123362,1.2316937292813022,0.0325590330622679
azospira,Proteobacteria,Bacteria,18074,91.0,63.0,280.3710021972656,0.17207350251063616,11.509810075467458,3.3015314545454544,0.6850098295992934,-0.3192358339928951,0.2407722308689873
chromobacterium,Proteobacteria,Bacteria,2400,81.0,63.0,283.8729858398437,0.14477141605328003,8.388969898652741,4.887370022222222,-0.11263548245933361,0.641631371013361,0.3468293530874908
