genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n,ko_per_mb_tier1_z,ko_per_mb_tier2_z
rickettsia,9.131726745776886,1.3140997682119204,0.137404717537526,-1.4826586443800462,0.9420295894329396,165642,5.013469522578843,403834,131.9254771652723,58539,188.24906939683183,96966,165.0804886546825,85790,33.71989423963926,66882,321.74584231531924,102735,31.814218706555817,85618,20.599574245240994,16400,0.1713145018024887,2165,2.4008987623835534,138,432520,0.0334511687130147,0.0605113966075757,0.0457559858949329,0.0310429598452215,0.0528703137236612,0.023742301230476,29806,29806,29806,29806,29806,29806,10.532970417022952,13.705334576254677,30.41834251144745,15.456140134344103,15.688356545254935,6.951090674048507,51.40544293839614,0.0222852351151029,1.9372959632072115,1.149747264336373,2.1237500933230984,0.8720661691357506,0.1307151977084292,0.3080182428085655,0.1503272362303406,0.0340415799672498,1097.0,1096.0,1088.0,1105.0,1072.0,1096.0,1105.0,802.0,-0.5848978820780751,-1.9611677154209088
telmatospirillum,3.8997295050122087,6.154273,-1.2287368072038876,1.4827264010770111,0.7503779832750526,29169,8.087720467982676,36592,123.85972908033604,8205,162.47763719646272,15412,464.1434824114313,8843,25.834211859789125,12347,292.49540803992534,15043,17.608299456348096,16061,39.613396299255086,994,0.1896946823859354,437,0.1729662266334012,46,45922,0.0310422489385304,0.064250245725661,0.0437145747088403,0.0299285279916408,0.0525484628490478,0.0224688158717902,9243,9243,9243,9243,9243,9243,11.020633329746742,13.239158928397169,31.474481418849688,16.245567356833245,18.15146501707594,7.271625549553721,54.62436597540943,0.0232232036677555,1.7177108226273534,1.0493592138310657,1.954758095168732,0.7900313814251375,0.0135792742278894,0.2628715066928668,0.0948818123839767,0.0005070925528371,655.0,655.0,650.0,657.0,636.0,655.0,657.0,499.0,0.4117559444877956,-0.2835616465708412
aeromonas,11.896951288536997,4.707088281848929,0.8594402804894952,0.5960928622121633,0.9470684394081988,51553,6.275257358654375,78208,70.93235657261772,14197,164.3531205434769,22969,40.43998764745009,26339,47.48762931065124,20315,285.55822174357405,28657,17.222203043204708,23879,12.51055244551461,8324,0.2445832085057797,405,0.7455086248549585,45,87148,0.0328114706066572,0.0558926586219631,0.0382381997027357,0.0301336614801366,0.0531467940911951,0.0223911482373772,9926,9926,9926,9926,9926,9926,8.049995297006697,11.979276804167052,22.298962945737568,6.21287711181748,4.0867112956866976,5.722502202159102,46.06310508265644,0.1179078740666398,0.7861879418068405,1.3977817124053995,1.416864643005442,0.564544525750779,0.0152513922878493,0.2216478984204769,0.1138671433786006,0.0003321055820775,770.0,771.0,767.0,772.0,767.0,768.0,772.0,669.0,0.9764843431072482,0.0508594916224544
ochrobactrum,9.940775428605296,4.828597159722222,0.3486576961395747,0.6705366046322297,1.133184687182032,152703,5.666093814499273,170564,110.7560341842128,37849,166.61901712318476,47290,119.97757487844623,74067,31.83481896302117,61250,223.022566581697,97025,16.10732912600001,77226,1.223831181138706,36403,0.3947725772113274,421,0.2823773709220674,37,186407,0.0354876626707099,0.0556292507922098,0.0420150844058359,0.0331441892485466,0.0515744545336907,0.0253021369152452,13336,13336,13336,13336,13336,13336,9.71619274387182,12.763221614649492,31.15965185340509,12.922836684854838,11.81774233150228,8.005034507700664,34.98172905673691,0.0265969975226833,1.451549947255906,1.1099786388743027,2.084939161300949,0.747004046615175,0.4109576376106919,0.3007664636748521,0.1885909111402398,0.0503288450797236,426.0,424.0,420.0,426.0,406.0,425.0,426.0,302.0,1.7975626884895606,0.8235645967127453
ralstonia,7.858392782036095,5.4718568023598815,-0.1950790974722138,1.064636657104749,0.7835871604354259,135029,7.167972678474445,162171,124.36394698448308,47197,182.44236249306311,84089,81.46746070377952,53042,40.97975089798292,46467,338.1937469578158,84359,12.213367361896156,84540,14.00041101121702,6477,0.5515223850075376,1292,0.1121772771347938,249,186499,0.0357759498889915,0.0581519114140983,0.043692528228091,0.0314529259710861,0.0515227171643174,0.0245853496312573,21639,21639,21639,21639,21639,21639,11.07079016705581,14.32944441894876,34.4179420912091,14.475673446128155,14.012124157136087,7.076583555893025,47.858434758144696,0.116986618583093,1.5650870368818997,1.3705264453528938,2.8335050737240257,0.7269659658020315,0.0226870792041006,0.2659722218586798,0.1048729719464502,0.0,1932.0,1940.0,1913.0,1985.0,1956.0,1926.0,1985.0,1392.0,2.8029692570079705,2.189875560163662
brevibacterium,11.640930325096262,3.607959057142857,0.7925899261667606,-0.0773006734907137,0.6162860792578139,153302,5.7411893337606985,171741,173.95289185426745,16355,194.4891919744792,39513,72.80340427718217,24268,32.10015796048744,27892,423.6356385019088,39236,14.521841232823016,92395,3.5828168077565525,5246,0.1908878185261113,766,0.2670493072679936,29,185506,0.0356964225343048,0.057594863653754,0.0447080053681854,0.0348576736091371,0.0545334025693486,0.0237384589438318,12796,12796,12796,12796,12796,12796,9.890471623964814,11.68883956255238,27.596956600797363,12.575697945308496,12.532823870584837,7.248181897699642,37.098874015502936,0.1967271368928076,1.3872938815281683,0.9990291924010306,2.548614325980333,0.7689449364782356,0.1576819632932459,0.2602303751089584,0.1396778837790749,0.0275806509657097,356.0,355.0,347.0,358.0,350.0,351.0,358.0,241.0,-0.2064015643632583,1.0972626027392165
belnapia,4.159602621514679,6.0101895,-1.1608806063535024,1.394452069614856,0.8096221583738783,351714,5.633359641919671,374908,225.6714997018935,50686,231.50757188960984,106575,126.12907885425926,59831,38.49254866723373,69652,385.1083649381951,104768,17.913386376036446,85091,6.004114047408468,10738,0.3691247785173855,1577,0.0321024579354704,106,405397,0.0339834391232037,0.0563084994368783,0.0423713711854844,0.0295490054016858,0.04962353135488,0.0282038354146943,33745,33745,33745,33745,33745,33745,11.166306013834967,14.40749880758051,32.86534442981019,15.442706995261345,16.34855220364476,7.703562304633085,45.30489347189827,0.1535732074612756,1.765623838547247,1.141965414633798,2.127295219907724,0.8187365170722224,0.1800539590658219,0.3300981433621738,0.1498735893268358,0.0345842339643461,1622.0,1626.0,1673.0,1688.0,1582.0,1684.0,1688.0,1198.0,1.3558777301763991,-0.6525092851270502
pseudonocardia,8.473620021261869,6.608745714285715,-0.0344353815104085,1.7611640779890974,0.989868064628182,608938,5.850422918962851,654238,174.18067565242157,102870,225.64823928845087,181635,109.90426379722612,188375,42.049892377540864,180477,341.2458499576953,257282,17.515334428549373,195367,3.210832404575671,74664,0.2789543407630191,5219,1.0764483253308936,373,711757,0.034823895102348,0.0595452525133264,0.04254565541675,0.0314708121674384,0.0522565113506662,0.0262438549195339,60203,60203,60203,60203,60203,60203,11.4149068984814,13.002060470795982,33.32163026426732,16.772023167255977,17.24395551319421,7.227977364932917,43.22706553709418,0.181488763896461,1.6684620707657944,1.073602093419656,2.2782503490783155,0.9215912482825924,0.1094424890196581,0.3099995911261074,0.1189808134411258,0.0217521092638333,3656.0,3665.0,3675.0,3753.0,3563.0,3703.0,3753.0,2551.0,-0.8054192439945902,1.3136014175994526
devosia,13.795808732460523,3.914232289473684,1.35525629191559,0.1103409706167454,0.9776980094075096,855040,5.318820967406255,960138,141.0368937171779,156034,198.0391667043522,293990,75.3206596491381,306994,37.39475787739685,244421,298.35971938101017,401952,22.00344179687253,283059,4.427824310617464,121574,0.2180676339299347,4357,1.0471935963970878,388,1036617,0.033839064593634,0.0590741222632607,0.0406414625619716,0.0304990895112457,0.0528022023219477,0.0252567194888024,76596,76596,76596,76596,76596,76596,10.558283209801688,14.03281402185318,32.09733088294091,15.570076896902702,15.27018394961823,7.174409533713815,52.99837373441978,0.1532199686457944,1.804954986137269,1.2239971653697104,2.1714066629889954,0.7959653984380156,0.1481961358331176,0.3091679853304375,0.120620347696071,0.0297663515067515,3268.0,3275.0,3307.0,3338.0,3239.0,3322.0,3338.0,2392.0,-0.0441355232839468,-0.6259156414478135
nonomuraea,3.826775748170179,10.19134712,-1.24778596797776,3.9560839958478806,0.9585344851633808,148564,5.854036546434134,150147,229.4404845689264,32346,291.4179213469272,39367,85.99177550853808,43931,43.934329377296585,35154,413.181298966938,59770,18.872745552110658,60270,4.115574859126525,13940,0.3769696139120806,870,0.2006074742585792,99,167779,0.0361986478361008,0.0540278717930242,0.0425949969624472,0.0314399646880351,0.0485174588331289,0.0280683874620566,16115,16115,16115,16115,16115,16115,11.679864460494375,12.670121381114392,33.84844542190922,18.5314432728291,20.22777324103371,7.207888829986731,47.67174525511678,0.2234373953557373,1.889729397554823,0.948026787330732,2.0588064159317243,0.8389636978927133,0.0138476572843446,0.2852005298146087,0.1168652273955352,0.0005117663157191,1003.0,1008.0,1055.0,1065.0,1014.0,1063.0,1065.0,743.0,-1.2386201194680362,-0.9572568442334192
saprospira,2.588814601210215,5.4078805,-1.5710334872427616,1.0254408760455769,0.7649911545255099,374,6.376014172960439,8159,25.56809514106636,3490,77.39004526429812,5223,159.31085515006998,4945,21.43769505775648,839,171.5484427006977,4932,16.802886312006606,2464,0.4767878473285573,26,0.0728531515540352,25,0.0,3,8748,0.0494342706893509,0.0600974324348319,0.0587445627469126,0.0521591298819158,0.0481089919804822,0.0254775289774451,565,565,565,565,565,565,6.554292521911997,13.8368917167332,22.33762379560759,5.80182504096752,1.9547680436322297,5.8390200591487575,51.03964071290261,0.013715223098177,0.4817040013424145,1.5614142971574336,1.1530824712425634,0.3655291905077585,0.0285164305828554,0.1897111679502639,0.1084380881237872,,74.0,74.0,73.0,74.0,74.0,73.0,74.0,60.0,-0.8772533754383525,-1.4084028217261535
filimonas,2.0541685531316154,7.7890395,-1.7106364215922296,2.484283969322004,0.7515730738523185,22188,5.889989655902681,26008,223.92540245130223,4850,302.3109263703821,8898,130.03607222653932,6026,44.01238325963393,5147,673.0424342035836,8678,14.094775533165746,7529,8.931752702946445,750,0.1336710579820584,313,0.327180268513514,18,30498,0.0325861116349139,0.0592683974924254,0.0350641752687418,0.0276340513061366,0.050729567924943,0.0240001466181685,4545,4545,4545,4545,4545,4545,9.91912009361264,15.755412554989908,33.83798824310253,14.96595485968353,2.422954109497142,6.742020026267766,43.71152360036391,0.0252821737927796,1.6783664195407897,1.274398333228059,2.3798686128241937,0.7263153735131124,0.010380462932605,0.2845915213680752,0.0920504249781766,0.0,93.0,93.0,93.0,93.0,90.0,93.0,93.0,56.0,-0.9959507843410454,-1.459466175216252
geothrix,11.914263321221036,3.525186481751825,0.8639606740675114,-0.1280121967119305,0.7141504770644824,286756,5.738175528117676,424337,132.22613683050523,113319,134.79247125730066,203927,106.58204299493585,139515,29.881907495975007,111133,280.0723085040623,187032,14.456448372639356,198000,15.810909159841346,9879,0.4178043110088614,2154,0.5056689599365176,106,466311,0.0322416686771034,0.0603338577319934,0.0424737896379904,0.0297621018404333,0.0537975610390236,0.021839783119415,44925,44925,44925,44925,44925,44925,8.940181841186059,12.846415822833556,25.70143949092353,10.319327913318311,9.466763482439475,6.778046330368762,43.07910912603993,0.0936470504619763,1.2119072698404687,1.2975424417489536,2.0539352157738304,0.64404178692533,0.1457003978471761,0.2951224761139042,0.1013118027153753,0.0274807057622104,1336.0,1336.0,1325.0,1341.0,1327.0,1331.0,1341.0,1089.0,0.7441065468280645,-1.0632080411942648
coxiella,4.079590472860126,1.9609811458333333,-1.181772803679049,-1.086339696375256,0.6630268250816139,67017,6.388480367322567,91642,51.3765495506983,21386,180.3339300160476,31318,43.68005469091095,31634,56.71705843174986,24382,374.7607501856161,32675,16.029938252680154,33616,13.133640033579583,3208,0.3369152363089274,218,0.2358784335461703,41,97120,0.0356325386414734,0.059600044589011,0.045495518411209,0.0346527599853184,0.0539180442322632,0.0225999252591553,4615,4615,4615,4615,4615,4615,11.187016411098528,14.001889970351916,33.35195936998171,14.259597014760798,13.362469031315078,6.988453410492437,57.551247059469134,0.1461736709503644,1.6340679353602878,1.3742557533046615,2.604408667264789,0.935444323289078,0.2004444514558623,0.2975304719682559,0.14444344345642,0.0451773441477298,620.0,623.0,607.0,623.0,615.0,608.0,623.0,440.0,-1.0000980943636186,-0.0419813403418215
syntrophus,7.818687017366371,2.8137716666666663,-0.205446781435096,-0.5638682606881328,0.4735486737994699,313590,5.20302101809596,361313,117.79880171041154,88718,124.82555425786089,223058,61.18028788565978,96067,28.000357003820493,107239,420.2027066296653,176029,11.552926261000296,215029,12.965769275144186,6963,0.4567027978237277,1082,0.1310992820221479,35,379677,0.0327253777115821,0.0624760245789225,0.0399252721342427,0.0302876877721744,0.05354870652232,0.0211857432299615,20808,20808,20808,20808,20808,20808,8.857944611939779,11.892200216708062,26.409847130682586,8.074523414646736,3.800281887249518,6.725646526182054,42.38492786442301,0.1385205951470768,1.253946344391675,1.355312043780171,2.007739401743113,0.735435862483219,0.1239450895979442,0.2916685251979359,0.1057888677550786,0.019441747309888,597.0,599.0,593.0,600.0,588.0,595.0,600.0,488.0,-1.0417508965702131,0.1062877004594435
belliella,3.0087336014616426,4.6531205,-1.4613872552452212,0.5630289106617802,1.1690679913203763,6763,5.023779006190382,12649,33.015759976855335,3226,196.70371260516248,6864,540.5397003168481,5720,24.831833268122708,6251,478.7623392321783,7014,20.384642859629047,9253,1.7899118288476743,769,0.1365705500886452,12,0.0,6,13568,0.0655440112712197,0.0591892256182616,0.0810342431263328,0.0611707403944655,0.0470681546695029,0.0320751186242562,1065,1065,1065,1065,1065,1065,9.618380412431282,12.446962204966647,26.25398033663626,9.058628362075453,3.725329102653472,5.898109214629067,67.17082413804833,0.0103279555898864,0.9554355775546264,1.4323081675439775,2.009898034699798,0.126465765104987,0.0,0.195046120215166,0.1199029827599183,,14.0,14.0,14.0,14.0,14.0,14.0,14.0,10.0,-0.9272200331572432,-1.0305541901992374
marmoricola,7.69072778714237,2.210454,-0.2388585761740025,-0.9334974249179536,0.880903365163009,591292,5.550324427924173,649505,145.3742594284808,103078,191.22582463918863,191010,117.66846782350176,169162,39.884475704379724,149514,299.6326655054635,226173,15.43416965244612,206927,3.890534914235487,49788,0.3508679689882928,3868,0.3541656003438385,267,699581,0.0337476943980897,0.0600002483793091,0.0412214456375,0.0307015756395189,0.0527608121234086,0.0254507475529097,59698,59698,59698,59698,59698,59698,11.148565490881964,14.215519737244689,33.8083519918474,15.88220654735847,15.689877243920144,7.261119789643126,52.23975782039158,0.1833187213564315,1.6956039015332576,1.0966372580256938,2.226223581247877,0.8624956338771219,0.1146843536423837,0.3132464721708239,0.1412910577864193,0.0234629090031848,2702.0,2705.0,2738.0,2770.0,2630.0,2758.0,2770.0,1948.0,-0.8924769746754393,0.7073469337713693
turicibacter,7.298550604292201,2.603256595744681,-0.3412610641518856,-0.6928426203361593,0.7893223156765558,547566,5.346342362218101,621708,157.3938172101806,154778,155.60822908614026,303021,94.57209374747649,168460,31.94320610730041,145457,379.2750537903277,290911,14.71817741086039,320042,8.612482377687549,17038,0.2588117793392335,2846,0.2121156322568671,141,677378,0.0335903806092821,0.0591339727186063,0.0395711071100869,0.0309414803205911,0.053479325301714,0.023297037020575,53408,53408,53408,53408,53408,53408,10.561753157970754,12.967422941037478,32.709627925123,13.964909155190377,13.249948769018737,7.49057182462697,44.34731602111604,0.1284993349366531,1.6602087705597883,1.1711223484779392,2.20950185555488,0.8562022674125079,0.13984365944884,0.3137586130262355,0.1331274962674196,0.0269002972486084,2280.0,2277.0,2295.0,2322.0,2218.0,2307.0,2322.0,1722.0,-0.1847048860363695,-1.1437873685657327
acidobacterium,4.680242737094631,4.0596185,-1.0249348004577816,0.1994134219246795,0.8817020617774041,148809,7.056932883735456,161531,124.38496716408568,35817,209.3241750469465,58227,275.127036746408,43919,38.985696393333946,51078,435.9773451946815,62211,14.471419788826012,62582,14.75119762581816,9355,0.1087218876823233,3220,3.4052935920993623,270,185683,0.0311013589170629,0.0617124669690745,0.0429132771428414,0.0296957744011141,0.0530159016706824,0.0232578590480135,27114,27114,27114,27114,27114,27114,11.935683277826683,13.693329417610045,33.457313047200124,18.616392779164684,19.74692829156963,7.249998430337608,58.84670244067359,0.0808793808659798,1.950278893928807,1.0103382688993536,2.1172184359931285,0.9480626621598118,0.0933294330884236,0.3225194623182179,0.1251206472545425,0.0203806741274875,2223.0,2226.0,2189.0,2236.0,2155.0,2205.0,2236.0,1535.0,-0.261909340745647,0.3462806467494225
cloacibacterium,6.392244563624293,2.503033142857143,-0.5779091851855752,-0.7542456144366375,0.9456585618171484,202653,4.860168246144313,252076,183.41882695487985,44313,191.1315375719104,85189,71.92798855802425,86798,30.62215449123177,65936,454.37765892225553,110026,16.89012071371533,76052,3.037998246759683,33960,0.4744474814571132,760,0.0638292249254856,51,268454,0.0312429095379359,0.0564543317277959,0.0385633911025832,0.0292811538293365,0.0550152858864232,0.0228749666434902,17873,17873,17873,17873,17873,17873,8.653420927035702,12.350308932590158,22.639904139592023,9.44774645469746,10.24402811784226,5.740806705532595,47.89173475384496,0.0162817433544859,0.8545031708900707,1.4262869102796747,1.636519950349234,0.5455167817168142,0.0203409405631237,0.2442870104318286,0.1150538077046006,0.0004751909633114,1099.0,1100.0,1088.0,1101.0,1098.0,1093.0,1101.0,970.0,-0.2053405607863891,0.6272336687981337
panacagrimonas,3.8931230206481975,5.394127,-1.230461844929808,1.017014643910983,1.0274267740664724,200959,5.481736886950911,217905,161.2872532996816,42485,197.43050223508035,69978,88.98481118512623,86925,33.874234087621105,77944,278.8319455300048,109652,16.811199871507714,70208,1.6533329122384277,40657,0.2006257487152573,1490,0.609367954965672,69,238791,0.0342326868682466,0.0554652498517094,0.0384729428915426,0.030048051738324,0.0514089619056018,0.0265464444557738,20870,20870,20870,20870,20870,20870,9.613747412337505,13.910749283427435,31.682664691221262,10.641579728867194,3.31535446669103,7.500010863049185,39.32842024525374,0.018824222629994,1.864488282868047,1.16377660372861,1.991153115193581,0.8589487928567615,0.0205409550295266,0.2622533793941503,0.1158404505291158,0.0003535533905932,435.0,434.0,430.0,438.0,417.0,433.0,438.0,279.0,-0.4475039655847173,-0.717408056900458
