orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS16495	RALBFv3_RS16495		hypothetical protein	-0.030	0.023	-0.094	0.133	0.137	-0.068	0.086	0.163
RalstoniaBSBF1503	RALBFv3_RS16500	RALBFv3_RS16500		hypothetical protein	-0.136	-0.228	0.022	-0.152	-0.110	-0.024	-0.000	-0.104
RalstoniaBSBF1503	RALBFv3_RS16505	RALBFv3_RS16505		hemagglutinin	-0.390	0.085	-0.027	-0.022	0.020	-0.341	-0.024	0.086
RalstoniaBSBF1503	RALBFv3_RS16510	RALBFv3_RS16510		ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.047	-0.082	-0.001	-0.173	0.027	-0.124	-0.077	0.023
RalstoniaBSBF1503	RALBFv3_RS16515	RALBFv3_RS16515		peptidyl-prolyl cis-trans isomerase	0.216	0.389	0.334	0.214	0.150	0.043	0.114	0.132
RalstoniaBSBF1503	RALBFv3_RS16520	RALBFv3_RS16520		DUF4172 domain-containing protein	-0.264	-0.061	0.085	-0.213	-0.219	0.242	0.086	-0.134
RalstoniaBSBF1503	RALBFv3_RS16525	RALBFv3_RS16525		DNA helicase	0.082	0.196	0.076	-0.006	0.045	0.010	0.158	0.028
RalstoniaBSBF1503	RALBFv3_RS16530	RALBFv3_RS16530		IS5/IS1182 family transposase	-0.003	0.023	-0.159	-0.325	-0.261	-0.220	-0.017	0.201
RalstoniaBSBF1503	RALBFv3_RS16535	RALBFv3_RS16535		catalase	0.033	0.023	-0.041	0.071	0.052	0.032	0.047	0.013
RalstoniaBSBF1503	RALBFv3_RS16540	RALBFv3_RS16540		FAD-dependent oxidoreductase	0.055	0.006	0.040	-0.026	-0.084	-0.143	0.020	0.058
RalstoniaBSBF1503	RALBFv3_RS16545	RALBFv3_RS16545		spore coat protein U	0.339	0.069	0.043	0.649	0.210	0.121	-0.148	-0.007
RalstoniaBSBF1503	RALBFv3_RS16550	RALBFv3_RS16550		molecular chaperone	-0.262	-0.488	-0.078	-0.243	0.026	-0.248	0.035	0.224
RalstoniaBSBF1503	RALBFv3_RS16555	RALBFv3_RS16555		fimbrial biogenesis outer membrane usher protein	0.045	0.161	0.121	-0.027	0.004	-0.073	0.032	0.095
RalstoniaBSBF1503	RALBFv3_RS16560	RALBFv3_RS16560		peptidase	-0.352	-0.227	-0.173	0.085	0.001	0.022	-0.068	0.165
RalstoniaBSBF1503	RALBFv3_RS16565	RALBFv3_RS16565		L-ascorbate oxidase	-0.018	0.155	0.148	0.014	0.115	-0.025	0.142	0.015
RalstoniaBSBF1503	RALBFv3_RS16570	RALBFv3_RS16570		isopenicillin N synthase family oxygenase	-0.091	0.022	-0.092	0.049	0.083	0.025	0.001	0.209
RalstoniaBSBF1503	RALBFv3_RS16575	RALBFv3_RS16575		phospholipase	0.131	0.168	0.011	0.065	0.050	0.073	0.014	0.061
RalstoniaBSBF1503	RALBFv3_RS16580	RALBFv3_RS16580		membrane protein	0.126	0.026	0.130	0.008	0.046	0.030	0.231	-0.066
RalstoniaBSBF1503	RALBFv3_RS16585	RALBFv3_RS16585		hypothetical protein	0.074	-0.037	-0.016	0.012	0.031	0.127	-0.050	0.001
RalstoniaBSBF1503	RALBFv3_RS16590	RALBFv3_RS16590		rhomboid family intramembrane serine protease	0.049	-0.184	0.066	0.130	0.273	0.009	-0.006	0.051
RalstoniaBSBF1503	RALBFv3_RS16595	RALBFv3_RS16595		sensor domain-containing diguanylate cyclase	0.060	0.368	0.125	-0.087	0.121	0.159	-0.028	0.221
RalstoniaBSBF1503	RALBFv3_RS16605	RALBFv3_RS16605		oxacillin resistance-associated protein FmtC	0.125	0.149	0.062	0.158	0.147	0.079	-0.083	0.156
RalstoniaBSBF1503	RALBFv3_RS16610	RALBFv3_RS16610		virulence factor family protein	0.422	0.320	0.311	0.457	0.218	0.113	0.065	0.128
RalstoniaBSBF1503	RALBFv3_RS16615	RALBFv3_RS16615		SulP family inorganic anion transporter	0.023	0.251	0.217	0.157	0.193	0.292	-0.181	0.145
RalstoniaBSBF1503	RALBFv3_RS16620	RALBFv3_RS16620		hypothetical protein	0.029	0.096	0.144	0.189	0.065	-0.011	0.102	0.003
RalstoniaBSBF1503	RALBFv3_RS16625	RALBFv3_RS16625		DNA-binding protein	-0.201	0.177	-0.269	-0.010	0.045	-0.278	0.291	0.254
RalstoniaBSBF1503	RALBFv3_RS16630	RALBFv3_RS16630		threonine/serine dehydratase	-0.334	-0.077	-0.135	-0.282	-0.213	-0.384	-0.260	0.210
RalstoniaBSBF1503	RALBFv3_RS16635	RALBFv3_RS16635		RidA family protein	0.074	0.228	0.080	0.190	0.378	-0.018	0.160	0.277
RalstoniaBSBF1503	RALBFv3_RS16640	RALBFv3_RS16640		LysR family transcriptional regulator	0.247	0.298	0.057	0.148	0.066	0.104	0.181	-0.196
RalstoniaBSBF1503	RALBFv3_RS16645	RALBFv3_RS16645		membrane protein	-0.009	-0.002	-0.180	0.110	-0.152	0.203	0.029	-0.259
RalstoniaBSBF1503	RALBFv3_RS16660	RALBFv3_RS16660		DUF1059 domain-containing protein	0.248	-0.254	0.489	0.079	0.264	-0.025	0.179	0.016
RalstoniaBSBF1503	RALBFv3_RS16665	RALBFv3_RS16665		GGDEF domain-containing protein	0.378	0.038	0.074	0.211	0.021	-0.001	0.007	0.043
RalstoniaBSBF1503	RALBFv3_RS16670	RALBFv3_RS16670		DUF488 domain-containing protein	-0.115	0.536	0.107	-0.182	-0.120	0.030	0.147	0.214
RalstoniaBSBF1503	RALBFv3_RS16675	RALBFv3_RS16675		ABC transporter substrate-binding protein	0.172	0.383	-0.110	0.151	0.129	0.088	0.027	0.091
RalstoniaBSBF1503	RALBFv3_RS16680	RALBFv3_RS16680		ABC transporter permease	0.042	0.375	0.196	-0.039	-0.043	-0.058	-0.042	-0.243
RalstoniaBSBF1503	RALBFv3_RS16685	RALBFv3_RS16685		ABC transporter ATP-binding protein	0.198	0.198	-0.038	-0.053	-0.022	0.067	0.003	0.282
RalstoniaBSBF1503	RALBFv3_RS16690	RALBFv3_RS16690		GntR family transcriptional regulator	0.227	0.033	0.160	-0.306	0.210	0.562	0.160	-0.064
RalstoniaBSBF1503	RALBFv3_RS16695	RALBFv3_RS16695		protease	-0.101	0.089	0.128	0.105	0.140	-0.069	-0.393	0.170
RalstoniaBSBF1503	RALBFv3_RS16700	RALBFv3_RS16700		U32 family peptidase	-0.234	-0.283	0.321	0.061	0.071	-0.005	0.050	-0.120
RalstoniaBSBF1503	RALBFv3_RS16705	RALBFv3_RS16705		lipid carrier protein	-0.053	-0.309	-0.080	-0.000	-0.175	0.125	0.319	-0.227
RalstoniaBSBF1503	RALBFv3_RS16715	RALBFv3_RS16715		Crp/Fnr family transcriptional regulator	0.120	0.405	0.155	-0.179	-0.125	-0.046	-0.208	0.271
RalstoniaBSBF1503	RALBFv3_RS16720	RALBFv3_RS16720		anaerobic ribonucleoside-triphosphate reductase activating protein	0.156	-0.098	0.100	0.268	0.289	-0.049	0.270	-0.007
RalstoniaBSBF1503	RALBFv3_RS16725	RALBFv3_RS16725		ribonucleoside triphosphate reductase	0.054	0.098	0.112	0.102	0.022	0.012	0.088	0.138
RalstoniaBSBF1503	RALBFv3_RS16730	RALBFv3_RS16730		NarK/NasA family nitrate transporter	0.048	0.288	-0.017	0.026	0.085	0.165	0.034	-0.047
RalstoniaBSBF1503	RALBFv3_RS16735	RALBFv3_RS16735		NarK family nitrate/nitrite MFS transporter	0.027	0.039	-0.090	-0.006	-0.156	0.128	0.190	0.137
RalstoniaBSBF1503	RALBFv3_RS16740	RALBFv3_RS16740		nitrate reductase subunit alpha	-0.063	0.028	0.008	0.042	0.004	-0.021	0.049	0.085
RalstoniaBSBF1503	RALBFv3_RS16745	RALBFv3_RS16745		nitrate reductase subunit beta	0.049	-0.009	0.037	-0.034	-0.055	0.129	-0.085	0.065
RalstoniaBSBF1503	RALBFv3_RS16750	RALBFv3_RS16750		nitrate reductase molybdenum cofactor assembly chaperone	0.053	-0.001	0.049	0.100	0.230	-0.092	-0.033	-0.035
RalstoniaBSBF1503	RALBFv3_RS16755	RALBFv3_RS16755		respiratory nitrate reductase subunit gamma	0.272	0.813	-0.218	0.223	0.267	-0.099	0.316	-0.384
RalstoniaBSBF1503	RALBFv3_RS16760	RALBFv3_RS16760		molybdopterin-guanine dinucleotide biosynthesis protein B	-0.045	-0.002	-0.150	0.007	0.205	-0.245	-0.040	-0.228
RalstoniaBSBF1503	RALBFv3_RS16765	RALBFv3_RS16765		histidine kinase	-0.015	0.057	-0.046	-0.063	-0.026	-0.193	0.190	0.164
RalstoniaBSBF1503	RALBFv3_RS16770	RALBFv3_RS16770		DNA-binding response regulator	0.261	0.723	0.392	-0.441	-0.669	-0.210	-0.043	0.280
RalstoniaBSBF1503	RALBFv3_RS16775	RALBFv3_RS16775		acyltransferase	0.307	0.250	0.086	-0.156	-0.099	0.356	-0.206	-0.015
RalstoniaBSBF1503	RALBFv3_RS16780	RALBFv3_RS16780		flavoprotein	0.340	0.438	0.460	0.750	0.413	-0.152	-0.102	-0.057
RalstoniaBSBF1503	RALBFv3_RS16785	RALBFv3_RS16785		short-chain dehydrogenase	0.192	0.132	0.094	0.049	-0.056	-0.056	-0.002	0.168
RalstoniaBSBF1503	RALBFv3_RS16790	RALBFv3_RS16790		hypothetical protein	-0.015	0.123	-0.046	0.045	-0.153	-0.075	-0.124	0.079
RalstoniaBSBF1503	RALBFv3_RS16795	RALBFv3_RS16795		2-hydroxychromene-2-carboxylate isomerase	0.021	-0.086	0.081	0.008	0.008	0.090	0.140	0.272
RalstoniaBSBF1503	RALBFv3_RS16800	RALBFv3_RS16800		hypothetical protein	0.140	0.101	0.012	-0.120	0.072	0.108	-0.046	-0.120
RalstoniaBSBF1503	RALBFv3_RS16805	RALBFv3_RS16805		potassium transporter Kef	0.014	0.310	-0.104	0.522	0.349	0.394	-0.065	0.119
RalstoniaBSBF1503	RALBFv3_RS16810	RALBFv3_RS16810		NAD(P)H-dependent oxidoreductase	0.026	0.144	-0.230	-0.056	-0.516	0.153	-0.277	-0.177
RalstoniaBSBF1503	RALBFv3_RS16815	RALBFv3_RS16815		iron-containing redox enzyme family protein	-0.062	0.134	-0.033	-0.002	0.068	-0.026	0.054	-0.109
RalstoniaBSBF1503	RALBFv3_RS16820	RALBFv3_RS16820		hypothetical protein	0.196	0.162	0.020	0.001	0.074	-0.096	-0.046	-0.061
RalstoniaBSBF1503	RALBFv3_RS16825	RALBFv3_RS16825		hypothetical protein	0.312	0.889	0.320	0.056	0.132	-0.443	-0.283	-0.748
RalstoniaBSBF1503	RALBFv3_RS16830	RALBFv3_RS16830		hypothetical protein	-0.059	0.057	-0.010	-0.244	-0.055	0.155	0.010	0.146
RalstoniaBSBF1503	RALBFv3_RS16835	RALBFv3_RS16835		proline dehydrogenase	-0.111	0.072	-0.059	-0.005	-0.115	-0.105	0.040	-0.063
RalstoniaBSBF1503	RALBFv3_RS16840	RALBFv3_RS16840		amino acid ligase	0.217	0.224	0.143	-0.129	-0.185	-0.155	-0.075	0.007
RalstoniaBSBF1503	RALBFv3_RS16845	RALBFv3_RS16845		hypothetical protein	-0.170	-0.055	-0.133	-0.109	0.012	-0.027	-0.112	-0.048
RalstoniaBSBF1503	RALBFv3_RS16850	RALBFv3_RS16850		alpha/beta hydrolase	-0.304	-0.401	-0.325	-0.391	-0.037	-0.010	0.033	0.262
RalstoniaBSBF1503	RALBFv3_RS16855	RALBFv3_RS16855		DUF2894 domain-containing protein	-0.131	-0.019	-0.126	0.182	-0.238	0.158	-0.002	0.341
RalstoniaBSBF1503	RALBFv3_RS16860	RALBFv3_RS16860		membrane protein	-0.483	-0.338	0.451	0.154	0.352	-0.322	0.489	0.651
RalstoniaBSBF1503	RALBFv3_RS16865	RALBFv3_RS16865		DUF802 domain-containing protein	-0.178	-0.161	0.401	-0.185	0.080	-0.456	-0.183	-0.162
RalstoniaBSBF1503	RALBFv3_RS16870	RALBFv3_RS16870		DUF3348 domain-containing protein	0.213	-0.448	0.274	0.286	-0.140	-0.036	0.024	0.106
RalstoniaBSBF1503	RALBFv3_RS16875	RALBFv3_RS16875		branched-chain amino acid aminotransferase	0.039	0.091	0.036	0.323	0.181	-0.240	0.119	-0.076
RalstoniaBSBF1503	RALBFv3_RS16880	RALBFv3_RS16880		glutathione S-transferase	-0.105	-0.072	0.130	0.113	-0.054	-0.131	-0.326	-0.055
RalstoniaBSBF1503	RALBFv3_RS16885	RALBFv3_RS16885		hypothetical protein	0.048	0.003	-0.023	-0.033	-0.046	-0.126	0.080	-0.051
RalstoniaBSBF1503	RALBFv3_RS16890	RALBFv3_RS16890		GP47	0.054	0.145	-0.015	0.123	0.015	0.081	-0.091	0.092
RalstoniaBSBF1503	RALBFv3_RS16895	RALBFv3_RS16895		AraC family transcriptional regulator	0.001	0.083	0.015	0.008	0.215	-0.059	-0.013	-0.051
RalstoniaBSBF1503	RALBFv3_RS16900	RALBFv3_RS16900		hypothetical protein	0.054	0.084	0.049	0.117	0.116	0.040	-0.040	0.102
RalstoniaBSBF1503	RALBFv3_RS16905	RALBFv3_RS16905		hypothetical protein	-0.094	-0.091	-0.115	0.024	-0.052	0.012	-0.010	-0.065
RalstoniaBSBF1503	RALBFv3_RS16910	RALBFv3_RS16910		oxidoreductase	-0.063	-0.117	0.083	0.116	0.081	0.080	-0.032	0.033
RalstoniaBSBF1503	RALBFv3_RS16915	RALBFv3_RS16915		LysR family transcriptional regulator	0.106	-0.310	-0.047	0.134	0.195	-0.074	0.178	0.043
RalstoniaBSBF1503	RALBFv3_RS16920	RALBFv3_RS16920		EamA/RhaT family transporter	0.088	0.181	0.085	0.015	-0.083	0.267	-0.153	0.104
RalstoniaBSBF1503	RALBFv3_RS16925	RALBFv3_RS16925		hypothetical protein	-0.190	-0.018	-0.030	-0.027	-0.051	0.001	0.035	-0.035
RalstoniaBSBF1503	RALBFv3_RS16930	RALBFv3_RS16930		NADP-dependent oxidoreductase	0.100	0.105	-0.171	-0.068	0.063	0.032	-0.010	-0.015
RalstoniaBSBF1503	RALBFv3_RS16935	RALBFv3_RS16935		oxidoreductase	-0.108	0.021	0.001	0.043	0.031	0.060	0.015	0.011
RalstoniaBSBF1503	RALBFv3_RS16940	RALBFv3_RS16940		TetR/AcrR family transcriptional regulator	0.083	-0.050	-0.054	-0.225	-0.070	-0.065	-0.143	-0.094
RalstoniaBSBF1503	RALBFv3_RS16945	RALBFv3_RS16945		hypothetical protein	-0.179	0.018	0.002	0.041	0.065	-0.253	0.042	0.142
RalstoniaBSBF1503	RALBFv3_RS16950	RALBFv3_RS16950		deaminase reductase	0.018	0.198	0.223	-0.152	-0.098	0.053	0.022	0.250
RalstoniaBSBF1503	RALBFv3_RS16955	RALBFv3_RS16955		MarR family transcriptional regulator	0.026	-0.078	-0.009	-0.056	0.060	0.002	0.066	0.125
RalstoniaBSBF1503	RALBFv3_RS16960	RALBFv3_RS16960		4-hydroxyphenylpyruvate dioxygenase	0.066	-0.208	0.109	0.006	-0.026	-0.074	0.071	0.082
RalstoniaBSBF1503	RALBFv3_RS16965	RALBFv3_RS16965		Lrp/AsnC family transcriptional regulator	0.007	-0.085	0.062	-0.012	0.025	-0.046	0.089	0.106
RalstoniaBSBF1503	RALBFv3_RS16970	RALBFv3_RS16970		hypothetical protein	0.103	-0.152	0.016	-0.002	0.016	-0.010	0.122	0.116
RalstoniaBSBF1503	RALBFv3_RS16975	RALBFv3_RS16975		hypothetical protein	-0.398	0.160	0.005	-0.430	0.029	0.162	-0.017	-0.035
RalstoniaBSBF1503	RALBFv3_RS16980	RALBFv3_RS16980		type VI secretion system tip protein VgrG	0.046	-0.042	0.035	0.007	0.032	0.003	0.079	0.072
RalstoniaBSBF1503	RALBFv3_RS16985	RALBFv3_RS16985		DUF1795 domain-containing protein	0.038	-0.064	-0.120	-0.086	-0.003	-0.081	-0.095	-0.006
RalstoniaBSBF1503	RALBFv3_RS16990	RALBFv3_RS16990		hypothetical protein	-0.029	-0.051	-0.015	-0.003	-0.057	-0.007	0.040	0.012
RalstoniaBSBF1503	RALBFv3_RS17000	RALBFv3_RS17000		hypothetical protein	-0.202	-0.437	0.117	0.053	0.179	0.317	-0.028	-0.043
RalstoniaBSBF1503	RALBFv3_RS17005	RALBFv3_RS17005		hypothetical protein	0.036	0.105	-0.095	0.147	0.277	0.011	-0.099	0.120
RalstoniaBSBF1503	RALBFv3_RS17010	RALBFv3_RS17010		DUF1801 domain-containing protein	0.611	0.120	0.614	0.463	-0.250	-0.085	-0.063	0.067
RalstoniaBSBF1503	RALBFv3_RS17015	RALBFv3_RS17015		pyruvate kinase	-0.150	-0.479	-0.226	-0.052	0.029	0.339	-0.072	0.540
RalstoniaBSBF1503	RALBFv3_RS17020	RALBFv3_RS17020		glycerate kinase	0.127	0.078	0.132	0.126	-0.706	-0.004	-0.007	0.318
RalstoniaBSBF1503	RALBFv3_RS17025	RALBFv3_RS17025		dicarboxylate/amino acid:cation symporter	0.113	0.139	0.122	-0.048	0.001	0.040	0.112	-0.041
RalstoniaBSBF1503	RALBFv3_RS17030	RALBFv3_RS17030		tartrate dehydrogenase	-0.019	-0.132	0.081	-0.056	-0.069	-0.088	-0.318	0.046
RalstoniaBSBF1503	RALBFv3_RS17035	RALBFv3_RS17035		LysR family transcriptional regulator	-0.096	0.067	-0.005	-0.070	-0.204	0.007	0.067	-0.034
RalstoniaBSBF1503	RALBFv3_RS17040	RALBFv3_RS17040		NAD(P)-dependent oxidoreductase	-0.214	-0.054	0.014	-0.036	-0.032	0.017	0.076	0.180
RalstoniaBSBF1503	RALBFv3_RS17045	RALBFv3_RS17045		flavodoxin	0.013	-0.041	-0.021	0.128	0.073	-0.159	-0.044	-0.162
RalstoniaBSBF1503	RALBFv3_RS17050	RALBFv3_RS17050		alpha/beta hydrolase	0.086	0.083	-0.013	-0.059	0.037	-0.074	0.129	0.061
RalstoniaBSBF1503	RALBFv3_RS17055	RALBFv3_RS17055		alpha/beta hydrolase	0.194	0.085	0.009	0.025	0.033	-0.092	0.048	0.196
RalstoniaBSBF1503	RALBFv3_RS17060	RALBFv3_RS17060		carboxymuconolactone decarboxylase	0.002	-0.095	-0.225	-0.121	0.030	0.164	-0.092	0.137
RalstoniaBSBF1503	RALBFv3_RS17065	RALBFv3_RS17065		MFS transporter	0.048	-0.034	0.043	-0.007	0.070	0.193	-0.045	-0.095
RalstoniaBSBF1503	RALBFv3_RS17070	RALBFv3_RS17070		aldo/keto reductase	-0.099	-0.172	-0.070	0.030	-0.090	-0.028	-0.138	-0.076
RalstoniaBSBF1503	RALBFv3_RS17075	RALBFv3_RS17075		LysR family transcriptional regulator	0.064	0.045	-0.001	0.026	-0.211	0.044	0.113	0.013
RalstoniaBSBF1503	RALBFv3_RS17080	RALBFv3_RS17080		hypothetical protein	-0.103	-0.187	-0.051	-0.082	-0.108	-0.125	-0.001	-0.062
RalstoniaBSBF1503	RALBFv3_RS17085	RALBFv3_RS17085		hypothetical protein	-0.446	-0.412	-0.034	-0.150	-0.040	-0.280	-0.144	0.305
RalstoniaBSBF1503	RALBFv3_RS17090	RALBFv3_RS17090		hypothetical protein	0.141	0.252	0.192	-0.122	0.012	0.288	-0.228	-0.122
RalstoniaBSBF1503	RALBFv3_RS17095	RALBFv3_RS17095		hypothetical protein	0.089	0.107	-0.013	0.175	0.058	-0.066	-0.183	-0.140
RalstoniaBSBF1503	RALBFv3_RS17100	RALBFv3_RS17100		hypothetical protein	0.226	0.024	0.048	-0.101	-0.050	-0.113	-0.107	-0.012
RalstoniaBSBF1503	RALBFv3_RS17105	RALBFv3_RS17105		metallophosphoesterase	-0.030	-0.049	-0.000	-0.057	-0.033	0.053	-0.003	0.030
RalstoniaBSBF1503	RALBFv3_RS17110	RALBFv3_RS17110		hypothetical protein	-0.048	-0.027	-0.057	-0.104	0.070	-0.003	-0.104	-0.004
RalstoniaBSBF1503	RALBFv3_RS17115	RALBFv3_RS17115		choline dehydrogenase	-0.016	0.039	0.039	0.001	-0.020	0.052	-0.028	-0.027
RalstoniaBSBF1503	RALBFv3_RS17120	RALBFv3_RS17120		GntR family transcriptional regulator	-0.102	0.067	0.167	0.053	0.167	-0.033	-0.039	-0.033
RalstoniaBSBF1503	RALBFv3_RS17130	RALBFv3_RS17130		putative type III effector protein	-0.071	-0.059	-0.059	-0.023	-0.062	-0.153	0.000	-0.047
RalstoniaBSBF1503	RALBFv3_RS17135	RALBFv3_RS17135		acyl-CoA dehydrogenase	-0.023	-0.114	-0.073	-0.113	-0.097	-0.172	0.182	0.063
RalstoniaBSBF1503	RALBFv3_RS17140	RALBFv3_RS17140		NAD(P)-dependent alcohol dehydrogenase	-0.059	0.047	-0.169	-0.022	-0.132	0.091	-0.087	-0.182
RalstoniaBSBF1503	RALBFv3_RS17145	RALBFv3_RS17145		aldo/keto reductase	0.040	0.179	0.165	0.037	-0.012	-0.035	0.122	0.041
RalstoniaBSBF1503	RALBFv3_RS17150	RALBFv3_RS17150		carboxymuconolactone decarboxylase family protein	0.063	0.318	-0.015	-0.292	0.030	-0.204	0.002	-0.033
RalstoniaBSBF1503	RALBFv3_RS17155	RALBFv3_RS17155		LysR family transcriptional regulator	-0.094	0.071	0.000	0.114	-0.076	0.098	0.254	-0.074
RalstoniaBSBF1503	RALBFv3_RS17160	RALBFv3_RS17160		helix-turn-helix transcriptional regulator	-0.004	-0.294	-0.060	0.089	-0.010	0.033	-0.099	0.057
RalstoniaBSBF1503	RALBFv3_RS17165	RALBFv3_RS17165		hypothetical protein	-0.043	0.542	0.078	0.312	0.154	0.233	-0.127	-0.238
RalstoniaBSBF1503	RALBFv3_RS17170	RALBFv3_RS17170		hypothetical protein	-0.286	-0.478	-0.260	-0.265	0.022	-0.383	-0.239	0.049
RalstoniaBSBF1503	RALBFv3_RS17175	RALBFv3_RS17175		hypothetical protein	0.015	-0.011	0.053	-0.026	-0.126	-0.139	-0.088	0.045
RalstoniaBSBF1503	RALBFv3_RS17180	RALBFv3_RS17180		hypothetical protein	-0.149	-0.128	-0.061	0.048	-0.023	-0.257	0.072	-0.098
RalstoniaBSBF1503	RALBFv3_RS17185	RALBFv3_RS17185		hypothetical protein	-0.078	-0.057	-0.091	0.099	-0.041	0.055	-0.053	0.028
RalstoniaBSBF1503	RALBFv3_RS17190	RALBFv3_RS17190		hypothetical protein	-0.027	0.176	0.051	-0.275	-0.001	0.090	0.081	-0.036
RalstoniaBSBF1503	RALBFv3_RS17195	RALBFv3_RS17195		hypothetical protein	-0.036	-0.128	-0.053	-0.179	-0.159	-0.089	-0.110	0.173
RalstoniaBSBF1503	RALBFv3_RS17200	RALBFv3_RS17200		hypothetical protein	-0.244	-0.167	0.092	0.128	0.118	-0.243	-0.302	-0.025
RalstoniaBSBF1503	RALBFv3_RS17205	RALBFv3_RS17205		hypothetical protein	-0.060	-0.071	-0.108	0.047	-0.058	-0.008	-0.023	0.041
RalstoniaBSBF1503	RALBFv3_RS17210	RALBFv3_RS17210		ABC transporter permease	-0.089	0.011	-0.166	-0.123	-0.311	0.107	-0.050	0.028
RalstoniaBSBF1503	RALBFv3_RS17215	RALBFv3_RS17215		ABC transporter ATP-binding protein	0.690	0.065	0.279	0.326	0.487	0.041	0.178	-0.273
RalstoniaBSBF1503	RALBFv3_RS17220	RALBFv3_RS17220		ABC transporter ATP-binding protein	0.082	-0.046	-0.129	-0.103	-0.224	-0.048	-0.029	0.055
RalstoniaBSBF1503	RALBFv3_RS17225	RALBFv3_RS17225		TolC family protein	0.062	-0.199	-0.089	0.007	-0.044	0.099	-0.042	-0.044
RalstoniaBSBF1503	RALBFv3_RS17230	RALBFv3_RS17230		hypothetical protein	-0.258	-0.091	-0.033	-0.027	-0.208	-0.166	-0.085	0.115
RalstoniaBSBF1503	RALBFv3_RS17235	RALBFv3_RS17235		hypothetical protein	-0.143	-0.201	-0.176	-0.143	-0.236	0.018	0.107	-0.043
RalstoniaBSBF1503	RALBFv3_RS17240	RALBFv3_RS17240		N-acetylmuramoyl-L-alanine amidase	0.145	0.298	0.135	0.131	0.054	0.008	-0.006	-0.010
RalstoniaBSBF1503	RALBFv3_RS17245	RALBFv3_RS17245		TetR/AcrR family transcriptional regulator	-0.271	-0.193	-0.283	0.011	-0.082	-0.266	-0.014	0.012
RalstoniaBSBF1503	RALBFv3_RS17250	RALBFv3_RS17250		hypothetical protein	-0.165	-0.082	0.026	0.026	-0.005	-0.097	-0.112	-0.015
RalstoniaBSBF1503	RALBFv3_RS17255	RALBFv3_RS17255		hypothetical protein	0.179	0.287	-0.144	0.251	0.202	0.036	0.103	-0.010
RalstoniaBSBF1503	RALBFv3_RS17260	RALBFv3_RS17260		nucleoside hydrolase	-0.103	-0.060	-0.145	-0.060	-0.043	-0.130	-0.001	0.009
RalstoniaBSBF1503	RALBFv3_RS17265	RALBFv3_RS17265		amidohydrolase	0.004	-0.142	0.022	0.042	-0.031	0.021	0.049	-0.330
RalstoniaBSBF1503	RALBFv3_RS17270	RALBFv3_RS17270		primary-amine oxidase	0.178	-0.030	-0.032	0.020	-0.019	-0.089	0.014	0.035
RalstoniaBSBF1503	RALBFv3_RS17275	RALBFv3_RS17275		AcrB/AcrD/AcrF family protein	-0.008	-0.077	-0.117	-0.024	0.031	0.054	-0.188	-0.030
RalstoniaBSBF1503	RALBFv3_RS17280	RALBFv3_RS17280		efflux RND transporter periplasmic adaptor subunit	0.038	0.092	-0.124	0.116	0.130	-0.126	-0.267	0.081
RalstoniaBSBF1503	RALBFv3_RS17285	RALBFv3_RS17285		membrane protein	-0.007	0.280	0.018	-0.010	-0.023	-0.003	0.044	-0.030
RalstoniaBSBF1503	RALBFv3_RS17290	RALBFv3_RS17290		DNA-binding response regulator	0.649	0.486	0.101	-0.124	0.016	-0.362	-0.031	0.117
RalstoniaBSBF1503	RALBFv3_RS17295	RALBFv3_RS17295		sensor histidine kinase	0.135	0.351	-0.141	0.158	0.032	-0.263	0.180	0.053
RalstoniaBSBF1503	RALBFv3_RS17300	RALBFv3_RS17300		cytochrome C signal peptide protein	0.027	-0.323	0.292	0.159	0.024	0.068	-0.087	0.036
RalstoniaBSBF1503	RALBFv3_RS17305	RALBFv3_RS17305		hypothetical protein	-0.173	-0.239	-0.333	0.022	-0.135	0.209	-0.098	0.038
RalstoniaBSBF1503	RALBFv3_RS17310	RALBFv3_RS17310		arginase	-0.168	-0.066	-0.171	-0.035	0.141	-0.014	0.029	-0.112
RalstoniaBSBF1503	RALBFv3_RS17315	RALBFv3_RS17315		sugar ABC transporter permease	0.399	0.238	0.167	0.463	0.327	-0.119	0.145	0.520
RalstoniaBSBF1503	RALBFv3_RS17320	RALBFv3_RS17320		quinone oxidoreductase	0.100	0.205	-0.188	-0.228	0.139	-0.120	0.088	0.196
RalstoniaBSBF1503	RALBFv3_RS17325	RALBFv3_RS17325		cyclopropane-fatty-acyl-phospholipid synthase	0.039	-0.217	-0.016	0.057	-0.084	-0.176	0.124	0.071
RalstoniaBSBF1503	RALBFv3_RS17330	RALBFv3_RS17330		hypothetical protein	-0.010	-0.020	0.120	0.005	0.021	0.033	0.114	0.053
