feature	mean_abs_shap	level	ko_id	kegg_ko	ko_desc
L2_2557	0.0	L2	3112.0	K10020	occQ, nocQ; octopine/nopaline transport system permease protein
L2_2577	0.0	L2	3140.0	K13694	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
L2_2576	0.0	L2	3139.0	K07479	yrdD; putative DNA topoisomerase
L2_2575	0.0	L2	3138.0	K03747	smg; Smg protein
L2_2574	0.0	L2	3137.0	K00230	hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]
L2_2573	0.0	L2	3136.0	K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
L2_2572	0.0	L2	3135.0	K06205	mioC; MioC protein
L2_2571	0.0	L2	3130.0	K05341	E2.4.1.4; amylosucrase [EC:2.4.1.4]
L2_2570	0.0	L2	3129.0	K00690	E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]
L2_2558	0.0	L2	3113.0	K10018	occT, nocT; octopine/nopaline transport system substrate-binding protein
L2_2568	0.0	L2	3125.0	K20527	trbB; type IV secretion system protein TrbB
L2_2567	0.0	L2	3124.0	K20528	trbC; type IV secretion system protein TrbC
L2_2565	0.0	L2	3122.0	K20530	trbE; type IV secretion system protein TrbE
L2_2564	0.0	L2	3121.0	K20266	trbJ; type IV secretion system protein TrbJ
L2_2563	0.0	L2	3119.0	K07344	trbL; type IV secretion system protein TrbL
L2_2562	0.0	L2	3118.0	K20531	trbF; type IV secretion system protein TrbF
L2_2560	0.0	L2	3115.0	K20533	trbI; type IV secretion system protein TrbI
L2_2559	0.0	L2	3114.0	K10025	aotP; arginine/ornithine transport system ATP-binding protein [EC:3.6.3.-]
L2_2569	0.0	L2	3126.0	K13060	lasI, luxI; acyl homoserine lactone synthase [EC:2.3.1.184]
L2_1823	0.0	L2	2296.0	K20975	K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]
L2_1824	0.0	L2	2297.0	K11103	dctA; aerobic C4-dicarboxylate transport protein
L2_1825	0.0	L2	2298.0	K08983	K08983; putative membrane protein
L2_1826	0.0	L2	2299.0	K01075	E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23]
L2_1827	0.0	L2	2300.0	K07444	ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
L2_1828	0.0	L2	2301.0	K22083	mgsC; methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
L2_1829	0.0	L2	2302.0	K01561	dehH; haloacetate dehalogenase [EC:3.8.1.3]
L2_1830	0.0	L2	2303.0	K06048	ybdK; carboxylate-amine ligase [EC:6.3.-.-]
L2_1831	0.0	L2	2304.0	K04782	pchB; isochorismate pyruvate lyase [EC:4.2.99.21]
L2_1832	0.0	L2	2305.0	K11250	leuE; leucine efflux protein
L2_1833	0.0	L2	2306.0	K16370	pfkB; 6-phosphofructokinase 2 [EC:2.7.1.11]
L2_1834	0.0	L2	2307.0	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
L2_1836	0.0	L2	2309.0	K17325	K17325, glpT; glycerol transport system ATP-binding protein
L2_1837	0.0	L2	2310.0	K17322	K17322, glpP; glycerol transport system permease protein
L2_1838	0.0	L2	2311.0	K17321	glpV; glycerol transport system substrate-binding protein
L2_2196	0.0	L2	2690.0	K07300	chaA, CAX; Ca2+:H+ antiporter
L2_1840	0.0	L2	2313.0	K02554	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]
L2_1841	0.0	L2	2314.0	K00091	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]
L2_1842	0.0	L2	2315.0	K05939	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
L2_1843	0.0	L2	2316.0	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
L2_1844	0.0	L2	2317.0	K05396	dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
L2_1845	0.0	L2	2318.0	K15268	eamA; O-acetylserine/cysteine efflux transporter
L2_1846	0.0	L2	2319.0	K01130	E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
L2_1847	0.0	L2	2320.0	K05794	terC; tellurite resistance protein TerC
L2_1848	0.0	L2	2321.0	K09928	K09928; uncharacterized protein
L2_1849	0.0	L2	2322.0	K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]
L2_1850	0.0	L2	2323.0	K03458	TC.NCS2; nucleobase:cation symporter-2, NCS2 family
L2_1851	0.0	L2	2324.0	K11529	gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
L2_1852	0.0	L2	2325.0	K01608	gcl; tartronate-semialdehyde synthase [EC:4.1.1.47]
L2_1854	0.0	L2	2327.0	K01452	E3.5.1.41; chitin deacetylase [EC:3.5.1.41]
L2_1855	0.0	L2	2328.0	K07127	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
L2_1839	0.0	L2	2312.0	K03717	nhaR; LysR family transcriptional regulator, transcriptional activator of nhaA
L2_1790	0.0	L2	2263.0	K14578	nahAb, nagAb, ndoA, nbzAb, dntAb; naphthalene 1,2-dioxygenase ferredoxin component
L2_1791	0.0	L2	2264.0	K14750	etbAc; ethylbenzene dioxygenase ferredoxin component
L2_1792	0.0	L2	2265.0	K16320	andAd; anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]
L2_1793	0.0	L2	2266.0	K18243	nagH; salicylate 5-hydroxylase small subunit [EC:1.14.13.172]
L2_1794	0.0	L2	2267.0	K18242	nagG; salicylate 5-hydroxylase large subunit [EC:1.14.13.172]
L2_29	0.0	L2	43.0	K00141	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]
L2_1796	0.0	L2	2269.0	K16087	TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
L2_1797	0.0	L2	2270.0	K18903	oprC, opcM; outer membrane protein, multidrug efflux system
L2_1798	0.0	L2	2271.0	K18902	bpeF; multidrug efflux pump
L2_1799	0.0	L2	2272.0	K18901	bpeE; membrane fusion protein, multidrug efflux system
L2_1800	0.0	L2	2273.0	K07287	bamC; outer membrane protein assembly factor BamC
L2_1801	0.0	L2	2274.0	K04062	osmB; osmotically inducible lipoprotein OsmB
L2_1802	0.0	L2	2275.0	K03975	dedA; membrane-associated protein
L2_1803	0.0	L2	2276.0	K00262	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
L2_1804	0.0	L2	2277.0	K18552	cmlA, cmlB, floR; MFS transporter, DHA1 family, florfenicol/chloramphenicol resistance protein
L2_1822	0.0	L2	2295.0	K10819	E2.7.13.3; histidine kinase [EC:2.7.13.3]
L2_1821	0.0	L2	2294.0	K07481	K07481; transposase, IS5 family
L2_1820	0.0	L2	2293.0	K07075	K07075; uncharacterized protein
L2_1819	0.0	L2	2292.0	K07032	K07032; uncharacterized protein
L2_1818	0.0	L2	2291.0	K12308	bgaB, lacA; beta-galactosidase [EC:3.2.1.23]
L2_1817	0.0	L2	2290.0	K15866	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
L2_1816	0.0	L2	2289.0	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
L2_1815	0.0	L2	2288.0	K09859	K09859; uncharacterized protein
L2_1805	0.0	L2	2278.0	K18926	lmrB; MFS transporter, DHA2 family, lincomycin resistance protein
L2_1813	0.0	L2	2286.0	K05800	ybaO; Lrp/AsnC family transcriptional regulator
L2_1812	0.0	L2	2285.0	K06953	K06953; uncharacterized protein
L2_1811	0.0	L2	2284.0	K07577	K07577; putative mRNA 3-end processing factor
L2_1810	0.0	L2	2283.0	K09771	TC.SMR3; small multidrug resistance family-3 protein
L2_1809	0.0	L2	2282.0	K10022	aotJ; arginine/ornithine transport system substrate-binding protein
L2_1808	0.0	L2	2281.0	K19222	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
L2_1807	0.0	L2	2280.0	K02824	pyrP, uraA; uracil permease
L2_1806	0.0	L2	2279.0	K01907	AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
L2_1814	0.0	L2	2287.0	K07337	K07337; penicillin-binding protein activator
L2_1891	0.0	L2	2365.0	K07395	K07395; putative proteasome-type protease
L2_1892	0.0	L2	2366.0	K02533	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
L2_1893	0.0	L2	2367.0	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
L2_1894	0.0	L2	2368.0	K01113	phoD; alkaline phosphatase D [EC:3.1.3.1]
L2_1895	0.0	L2	2369.0	K02282	cpaE, tadZ; pilus assembly protein CpaE
L2_1896	0.0	L2	2370.0	K01029	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
L2_1897	0.0	L2	2371.0	K01028	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
L2_1898	0.0	L2	2372.0	K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
L2_1899	0.0	L2	2373.0	K03782	katG; catalase-peroxidase [EC:1.11.1.21]
L2_1900	0.0	L2	2374.0	K01053	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
L2_1901	0.0	L2	2375.0	K11689	dctQ; C4-dicarboxylate transporter, DctQ subunit
L2_1902	0.0	L2	2376.0	K11941	mdoC; glucans biosynthesis protein C [EC:2.1.-.-]
L2_1903	0.0	L2	2377.0	K01174	nuc; micrococcal nuclease [EC:3.1.31.1]
L2_1904	0.0	L2	2378.0	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
L2_1905	0.0	L2	2379.0	K02371	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
L2_1857	0.0	L2	2330.0	K13482	xdhB; xanthine dehydrogenase large subunit [EC:1.17.1.4]
L2_1907	0.0	L2	2381.0	K02297	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10]
L2_1908	0.0	L2	2382.0	K02298	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10]
L2_1909	0.0	L2	2383.0	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
L2_1910	0.0	L2	2384.0	K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV
L2_1911	0.0	L2	2385.0	K17938	sbmA, bacA; peptide/bleomycin uptake transporter
L2_1912	0.0	L2	2386.0	K21440	ANKRD50; ankyrin repeat domain-containing protein 50
L2_1913	0.0	L2	2387.0	K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]
L2_1914	0.0	L2	2388.0	K01644	citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
L2_1915	0.0	L2	2389.0	K10125	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
L2_1916	0.0	L2	2390.0	K19661	hupT, hoxJ; two-component system, NtrC family, sensor histidine kinase HupT/HoxJ [EC:2.7.13.3]
L2_1917	0.0	L2	2391.0	K03760	eptA, pmrC; lipid A ethanolaminephosphotransferase [EC:2.7.8.43]
L2_1918	0.0	L2	2392.0	K21703	cbbR, cmpR, ndhR; LysR family transcriptional regulator, low CO2-responsive transcriptional regulator
L2_1919	0.0	L2	2393.0	K07086	K07086; uncharacterized protein
L2_1920	0.0	L2	2394.0	K01576	mdlC; benzoylformate decarboxylase [EC:4.1.1.7]
L2_1921	0.0	L2	2395.0	K20035	dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
L2_1906	0.0	L2	2380.0	K14540	rbgA; ribosome biogenesis GTPase A
L2_1858	0.0	L2	2331.0	K13481	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]
L2_1859	0.0	L2	2332.0	K02058	ABC.SS.S; simple sugar transport system substrate-binding protein
L2_1860	0.0	L2	2333.0	K19982	prnD; aminopyrrolnitrin oxygenase [EC:1.14.13.-]
L2_1861	0.0	L2	2334.0	K01488	add, ADA; adenosine deaminase [EC:3.5.4.4]
L2_1862	0.0	L2	2335.0	K21053	ade; adenine deaminase [EC:3.5.4.2]
L2_1863	0.0	L2	2336.0	K01487	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
L2_1864	0.0	L2	2337.0	K01304	pcp; pyroglutamyl-peptidase [EC:3.4.19.3]
L2_1865	0.0	L2	2338.0	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
L2_1866	0.0	L2	2339.0	K22270	nagX; 3-hydroxybenzoate 6-monooxygenase [EC:1.14.13.24]
L2_1867	0.0	L2	2340.0	K07180	prkA; serine protein kinase
L2_1868	0.0	L2	2341.0	K09786	K09786; uncharacterized protein
L2_1869	0.0	L2	2342.0	K06415	spoVR; stage V sporulation protein R
L2_1870	0.0	L2	2343.0	K07130	kynB; arylformamidase [EC:3.5.1.9]
L2_1871	0.0	L2	2344.0	K07771	basR; two-component system, OmpR family, response regulator BasR
L2_1872	0.0	L2	2345.0	K06952	K06952; uncharacterized protein
L2_1890	0.0	L2	2364.0	K20971	ladS; two-component system, sensor histidine kinase LadS
L2_1889	0.0	L2	2363.0	K07274	mipA, ompV; MipA family protein
L2_1888	0.0	L2	2362.0	K09386	K09386; uncharacterized protein
L2_1887	0.0	L2	2361.0	K07161	K07161; uncharacterized protein
L2_1886	0.0	L2	2360.0	K03519	coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
L2_1885	0.0	L2	2359.0	K03520	coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
L2_1884	0.0	L2	2358.0	K03518	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
L2_1883	0.0	L2	2357.0	K02019	modE; molybdate transport system regulatory protein
L2_1873	0.0	L2	2347.0	K22186	xylD; xylonate dehydratase [EC:4.2.1.82]
L2_1881	0.0	L2	2355.0	K05772	tupA, vupA; tungstate transport system substrate-binding protein
L2_1880	0.0	L2	2354.0	K06857	tupC, vupC; tungstate transport system ATP-binding protein [EC:3.6.3.55]
L2_1879	0.0	L2	2353.0	K05773	tupB, vupB; tungstate transport system permease protein
L2_1878	0.0	L2	2352.0	K07219	K07219; putative molybdopterin biosynthesis protein
L2_1877	0.0	L2	2351.0	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
L2_1876	0.0	L2	2350.0	K02403	flhD; flagellar transcriptional activator FlhD
L2_1875	0.0	L2	2349.0	K02402	flhC; flagellar transcriptional activator FlhC
L2_1874	0.0	L2	2348.0	K13543	hemDX; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
L2_1882	0.0	L2	2356.0	K07315	rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
L2_1692	0.0	L2	2165.0	K12537	hasE, prtE; membrane fusion protein, protease secretion system
L2_1693	0.0	L2	2166.0	K12538	hasF, prtF; outer membrane protein, protease secretion system
L2_1694	0.0	L2	2167.0	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
L2_1695	0.0	L2	2168.0	K21699	bauR; LysR family transcriptional regulator, transcriptional activator for bauABCD operon
L2_1696	0.0	L2	2169.0	K00860	cysC; adenylylsulfate kinase [EC:2.7.1.25]
L2_1697	0.0	L2	2170.0	K00956	cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
L2_1698	0.0	L2	2171.0	K13796	cobZ, tcuA; tricarballylate dehydrogenase
L2_1699	0.0	L2	2172.0	K13794	tcuR; LysR family transcriptional regulator, regulatory protein for tcuABC
L2_1700	0.0	L2	2173.0	K06890	K06890; uncharacterized protein
L2_1701	0.0	L2	2174.0	K21405	acoR; sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR
L2_1702	0.0	L2	2175.0	K00138	aldB; aldehyde dehydrogenase [EC:1.2.1.-]
L2_1703	0.0	L2	2176.0	K09959	K09959; uncharacterized protein
L2_1704	0.0	L2	2177.0	K01073	E3.1.2.20; acyl-CoA hydrolase [EC:3.1.2.20]
L2_1705	0.0	L2	2178.0	K22468	ppk2; polyphosphate kinase [EC:2.7.4.1]
L2_1706	0.0	L2	2179.0	K16074	zntB; zinc transporter
L2_1789	0.0	L2	2262.0	K00450	E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]
L2_1709	0.0	L2	2182.0	K08344	scsB; suppressor for copper-sensitivity B
L2_1710	0.0	L2	2183.0	K07050	AARSD1, ALAX; misacylated tRNA(Ala) deacylase [EC:3.1.1.-]
L2_1711	0.0	L2	2184.0	K01470	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
L2_1712	0.0	L2	2185.0	K06998	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
L2_1713	0.0	L2	2186.0	K05825	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
L2_1714	0.0	L2	2187.0	K00978	rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
L2_1715	0.0	L2	2188.0	K15669	hddC; D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]
L2_1716	0.0	L2	2189.0	K01709	rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]
L2_1717	0.0	L2	2190.0	K02423	fliT; flagellar protein FliT
L2_1718	0.0	L2	2191.0	K03225	yscQ, sctQ, hrcQ; type III secretion protein Q
L2_1719	0.0	L2	2192.0	K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
L2_1720	0.0	L2	2193.0	K21929	udg; uracil-DNA glycosylase [EC:3.2.2.27]
L2_1721	0.0	L2	2194.0	K07259	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
L2_1722	0.0	L2	2195.0	K15383	K15383; MtN3 and saliva related transmembrane protein
L2_1723	0.0	L2	2196.0	K02806	PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
L2_1707	0.0	L2	2180.0	K00611	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
L2_1659	0.0	L2	2132.0	K07231	K07231; putative iron-regulated protein
L2_1660	0.0	L2	2133.0	K07338	K07338; uncharacterized protein
L2_1661	0.0	L2	2134.0	K09947	K09947; uncharacterized protein
L2_1662	0.0	L2	2135.0	K00364	E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]
L2_1663	0.0	L2	2136.0	K01432	AFMID; arylformamidase [EC:3.5.1.9]
L2_1664	0.0	L2	2137.0	K20541	bcsB; cellulose synthase operon protein B
L2_1665	0.0	L2	2138.0	K01179	E3.2.1.4; endoglucanase [EC:3.2.1.4]
L2_1666	0.0	L2	2139.0	K20542	bcsZ; endoglucanase [EC:3.2.1.4]
L2_1667	0.0	L2	2140.0	K20543	bcsC; cellulose synthase operon protein C
L2_1668	0.0	L2	2141.0	K06013	STE24; STE24 endopeptidase [EC:3.4.24.84]
L2_1669	0.0	L2	2142.0	K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
L2_1670	0.0	L2	2143.0	K09922	K09922; uncharacterized protein
L2_1671	0.0	L2	2144.0	K09915	K09915; uncharacterized protein
L2_1672	0.0	L2	2145.0	K03324	yjbB; phosphate:Na+ symporter
L2_1673	0.0	L2	2146.0	K07793	tctA; putative tricarboxylic transport membrane protein
L2_1691	0.0	L2	2164.0	K12536	hasD, prtD, aprD; ATP-binding cassette, subfamily C, bacterial exporter for protease/lipase
L2_1690	0.0	L2	2163.0	K13472	raxST; sulfotransferase
L2_1689	0.0	L2	2162.0	K01167	E3.1.27.3; ribonuclease T1 [EC:3.1.27.3]
L2_1688	0.0	L2	2161.0	K03182	ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
L2_1687	0.0	L2	2160.0	K16875	hmfG; 2,5-furandicarboxylate decarboxylase 2
L2_1686	0.0	L2	2159.0	K03186	ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]
L2_1685	0.0	L2	2158.0	K01048	pldB; lysophospholipase [EC:3.1.1.5]
L2_1684	0.0	L2	2157.0	K22131	otnI; 2-dehydrotetronate isomerase [EC:5.3.1.35]
L2_39	0.0	L2	53.0	K01322	PREP; prolyl oligopeptidase [EC:3.4.21.26]
L2_1682	0.0	L2	2155.0	K00355	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
L2_1681	0.0	L2	2154.0	K02572	napF; ferredoxin-type protein NapF
L2_1680	0.0	L2	2153.0	K07387	K07387; putative metalloprotease [EC:3.4.24.-]
L2_38	0.0	L2	52.0	K06999	K06999; phospholipase/carboxylesterase
L2_1678	0.0	L2	2151.0	K03774	slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
L2_1677	0.0	L2	2150.0	K01008	selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
L2_1676	0.0	L2	2149.0	K06917	selU; tRNA 2-selenouridine synthase [EC:2.9.1.-]
L2_1675	0.0	L2	2148.0	K07053	E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
L2_1683	0.0	L2	2156.0	K01816	hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
L2_1758	0.0	L2	2231.0	K11072	potA; spermidine/putrescine transport system ATP-binding protein [EC:3.6.3.31]
L2_1759	0.0	L2	2232.0	K07341	doc; death on curing protein
L2_1760	0.0	L2	2233.0	K13652	K13652; AraC family transcriptional regulator
L2_1761	0.0	L2	2234.0	K03113	EIF1, SUI1; translation initiation factor 1
L2_1762	0.0	L2	2235.0	K07322	ytfE, scdA; regulator of cell morphogenesis and NO signaling
L2_1763	0.0	L2	2236.0	K13771	nsrR; Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor
L2_1764	0.0	L2	2237.0	K00256	E1.3.99.16; isoquinoline 1-oxidoreductase [EC:1.3.99.16]
L2_1765	0.0	L2	2238.0	K01079	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
L2_1766	0.0	L2	2239.0	K00906	aceK; isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
L2_1767	0.0	L2	2240.0	K15312	pksH; polyketide biosynthesis enoyl-CoA hydratase PksH
L2_1768	0.0	L2	2241.0	K12972	ghrA; glyoxylate/hydroxypyruvatereductase [EC:1.1.1.79 1.1.1.81]
L2_1769	0.0	L2	2242.0	K10552	frcB; fructose transport system substrate-binding protein
L2_1770	0.0	L2	2243.0	K10553	frcC; fructose transport system permease protein
L2_1771	0.0	L2	2244.0	K10554	frcA; fructose transport system ATP-binding protein
L2_1772	0.0	L2	2245.0	K02431	fucU, FUOM; L-fucose mutarotase [EC:5.1.3.29]
L2_1724	0.0	L2	2197.0	K01461	E3.5.1.82; N-acyl-D-glutamate deacylase [EC:3.5.1.82]
L2_1774	0.0	L2	2247.0	K08282	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]
L2_1775	0.0	L2	2248.0	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
L2_1776	0.0	L2	2249.0	K18968	adrA; diguanylate cyclase [EC:2.7.7.65]
L2_33	0.0	L2	47.0	K07712	glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
L2_1778	0.0	L2	2251.0	K15511	boxA; benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]
L2_1779	0.0	L2	2252.0	K15512	boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]
L2_1780	0.0	L2	2253.0	K15513	boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]
L2_1781	0.0	L2	2254.0	K15546	boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator
L2_1782	0.0	L2	2255.0	K15514	boxD; 3,4-dehydroadipyl-CoA semialdehyde dehydrogenase [EC:1.2.1.77]
L2_1783	0.0	L2	2256.0	K04110	badA; benzoate-CoA ligase [EC:6.2.1.25]
L2_1784	0.0	L2	2257.0	K04085	tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
L2_1785	0.0	L2	2258.0	K12339	cysM; cysteine synthase B [EC:2.5.1.47]
L2_30	0.0	L2	44.0	K15777	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
L2_1787	0.0	L2	2260.0	K14393	actP; cation/acetate symporter
L2_1788	0.0	L2	2261.0	K14581	nahAa, nagAa, ndoR, nbzAa, dntAa; naphthalene 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.7]
L2_1773	0.0	L2	2246.0	K06442	tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
L2_1725	0.0	L2	2198.0	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
L2_1726	0.0	L2	2199.0	K01480	speB; agmatinase [EC:3.5.3.11]
L2_1727	0.0	L2	2200.0	K12255	gbuA; guanidinobutyrase [EC:3.5.3.7]
L2_1728	0.0	L2	2201.0	K18459	gpuA; guanidinopropionase [EC:3.5.3.17]
L2_1729	0.0	L2	2202.0	K03499	trkA, ktrA; trk system potassium uptake protein
L2_1730	0.0	L2	2203.0	K03498	trkH, trkG, ktrB; trk system potassium uptake protein
L2_1731	0.0	L2	2204.0	K07006	K07006; uncharacterized protein
L2_1732	0.0	L2	2205.0	K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
L2_1733	0.0	L2	2206.0	K17836	penP; beta-lactamase class A [EC:3.5.2.6]
L2_1734	0.0	L2	2207.0	K17850	ampR; LysR family transcriptional regulator, regulator of gene expression of beta-lactamase
L2_1735	0.0	L2	2208.0	K02045	cysA; sulfate transport system ATP-binding protein [EC:3.6.3.25]
L2_1736	0.0	L2	2209.0	K02047	cysW; sulfate transport system permease protein
L2_1737	0.0	L2	2210.0	K02046	cysU; sulfate transport system permease protein
L2_1738	0.0	L2	2211.0	K15496	wtpB; molybdate/tungstate transport system permease protein
L2_1739	0.0	L2	2212.0	K02048	cysP, sbp; sulfate transport system substrate-binding protein
L2_1757	0.0	L2	2230.0	K00768	E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
L2_1756	0.0	L2	2229.0	K02232	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
L2_1755	0.0	L2	2228.0	K19221	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
L2_36	0.0	L2	50.0	K08083	algR; two-component system, LytTR family, response regulator AlgR
