feature	mean_abs_shap	ko_desc	level
K21344	0.0	rfaE1; D-glycero-beta-D-manno-heptose-7-phosphate kinase [EC:2.7.1.167]	KO
K18682	0.0	rny; ribonucrease Y [EC:3.1.-.-]	KO
K01407	0.0	ptrA; protease III [EC:3.4.24.55]	KO
K01354	0.0	ptrB; oligopeptidase B [EC:3.4.21.83]	KO
K07654	0.0	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	KO
K01303	0.0	APEH; acylaminoacyl-peptidase [EC:3.4.19.1]	KO
K21645	0.0	hypT, qseD; LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT	KO
K01297	0.0	ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	KO
K01295	0.0	cpg; glutamate carboxypeptidase [EC:3.4.17.11]	KO
K01278	0.0	DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	KO
K18707	0.0	mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	KO
K18979	0.0	queG; epoxyqueuosine reductase [EC:1.17.99.6]	KO
K00348	0.0	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:1.6.5.8]	KO
K01262	0.0	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]	KO
K00350	0.0	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.8]	KO
K00351	0.0	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.8]	KO
K01243	0.0	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]	KO
K01239	0.0	iunH; purine nucleosidase [EC:3.2.2.1]	KO
K01235	0.0	aguA; alpha-glucuronidase [EC:3.2.1.139]	KO
K00091	0.0	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]	KO
K18657	0.0	zapC; cell division protein ZapC	KO
K01486	0.0	ade; adenine deaminase [EC:3.5.4.2]	KO
K01484	0.0	astB; succinylarginine dihydrolase [EC:3.5.3.23]	KO
K01483	0.0	allA; ureidoglycolate lyase [EC:4.3.2.3]	KO
K00366	0.0	nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]	KO
K01467	0.0	ampC; beta-lactamase class C [EC:3.5.2.6]	KO
K00219	0.0	fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	KO
K00374	0.0	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	KO
K18676	0.0	gspK; glucosamine kinase [EC:2.7.1.8]	KO
K21603	0.0	ftcR; two-component system, OmpR family, flagellar system response regulator FtcR	KO
K18479	0.0	yihS; sulfoquinovose isomerase [EC:5.3.1.31]	KO
K01556	0.0	KYNU, kynU; kynureninase [EC:3.7.1.3]	KO
K01548	0.0	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	KO
K01525	0.0	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	KO
K01521	0.0	cdh; CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]	KO
K01439	0.0	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	KO
K18446	0.0	ygiF; triphosphatase [EC:3.6.1.25]	KO
K21430	0.0	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]	KO
K21470	0.0	ycbB; L,D-transpeptidase YcbB	KO
K18382	0.0	adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]	KO
K01610	0.0	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	KO
K21471	0.0	cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	KO
K18353	0.0	vanJ; vancomycin resistance protein VanJ	KO
K21472	0.0	lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	KO
K01676	0.0	E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]	KO
K00471	0.0	E1.14.11.1; gamma-butyrobetaine dioxygenase [EC:1.14.11.1]	KO
K01646	0.0	citD; citrate lyase subunit gamma (acyl carrier protein)	KO
K21196	0.0	phnZ; 2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming) [EC:1.13.11.78]	KO
K01643	0.0	citF; citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]	KO
K01631	0.0	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]	KO
K18381	0.0	hpaC; type III secretion control protein HpaP	KO
K07657	0.0	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	KO
K21677	0.0	hpnE; hydroxysqualene dehydroxylase [EC:1.17.8.1]	KO
K01602	0.0	rbcS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	KO
K01601	0.0	rbcL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	KO
K14743	0.0	mycP; membrane-anchored mycosin MYCP [EC:3.4.21.-]	KO
K21678	0.0	hpnD; presqualene diphosphate synthase [EC:2.5.1.103]	KO
K01582	0.0	E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]	KO
K00346	0.0	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:1.6.5.8]	KO
K00347	0.0	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:1.6.5.8]	KO
K21420	0.0	bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]	KO
K01505	0.0	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	KO
K01499	0.0	mch; methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]	KO
K01496	0.0	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	KO
K01493	0.0	comEB; dCMP deaminase [EC:3.5.4.12]	KO
K01491	0.0	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	KO
K01620	0.0	ltaE; threonine aldolase [EC:4.1.2.48]	KO
K18335	0.0	K18335; 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]	KO
K18326	0.0	mdtD; MFS transporter, DHA2 family, multidrug resistance protein	KO
K18324	0.0	acrD; multidrug efflux pump	KO
K21405	0.0	acoR; sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR	KO
K05590	0.0	srmB; ATP-dependent RNA helicase SrmB [EC:3.6.4.13]	KO
K05589	0.0	ftsB; cell division protein FtsB	KO
K05571	0.0	mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G	KO
K09957	0.0	K09957; uncharacterized protein	KO
K09949	0.0	K09949; uncharacterized protein	KO
K09948	0.0	K09948; uncharacterized protein	KO
K09943	0.0	K09943; uncharacterized protein	KO
K09941	0.0	K09941; uncharacterized protein	KO
K09939	0.0	K09939; uncharacterized protein	KO
K09938	0.0	K09938; uncharacterized protein	KO
K13786	0.0	cobR; cob(II)yrinic acid a,c-diamide reductase [EC:1.16.8.1]	KO
K05297	0.0	rubB, alkT; rubredoxin---NAD+ reductase [EC:1.18.1.1]	KO
K09973	0.0	K09973; uncharacterized protein	KO
K09972	0.0	aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]	KO
K09971	0.0	aapM, bztC; general L-amino acid transport system permease protein	KO
K09970	0.0	aapQ, bztB; general L-amino acid transport system permease protein	KO
K09959	0.0	K09959; uncharacterized protein	KO
K05366	0.0	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	KO
K05365	0.0	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	KO
K05364	0.0	pbpA; penicillin-binding protein A	KO
K05306	0.0	phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]	KO
K09904	0.0	K09904; uncharacterized protein	KO
K06960	0.0	K06960; uncharacterized protein	KO
K09999	0.0	artQ; arginine transport system permease protein	KO
K09998	0.0	artM; arginine transport system permease protein	KO
K09996	0.0	artJ; arginine transport system substrate-binding protein	KO
K09991	0.0	K09991; uncharacterized protein	KO
K09988	0.0	lyxA; D-lyxose ketol-isomerase [EC:5.3.1.15]	KO
K09987	0.0	K09987; uncharacterized protein	KO
K04744	0.0	lptD, imp, ostA; LPS-assembly protein	KO
K04719	0.0	bluB; 5,6-dimethylbenzimidazole synthase [EC:1.13.11.79]	KO
K04691	0.0	hhoB, degS; serine protease DegS [EC:3.4.21.-]	KO
K10008	0.0	gluA; glutamate transport system ATP-binding protein [EC:3.6.3.-]	KO
K10006	0.0	gluC; glutamate transport system permease protein	KO
K05599	0.0	antA; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) large subunit [EC:1.14.12.1]	KO
K10003	0.0	gltJ, aatQ; glutamate/aspartate transport system permease protein	KO
K10002	0.0	gltK, aatM; glutamate/aspartate transport system permease protein	KO
K04761	0.0	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	KO
K04760	0.0	greB; transcription elongation factor GreB	KO
K04756	0.0	ahpD; alkyl hydroperoxide reductase subunit D	KO
K08162	0.0	mdtH; MFS transporter, DHA1 family, multidrug resistance protein	KO
K04754	0.0	mlaA, vacJ; phospholipid-binding lipoprotein MlaA	KO
K04753	0.0	sufI; suppressor of ftsI	KO
K04752	0.0	glnK; nitrogen regulatory protein P-II 2	KO
K05601	0.0	hcp; hydroxylamine reductase [EC:1.7.99.1]	KO
K05600	0.0	antB; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) small subunit [EC:1.14.12.1]	KO
K10005	0.0	gluB; glutamate transport system substrate-binding protein	KO
K09858	0.0	K09858; SEC-C motif domain protein	KO
K09857	0.0	K09857; uncharacterized protein	KO
K09826	0.0	irr; Fur family transcriptional regulator, iron response regulator	KO
K09823	0.0	zur; Fur family transcriptional regulator, zinc uptake regulator	KO
K09817	0.0	znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]	KO
K09813	0.0	hrtB; hemin transport system permease protein	KO
K09812	0.0	ftsE; cell division transport system ATP-binding protein	KO
K09893	0.0	rraB; regulator of ribonuclease activity B	KO
K09891	0.0	K09891; uncharacterized protein	KO
K09890	0.0	arfA; alternative ribosome-rescue factor	KO
K09902	0.0	K09902; uncharacterized protein	KO
K09888	0.0	zapA; cell division protein ZapA	KO
K09883	0.0	cobT; cobaltochelatase CobT [EC:6.6.1.2]	KO
K09862	0.0	K09862; uncharacterized protein	KO
K05606	0.0	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	KO
K05605	0.0	HIBCH; 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]	KO
K09899	0.0	K09899; uncharacterized protein	KO
K09898	0.0	K09898; uncharacterized protein	KO
K09897	0.0	K09897; uncharacterized protein	KO
K09896	0.0	K09896; uncharacterized protein	KO
K09895	0.0	K09895; uncharacterized protein	KO
K09894	0.0	K09894; uncharacterized protein	KO
K09889	0.0	yjgA; ribosome-associated protein	KO
K09901	0.0	K09901; uncharacterized protein	KO
K09900	0.0	K09900; uncharacterized protein	KO
K05792	0.0	terA; tellurite resistance protein TerA	KO
K05790	0.0	wzzE; lipopolysaccharide biosynthesis protein WzzE	KO
K09918	0.0	K09918; uncharacterized protein	KO
K09917	0.0	K09917; uncharacterized protein	KO
K09916	0.0	K09916; uncharacterized protein	KO
K09915	0.0	K09915; uncharacterized protein	KO
K09912	0.0	K09912; uncharacterized protein	KO
K09911	0.0	K09911; uncharacterized protein	KO
K09910	0.0	K09910; uncharacterized protein	KO
K05541	0.0	dusC; tRNA-dihydrouridine synthase C [EC:1.-.-.-]	KO
K05540	0.0	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]	KO
K09931	0.0	K09931; uncharacterized protein	KO
K09928	0.0	K09928; uncharacterized protein	KO
K09923	0.0	K09923; uncharacterized protein	KO
K09920	0.0	K09920; uncharacterized protein	KO
K09919	0.0	K09919; uncharacterized protein	KO
K05569	0.0	mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E	KO
K05568	0.0	mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D	KO
K05567	0.0	mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C	KO
K05564	0.0	phaG; multicomponent K+:H+ antiporter subunit G	KO
K05563	0.0	phaF; multicomponent K+:H+ antiporter subunit F	KO
K09908	0.0	K09908; uncharacterized protein	KO
K10559	0.0	rhaS; rhamnose transport system substrate-binding protein	KO
K10546	0.0	ABC.GGU.S, chvE; putative multiple sugar transport system substrate-binding protein	KO
K06983	0.0	K06983; uncharacterized protein	KO
K10542	0.0	mglA; methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17]	KO
K10541	0.0	mglC; methyl-galactoside transport system permease protein	KO
K10538	0.0	araH; L-arabinose transport system permease protein	KO
K03804	0.0	mukE; chromosome partition protein MukE	KO
K03803	0.0	rseC; sigma-E factor negative regulatory protein RseC	KO
K10748	0.0	tus, tau; DNA replication terminus site-binding protein	KO
K10714	0.0	mtdB; methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]	KO
K10000	0.0	artP; arginine transport system ATP-binding protein [EC:3.6.3.-]	KO
K06986	0.0	K06986; uncharacterized protein	KO
K10190	0.0	lacG, araQ; lactose/L-arabinose transport system permease protein	KO
K10188	0.0	lacE, araN; lactose/L-arabinose transport system substrate-binding protein	KO
K10126	0.0	dctD; two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD	KO
K04518	0.0	pheA2; prephenate dehydratase [EC:4.2.1.51]	KO
K04488	0.0	iscU, nifU; nitrogen fixation protein NifU and related proteins	KO
K10235	0.0	aglK; alpha-glucoside transport system ATP-binding protein	KO
K10234	0.0	aglG, ggtD; alpha-glucoside transport system permease protein	KO
K10232	0.0	aglE, ggtB; alpha-glucoside transport system substrate-binding protein	KO
K10221	0.0	ligI; 2-pyrone-4,6-dicarboxylate lactonase [EC:3.1.1.57]	KO
K10219	0.0	ligC; 2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312]	KO
K06985	0.0	K06985; aspartyl protease family protein	KO
K10843	0.0	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	KO
K03776	0.0	aer; aerotaxis receptor	KO
K03775	0.0	slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	KO
K03771	0.0	surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	KO
K03770	0.0	ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	KO
K03768	0.0	PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	KO
K03764	0.0	metJ; MetJ family transcriptional regulator, methionine regulon repressor	KO
K03757	0.0	cadB; cadaverine:lysine antiporter	KO
K11065	0.0	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	KO
K03890	0.0	qcrA; ubiquinol-cytochrome c reductase iron-sulfur subunit	KO
K03889	0.0	qcrC; ubiquinol-cytochrome c reductase cytochrome c subunit	KO
K10561	0.0	rhaQ; rhamnose transport system permease protein	KO
K03862	0.0	vanA; vanillate monooxygenase [EC:1.14.13.82]	KO
K03840	0.0	fldB; flavodoxin II	KO
K03839	0.0	fldA, nifF, isiB; flavodoxin I	KO
K03835	0.0	mtr; tryptophan-specific transport protein	KO
K04090	0.0	E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]	KO
K10537	0.0	araF; L-arabinose transport system substrate-binding protein	KO
K10536	0.0	aguA; agmatine deiminase [EC:3.5.3.12]	KO
K03970	0.0	pspB; phage shock protein B	KO
K03919	0.0	alkB; alkylated DNA repair protein (DNA oxidative demethylase) [EC:1.14.11.33]	KO
K03893	0.0	arsB; arsenical pump membrane protein	KO
K03891	0.0	qcrB; ubiquinol-cytochrome c reductase cytochrome b subunit	KO
K03863	0.0	vanB; vanillate monooxygenase ferredoxin subunit	KO
K10024	0.0	aotQ; arginine/ornithine transport system permease protein	KO
K10023	0.0	aotM; arginine/ornithine transport system permease protein	KO
K10022	0.0	aotJ; arginine/ornithine transport system substrate-binding protein	KO
K10017	0.0	hisP; histidine transport system ATP-binding protein [EC:3.6.3.21]	KO
K10015	0.0	hisM; histidine transport system permease protein	KO
K10119	0.0	msmG; raffinose/stachyose/melibiose transport system permease protein	KO
K10118	0.0	msmF; raffinose/stachyose/melibiose transport system permease protein	KO
K10117	0.0	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein	KO
K10110	0.0	malG; maltose/maltodextrin transport system permease protein	KO
K10109	0.0	malF; maltose/maltodextrin transport system permease protein	KO
K10108	0.0	malE; maltose/maltodextrin transport system substrate-binding protein	KO
K10210	0.0	crtP; diapolycopene oxygenase [EC:1.14.99.44]	KO
K04103	0.0	ipdC; indolepyruvate decarboxylase [EC:4.1.1.74]	KO
K04100	0.0	ligA; protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]	KO
K04094	0.0	trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	KO
K04093	0.0	pheA1; chorismate mutase [EC:5.4.99.5]	KO
K09985	0.0	K09985; uncharacterized protein	KO
K09982	0.0	K09982; uncharacterized protein	KO
K09979	0.0	K09979; uncharacterized protein	KO
K08137	0.0	galP; MFS transporter, SP family, galactose:H+ symporter	KO
K05526	0.0	astE; succinylglutamate desuccinylase [EC:3.5.1.96]	KO
K05515	0.0	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	KO
K05368	0.0	fre, ubiB; aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]	KO
K04110	0.0	badA; benzoate-CoA ligase [EC:6.2.1.25]	KO
K10191	0.0	lacK; lactose/L-arabinose transport system ATP-binding protein	KO
K04067	0.0	priC; primosomal replication protein N''	KO
K04047	0.0	dps; starvation-inducible DNA-binding protein	KO
K04044	0.0	hscA; molecular chaperone HscA	KO
K04042	0.0	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	KO
K03978	0.0	engB; GTP-binding protein	KO
K10241	0.0	cebF; cellobiose transport system permease protein	KO
K04088	0.0	hflK; membrane protease subunit HflK [EC:3.4.-.-]	KO
K04087	0.0	hflC; membrane protease subunit HflC [EC:3.4.-.-]	KO
K04084	0.0	dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	KO
K04083	0.0	hslO; molecular chaperone Hsp33	KO
K10025	0.0	aotP; arginine/ornithine transport system ATP-binding protein [EC:3.6.3.-]	KO
K04080	0.0	ibpA; molecular chaperone IbpA	KO
K04074	0.0	divIVA; cell division initiation protein	KO
K04072	0.0	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	KO
K10013	0.0	ABC.ARG.S, argT; lysine/arginine/ornithine transport system substrate-binding protein	KO
K10011	0.0	arnA, pmrI; UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305]	KO
K10010	0.0	ABC.CYST.A; cystine transport system ATP-binding protein [EC:3.6.3.-]	KO
K04774	0.0	sohB; serine protease SohB [EC:3.4.21.-]	KO
K04771	0.0	degP, htrA; serine protease Do [EC:3.4.21.107]	KO
K04770	0.0	lonH; Lon-like ATP-dependent protease [EC:3.4.21.-]	KO
K04765	0.0	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]	KO
K04764	0.0	ihfA, himA; integration host factor subunit alpha	KO
K04082	0.0	hscB, HSCB, HSC20; molecular chaperone HscB	KO
K08682	0.0	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]	KO
K08681	0.0	pdxT, pdx2; 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	KO
K08680	0.0	menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]	KO
K07023	0.0	K07023; putative hydrolases of HD superfamily	KO
K08973	0.0	K08973; putative membrane protein	KO
K07032	0.0	K07032; uncharacterized protein	KO
K08968	0.0	msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	KO
K08967	0.0	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	KO
K08964	0.0	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	KO
K08744	0.0	CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	KO
K05787	0.0	hupA; DNA-binding protein HU-alpha	KO
K08722	0.0	yfbR; 5'-deoxynucleotidase [EC:3.1.3.89]	KO
K06195	0.0	apaG; ApaG protein	KO
K06192	0.0	pqiB; paraquat-inducible protein B	KO
K06189	0.0	corC; magnesium and cobalt transporter	KO
K06186	0.0	bamE, smpA; outer membrane protein assembly factor BamE	KO
K08983	0.0	K08983; putative membrane protein	KO
K08981	0.0	K08981; putative membrane protein	KO
K08978	0.0	TC.BAT1; bacterial/archaeal transporter family protein	KO
K08976	0.0	K08976; putative membrane protein	KO
K08312	0.0	nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	KO
K08311	0.0	nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	KO
K08723	0.0	yjjG; 5'-nucleotidase [EC:3.1.3.5]	KO
K06219	0.0	smtA; S-adenosylmethionine-dependent methyltransferase	KO
K06215	0.0	pdxS, pdx1; pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	KO
K09022	0.0	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	KO
K09014	0.0	sufB; Fe-S cluster assembly protein SufB	KO
K09013	0.0	sufC; Fe-S cluster assembly ATP-binding protein	KO
K09009	0.0	K09009; uncharacterized protein	KO
K09007	0.0	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]	KO
K08996	0.0	yagU; putative membrane protein	KO
K06153	0.0	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	KO
K06149	0.0	uspA; universal stress protein A	KO
K06148	0.0	ABCC-BAC; ATP-binding cassette, subfamily C, bacterial	KO
K07018	0.0	K07018; uncharacterized protein	KO
K06144	0.0	uspB; universal stress protein B	KO
K06143	0.0	creD; inner membrane protein	KO
K08085	0.0	fimU; type IV fimbrial biogenesis protein FimU	KO
K09024	0.0	rutF; flavin reductase [EC:1.5.1.-]	KO
K06602	0.0	flaF; flagellar protein FlaF	KO
K06601	0.0	flbT; flagellar protein FlbT	KO
K06447	0.0	astD; succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]	KO
K06374	0.0	spmB; spore maturation protein B	KO
K06899	0.0	ndpA; nucleoid-associated protein	KO
K08720	0.0	ompU; outer membrane protein OmpU	KO
K08715	0.0	IRPC; inward rectifier potassium channel	KO
K06146	0.0	idnR, gntH; LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator	KO
K08195	0.0	pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter	KO
K08194	0.0	dgoT; MFS transporter, ACS family, D-galactonate transporter	KO
K07000	0.0	K07000; uncharacterized protein	KO
K06999	0.0	K06999; phospholipase/carboxylesterase	KO
K06994	0.0	K06994; putative drug exporter of the RND superfamily	KO
K06992	0.0	K06992; uncharacterized protein	KO
K08282	0.0	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	KO
K08276	0.0	eco; ecotin	KO
K08261	0.0	E1.1.99.21; D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21]	KO
K08227	0.0	lplT; MFS transporter, LPLT family, lysophospholipid transporter	KO
K08223	0.0	fsr; MFS transporter, FSR family, fosmidomycin resistance protein	KO
K08309	0.0	slt; soluble lytic murein transglycosylase [EC:4.2.2.-]	KO
K08218	0.0	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	KO
K06917	0.0	selU; tRNA 2-selenouridine synthase [EC:2.9.1.-]	KO
K06913	0.0	K06913; uncharacterized protein	KO
K06911	0.0	K06911; uncharacterized protein	KO
K08301	0.0	rng, cafA; ribonuclease G [EC:3.1.26.-]	KO
K06957	0.0	tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	KO
K06952	0.0	K06952; uncharacterized protein	KO
K06941	0.0	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	KO
K06938	0.0	K06938; uncharacterized protein	KO
K06929	0.0	K06929; uncharacterized protein	KO
K06918	0.0	K06918; uncharacterized protein	KO
K08219	0.0	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	KO
K08307	0.0	mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	KO
