orgId	locusId	sysName	geneName	desc	set11TCH513 Stem-Norland	set11TCH514 Stem-Norland	set11TCH515 Stem-Norland	set11TCH516 Stem-Norland	set11TCH518 Stem-Norland	set11TCH527 Stem-Atlantic	set11TCH529 Stem-Atlantic	set11TCH530 Stem-Atlantic	set11TCH531 Stem-Atlantic	set11TCH534 Stem-Atlantic	set15TCH690 M9+sucrose	set15TCH691 M9+sucrose	set15TCH692 M9+sucrose	set15TCH693 M9+starch	set15TCH694 M9+starch	set15TCH695 M9+starch	set15TCH696 M9+polygalacturonate	set15TCH697 M9+polygalacturonate	set15TCH698 M9+polygalacturonate	set9TCH417 LB	set9TCH418 LB	set9TCH419 LB	set9TCH420 LB	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9+glycerol	setATCH129 M9+glycerol	setATCH130 M9+glycerol	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH191 LB	setATCH192 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9+glycerol	setATCH198 M9+glycerol	setATCH199 M9+glycerol
Dda3937	DDA3937_RS05790	DDA3937_RS05790		recombination protein RecR	-2.675	-3.763	-1.977	-1.074	-0.941	-0.814	-0.963	-0.583	-2.024	0.241	0.642	-0.022	-0.526	-1.131	-1.624	0.610	0.704	-0.094	0.132	-2.527	-0.993	-1.690	-1.009	-2.449	-1.075	-3.183	-0.419	1.376	0.494	-0.051	-0.128	0.118	-1.447	-0.805	0.343	0.020	0.692	-0.955	-0.018	0.863	-2.852	-1.825	-2.352	-0.088	-0.780	-0.985	-0.928	0.883	-0.633	-0.438	-1.740	-1.108	0.807	-2.468	-2.004	-0.291	0.704	0.637
Dda3937	DDA3937_RS05795	DDA3937_RS05795		molecular chaperone HtpG	-0.202	-2.013	-1.836	-2.924	-1.123	-1.844	-1.157	0.593	-0.888	-2.520	-1.946	-1.046	-0.273	-0.692	-1.610	0.271	-0.611	-1.563	-0.839	-1.282	-1.332	-2.701	-0.629	-1.439	-2.614	-1.566	0.783	1.121	1.516	1.103	0.211	0.372	1.531	0.995	0.365	-3.428	-0.899	-1.320	-0.729	-2.303	1.084	0.672	-2.086	0.852	-0.587	-0.417	-1.002	-0.259	-1.023	-1.176	0.040	-0.754	0.610	0.655	-1.071	0.253	0.188	2.796
Dda3937	DDA3937_RS05810	DDA3937_RS05810		Kef family K(+) transporter	0.149	-0.757	0.498	0.554	-0.829	0.426	0.142	1.235	1.463	-0.835	-1.749	0.727	-3.135	-1.319	-0.145	-0.961	-2.319	-1.480	-1.744	0.330	-0.224	-0.117	1.631	-0.889	-1.275	-1.202	0.490	-1.306	-0.851	-1.060	0.424	0.454	-1.342	-0.724	-0.953	-2.260	-5.316	-3.088	-0.074	-2.399	1.214	-1.513	-1.164	-0.602	-2.103	-1.763	-1.047	0.440	-1.264	-2.005	-1.156	-0.970	-1.472	-0.513	-0.591	-0.579	0.858	1.040
Dda3937	DDA3937_RS05815	DDA3937_RS05815		bifunctional UDP-sugar hydrolase/5'-nucleotidase	-0.905	0.047	-0.289	0.419	-0.226	0.740	0.703	0.505	-1.015	0.560	0.014	0.696	-0.523	1.277	-0.191	-1.004	-1.177	-0.635	-0.584	0.126	-0.922	0.010	-0.137	-0.217	-0.755	-0.826	-1.069	-1.294	0.500	0.233	0.432	0.857	0.092	0.993	-1.075	-0.565	-0.098	0.397	0.261	-0.381	1.071	0.691	-0.214	1.208	-0.241	0.517	-0.312	0.146	1.274	0.451	1.106	-0.540	1.673	-0.022	0.092	1.564	0.491	0.214
Dda3937	DDA3937_RS05820	DDA3937_RS05820		hypothetical protein	2.030	-0.306	0.195	1.386	-0.162	-1.481	1.307	-0.706	-2.225	2.297	-1.309	-0.486	-0.242	-0.018	-0.894	-0.528	-1.086	-0.739	-3.130	0.661	1.070	-0.797	0.435	-1.506	-0.717	-2.490	-1.374	-2.748	-1.781	-0.955	-3.059	0.759	-2.254	1.577	-0.935	-1.475	0.625	-1.818	-2.833	1.039	1.082	-0.881	-1.878	-3.837	-1.816	-0.546	0.356	1.274	-0.340	-0.384	-2.417	-0.210	-1.133	0.854	1.187	0.532	-0.387	-1.884
Dda3937	DDA3937_RS05825	DDA3937_RS05825		cache domain-containing protein	-0.053	-0.051	-0.209	-1.160	-0.497	1.327	-1.154	0.729	-0.272	-0.332	-0.418	1.116	1.034	-0.618	0.094	0.599	-0.028	0.258	0.543	0.421	-0.557	-0.029	0.936	-1.075	-0.980	-1.451	0.956	-0.013	0.633	0.053	-2.189	-0.377	0.555	1.284	0.501	-0.069	-0.231	0.222	0.580	0.987	0.695	1.679	-0.112	-0.725	-0.759	0.401	0.452	0.533	-0.346	0.298	-0.945	-0.011	0.073	-2.803	-3.113	-0.045	0.233	0.303
Dda3937	DDA3937_RS05830	DDA3937_RS05830		glycoside hydrolase family 28 protein	-0.004	0.784	-0.026	1.052	0.133	2.906	-0.183	0.428	0.768	-0.199	0.837	0.240	0.252	0.720	0.050	0.065	1.032	0.929	0.170	-0.018	0.382	-0.023	-0.619	0.680	-0.412	-0.047	0.116	-0.876	-1.072	0.161	-0.409	-0.334	-1.561	1.106	1.546	-0.025	2.843	1.251	-1.219	-0.496	0.706	0.394	1.041	0.045	0.925	-0.182	0.840	1.246	1.968	0.780	0.858	-0.691	-1.039	-0.942	0.772	1.101	-0.391	-3.258
Dda3937	DDA3937_RS05835	DDA3937_RS05835		Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	-0.305	-0.195	0.528	-3.121	0.283	-1.713	0.913	-0.613	0.162	0.446	0.159	0.673	-1.928	0.221	0.774	-0.149	0.357	-0.304	-0.615	0.137	-0.812	0.335	-0.719	-1.078	-0.155	-0.807	0.265	-0.707	-0.145	1.248	-0.045	0.559	0.781	-2.771	-1.805	0.760	-1.021	2.755	0.939	0.958	0.358	0.800	-1.546	0.534	0.236	1.181	-0.200	-0.894	2.331	-0.829	-0.512	-0.617	0.751	2.203	0.893	-0.272	-1.345	0.625
Dda3937	DDA3937_RS05840	DDA3937_RS05840		TraB/GumN family protein	0.585	0.725	0.230	0.676	0.110	0.134	1.292	0.937	-0.416	0.347	-0.069	0.041	-0.089	0.986	-0.290	0.070	1.618	1.108	1.439	-0.040	1.105	0.372	0.498	0.893	-0.484	0.757	2.947	4.110	4.146	0.480	0.328	0.166	0.274	-0.350	0.448	1.078	0.836	0.516	0.676	0.611	-0.885	-0.335	-0.469	-2.067	-0.785	-0.963	0.076	0.221	0.312	0.826	0.476	-0.521	-0.080	0.555	1.742	0.918	5.459	6.258
Dda3937	DDA3937_RS05845	DDA3937_RS05845		copper-exporting P-type ATPase CopA	-2.853	-0.838	0.831	-0.163	-2.131	-1.965	-0.652	-1.191	-0.235	-1.967	0.656	-0.374	0.993	0.536	-1.978	2.250	0.102	0.404	-0.612	0.203	0.165	0.761	-0.541	0.523	0.598	0.452	-1.210	-1.994	-1.346	-0.551	0.096	-0.164	1.188	-0.151	0.999	-1.402	0.436	-2.538	-3.717	0.251	-2.941	-3.586	-4.253	-1.750	-1.418	-0.200	-0.979	-0.621	-1.478	-1.106	0.764	-0.313	-0.356	-2.849	-3.269	-1.094	-0.361	-2.030
Dda3937	DDA3937_RS05850	DDA3937_RS05850		Cu(I)-responsive transcriptional regulator	-0.316	-0.414	1.084	-1.941	-0.302	1.244	0.842	-0.880	0.080	0.711	0.024	-2.261	-0.949	-0.654	-1.350	-0.527	-0.425	-0.425	-0.223	-0.055	1.318	0.537	0.490	1.514	1.252	2.195	0.711	-0.346	1.393	-0.927	-2.104	-0.582	1.154	-0.157	-0.232	-2.276	0.640	-0.124	-1.103	-1.172	0.097	-1.116	-1.662	0.075	-1.237	1.039	0.843	-1.435	0.445	-0.657	0.161	-0.557	0.477	-0.078	0.744	-0.655	-0.735	-0.489
Dda3937	DDA3937_RS05855	DDA3937_RS05855		NfeD family protein	-2.505	0.182	-1.259	-0.520	0.277	1.074	-1.137	1.299	0.170	-1.765	-1.102	-0.656	-0.375	-0.557	-0.417	-1.502	-1.207	-0.923	-0.968	-0.597	-1.065	-1.094	0.053	-0.459	0.395	-0.669	0.603	0.523	1.532	-2.209	0.239	-0.663	1.495	0.963	-0.899	-0.800	0.669	-1.325	-0.316	-1.121	0.785	-0.340	-1.820	-2.604	-1.314	-2.093	1.019	0.068	-1.020	0.563	0.736	0.196	-1.593	-0.564	0.089	0.938	-0.788	0.287
Dda3937	DDA3937_RS05860	DDA3937_RS05860		SPFH/Band 7/PHB domain protein	-1.072	-1.390	0.180	-0.014	0.236	-1.058	-2.335	0.309	-0.472	1.546	0.719	-0.115	1.193	0.431	-1.373	1.155	0.447	-0.202	-1.587	-0.554	-1.869	-0.952	-1.162	-0.696	-0.672	0.369	-0.321	-0.868	-0.738	-1.006	0.064	0.574	-2.162	0.182	1.649	-1.258	1.771	0.110	-0.098	0.492	0.487	1.202	-2.464	-0.404	0.398	-1.949	-0.544	-1.014	-0.332	-0.019	0.254	-0.079	-1.045	-1.691	-1.050	1.723	2.196	0.455
Dda3937	DDA3937_RS05865	DDA3937_RS05865		2Fe-2S ferredoxin-like protein	-1.351	0.727	1.312	0.474	-1.245	-2.215	-0.394	-0.826	-1.225	0.348	2.374	0.790	2.827	0.703	0.189	1.128	2.836	2.340	3.319	0.541	0.859	2.145	2.639	-2.200	-0.695	-1.874	-1.991	-1.210	-3.021	1.917	-2.176	-0.413	1.204	0.930	0.737	0.562	1.314	0.523	-0.770	1.066	0.325	0.862	1.186	2.317	-0.629	0.450	1.055	0.041	-0.637	0.816	-0.291	0.126	0.790	0.828	-0.581	1.048	1.525	-1.164
Dda3937	DDA3937_RS05890	DDA3937_RS05890		two-component system sensor histidine kinase RcsC	1.015	-0.371	0.784	-1.162	0.713	-3.425	2.044	0.435	-0.509	0.244	-0.842	-0.961	-0.740	-2.206	0.096	-0.928	-0.517	-1.675	-0.573	-0.659	0.408	0.245	-0.344	-0.938	-1.011	-1.551	1.004	-0.361	-0.785	2.665	3.191	3.689	-1.335	-3.030	-1.019	-1.962	-3.389	-1.044	-1.184	-0.903	-0.720	-2.264	-2.062	-1.501	-2.991	-2.009	-1.603	-3.760	-0.921	-2.612	-1.238	-3.278	1.385	2.991	1.948	0.104	0.847	1.005
Dda3937	DDA3937_RS05895	DDA3937_RS05895		transcriptional regulator RcsB	1.436	-0.217	-0.375	1.493	0.444	1.295	-0.710	1.144	1.276	-1.138	-0.798	1.396	-1.284	-0.442	-1.332	-0.721	-0.104	-1.226	-0.005	0.184	-0.452	-1.854	-0.678	-1.632	-0.828	-3.837	0.578	-0.890	0.241	-1.043	-1.597	-1.213	-3.669	-2.073	-3.701	-1.776	-1.747	-4.813	-2.752	-3.957	-2.064	-1.845	-3.132	-3.609	-2.072	-3.501	0.983	-1.077	0.487	-3.155	-2.183	-0.942	0.353	0.235	-0.974	0.879	2.464	3.451
Dda3937	DDA3937_RS05900	DDA3937_RS05900		phosphotransferase RcsD	-0.372	-1.021	0.538	-2.460	-3.136	-2.999	-0.805	-0.763	-1.122	-2.326	-1.599	-1.511	-1.539	-1.822	-0.377	-1.043	-1.101	-2.640	-1.395	-1.138	-1.687	-0.929	-1.309	-1.750	-1.499	-2.725	0.083	0.343	0.902	2.600	4.015	3.217	-1.660	-0.537	-2.135	-3.877	-3.899	-2.822	-2.728	-2.098	-1.350	-2.395	-3.260	-4.769	-4.049	-2.239	-1.334	-3.070	-1.831	-3.096	-2.112	-2.003	3.257	2.650	1.758	2.824	2.095	2.998
Dda3937	DDA3937_RS05905	DDA3937_RS05905		hypothetical protein	-0.082	-0.924	0.151	0.640	-0.169	-0.863	-0.263	-1.958	-0.573	-0.351	-2.395	0.130	0.482	0.342	-0.129	-0.355	-0.519	-1.850	-0.092	1.467	-0.866	-0.317	-0.515	-0.609	-1.176	-0.425	-0.805	0.017	-0.300	1.547	-0.257	1.607	0.933	-0.544	-0.104	0.018	-0.496	-0.563	0.765	-0.848	-0.328	1.307	0.311	0.575	0.313	0.392	-0.365	2.230	0.489	-1.154	0.531	-0.219	0.760	1.041	0.257	-0.941	-0.158	0.230
Dda3937	DDA3937_RS05910	DDA3937_RS05910		isochorismate synthase MenF	1.158	-0.205	1.994	1.200	1.653	0.854	-0.543	0.649	2.233	-1.215	-0.451	-0.422	-0.378	0.130	-0.802	-0.708	0.817	1.263	0.666	0.565	-0.095	0.256	0.277	1.531	1.082	1.038	0.817	0.972	0.809	0.158	0.831	1.169	0.497	0.290	-0.320	0.759	1.988	-1.125	-0.850	0.381	0.701	-0.270	0.852	0.781	1.457	0.054	0.066	0.984	1.785	2.222	-0.813	0.491	-0.379	-0.137	0.493	-0.475	-1.702	-2.787
Dda3937	DDA3937_RS05915	DDA3937_RS05915		2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase	-0.523	-1.910	-2.991	-0.178	-1.255	-0.272	-2.125	0.004	0.171	-0.197	0.239	-0.007	-0.611	0.409	-0.384	-0.500	0.299	0.424	0.081	-1.279	-0.317	0.297	0.268	-0.070	-0.042	-0.163	0.969	0.912	0.062	1.506	1.999	2.073	0.021	0.981	2.411	0.440	0.420	0.560	-0.145	2.248	3.358	0.569	0.087	2.697	-2.072	0.875	0.439	2.345	-1.016	-0.078	1.058	0.211	2.722	1.671	1.541	-0.689	-0.063	0.183
Dda3937	DDA3937_RS05920	DDA3937_RS05920		2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	-1.823	0.977	-0.101	1.973	-0.589	0.959	-0.798	-0.363	-1.229	0.177	-0.097	0.808	1.971	1.997	0.535	0.393	2.339	1.506	1.479	0.144	-0.313	1.007	1.627	1.228	-0.032	-0.425	-0.412	0.134	1.025	-0.134	0.501	3.736	-0.323	-0.436	0.929	-0.891	-0.222	1.259	0.617	-0.194	-0.139	0.178	0.116	-2.230	-0.044	0.172	-1.673	0.279	2.142	-1.124	0.272	0.287	3.407	0.879	1.301	-2.692	1.328	-0.206
Dda3937	DDA3937_RS05925	DDA3937_RS05925		1,4-dihydroxy-2-naphthoyl-CoA synthase	-0.129	1.169	-1.749	-0.205	0.205	-0.930	-3.320	-1.564	0.278	0.304	1.730	1.687	0.808	2.655	1.895	1.983	1.307	2.032	1.730	0.528	-1.203	1.123	0.891	0.867	0.926	-0.284	1.173	-0.609	0.464	1.619	0.457	2.274	2.302	1.078	0.437	1.305	-0.081	0.698	1.484	-0.266	2.449	1.092	1.159	-0.857	-0.020	-0.412	0.876	1.670	0.704	0.251	0.561	-0.264	1.463	1.336	1.916	-1.357	1.163	-0.079
Dda3937	DDA3937_RS05930	DDA3937_RS05930		o-succinylbenzoate synthase	-1.352	-0.324	-0.534	-0.011	-2.310	-2.222	-2.387	-1.439	-2.960	0.263	0.461	0.421	-0.186	0.410	0.328	-0.609	0.781	1.550	0.500	-0.942	-0.279	-0.359	-0.103	0.636	-0.721	-0.416	-2.896	-0.394	-0.022	0.988	0.698	2.025	-0.865	0.713	0.667	-3.440	-0.479	-1.076	-0.229	-0.971	2.008	0.227	-0.760	-1.420	0.892	0.365	-2.153	-0.872	-0.444	-2.065	1.180	0.111	2.308	-0.166	2.659	1.014	0.459	0.917
Dda3937	DDA3937_RS05935	DDA3937_RS05935		o-succinylbenzoate--CoA ligase	-0.885	-0.541	-0.379	-0.701	-0.417	-1.871	-2.047	-0.208	-1.081	0.052	-0.694	-0.961	-0.713	1.435	1.388	-0.463	0.059	0.723	0.509	0.732	-0.524	-0.503	-0.428	1.314	0.782	-0.241	0.955	-0.170	0.691	0.395	1.290	-0.367	0.272	3.121	1.966	0.006	1.619	-1.192	0.955	2.015	1.438	1.420	1.196	1.927	0.423	1.456	0.666	0.023	1.637	0.566	-0.265	-0.394	0.559	3.108	-0.784	-2.025	-0.381	-0.063
Dda3937	DDA3937_RS05940	DDA3937_RS05940		membrane protein	-1.431	-1.344	-2.002	1.485	-0.037	-0.711	-0.564	-0.956	-1.164	-1.280	0.723	1.405	0.698	0.550	3.048	0.657	-0.130	0.327	0.321	-0.999	-0.606	-0.023	-1.440	-0.501	0.615	0.816	0.178	1.521	0.605	-0.560	-0.904	0.586	1.993	-0.526	0.688	1.131	-1.484	0.787	-0.698	0.223	-0.600	0.104	1.477	0.107	-0.540	-1.014	1.182	-0.101	-0.075	-0.329	0.351	1.373	1.899	0.833	-2.538	-0.260	0.853	-0.371
Dda3937	DDA3937_RS05945	DDA3937_RS05945		nicotinamide mononucleotide deamidase-related protein YfaY	-1.857	0.633	1.543	-0.790	-0.756	0.329	3.031	0.099	2.134	1.045	-0.690	1.224	1.287	1.249	1.689	1.237	1.110	1.914	0.231	0.550	0.965	-0.025	0.348	-0.037	-0.886	0.351	0.454	-0.014	1.166	-0.463	-0.433	-0.967	0.098	0.139	-1.150	-0.985	-1.611	-0.639	-0.507	-2.415	-2.114	-0.703	2.609	2.216	-1.355	-1.545	-2.062	-0.066	-0.560	0.281	-0.330	-0.507	0.016	-0.829	1.597	0.314	0.021	-1.145
Dda3937	DDA3937_RS05950	DDA3937_RS05950		co-chaperone YbbN	1.299	0.657	-0.400	0.678	0.822	-0.690	0.639	-0.260	1.338	0.148	0.967	1.207	0.938	1.457	0.484	0.004	0.419	0.557	0.291	0.181	-0.019	-0.130	0.808	1.418	0.783	0.760	-1.645	-2.091	-1.151	-0.471	0.534	0.025	0.729	0.991	0.539	1.050	0.604	0.421	-0.211	-0.103	1.951	0.195	-1.662	-0.239	-1.240	-1.932	-0.289	-0.090	0.612	-1.846	-0.097	1.228	0.853	0.351	0.319	-0.081	-2.525	-2.862
Dda3937	DDA3937_RS05955	DDA3937_RS05955		SDR family oxidoreductase	-1.918	-0.066	1.789	-1.488	-0.762	0.044	0.908	-0.239	0.363	1.328	0.089	-0.734	1.077	-1.060	-0.721	-0.149	-0.136	-0.543	-0.437	0.402	0.362	1.069	-0.254	-1.654	-0.062	0.736	-0.282	1.094	-0.910	-3.332	-2.755	-3.833	-2.680	-0.027	-0.658	-0.605	-0.480	-0.309	-1.351	-3.076	-0.441	-2.117	-1.862	-0.292	-1.029	-1.481	-1.969	-1.178	0.296	0.286	0.001	0.494	-1.710	-0.571	-2.231	0.172	-1.402	-3.132
Dda3937	DDA3937_RS05960	DDA3937_RS05960		multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1	1.577	0.520	1.276	-1.315	1.041	-0.378	-0.563	1.312	1.367	0.611	1.672	1.321	1.511	1.635	1.190	-0.773	0.410	-0.780	1.054	-0.030	1.456	-0.720	2.357	2.328	0.747	1.993	2.283	0.038	1.504	0.630	-0.810	-0.123	-0.173	0.565	-0.148	0.806	1.115	1.456	1.568	1.679	2.170	0.185	0.876	-0.015	1.255	0.509	1.119	-0.189	0.623	1.152	-0.283	0.697	0.082	-0.162	-0.749	0.606	1.160	1.850
Dda3937	DDA3937_RS05965	DDA3937_RS05965		ABC transporter ATP-binding protein	-2.370	-0.053	0.264	-0.620	-1.337	-0.303	0.987	-0.615	0.156	-0.770	0.418	0.390	-0.884	0.931	-0.171	1.242	-0.743	-0.165	-1.133	-1.134	1.112	0.847	0.503	0.098	-0.667	-1.752	-0.838	-1.366	1.666	0.519	0.177	0.561	1.336	-0.884	-0.264	-0.327	-0.068	1.435	0.555	1.140	0.668	-0.627	0.508	1.684	-0.332	0.357	-0.427	0.252	0.679	0.549	1.381	2.670	-1.420	0.236	-0.424	-0.352	-1.217	-1.746
Dda3937	DDA3937_RS05970	DDA3937_RS05970		ABC transporter permease	1.435	2.491	1.372	0.570	1.053	-1.476	0.314	0.718	0.654	0.461	-0.436	1.057	0.996	-1.308	-0.671	-0.553	-0.708	0.063	0.724	-0.069	0.285	-0.524	-0.465	1.396	1.012	-0.683	0.057	0.262	0.883	1.223	0.178	1.968	0.239	-1.885	0.016	-0.340	0.875	-0.490	0.488	-0.548	-1.305	1.345	1.552	-0.680	0.899	-0.456	-1.842	0.301	-3.015	1.169	1.081	1.714	0.792	1.603	1.526	-0.027	0.847	0.850
Dda3937	DDA3937_RS05975	DDA3937_RS05975		spermidine N1-acetyltransferase	0.558	-0.011	0.928	2.070	-1.348	1.054	0.715	0.376	0.272	3.152	0.995	0.551	-0.010	0.651	0.861	0.244	1.097	0.460	0.056	-0.181	-0.671	-0.617	-0.460	0.075	-0.218	0.051	-0.506	-0.036	0.108	1.889	1.028	-0.290	0.508	1.298	2.831	0.833	1.354	-0.267	0.787	1.594	0.407	-0.814	1.343	1.584	0.351	0.962	-1.251	-0.332	1.746	0.957	0.401	-0.363	0.294	0.111	-0.840	0.373	0.322	-0.581
Dda3937	DDA3937_RS05980	DDA3937_RS05980		TonB-dependent receptor	0.571	1.687	0.417	1.062	0.798	0.826	1.215	0.545	0.440	0.560	-0.175	0.487	0.231	0.520	1.449	0.657	0.666	0.619	0.794	0.970	0.294	0.703	0.860	-0.816	-0.266	-1.067	-1.354	-0.413	-0.377	1.593	0.903	0.544	0.705	0.231	0.422	1.145	1.184	-0.040	0.880	2.663	0.953	0.942	0.567	0.523	1.087	0.572	1.729	1.527	1.208	0.770	0.818	0.796	-0.154	-0.082	-2.946	-0.385	-0.579	-0.671
Dda3937	DDA3937_RS05985	DDA3937_RS05985		ABC transporter substrate-binding protein	0.691	0.090	1.187	1.571	-0.431	-0.374	0.262	1.398	1.207	0.098	-0.561	-0.501	-1.480	-0.957	-0.784	0.566	-1.454	-0.091	-0.959	-0.914	0.173	-0.132	-0.580	0.303	0.102	0.430	-0.580	-0.731	0.837	0.818	-1.699	-0.329	-0.246	0.737	1.806	-0.756	-0.802	-0.063	0.140	1.059	1.104	0.459	-0.081	0.384	-0.114	0.002	-1.110	-0.951	0.356	0.581	-0.226	1.279	2.177	0.744	0.063	0.154	-0.162	0.230
Dda3937	DDA3937_RS05990	DDA3937_RS05990		amino acid ABC transporter permease	0.355	-0.722	-0.507	0.476	-0.055	-1.114	-0.457	-0.373	-0.939	0.458	1.026	0.037	-0.156	-0.081	1.330	-0.488	-0.145	0.811	0.998	-0.466	-0.326	-0.779	0.563	-0.035	-1.949	-1.394	-0.561	-0.983	-0.308	0.671	-0.025	0.350	1.985	0.980	0.462	-0.921	-0.096	1.573	0.112	-0.568	0.748	0.095	0.836	-0.829	0.924	1.964	1.838	0.132	-0.478	0.165	-0.184	0.817	0.467	0.575	-1.313	-0.011	-0.673	-0.216
Dda3937	DDA3937_RS05995	DDA3937_RS05995		transporter substrate-binding domain-containing protein	0.552	0.695	0.318	0.228	0.263	-0.037	0.487	0.507	0.347	-2.332	1.169	0.146	1.405	1.291	0.177	0.780	0.732	-1.908	-0.370	-0.085	1.638	0.245	-1.237	-0.863	0.525	0.948	-0.766	-1.110	0.514	-0.636	-1.172	0.040	0.222	1.740	-0.523	-0.051	-0.889	0.188	-0.105	2.299	0.243	1.267	-1.935	-1.859	-3.145	0.733	0.214	-0.004	-1.211	-0.999	1.313	0.225	-0.739	-0.075	-0.929	-1.102	-0.045	-2.197
Dda3937	DDA3937_RS06000	DDA3937_RS06000		galactose/methyl galactoside ABC transporter permease MglC	0.565	3.208	0.669	0.892	-0.183	-0.338	1.577	1.137	0.599	0.716	0.056	0.544	-0.324	-0.516	-0.312	-0.732	1.614	2.099	1.947	-0.732	0.345	0.124	0.464	0.343	0.096	-0.716	-0.128	1.218	1.251	-1.468	-0.471	-0.048	-0.289	0.057	-1.133	0.218	-1.044	0.222	0.313	-0.626	-0.644	0.227	-0.059	0.515	-0.225	1.171	1.913	-0.346	-0.009	0.352	-0.029	0.048	0.365	-0.232	0.429	0.084	0.435	0.802
Dda3937	DDA3937_RS06005	DDA3937_RS06005		galactose/methyl galactoside ABC transporter ATP-binding protein MglA	-0.132	0.598	0.988	0.296	-0.817	-0.482	-0.633	-0.463	-0.086	-0.711	-0.629	-0.686	-0.844	-0.371	0.578	0.728	0.781	1.139	0.680	-0.003	0.691	0.248	1.343	-0.411	0.193	0.896	-0.391	-0.060	1.626	-0.972	-0.224	-1.235	-0.209	-1.043	0.766	-1.504	-1.003	0.425	0.296	-1.107	0.266	2.134	1.696	0.342	0.615	-0.476	-0.617	-0.283	2.056	0.546	1.418	-0.214	-0.608	-0.769	0.889	0.058	-0.853	-1.538
Dda3937	DDA3937_RS06010	DDA3937_RS06010		galactose/glucose ABC transporter substrate-binding protein MglB	0.355	0.381	-1.863	-0.942	0.337	-0.548	-0.882	-0.578	-1.344	-0.647	0.088	-0.626	-0.498	-0.564	-0.606	-0.806	2.770	1.514	1.825	0.181	0.112	-0.165	0.919	-0.463	-1.526	0.568	-0.000	0.458	0.991	0.434	0.571	-0.157	-0.622	-0.682	0.365	-0.019	-0.006	-0.243	0.493	1.001	2.031	0.719	0.948	1.200	0.580	-0.117	-0.727	1.043	1.228	-1.001	0.504	-1.076	-0.866	0.486	0.763	-0.678	0.835	-1.576
Dda3937	DDA3937_RS06015	DDA3937_RS06015		HTH-type transcriptional regulator GalS	-0.298	-1.498	-1.984	-0.701	0.583	2.032	0.854	1.036	0.268	0.127	-0.816	-0.205	1.799	0.255	-0.862	-0.059	-5.677	-3.548	-4.620	0.034	2.096	2.173	0.646	3.576	1.316	2.376	-0.743	0.462	-0.113	-0.826	-0.938	-0.018	1.162	1.100	2.236	1.630	0.373	1.288	4.119	1.183	1.315	1.132	2.521	-0.746	-0.213	0.974	3.589	3.533	0.071	1.841	0.280	1.293	1.142	-0.136	-1.183	0.653	0.046	-1.150
Dda3937	DDA3937_RS06020	DDA3937_RS06020		phosphoribosylglycinamide formyltransferase	3.860	0.476	-0.794	2.439	-0.926	2.194	-3.552	-1.032	-3.843	-0.472	-5.142	-4.635	-5.509	-4.215	-5.868	-2.793	-2.626	-2.888	-2.280	-0.272	-1.202	-0.579	-0.323	0.107	-0.021	-0.724	-4.665	-2.408	-5.429	-0.312	-0.526	0.949	0.078	-2.876	-1.059	-3.347	-1.005	-1.600	-1.671	-3.841	-2.489	-3.141	-1.271	-1.804	-0.795	0.049	-2.709	-1.087	-0.450	-2.447	0.996	1.448	-0.866	0.043	-0.016	0.358	-1.102	-0.180
Dda3937	DDA3937_RS06025	DDA3937_RS06025		phosphoribosylformylglycinamidine cyclo-ligase	1.391	-6.105	-9.948	-5.351	-7.698	-2.484	-7.804	-8.943	-10.282	-8.844	-8.615	-6.566	-9.012	-9.010	-5.789	-8.306	-5.979	-9.654	-9.248	-0.807	0.811	-0.605	1.519	0.725	1.688	0.130	-8.268	-8.664	-9.110	-4.311	-3.691	-5.954	-1.457	-10.481	-7.881	-3.739	-7.303	-6.971	-9.393	-3.404	-6.766	-8.868	-6.771	-7.768	-8.654	-7.460	-4.796	-8.963	-7.984	-8.350	-0.525	1.973	-4.294	-4.567	-5.569	-7.482	-5.200	-5.373
Dda3937	DDA3937_RS06030	DDA3937_RS06030		uracil phosphoribosyltransferase	0.569	0.593	-1.164	1.055	1.922	-4.810	-1.841	0.319	-0.300	-0.258	1.331	0.330	0.573	-0.464	1.400	0.548	1.627	0.221	0.372	1.302	0.374	1.671	2.131	3.835	4.108	3.805	1.206	2.292	1.279	1.142	0.853	0.139	-1.257	-1.198	1.259	-1.433	-1.027	-0.316	-0.740	-0.203	-0.404	-0.293	0.209	-1.281	-0.064	-0.604	-0.481	-0.403	-0.715	-1.434	-0.370	-0.857	2.953	2.045	3.473	0.857	1.001	-2.136
