orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_0108	Psyr_0108		Major facilitator superfamily	0.207	0.020	0.097	0.034	-0.035	0.166	-0.062	0.036	-0.138	0.269	-0.007	0.025	0.069	-0.135	-0.115	0.004	-0.265	0.030	-0.250	-0.127	-0.152	-0.012	0.119
SyringaeB728a_mexBdelta	Psyr_0109	Psyr_0109		hypothetical protein	-0.246	-0.021	-0.045	0.119	-0.047	-0.186	-0.300	0.036	-0.175	-0.072	-0.299	-0.313	-0.560	-0.305	-0.093	-0.013	-0.277	-0.206	-0.089	-0.056	0.004	-0.039	-0.191
SyringaeB728a_mexBdelta	Psyr_0110	Psyr_0110		hypothetical protein	-0.136	0.079	0.071	-0.152	0.065	0.087	0.028	0.015	0.037	0.090	-0.124	-0.049	-0.071	-0.402	-0.154	-0.192	-0.169	-0.181	-0.050	-0.156	-0.160	-0.179	-0.264
SyringaeB728a_mexBdelta	Psyr_0111	Psyr_0111		hypothetical protein	-0.153	0.005	-0.009	-0.115	-0.243	-0.080	-0.150	-0.423	-0.085	-0.008	-0.161	-0.190	-0.910	-0.845	-0.129	-0.182	-0.220	-0.207	-0.007	-0.241	-0.185	-0.269	-0.210
SyringaeB728a_mexBdelta	Psyr_0112	Psyr_0112		hypothetical protein	-0.065	0.005	0.026	0.030	-0.008	-0.644	0.285	-0.012	-0.055	0.284	0.066	0.175	-0.340	-0.687	-0.059	0.061	-0.018	-0.023	-0.238	-0.296	-0.203	-0.259	-0.017
SyringaeB728a_mexBdelta	Psyr_0113	Psyr_0113		conserved hypothetical protein	-0.127	-0.170	-0.127	-0.372	-0.200	-0.192	-0.325	-0.634	-0.171	-0.208	-0.346	-0.344	-0.173	0.022	0.032	0.042	-0.257	-0.266	0.022	-0.134	-0.273	-0.207	-0.311
SyringaeB728a_mexBdelta	Psyr_0114	Psyr_0114		hypothetical protein	0.032	-0.036	0.240	-0.329	-0.042	0.638	0.032	-0.158	-0.169	-0.009	-0.006	-0.090	-0.157	-0.083	0.147	-0.166	0.029	0.119	0.019	0.006	0.032	0.100	-0.151
SyringaeB728a_mexBdelta	Psyr_0115	Psyr_0115		membrane protein, putative	-0.069	-0.033	-0.090	-0.122	-0.179	0.011	-0.214	-0.043	-0.159	-0.021	-0.234	-0.166	-0.305	0.243	-0.008	0.029	-0.086	-0.116	-0.070	-0.096	0.045	0.032	-0.141
SyringaeB728a_mexBdelta	Psyr_0116	Psyr_0116		Lysine exporter protein (LYSE/YGGA)	0.033	-0.010	0.067	0.009	-0.007	-0.083	-0.067	-0.061	-0.041	0.097	-0.039	-0.113	-0.064	-0.044	-0.066	0.047	0.099	-0.047	-0.047	0.043	-0.037	-0.037	-0.070
SyringaeB728a_mexBdelta	Psyr_0117	Psyr_0117		Aminotransferase, class I and II	-0.012	0.080	-0.161	-0.053	0.008	-0.250	0.032	-0.153	0.082	0.097	-0.022	-0.041	-0.040	-0.290	-0.030	0.001	-0.058	0.024	0.062	-0.034	-0.035	-0.016	-0.070
SyringaeB728a_mexBdelta	Psyr_0118	Psyr_0118		hypothetical protein	-0.171	-0.124	-0.096	-0.142	-0.088	-0.253	-0.082	-0.108	-0.027	-0.001	-0.115	-0.162	-0.017	-0.317	-0.055	-0.097	-0.126	-0.154	-0.096	-0.057	-0.170	-0.022	-0.109
SyringaeB728a_mexBdelta	Psyr_0119	Psyr_0119		CDS	-0.593	-0.303	-0.301	-0.163	-0.209	-0.120	-0.466	-0.252	0.073	-0.273	-0.259	-0.512	0.045	-0.258	-0.317	-0.157	0.157	-0.038	-0.062	-0.320	-0.148	-0.177	-0.286
SyringaeB728a_mexBdelta	Psyr_0120	Psyr_0120		Short-chain dehydrogenase/reductase SDR	0.096	0.166	0.142	-0.069	0.049	0.188	-0.014	0.011	0.016	0.218	0.056	0.004	0.172	0.165	-0.019	-0.033	-0.112	0.057	0.079	-0.070	0.021	-0.068	-0.084
SyringaeB728a_mexBdelta	Psyr_0121	Psyr_0121		transcriptional regulator, TetR family	-0.164	-0.131	-0.369	-0.100	-0.117	-0.377	0.003	-0.206	-0.052	-0.151	-0.365	-0.136	-0.094	-0.223	0.059	0.112	0.161	0.078	0.014	-0.015	-0.096	0.057	0.094
SyringaeB728a_mexBdelta	Psyr_0122	Psyr_0122		NAD(P)H dehydrogenase (quinone)	-0.006	-0.041	-0.005	-0.045	0.033	-0.066	0.018	0.047	0.031	0.084	0.027	0.050	-0.022	-0.229	0.038	-0.071	-0.016	-0.138	-0.090	-0.079	-0.114	-0.090	-0.049
SyringaeB728a_mexBdelta	Psyr_0123	Psyr_0123		Short-chain dehydrogenase/reductase SDR	-0.129	-0.043	-0.144	-0.203	-0.070	-0.067	-0.066	-0.244	-0.079	-0.065	-0.197	-0.150	-0.061	-0.267	-0.101	-0.117	-0.090	-0.034	0.031	-0.104	-0.128	-0.179	-0.134
SyringaeB728a_mexBdelta	Psyr_0124	Psyr_0124		Hemolysin-type calcium-binding region	-0.002	0.053	0.054	0.007	-0.040	0.151	-0.099	0.001	-0.076	0.002	-0.022	-0.024	0.109	0.090	-0.039	-0.058	-0.097	-0.055	-0.024	-0.037	-0.089	-0.052	-0.036
SyringaeB728a_mexBdelta	Psyr_0125	Psyr_0125		conserved hypothetical protein	0.369	0.066	0.419	0.167	0.526	0.921	0.561	0.288	0.051	-0.082	0.127	-0.145	0.382	0.933	0.363	0.019	0.291	0.800	0.110	0.233	-0.059	0.401	0.220
SyringaeB728a_mexBdelta	Psyr_0126	Psyr_0126		Protein of unknown function DUF805	-0.147	-0.095	0.092	-0.307	0.081	0.219	-0.031	0.087	0.123	-0.033	-0.211	-0.217	0.020	0.440	-0.388	-0.176	0.151	-0.183	0.017	0.278	-0.067	-0.145	-0.097
SyringaeB728a_mexBdelta	Psyr_0127	Psyr_0127		Glutathione-dependent formaldehyde-activating, GFA	0.014	0.002	0.281	-0.048	0.067	-0.034	0.073	0.024	0.129	-0.047	0.027	-0.112	0.081	0.004	0.069	0.049	-0.013	0.101	-0.005	0.021	-0.007	-0.025	0.042
SyringaeB728a_mexBdelta	Psyr_0128	Psyr_0128		H-NS family protein MvaT	0.164	-0.008	-0.076	0.300	-0.063	0.431	-0.004	-0.008	0.240	-0.125	-0.015	0.194	0.312	0.084	-0.108	0.005	-0.087	0.048	-0.085	-0.122	-0.107	0.072	0.049
SyringaeB728a_mexBdelta	Psyr_0129	Psyr_0129		conserved hypothetical protein	-0.015	-0.071	0.215	-0.049	0.170	0.257	-0.045	-0.153	-0.091	0.143	-0.109	0.003	-0.088	-0.086	0.103	-0.263	-0.128	0.054	0.086	-0.170	-0.047	-0.183	0.179
SyringaeB728a_mexBdelta	Psyr_0130	Psyr_0130		hypothetical protein	-0.092	-0.058	-0.234	0.005	-0.125	-0.202	-0.054	-0.122	-0.045	0.015	-0.130	-0.125	-0.098	-0.199	0.075	0.029	0.006	0.082	0.062	-0.075	0.033	0.041	0.001
SyringaeB728a_mexBdelta	Psyr_0131	Psyr_0131		HAD-superfamily hydrolase, subfamily IA, variant 3:HAD-superfamily hydrolase, subfamily IA, variant 1	0.101	0.306	-0.172	-0.246	-0.132	-0.739	-0.404	-0.031	0.182	-0.240	0.118	-0.424	0.029	-0.334	-0.367	-0.157	-0.184	-0.261	0.137	0.232	-0.336	-0.123	0.103
SyringaeB728a_mexBdelta	Psyr_0132	Psyr_0132		conserved hypothetical protein	0.404	0.462	0.155	0.182	0.389	-0.031	0.203	-0.185	-0.004	0.041	0.172	0.168	-0.356	-0.234	-0.075	-0.041	-0.089	-0.042	-0.350	-0.082	0.178	0.046	-0.436
SyringaeB728a_mexBdelta	Psyr_0133	Psyr_0133		transcriptional regulator, AsnC family	-0.043	-0.168	-0.183	0.252	0.172	0.078	0.178	-0.421	0.140	-0.101	0.172	-0.011	-0.242	-0.345	-0.061	-0.240	-0.207	-0.364	-0.208	-0.350	-0.263	-0.101	-0.084
SyringaeB728a_mexBdelta	Psyr_0134	Psyr_0134		Aminotransferase, class V	0.055	-0.042	0.209	0.150	0.094	0.014	-0.373	-0.215	0.106	-0.054	0.219	0.095	0.170	0.154	0.124	0.149	-0.011	0.311	-0.252	0.070	0.124	-0.018	0.177
SyringaeB728a_mexBdelta	Psyr_0135	Psyr_0135		outer membrane transport energization protein TonB	-0.247	-0.240	-0.063	-0.442	-0.069	-0.431	-0.140	-0.671	0.006	-0.247	-0.160	-0.313	0.205	-0.112	-0.133	-0.242	-0.439	-0.180	-0.199	-0.120	-0.060	-0.229	-0.081
SyringaeB728a_mexBdelta	Psyr_0136	Psyr_0136		outer membrane transport energization protein ExbB	-0.303	-0.611	-0.169	-0.016	0.025	-0.409	-0.517	-1.016	-0.332	-0.166	-0.301	-0.105	-0.065	-0.161	0.219	0.069	0.000	0.100	0.013	-0.039	0.037	0.001	-0.019
SyringaeB728a_mexBdelta	Psyr_0137	Psyr_0137		outer membrane transport energization protein ExbD	0.207	0.189	-0.290	0.394	0.070	0.395	0.070	0.252	0.253	0.216	-0.345	0.326	0.248	-0.604	0.281	-0.112	-0.201	0.142	0.032	0.511	0.121	0.522	0.917
SyringaeB728a_mexBdelta	Psyr_0138	Psyr_0138		TonB-dependent receptor:TonB-dependent receptor	0.002	0.081	0.022	-0.018	0.096	-0.016	-0.011	0.007	0.086	0.022	0.032	-0.118	0.225	0.119	-0.055	-0.013	-0.071	-0.049	-0.037	-0.037	-0.113	-0.080	-0.093
SyringaeB728a_mexBdelta	Psyr_0139	Psyr_0139		extracellular solute-binding protein, family 5	0.101	0.019	-0.106	-0.062	0.039	0.094	-0.047	-0.084	-0.122	0.009	-0.070	-0.104	0.251	0.120	0.117	0.146	0.050	0.038	0.193	0.129	0.125	0.174	0.145
SyringaeB728a_mexBdelta	Psyr_0140	Psyr_0140		Binding-protein-dependent transport systems inner membrane component	0.045	-0.012	-0.125	0.142	-0.174	0.106	0.200	0.167	-0.008	0.045	0.129	0.086	0.155	-0.024	-0.258	-0.066	-0.041	-0.024	-0.172	-0.001	-0.105	-0.254	-0.103
SyringaeB728a_mexBdelta	Psyr_0141	Psyr_0141		Binding-protein-dependent transport systems inner membrane component	-0.003	0.066	-0.058	0.036	0.095	0.020	-0.011	-0.091	-0.023	0.078	0.182	0.034	0.090	-0.088	-0.024	-0.009	-0.093	-0.107	-0.136	-0.069	-0.209	0.008	-0.112
SyringaeB728a_mexBdelta	Psyr_0142	Psyr_0142		ABC transporter	-0.175	0.018	0.153	0.277	-0.073	0.177	-0.313	0.112	0.119	0.007	0.023	0.254	0.117	0.541	-0.039	-0.146	-0.090	0.033	-0.372	-0.359	-0.414	-0.328	-0.264
SyringaeB728a_mexBdelta	Psyr_0143	Psyr_0143		chemotaxis sensory transducer	0.181	0.105	0.076	-0.026	0.074	0.115	-0.117	0.031	0.090	0.040	0.049	0.047	0.031	0.046	0.182	0.205	0.187	0.229	0.152	0.033	0.142	0.144	-0.005
SyringaeB728a_mexBdelta	Psyr_0144	Psyr_0144		transcriptional regulator, AsnC family	-0.004	-0.152	-0.091	0.025	-0.129	-0.324	0.086	-0.410	-0.028	-0.002	-0.122	-0.129	0.192	-0.321	-0.091	-0.201	-0.053	-0.096	0.126	-0.234	-0.095	-0.067	0.013
SyringaeB728a_mexBdelta	Psyr_0145	Psyr_0145		conserved hypothetical protein	0.173	-0.200	-0.176	-0.091	-0.002	-0.530	-0.212	0.176	-0.118	-0.167	-0.227	0.012	-0.220	0.010	-0.153	-0.154	-0.326	-0.143	-0.157	0.024	0.027	-0.393	0.076
SyringaeB728a_mexBdelta	Psyr_0146	Psyr_0146		4-aminobutyrate aminotransferase apoenzyme	-0.047	0.097	-0.038	-0.158	-0.220	0.109	-0.012	-0.162	-0.057	-0.142	-0.031	-0.034	-0.131	0.184	0.081	0.246	0.123	0.175	0.118	0.003	0.146	0.108	0.120
SyringaeB728a_mexBdelta	Psyr_0147	Psyr_0147		D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein	-0.116	0.209	0.027	0.076	-0.052	0.400	0.186	-0.337	-0.059	-0.110	-0.058	-0.153	-0.468	-0.175	-0.219	-0.154	0.047	0.140	-0.429	0.083	-0.049	-0.226	-0.404
SyringaeB728a_mexBdelta	Psyr_0148	Psyr_0148		hypothetical protein	0.316	-0.151	0.352	0.363	0.441	-0.768	0.319	0.059	0.071	0.135	-0.059	0.173	0.156	0.311	-0.282	-0.078	-0.499	-0.002	-0.230	-0.449	0.067	-0.123	-0.249
SyringaeB728a_mexBdelta	Psyr_0149	Psyr_0149		succinate semialdehyde dehydrogenase	0.053	0.207	0.074	-0.223	0.155	-0.406	-0.140	-0.049	0.197	-0.026	-0.246	0.080	-0.353	-0.558	0.238	0.116	0.246	-0.012	-0.076	-0.061	0.040	0.282	0.218
SyringaeB728a_mexBdelta	Psyr_0150	Psyr_0150		Acetylornithine deacetylase (ArgE)	0.167	0.063	0.225	0.378	0.017	0.300	0.249	-0.093	0.277	0.085	0.164	0.178	-0.474	0.141	-0.133	0.063	-0.046	0.168	-0.077	-0.165	-0.132	-0.076	-0.092
SyringaeB728a_mexBdelta	Psyr_0151	Psyr_0151		FAD dependent oxidoreductase	0.020	-0.099	-0.149	-0.014	-0.128	0.061	-0.149	-0.057	-0.060	-0.155	-0.105	0.004	-0.097	0.135	0.040	0.072	0.122	-0.187	0.191	-0.010	-0.004	0.153	-0.030
SyringaeB728a_mexBdelta	Psyr_0152	Psyr_0152		FAD-dependent pyridine nucleotide-disulfide oxidoreductase:BFD-like [2Fe-2S]-binding region	-0.070	0.042	0.063	0.143	-0.074	0.131	0.079	0.116	-0.176	-0.050	0.053	-0.103	-0.061	0.329	-0.122	0.157	-0.107	-0.130	-0.029	-0.277	-0.066	-0.178	-0.124
SyringaeB728a_mexBdelta	Psyr_0153	Psyr_0153		conserved hypothetical protein	-0.197	0.601	-0.114	-0.071	0.104	0.831	0.171	0.225	0.311	-0.167	0.080	0.292	-0.284	-0.252	0.451	-0.199	0.623	0.348	0.326	0.192	0.083	0.499	0.579
SyringaeB728a_mexBdelta	Psyr_0154	Psyr_0154		Oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal	0.029	-0.088	0.009	-0.021	0.062	0.126	0.023	-0.056	-0.151	0.006	-0.048	0.037	-0.082	0.165	0.221	0.068	-0.070	0.042	0.068	-0.009	0.105	0.094	0.180
SyringaeB728a_mexBdelta	Psyr_0155	Psyr_0155		Binding-protein-dependent transport systems inner membrane component	0.162	0.202	0.103	0.104	0.019	0.017	0.195	0.114	0.139	0.240	-0.031	0.093	0.225	0.076	0.029	0.084	0.072	0.152	-0.017	-0.122	-0.167	0.055	0.013
SyringaeB728a_mexBdelta	Psyr_0156	Psyr_0156		Binding-protein-dependent transport systems inner membrane component	0.226	0.185	0.257	-0.166	-0.008	0.275	-0.055	0.182	-0.480	0.059	0.399	-0.023	0.136	0.014	-0.035	0.096	-0.104	0.069	0.225	-0.202	-0.206	0.042	0.320
SyringaeB728a_mexBdelta	Psyr_0157	Psyr_0157		Twin-arginine translocation pathway signal	0.177	0.073	0.165	0.099	0.100	0.175	0.056	0.059	0.208	0.270	0.230	0.215	-0.060	-0.036	0.034	0.084	0.117	0.198	0.062	0.009	-0.042	0.122	0.117
SyringaeB728a_mexBdelta	Psyr_0158	Psyr_0158		FAD dependent oxidoreductase	0.102	0.122	-0.131	-0.072	0.024	0.064	0.051	0.006	-0.176	0.050	-0.111	0.039	-0.031	0.016	-0.182	-0.187	-0.018	-0.104	-0.129	-0.192	-0.150	-0.106	-0.201
SyringaeB728a_mexBdelta	Psyr_0159	Psyr_0159		HAD-superfamily hydrolase, subfamily IA, variant 2	-0.221	-0.181	-0.224	-0.080	-0.280	-0.600	-0.274	-0.085	-0.139	0.006	-0.122	0.056	-0.070	-0.197	-0.118	-0.079	-0.300	-0.113	-0.123	-0.270	-0.362	-0.066	-0.177
SyringaeB728a_mexBdelta	Psyr_0160	Psyr_0160		GCN5-related N-acetyltransferase	0.031	-0.041	0.135	0.033	0.203	0.357	0.287	0.131	0.222	-0.142	0.047	0.082	0.434	0.747	-0.218	-0.070	-0.127	-0.146	-0.047	-0.266	-0.249	-0.113	-0.052
SyringaeB728a_mexBdelta	Psyr_0161	Psyr_0161		Protein of unknown function DUF861	0.060	-0.119	0.126	0.097	-0.041	0.511	0.241	0.258	0.091	0.044	-0.097	0.049	0.422	0.642	-0.045	-0.014	-0.113	0.058	0.180	0.219	0.199	-0.069	0.015
SyringaeB728a_mexBdelta	Psyr_0162	Psyr_0162		hypothetical protein	-0.062	0.029	-0.001	-0.072	-0.015	0.324	-0.004	-0.147	-0.185	-0.021	0.132	0.033	0.336	0.043	0.059	0.051	0.076	-0.064	0.183	0.070	0.087	-0.012	0.062
SyringaeB728a_mexBdelta	Psyr_0163	Psyr_0163		conserved hypothetical protein	-0.013	0.090	-0.163	-0.163	-0.233	-0.082	-0.143	-0.059	-0.016	-0.122	-0.122	-0.131	-0.054	-0.052	-0.024	-0.269	-0.112	-0.059	-0.024	-0.009	-0.044	-0.103	0.062
SyringaeB728a_mexBdelta	Psyr_0164	Psyr_0164		conserved hypothetical protein	0.043	-0.056	-0.231	-0.207	-0.054	-0.004	-0.201	-0.168	-0.100	-0.018	-0.051	-0.123	0.028	-0.127	-0.087	-0.084	-0.213	0.093	-0.035	-0.219	-0.057	-0.113	0.031
SyringaeB728a_mexBdelta	Psyr_0165	Psyr_0165		GCN5-related N-acetyltransferase	-0.261	0.002	0.056	-0.302	-0.014	-0.060	0.117	0.025	0.160	0.112	0.031	-0.111	-1.017	-0.715	-0.216	0.226	0.123	0.215	-0.047	-0.300	-0.081	-0.096	-0.077
SyringaeB728a_mexBdelta	Psyr_0166	Psyr_0166		hypothetical protein	-0.226	-0.251	-0.224	-0.342	-0.087	-0.399	-0.102	-0.545	-0.281	-0.441	-0.317	-0.310	0.234	0.306	0.145	0.133	-0.020	0.271	-0.045	0.029	0.069	0.143	0.102
SyringaeB728a_mexBdelta	Psyr_0167	Psyr_0167		hypothetical protein	-0.671	-0.829	-0.419	-0.428	-0.254	-1.454	-0.556	-0.547	-0.413	-0.112	-0.422	-0.898	-1.533	-1.258	0.446	0.543	-0.502	-0.252	0.142	0.037	-0.390	0.178	0.205
SyringaeB728a_mexBdelta	Psyr_0168	Psyr_0168		Phosphoenolpyruvate carboxykinase (ATP)	-0.107	-0.181	-0.592	-0.288	-0.182	1.339	-0.296	0.875	-0.313	-0.257	-0.195	0.047	0.215	0.538	-0.107	-0.250	-0.021	0.166	0.062	-0.229	-0.014	-0.181	-0.033
SyringaeB728a_mexBdelta	Psyr_0169	Psyr_0169		Hsp33 protein	0.188	-0.765	-0.417	-0.262	-0.043	1.195	-0.256	-0.666	0.106	-0.413	-0.232	-0.098	-0.543	-0.761	-0.343	-0.058	0.052	-0.412	-0.482	-0.240	-0.309	-0.527	-0.431
SyringaeB728a_mexBdelta	Psyr_0170	Psyr_0170		heat shock protein Hsp15	0.104	0.176	-0.622	0.293	-0.207	0.522	0.655	0.067	0.421	0.554	-0.249	-0.107	0.182	-0.441	-0.355	-0.420	0.258	-0.644	-0.232	-0.369	-0.155	-0.637	-0.179
SyringaeB728a_mexBdelta	Psyr_0171	Psyr_0171		EAL	0.040	0.338	-0.347	0.245	-0.020	0.702	-0.120	-0.046	0.224	-0.008	-0.042	0.371	0.891	0.953	0.183	-0.092	0.222	-0.460	-0.648	-0.344	-0.071	-0.524	-0.155
SyringaeB728a_mexBdelta	Psyr_0172	Psyr_0172		Protein of unknown function DUF785	-0.079	0.011	0.312	0.031	0.232	0.044	0.103	-0.098	-0.210	-0.055	0.002	-0.108	-0.150	-0.303	-0.006	-0.154	-0.171	-0.012	-0.110	-0.008	-0.161	-0.199	-0.132
SyringaeB728a_mexBdelta	Psyr_0173	Psyr_0173		SSU ribosomal protein S6P modification protein	0.337	0.294	0.488	0.286	0.776	0.421	0.336	0.077	0.151	0.068	0.227	0.346	0.218	0.048	0.313	0.144	-0.069	0.307	0.259	0.196	0.214	0.178	0.121
SyringaeB728a_mexBdelta	Psyr_0174	Psyr_0174		Sodium:dicarboxylate symporter	-0.100	-0.040	-0.069	-0.014	-0.174	0.394	-0.411	-0.264	-0.220	0.100	-0.193	-0.189	-0.552	-0.193	0.210	0.061	0.207	-0.065	0.006	-0.080	-0.115	-0.060	0.038
SyringaeB728a_mexBdelta	Psyr_0175	Psyr_0175		conserved hypothetical protein	-0.160	0.018	0.065	0.101	-0.338	0.599	0.064	-0.300	-0.082	-0.233	-0.163	-0.056	0.554	-0.317	0.249	0.093	0.025	0.055	0.034	0.139	-0.163	0.003	0.101
SyringaeB728a_mexBdelta	Psyr_0176	Psyr_0176		conserved hypothetical protein	0.266	0.832	0.232	1.047	0.973	1.711	0.676	0.910	0.239	0.751	0.789	0.614	-0.263	0.030	-0.399	0.126	0.486	-0.248	0.013	0.674	0.091	-0.043	-0.129
SyringaeB728a_mexBdelta	Psyr_0177	Psyr_0177		adenylate cyclase	-0.015	0.009	-0.017	-0.043	-0.059	-0.005	-0.182	-0.043	-0.132	0.026	-0.066	-0.003	0.017	-0.226	0.003	-0.012	0.105	-0.048	-0.023	0.021	-0.022	-0.048	-0.025
SyringaeB728a_mexBdelta	Psyr_0178	Psyr_0178		regulator of nucleoside diphosphate kinase	-0.373	-0.007	0.072	0.265	-0.104	-0.190	0.465	-0.054	-0.219	-0.061	0.111	-0.203	0.643	0.867	0.073	-0.012	0.122	-0.002	0.258	-0.082	0.126	0.396	-0.303
SyringaeB728a_mexBdelta	Psyr_0179	Psyr_0179		Protein of unknown function DUF1289	-0.317	-0.278	0.046	0.075	-0.309	-0.067	-0.405	-0.081	-0.276	0.092	-0.202	-0.127	-1.966	-0.507	0.983	0.735	-0.306	0.415	0.033	0.536	0.550	-0.393	-0.201
SyringaeB728a_mexBdelta	Psyr_0180	Psyr_0180		Frataxin-like protein	-0.262	-0.052	0.757	0.044	0.629	0.744	0.514	-0.187	0.409	-0.376	0.064	-0.262	0.562	0.226	0.101	0.141	0.132	-0.075	0.029	0.121	-0.154	0.054	0.296
SyringaeB728a_mexBdelta	Psyr_0184	Psyr_0184		Protein of unknown function DUF484	-0.531	-2.101	-1.192	-0.162	0.373	-0.799	0.438	-0.776	-0.546	-0.272	-0.064	-0.291	-0.497	-1.771	-0.198	-0.878	-0.243	-1.615	-0.492	-0.611	-1.187	-0.052	-1.750
SyringaeB728a_mexBdelta	Psyr_0185	Psyr_0185		tyrosine recombinase XerC subunit	-0.235	-0.390	-0.246	0.216	-0.190	0.099	0.276	-0.069	-1.523	-0.805	-0.225	-0.144	-0.700	-0.260	-0.310	-0.436	-0.197	-0.247	-0.488	-0.597	-0.540	-0.467	-0.685
SyringaeB728a_mexBdelta	Psyr_0186	Psyr_0186		HAD-superfamily hydrolase, subfamily IA, variant 3:HAD-superfamily hydrolase, subfamily IA, variant 1	-0.091	-0.007	-0.105	0.133	0.024	0.391	0.036	0.221	0.335	0.072	-0.087	0.177	0.272	0.127	0.089	-0.058	-0.204	0.009	0.188	-0.229	0.343	0.123	0.398
SyringaeB728a_mexBdelta	Psyr_0187	Psyr_0187		conserved hypothetical protein	-1.462	-1.398	-1.399	-0.951	0.237	-0.713	-1.059	-0.148	-1.041	-0.577	-1.914	-1.026	0.481	0.033	-1.303	-1.018	-0.683	-1.183	-0.498	-0.811	-0.934	-1.603	-1.001
SyringaeB728a_mexBdelta	Psyr_0188	Psyr_0188		Protein of unknown function UPF0047	-0.200	-0.253	-0.370	-0.180	-0.420	0.742	-0.423	0.153	-0.501	-0.262	-0.148	-0.311	0.453	0.295	-0.063	-0.296	0.064	-0.220	-0.382	-0.204	-0.218	-0.283	-0.224
SyringaeB728a_mexBdelta	Psyr_0189	Psyr_0189		ammonium transporter	-0.129	-0.039	-0.161	-0.116	0.048	-0.272	-0.024	0.003	-0.044	-0.077	-0.062	0.018	-0.084	0.103	-0.060	-0.005	-0.093	-0.006	0.004	-0.112	-0.140	0.125	-0.092
SyringaeB728a_mexBdelta	Psyr_0192	Psyr_0192		conserved hypothetical protein	0.213	0.242	0.318	0.107	0.370	0.423	0.119	0.024	0.181	0.019	0.237	0.166	0.426	0.700	0.026	-0.178	0.019	0.210	0.032	-0.034	-0.172	0.120	0.124
SyringaeB728a_mexBdelta	Psyr_0193	Psyr_0193		transcriptional regulator, AraC family	-0.117	-0.029	-0.228	-0.041	-0.247	-0.146	-0.112	-0.013	-0.056	0.011	-0.129	-0.016	0.157	0.238	-0.015	-0.023	-0.203	-0.087	0.004	-0.014	-0.129	-0.119	-0.100
SyringaeB728a_mexBdelta	Psyr_0194	Psyr_0194		Short-chain dehydrogenase/reductase SDR	-0.095	-0.258	-0.441	-0.461	-0.078	0.202	-0.431	-0.105	-0.234	-0.072	-0.144	0.076	0.352	0.840	0.317	0.061	0.158	-0.030	-0.164	0.086	-0.146	0.035	-0.503
SyringaeB728a_mexBdelta	Psyr_0195	Psyr_0195		conserved hypothetical protein	-0.396	-0.457	-0.316	-0.240	-0.396	-0.468	-0.179	-0.715	-0.269	-0.161	-0.444	-0.540	-0.189	-0.936	-0.192	-0.152	-0.291	-0.312	-0.072	-0.134	-0.092	-0.232	-0.365
SyringaeB728a_mexBdelta	Psyr_0196	Psyr_0196		conserved hypothetical protein	-0.069	-0.163	-0.234	-0.097	-0.032	-0.463	0.023	-0.239	-0.084	-0.058	-0.144	-0.232	-0.006	-0.342	0.002	-0.044	-0.054	0.067	-0.008	-0.048	-0.045	-0.005	-0.114
SyringaeB728a_mexBdelta	Psyr_0197	Psyr_0197		Mg chelatase-related protein	-0.023	-0.024	-0.307	-0.047	0.131	0.464	0.139	0.055	-0.309	-0.034	0.127	-0.013	-0.101	0.211	0.114	0.044	0.087	0.106	-0.290	-0.222	-0.194	0.089	0.153
SyringaeB728a_mexBdelta	Psyr_0198	Psyr_0198		Citrate transporter	-0.041	0.100	-0.280	-0.194	-0.118	0.208	-0.107	-0.231	-0.016	0.050	-0.117	-0.043	0.024	0.088	0.041	-0.001	-0.027	0.071	0.150	-0.008	-0.001	0.134	-0.080
SyringaeB728a_mexBdelta	Psyr_0199	Psyr_0199		Glutathione-dependent formaldehyde-activating, GFA	0.325	0.374	-0.411	-0.007	0.254	-0.516	-0.574	-0.346	0.299	-0.259	0.029	-0.407	-0.298	-0.887	-0.345	0.460	0.183	0.087	0.050	-0.475	-0.359	0.273	0.195
