orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS11910	RPSI07_RS11910		urocanate hydratase	-1.814	-0.061	0.111	0.342	-0.433	-0.370	0.147	1.549
RalstoniaPSI07	RPSI07_RS11915	RPSI07_RS11915		histidine ammonia-lyase	-0.452	-1.638	-0.566	-1.428	-0.484	1.713	-0.394	-0.185
RalstoniaPSI07	RPSI07_RS11920	RPSI07_RS11920		formimidoylglutamase	0.908	0.584	0.283	0.824	-0.133	-0.485	-1.273	-0.748
RalstoniaPSI07	RPSI07_RS11925	RPSI07_RS11925		imidazolonepropionase	0.635	0.529	-0.412	0.553	-0.217	-0.985	-0.722	-0.928
RalstoniaPSI07	RPSI07_RS11940	RPSI07_RS11940		hypothetical protein	-1.433	0.081	-0.026	0.099	0.170	1.063	-1.043	0.617
RalstoniaPSI07	RPSI07_RS11950	RPSI07_RS11950		thiol reductase thioredoxin	-0.247	0.285	-0.415	-0.372	-0.630	0.969	0.445	-0.353
RalstoniaPSI07	RPSI07_RS11955	RPSI07_RS11955		nucleoside diphosphate kinase regulator	-0.011	0.678	-0.386	0.305	0.913	0.886	-0.953	1.299
RalstoniaPSI07	RPSI07_RS11970	RPSI07_RS11970		aminodeoxychorismate synthase component I	0.700	-0.953	0.428	0.245	0.209	1.099	1.306	-0.293
RalstoniaPSI07	RPSI07_RS11975	RPSI07_RS11975		ABC transporter ATP-binding protein	-1.554	-1.475	0.804	-0.357	-0.587	0.212	0.491	-1.290
RalstoniaPSI07	RPSI07_RS11980	RPSI07_RS11980		ABC transporter permease	2.040	0.148	-0.615	0.307	0.873	0.508	2.142	0.644
RalstoniaPSI07	RPSI07_RS11990	RPSI07_RS11990		deoxynucleoside kinase	0.197	0.201	-0.691	-1.634	-0.602	2.610	-0.245	1.485
RalstoniaPSI07	RPSI07_RS12000	RPSI07_RS12000		polynucleotide adenylyltransferase PcnB	16.006	11.236	19.625	18.523	-1.798	8.958	0.759	15.099
RalstoniaPSI07	RPSI07_RS12015	RPSI07_RS12015		AI-2E family transporter	0.345	0.531	1.159	2.054	0.030	1.960	0.763	0.373
RalstoniaPSI07	RPSI07_RS12025	RPSI07_RS12025		hypothetical protein	1.879	0.352	-0.542	1.439	-1.093	0.629	0.958	0.964
RalstoniaPSI07	RPSI07_RS12030	RPSI07_RS12030		metal-binding protein	-1.069	-0.033	1.557	-2.212	0.050	-0.289	-0.299	0.271
RalstoniaPSI07	RPSI07_RS12035	RPSI07_RS12035		bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	0.561	-0.832	0.601	0.931	1.107	1.429	-0.705	-0.286
RalstoniaPSI07	RPSI07_RS12040	RPSI07_RS12040		DNA-3-methyladenine glycosylase 2 family protein	-0.618	-1.276	-1.007	-0.545	-0.578	0.024	0.452	-0.496
RalstoniaPSI07	RPSI07_RS12045	RPSI07_RS12045		DNA oxidative demethylase AlkB	-0.037	-0.277	-0.883	-0.220	-1.148	0.589	-0.078	-1.455
RalstoniaPSI07	RPSI07_RS12050	RPSI07_RS12050		prolyl 4-hydroxylase	1.767	0.950	-0.696	1.377	-0.081	-0.592	0.992	1.813
RalstoniaPSI07	RPSI07_RS12055	RPSI07_RS12055		cysteine methyltransferase	-1.963	-1.930	-2.071	-1.375	-0.946	-0.899	1.782	0.500
RalstoniaPSI07	RPSI07_RS12060	RPSI07_RS12060		N-acetyltransferase	0.475	-2.030	1.067	2.051	0.190	-0.377	1.064	-0.759
RalstoniaPSI07	RPSI07_RS12065	RPSI07_RS12065		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	0.821	-0.684	3.120	2.611	-3.046	-1.218	-3.214	0.468
RalstoniaPSI07	RPSI07_RS12070	RPSI07_RS12070		DNA mismatch repair endonuclease MutL	0.023	0.339	0.342	-0.622	1.968	-0.355	-1.036	-0.581
RalstoniaPSI07	RPSI07_RS12075	RPSI07_RS12075		MCE family protein	0.564	1.235	-0.454	1.133	0.396	0.093	0.826	-1.148
RalstoniaPSI07	RPSI07_RS12080	RPSI07_RS12080		DUF3313 domain-containing protein	0.246	0.942	0.951	0.389	0.518	-0.164	0.010	-0.616
RalstoniaPSI07	RPSI07_RS12085	RPSI07_RS12085		TetR/AcrR family transcriptional regulator	1.527	0.184	12.731	6.021	-1.562	-2.309	1.525	2.304
RalstoniaPSI07	RPSI07_RS12090	RPSI07_RS12090		membrane protein	-1.735	-1.581	-1.576	1.721	-5.062	-7.899	-2.188	-0.816
RalstoniaPSI07	RPSI07_RS12095	RPSI07_RS12095		transglutaminase	-0.022	-0.014	2.170	0.398	0.011	1.012	-1.439	-1.555
RalstoniaPSI07	RPSI07_RS12125	RPSI07_RS12125		DUF1255 domain-containing protein	0.055	-1.277	-1.132	0.531	0.069	-0.261	-0.045	0.109
RalstoniaPSI07	RPSI07_RS12130	RPSI07_RS12130		alpha/beta hydrolase	1.072	0.202	0.009	-0.552	-0.073	-0.365	0.387	-0.525
RalstoniaPSI07	RPSI07_RS12145	RPSI07_RS12145		nucleoside hydrolase	-2.053	-0.884	-2.766	-1.140	0.557	0.010	0.623	-0.339
RalstoniaPSI07	RPSI07_RS12155	RPSI07_RS12155		Cys-tRNA(Pro) deacylase	1.374	0.472	-0.580	-0.409	1.783	-0.541	0.230	-0.042
RalstoniaPSI07	RPSI07_RS12160	RPSI07_RS12160		site-specific tyrosine recombinase XerD	-1.705	-1.951	-1.653	-1.179	-0.203	-0.614	-2.281	0.194
RalstoniaPSI07	RPSI07_RS12165	RPSI07_RS12165		methylated-DNA--[protein]-cysteine S-methyltransferase	-1.142	0.040	-1.530	0.503	0.939	-0.999	-0.393	1.049
RalstoniaPSI07	RPSI07_RS12170	RPSI07_RS12170		membrane protein	-0.224	-0.717	-1.492	-1.626	0.773	1.019	-0.590	1.794
RalstoniaPSI07	RPSI07_RS12175	RPSI07_RS12175		tRNA epoxyqueuosine(34) reductase QueG	-1.960	-0.206	-0.140	-0.489	0.810	-2.767	-0.125	-1.026
RalstoniaPSI07	RPSI07_RS12185	RPSI07_RS12185		N-acetylmuramoyl-L-alanine amidase	-1.189	0.442	-0.814	1.031	-1.439	2.188	-0.383	-0.001
RalstoniaPSI07	RPSI07_RS12190	RPSI07_RS12190		bile acid:sodium symporter	-1.965	-2.262	-0.634	-1.210	-0.199	0.881	1.249	0.665
RalstoniaPSI07	RPSI07_RS12195	RPSI07_RS12195		LysR family transcriptional regulator	0.856	1.752	0.195	0.573	-0.675	0.262	0.175	0.437
RalstoniaPSI07	RPSI07_RS12200	RPSI07_RS12200		3-hydroxyacyl-CoA dehydrogenase	-0.798	-1.157	-0.794	-0.600	1.257	-0.466	-0.758	2.249
RalstoniaPSI07	RPSI07_RS12225	RPSI07_RS12225		biopolymer transporter ExbD	-0.121	1.804	-0.210	0.293	0.059	0.207	-0.961	0.425
RalstoniaPSI07	RPSI07_RS12230	RPSI07_RS12230		MotA/TolQ/ExbB proton channel family protein	-1.021	0.417	-0.533	0.929	0.515	-0.198	-0.404	-2.144
RalstoniaPSI07	RPSI07_RS12235	RPSI07_RS12235		exodeoxyribonuclease VII large subunit	0.370	0.537	0.049	0.416	0.753	-0.797	-0.482	0.120
RalstoniaPSI07	RPSI07_RS12245	RPSI07_RS12245		beta-ketoacyl-ACP reductase	0.718	0.303	1.128	1.367	0.825	0.003	-0.242	2.297
RalstoniaPSI07	RPSI07_RS12250	RPSI07_RS12250		site-2 protease family protein	0.264	2.118	-0.527	0.630	0.010	1.665	-0.139	0.929
RalstoniaPSI07	RPSI07_RS12255	RPSI07_RS12255		DUF2167 domain-containing protein	0.617	-1.809	-0.049	1.341	0.786	-0.201	0.278	-2.563
RalstoniaPSI07	RPSI07_RS12260	RPSI07_RS12260		hypothetical protein	0.115	-0.099	0.091	0.982	-1.256	-0.523	0.452	1.725
RalstoniaPSI07	RPSI07_RS12275	RPSI07_RS12275		MFS transporter	1.878	0.110	0.738	-0.099	0.450	0.369	0.112	1.281
RalstoniaPSI07	RPSI07_RS12280	RPSI07_RS12280		hypothetical protein	-2.039	-0.313	0.150	-0.780	1.303	-0.034	0.597	0.043
RalstoniaPSI07	RPSI07_RS12285	RPSI07_RS12285		GntP family permease	-1.501	-0.445	1.457	-0.925	-0.199	1.137	0.740	-0.355
RalstoniaPSI07	RPSI07_RS12290	RPSI07_RS12290		sulfite exporter TauE/SafE family protein	0.482	-0.318	-1.287	-0.018	0.771	-0.132	0.013	0.563
RalstoniaPSI07	RPSI07_RS12295	RPSI07_RS12295		ABC transporter permease	1.106	-0.630	1.081	0.916	-1.211	-1.589	-0.531	-0.674
RalstoniaPSI07	RPSI07_RS12300	RPSI07_RS12300		HD-GYP domain-containing protein	-2.835	-0.273	-2.097	0.974	1.345	1.167	0.893	-2.901
RalstoniaPSI07	RPSI07_RS12305	RPSI07_RS12305		hypothetical protein	0.022	-0.505	0.188	-0.900	1.156	0.612	0.195	0.156
RalstoniaPSI07	RPSI07_RS12310	RPSI07_RS12310		hypothetical protein	-1.114	0.038	0.009	-0.203	-0.659	0.746	-0.001	-1.140
RalstoniaPSI07	RPSI07_RS12315	RPSI07_RS12315		arogenate dehydratase	-0.482	0.398	-2.265	-0.047	0.833	0.167	-1.141	-0.666
RalstoniaPSI07	RPSI07_RS12320	RPSI07_RS12320		hypothetical protein	0.020	-0.017	-0.311	-0.688	0.401	-0.223	0.215	0.477
RalstoniaPSI07	RPSI07_RS12325	RPSI07_RS12325		signal peptidase	0.690	-0.868	0.743	0.498	0.006	-0.084	1.955	-0.750
RalstoniaPSI07	RPSI07_RS12330	RPSI07_RS12330		hypothetical protein	-1.277	-2.456	0.379	-2.357	0.433	0.417	-0.456	-0.613
RalstoniaPSI07	RPSI07_RS12335	RPSI07_RS12335		type II toxin-antitoxin system HipA family toxin	9.053	26.821	18.313	38.879	7.426	6.501	3.698	33.946
RalstoniaPSI07	RPSI07_RS12340	RPSI07_RS12340		EamA/RhaT family transporter	0.539	2.332	0.174	0.916	2.048	0.922	-1.116	0.021
RalstoniaPSI07	RPSI07_RS12345	RPSI07_RS12345		methylated-DNA--[protein]-cysteine S-methyltransferase	0.573	0.964	-1.255	1.583	-1.988	0.137	0.343	1.639
RalstoniaPSI07	RPSI07_RS12350	RPSI07_RS12350		DNA-3-methyladenine glycosylase 2 family protein	0.107	0.045	-0.481	0.164	0.957	-0.893	-0.254	0.928
RalstoniaPSI07	RPSI07_RS12355	RPSI07_RS12355		KR domain-containing protein	0.495	0.925	0.833	3.391	1.505	-0.794	-0.537	1.155
RalstoniaPSI07	RPSI07_RS12360	RPSI07_RS12360		flagellin biosynthesis protein FlgM	-0.070	1.269	-0.872	-0.251	-1.218	0.553	0.176	1.575
RalstoniaPSI07	RPSI07_RS12365	RPSI07_RS12365		hypothetical protein	2.602	0.166	1.121	2.149	-0.001	0.551	0.402	-0.503
RalstoniaPSI07	RPSI07_RS12370	RPSI07_RS12370		gamma-glutamyltransferase family protein	1.397	1.274	-0.559	-0.094	-0.257	-0.886	0.727	2.021
RalstoniaPSI07	RPSI07_RS12375	RPSI07_RS12375		DoxX family protein	0.200	-0.935	0.182	0.724	0.779	0.558	0.473	-0.772
RalstoniaPSI07	RPSI07_RS12380	RPSI07_RS12380		MFS transporter	0.819	-0.930	1.149	0.264	0.531	-0.834	-0.543	0.982
RalstoniaPSI07	RPSI07_RS12385	RPSI07_RS12385		LysR family transcriptional regulator	0.486	0.342	-0.054	1.848	-0.229	-0.404	-0.449	0.856
RalstoniaPSI07	RPSI07_RS12390	RPSI07_RS12390		LysR family transcriptional regulator	-1.112	0.393	-0.578	1.135	0.006	0.854	-1.778	-0.087
RalstoniaPSI07	RPSI07_RS12395	RPSI07_RS12395		hypothetical protein	-1.618	1.502	0.112	0.018	-0.406	0.113	0.908	-0.220
RalstoniaPSI07	RPSI07_RS12400	RPSI07_RS12400		MBL fold metallo-hydrolase	-1.556	-1.700	-0.042	0.473	0.024	-1.656	-0.539	-0.067
RalstoniaPSI07	RPSI07_RS12405	RPSI07_RS12405		DUF192 domain-containing protein	0.358	-1.892	-1.554	0.661	-1.790	-3.033	-0.482	0.207
RalstoniaPSI07	RPSI07_RS12410	RPSI07_RS12410		cytochrome B6	0.275	-1.016	-0.660	-0.513	0.661	-0.593	-1.077	0.191
RalstoniaPSI07	RPSI07_RS12415	RPSI07_RS12415		ser/threonine protein phosphatase	-0.672	-1.000	0.149	-1.615	0.664	-0.722	0.867	-0.266
RalstoniaPSI07	RPSI07_RS12430	RPSI07_RS12430		DUF4102 domain-containing protein	1.185	-0.221	0.158	0.261	1.281	0.587	1.375	-0.242
RalstoniaPSI07	RPSI07_RS12435	RPSI07_RS12435		hypothetical protein	-1.327	-1.689	0.615	0.160	-0.916	-1.065	0.425	-0.115
RalstoniaPSI07	RPSI07_RS12440	RPSI07_RS12440		hypothetical protein	0.571	-0.483	-0.693	-0.048	0.379	-0.200	-0.824	2.003
RalstoniaPSI07	RPSI07_RS12445	RPSI07_RS12445		hypothetical protein	0.462	-1.036	-0.091	-0.246	1.203	-0.284	0.725	-1.524
RalstoniaPSI07	RPSI07_RS12455	RPSI07_RS12455		hypothetical protein	-0.691	0.954	0.596	-0.135	-0.962	-0.528	1.918	0.678
RalstoniaPSI07	RPSI07_RS12460	RPSI07_RS12460		hypothetical protein	-0.517	0.106	-2.152	-0.255	0.575	0.265	-0.267	2.558
RalstoniaPSI07	RPSI07_RS12465	RPSI07_RS12465		hypothetical protein	0.128	-0.252	-0.407	0.937	-0.926	0.146	0.262	0.669
RalstoniaPSI07	RPSI07_RS12470	RPSI07_RS12470		hypothetical protein	-0.345	-0.935	0.440	-0.650	0.531	1.221	-0.156	-1.603
RalstoniaPSI07	RPSI07_RS12475	RPSI07_RS12475		hypothetical protein	0.112	-2.036	-0.231	0.753	-0.093	0.625	0.070	-0.090
RalstoniaPSI07	RPSI07_RS12480	RPSI07_RS12480		hypothetical protein	0.084	0.791	0.856	-0.131	0.088	-0.537	-0.022	0.128
RalstoniaPSI07	RPSI07_RS12485	RPSI07_RS12485		hypothetical protein	-0.006	-0.168	1.389	0.102	0.521	0.203	-0.528	-1.084
RalstoniaPSI07	RPSI07_RS12490	RPSI07_RS12490		phage tail assembly protein	-0.033	-0.653	0.804	0.619	0.776	0.108	0.306	-1.809
RalstoniaPSI07	RPSI07_RS12500	RPSI07_RS12500		hypothetical protein	-1.270	-0.228	0.135	-1.873	-0.245	0.220	0.613	-0.253
RalstoniaPSI07	RPSI07_RS12505	RPSI07_RS12505		hypothetical protein	-0.206	-0.993	-0.686	-1.633	0.206	-0.130	0.807	1.671
RalstoniaPSI07	RPSI07_RS12510	RPSI07_RS12510		hypothetical protein	0.035	-0.456	0.012	-0.077	0.247	-0.315	-0.322	-0.158
RalstoniaPSI07	RPSI07_RS12515	RPSI07_RS12515		hypothetical protein	0.108	-0.776	-0.475	-0.273	0.173	0.688	1.358	-0.318
RalstoniaPSI07	RPSI07_RS12520	RPSI07_RS12520		hypothetical protein	-0.171	0.027	-0.622	-0.710	-0.560	-0.786	-0.127	1.052
RalstoniaPSI07	RPSI07_RS12525	RPSI07_RS12525		hypothetical protein	-0.153	0.797	0.351	-0.382	1.279	0.304	-0.033	1.046
RalstoniaPSI07	RPSI07_RS12530	RPSI07_RS12530		DUF3761 domain-containing protein	0.517	0.809	0.086	-0.055	-0.915	1.098	0.018	0.028
RalstoniaPSI07	RPSI07_RS12535	RPSI07_RS12535		hypothetical protein	0.202	-1.729	-0.481	0.835	1.156	-0.742	0.409	-0.178
RalstoniaPSI07	RPSI07_RS12540	RPSI07_RS12540		hypothetical protein	0.291	1.451	1.333	-0.692	-0.152	-0.025	0.272	-0.208
RalstoniaPSI07	RPSI07_RS12545	RPSI07_RS12545		RHS repeat protein	0.164	-0.238	0.131	-0.393	-0.424	-0.876	-0.027	-1.077
RalstoniaPSI07	RPSI07_RS12555	RPSI07_RS12555		hypothetical protein	-0.281	1.190	-0.442	1.713	1.090	1.845	-0.793	1.458
RalstoniaPSI07	RPSI07_RS12560	RPSI07_RS12560		DUF4126 domain-containing protein	1.513	0.952	0.390	0.439	1.389	0.614	-1.374	-0.653
RalstoniaPSI07	RPSI07_RS12570	RPSI07_RS12570		ATP-dependent Clp protease adaptor ClpS	0.958	1.209	0.603	2.280	-2.694	-2.176	-1.483	2.808
RalstoniaPSI07	RPSI07_RS12575	RPSI07_RS12575		ATP-dependent Clp protease ATP-binding subunit ClpA	3.383	-2.049	-0.535	-0.894	-4.161	-5.319	-4.324	-2.466
RalstoniaPSI07	RPSI07_RS12585	RPSI07_RS12585		LLM class flavin-dependent oxidoreductase	-0.109	0.269	-0.711	-0.766	0.817	1.216	-1.375	2.190
RalstoniaPSI07	RPSI07_RS12595	RPSI07_RS12595		YdcF family protein	1.086	0.458	0.506	-0.325	-0.245	-0.526	1.115	0.071
RalstoniaPSI07	RPSI07_RS12615	RPSI07_RS12615		hybrid sensor histidine kinase/response regulator	5.166	5.153	1.853	-0.387	-1.534	2.602	-0.412	2.839
RalstoniaPSI07	RPSI07_RS12620	RPSI07_RS12620		DNA-binding response regulator	1.831	3.793	5.354	-0.144	0.010	2.297	-0.953	2.025
RalstoniaPSI07	RPSI07_RS12625	RPSI07_RS12625		phosphoribosylglycinamide formyltransferase	-0.447	-1.293	-0.336	-1.395	-0.203	-0.521	-0.295	-0.941
RalstoniaPSI07	RPSI07_RS12630	RPSI07_RS12630		SAM-dependent methyltransferase	-0.456	-0.259	0.173	-0.162	-1.878	-0.567	0.862	0.104
RalstoniaPSI07	RPSI07_RS12635	RPSI07_RS12635		phospholipase D family protein	1.373	-1.643	-1.651	-1.242	-0.079	0.724	-0.339	-0.534
RalstoniaPSI07	RPSI07_RS12640	RPSI07_RS12640		mechanosensitive ion channel family protein	-0.837	-0.438	1.034	-0.324	0.877	-0.645	0.302	0.686
RalstoniaPSI07	RPSI07_RS12650	RPSI07_RS12650		quinolinate synthase NadA	-1.607	1.102	-1.655	1.714	-3.651	-3.749	-3.871	0.893
RalstoniaPSI07	RPSI07_RS12655	RPSI07_RS12655		nicotinate-nucleotide diphosphorylase (carboxylating)	2.318	1.232	-0.012	2.031	-1.475	-1.616	-1.799	-0.265
RalstoniaPSI07	RPSI07_RS12660	RPSI07_RS12660		L-aspartate oxidase	-0.614	1.432	0.712	0.900	0.070	-0.915	0.246	0.185
RalstoniaPSI07	RPSI07_RS12675	RPSI07_RS12675		JAB domain-containing protein	-0.503	-0.774	-2.026	-0.881	-0.515	-0.194	0.783	0.973
RalstoniaPSI07	RPSI07_RS12680	RPSI07_RS12680		peptidylprolyl isomerase	0.370	1.608	-1.149	-0.049	-1.625	-1.717	-3.141	-0.577
RalstoniaPSI07	RPSI07_RS12690	RPSI07_RS12690		branched-chain amino acid ABC transporter substrate-binding protein	-1.409	-0.412	-0.644	-1.865	-0.659	0.262	-0.334	-0.707
RalstoniaPSI07	RPSI07_RS12695	RPSI07_RS12695		branched-chain amino acid ABC transporter permease	-1.555	-0.177	-3.183	-0.729	0.249	-0.306	-0.036	-2.078
RalstoniaPSI07	RPSI07_RS12700	RPSI07_RS12700		ABC transporter ATP-binding protein	-0.088	-1.170	-0.912	-1.323	-0.577	-0.134	1.556	-1.339
RalstoniaPSI07	RPSI07_RS12705	RPSI07_RS12705		ABC transporter ATP-binding protein	-0.888	-0.088	-0.387	-1.757	-0.552	-1.377	-0.091	-1.089
RalstoniaPSI07	RPSI07_RS12710	RPSI07_RS12710		ABC transporter ATP-binding protein	0.644	1.213	0.487	1.383	1.348	0.244	0.105	-1.834
RalstoniaPSI07	RPSI07_RS12715	RPSI07_RS12715		N-acetyltransferase	0.509	0.776	-0.966	0.707	1.166	0.738	-0.423	-3.325
RalstoniaPSI07	RPSI07_RS12730	RPSI07_RS12730		NAD-dependent dehydratase	0.060	-0.794	0.980	-1.315	-1.575	-0.197	-0.411	-2.244
RalstoniaPSI07	RPSI07_RS12735	RPSI07_RS12735		GGDEF domain-containing protein	0.630	0.135	1.576	0.042	0.954	-0.066	-0.601	-0.467
RalstoniaPSI07	RPSI07_RS12740	RPSI07_RS12740		CBS domain-containing protein	1.179	-1.368	0.939	0.275	-1.126	-0.400	-0.277	0.427
RalstoniaPSI07	RPSI07_RS12760	RPSI07_RS12760		branched-chain amino acid ABC transporter substrate-binding protein	-0.744	0.321	-1.202	-0.056	0.121	-0.399	0.691	-0.130
RalstoniaPSI07	RPSI07_RS12765	RPSI07_RS12765		CysB family HTH-type transcriptional regulator	-1.182	-6.952	0.568	-6.795	-7.851	-6.257	-6.261	-6.409
RalstoniaPSI07	RPSI07_RS12770	RPSI07_RS12770		sulfite exporter TauE/SafE family protein	-1.713	-3.150	-0.236	-2.997	-0.253	-1.764	-1.276	-4.141
RalstoniaPSI07	RPSI07_RS12775	RPSI07_RS12775		nitrite/sulfite reductase	-0.049	-8.916	-3.266	-9.470	-12.641	-13.340	-9.771	-8.033
RalstoniaPSI07	RPSI07_RS12785	RPSI07_RS12785		phosphoadenylyl-sulfate reductase	0.123	-1.926	0.562	-2.707	-2.682	-2.212	-1.831	-0.327
RalstoniaPSI07	RPSI07_RS12790	RPSI07_RS12790		sulfate adenylyltransferase subunit CysD	-1.368	-2.800	-2.166	-5.592	-2.433	-2.457	-2.732	-5.492
RalstoniaPSI07	RPSI07_RS12795	RPSI07_RS12795		sulfate adenylyltransferase subunit 1	0.442	-4.143	-0.357	-7.155	-6.795	-5.435	-8.873	-6.200
RalstoniaPSI07	RPSI07_RS12805	RPSI07_RS12805		5-carboxymethyl-2-hydroxymuconate isomerase	1.664	-0.725	-1.341	0.164	0.019	-0.363	0.518	-1.359
RalstoniaPSI07	RPSI07_RS12825	RPSI07_RS12825		leucyl aminopeptidase	1.847	-0.669	0.708	0.552	-0.209	-0.762	-0.517	0.679
RalstoniaPSI07	RPSI07_RS12845	RPSI07_RS12845		LysR family transcriptional regulator	1.144	0.908	-0.125	-1.190	0.871	1.138	1.857	0.539
RalstoniaPSI07	RPSI07_RS12855	RPSI07_RS12855		DUF541 domain-containing protein	-0.773	-0.933	-0.526	0.088	-0.455	1.467	0.937	0.404
RalstoniaPSI07	RPSI07_RS12860	RPSI07_RS12860		EVE domain-containing protein	0.769	0.172	0.093	0.292	1.005	-0.723	1.187	-0.825
RalstoniaPSI07	RPSI07_RS12865	RPSI07_RS12865		cell division protein ZapA	-3.598	-0.481	-0.259	-0.285	1.217	-0.818	-0.403	-0.074
RalstoniaPSI07	RPSI07_RS12875	RPSI07_RS12875		TonB-dependent receptor	-0.766	-0.048	-1.482	-1.320	-0.238	0.972	0.185	-1.592
RalstoniaPSI07	RPSI07_RS12880	RPSI07_RS12880		iron ABC transporter permease	-0.901	-0.203	0.019	-0.038	-0.983	1.529	0.244	0.363
RalstoniaPSI07	RPSI07_RS12885	RPSI07_RS12885		ABC transporter ATP-binding protein	-0.848	-1.663	-0.057	-0.531	-1.218	1.586	0.720	0.068
RalstoniaPSI07	RPSI07_RS12890	RPSI07_RS12890		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	1.228	-0.669	-1.128	-1.029	0.064	-0.345	0.002	-0.050
RalstoniaPSI07	RPSI07_RS12895	RPSI07_RS12895		adenosylcobinamide-GDP ribazoletransferase	-0.718	1.101	-0.750	0.100	-0.981	-0.274	-1.490	0.223
RalstoniaPSI07	RPSI07_RS12905	RPSI07_RS12905		cobalamin-binding protein	-1.116	-1.690	-0.006	-0.496	0.283	0.317	-0.194	0.902
RalstoniaPSI07	RPSI07_RS12910	RPSI07_RS12910		threonine-phosphate decarboxylase	-0.443	-0.188	-1.300	-1.548	-0.106	-0.042	0.009	-2.440
RalstoniaPSI07	RPSI07_RS12915	RPSI07_RS12915		cobalamin biosynthesis protein	-0.205	-1.171	-0.152	1.460	-0.625	-0.126	-0.240	-0.978
RalstoniaPSI07	RPSI07_RS12920	RPSI07_RS12920		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	-0.345	-1.053	0.766	-1.047	-0.663	-2.149	-1.317	-1.235
RalstoniaPSI07	RPSI07_RS12925	RPSI07_RS12925		cobyric acid synthase	-1.314	-1.222	-1.330	0.066	-2.173	-0.391	-0.451	0.006
RalstoniaPSI07	RPSI07_RS12930	RPSI07_RS12930		ParA family protein	1.181	-0.155	0.668	-0.885	0.033	-0.912	-0.381	-0.299
RalstoniaPSI07	RPSI07_RS12950	RPSI07_RS12950		outer membrane protein assembly factor	0.073	0.695	-0.260	0.717	0.451	0.305	-0.902	0.061
RalstoniaPSI07	RPSI07_RS12955	RPSI07_RS12955		translocation/assembly module TamB	-0.920	-0.418	0.220	0.044	-0.130	-1.137	0.267	1.133
RalstoniaPSI07	RPSI07_RS12960	RPSI07_RS12960		outer membrane protein assembly factor BamE	0.610	1.050	-0.858	0.250	-0.173	-0.252	0.859	-1.467
RalstoniaPSI07	RPSI07_RS12970	RPSI07_RS12970		OmpA family protein	1.193	0.060	1.587	1.969	-0.772	2.069	1.241	-0.052
RalstoniaPSI07	RPSI07_RS12980	RPSI07_RS12980		DUF3305 domain-containing protein	-0.464	-0.230	0.117	-1.107	1.419	1.398	0.703	-0.908
RalstoniaPSI07	RPSI07_RS12985	RPSI07_RS12985		DUF3306 domain-containing protein	-0.055	1.632	0.578	-0.369	1.482	1.740	-1.191	-0.595
RalstoniaPSI07	RPSI07_RS12990	RPSI07_RS12990		4Fe-4S dicluster domain-containing protein	-0.711	-1.334	-1.678	-0.719	-0.082	-1.018	0.604	0.131
RalstoniaPSI07	RPSI07_RS12995	RPSI07_RS12995		molecular chaperone	-1.502	-2.717	-2.059	-1.704	0.373	1.104	-0.293	1.135
RalstoniaPSI07	RPSI07_RS13005	RPSI07_RS13005		formate dehydrogenase	0.100	-0.377	-0.048	0.312	0.724	1.481	-0.773	-0.052
RalstoniaPSI07	RPSI07_RS13010	RPSI07_RS13010		4Fe-4S dicluster domain-containing protein	0.403	0.548	-0.498	1.213	1.567	0.488	-0.141	-0.553
RalstoniaPSI07	RPSI07_RS13015	RPSI07_RS13015		hypothetical protein	-1.562	-1.244	0.394	1.187	0.716	-1.096	1.828	0.204
RalstoniaPSI07	RPSI07_RS13020	RPSI07_RS13020		formate dehydrogenase subunit gamma	-0.011	-0.228	1.226	1.890	0.033	-1.177	1.441	1.905
RalstoniaPSI07	RPSI07_RS13025	RPSI07_RS13025		hypothetical protein	1.528	0.679	-0.107	0.282	0.782	0.403	-0.044	-0.025
RalstoniaPSI07	RPSI07_RS13030	RPSI07_RS13030		superoxide dismutase family protein	0.046	0.493	0.471	1.863	-1.086	-0.133	0.677	-0.666
RalstoniaPSI07	RPSI07_RS13035	RPSI07_RS13035		sufurtransferase FdhD	0.744	0.500	-0.321	0.130	-0.265	-1.243	0.414	-0.574
RalstoniaPSI07	RPSI07_RS13050	RPSI07_RS13050		NgoFVII family restriction endonuclease	-0.319	1.705	-0.624	0.180	0.808	0.742	-0.269	1.022
RalstoniaPSI07	RPSI07_RS13055	RPSI07_RS13055		DUF87 domain-containing protein	1.095	0.865	-0.127	0.399	0.052	0.224	-0.683	0.834
