organism	reaction	marvin_dir	opam2_dir	changed	marvin_dg	opam2_dg
ecoli	rxn00002_c0	blocked	blocked	False	-85.9740707528905	-84.58516460195113
ecoli	rxn02186_c0	blocked	blocked	False	-5.284486057762905	-5.2435550807810785
ecoli	rxn03150_c0	blocked	blocked	False	-11.168364797105255	-10.595034374793272
ecoli	rxn15293_c0	blocked	blocked	False	-35.52555896652008	-35.532062491055925
ecoli	rxn08275_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn10228_c0	blocked	blocked	False		
ecoli	rxn00693_c0	blocked	blocked	False	-48.80847792461198	-53.31374016865989
ecoli	rxn00236_c0	blocked	blocked	False	-23.875556818669565	-26.416571803848797
ecoli	rxn47768_c0	blocked	blocked	False		
ecoli	rxn06075_c0	blocked	blocked	False		
ecoli	rxn08742_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05603_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08352_c0	blocked	blocked	False	-57.474033585121475	-57.41347362047762
ecoli	rxn00539_c0	blocked	blocked	False	-33.539829388366144	-33.35742325248836
ecoli	rxn00063_c0	blocked	blocked	False	-33.70895506571185	-36.16748724652075
ecoli	rxn00791_c0	blocked	blocked	False	109.20642273627891	113.14816088056841
ecoli	rxn03933_c0	blocked	blocked	False	-68.94739520606745	-19.392763685710094
ecoli	rxn08129_c0	variable	variable	False		
ecoli	EX_cpd00184_e0	blocked	blocked	False		
ecoli	rxn00763_c0	blocked	blocked	False	36.6209708555491	36.56040647002058
ecoli	rxn00460_c0	blocked	blocked	False	29.12100418330057	26.10222296153846
ecoli	rxn00799_c0	blocked	blocked	False	3.398174766200583	3.387723982309609
ecoli	rxn05618_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn02159_c0	blocked	blocked	False	16.47205006140649	17.882681158844946
ecoli	EX_cpd00116_e0	blocked	blocked	False		
ecoli	EX_cpd00300_e0	blocked	blocked	False		
ecoli	rxn05174_c0	blocked	blocked	False		
ecoli	rxn00881_c0	blocked	blocked	False	-37.22450214777868	-36.790978907354344
ecoli	rxn00642_c0	blocked	blocked	False	-18.761934237903375	-18.722069467350053
ecoli	rxn02552_c0	blocked	blocked	False	0.7202395808177471	-0.41462787488489994
ecoli	EX_cpd01080_e0	blocked	blocked	False		
ecoli	rxn08802_c0	blocked	blocked	False		
ecoli	rxn02103_c0	blocked	blocked	False	47.83306999604349	47.36358349463009
ecoli	rxn02319_c0	blocked	blocked	False	-8.945322436750644	-10.090085253605992
ecoli	rxn00251_c0	blocked	blocked	False	37.848263892546996	37.56115946561658
ecoli	rxn00679_c0	blocked	blocked	False	30.793937365894948	26.791552173922668
ecoli	rxn10506_c0	blocked	blocked	False	124.15739060116266	167.45758000376532
ecoli	rxn15338_c0	blocked	blocked	False	-40.825777103754405	-40.82583942448892
ecoli	rxn08201_c0	blocked	blocked	False		
ecoli	EX_cpd00060_e0	blocked	blocked	False		
ecoli	rxn04704_c0	blocked	blocked	False	-175.68019222141987	-174.12544401513372
ecoli	EX_cpd00028_e0	blocked	blocked	False		
ecoli	rxn21863_c0	blocked	blocked	False		
ecoli	rxn02517_c0	blocked	blocked	False	-0.33285844976313683	-0.3469165859287955
ecoli	rxn00533_c0	blocked	blocked	False	3.9675349291624116	2.7162888812613346
ecoli	rxn05559_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00211_c0	blocked	blocked	False	7.501855392177731	7.302669616184289
ecoli	rxn05327_c0	blocked	blocked	False		
ecoli	rxn08508_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05030_c0	blocked	blocked	False	-100.35345748856398	-101.80781130986188
ecoli	rxn04651_c0	blocked	blocked	False	31.85444384697132	36.326110937741646
ecoli	rxn15337_c0	blocked	blocked	False	-0.18393654043165952	-0.1839988611661738
ecoli	rxn09014_c0	blocked	blocked	False	4.289627718458178	-46.75676692999559
ecoli	rxn09232_c0	blocked	blocked	False		
ecoli	rxn05024_c0	blocked	blocked	False	262.8215419494024	255.7006646742613
ecoli	rxn07919_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08710_c0	blocked	blocked	False	-45.36713778147043	-42.25850852502356
ecoli	EX_cpd00659_e0	blocked	blocked	False		
ecoli	rxn05338_c0	blocked	blocked	False		
ecoli	rxn00227_c0	blocked	blocked	False	-39.72893857567399	-39.31377252534551
ecoli	rxn08806_c0	blocked	blocked	False		
ecoli	rxn05226_c0	blocked	blocked	False	-41.40740502819716	-41.507188052108404
ecoli	rxn09182_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn03108_c0	blocked	blocked	False	11.599233482827568	53.48657371092048
ecoli	rxn02331_c0	blocked	blocked	False	-9.78478073866711	-10.000358796749993
ecoli	EX_cpd00066_e0	blocked	blocked	False		
ecoli	rxn00988_c0	blocked	blocked	False	7.978856721156205	1.1505976304012506
ecoli	rxn02246_c0	blocked	blocked	False		
ecoli	rxn17731_c0	blocked	blocked	False	-61.93459146934765	-61.18260925167817
ecoli	rxn00338_c0	blocked	blocked	False	-126.32780641539946	-126.19232692557887
ecoli	rxn01292_c0	blocked	blocked	False	4.913033113241113	4.910241818081431
ecoli	rxn09102_c0	blocked	blocked	False		
ecoli	rxn05567_c0	blocked	blocked	False	-46.39829779425486	-46.40152181915096
ecoli	rxn01506_c0	blocked	blocked	False	3.2377669881486355	3.2377669881486355
ecoli	rxn05200_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05219_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	EX_cpd00082_e0	blocked	blocked	False		
ecoli	rxn10237_c0	blocked	blocked	False		
ecoli	rxn04928_c0	blocked	blocked	False	-22.572318185823903	-22.49160514753747
ecoli	rxn07438_c0	blocked	blocked	False		
ecoli	rxn00347_c0	blocked	blocked	False	13.58775474725617	13.756575175319497
ecoli	rxn03436_c0	blocked	blocked	False	18.612417866249302	18.521324447308302
ecoli	rxn03248_c0	blocked	blocked	False	13.375057545659331	16.98363822013704
ecoli	rxn00438_c0	blocked	blocked	False	0.30397458516938514	0.2964883371363385
ecoli	rxn00500_c0	blocked	blocked	False	23.774954169237446	23.714028760085583
ecoli	rxn27289_c0	blocked	blocked	False		
ecoli	rxn01867_c0	blocked	blocked	False	-25.089488426283907	-25.150051550601376
ecoli	rxn23589_c0	blocked	blocked	False	-1.5657850360192995	-2.175079864779036
ecoli	rxn01146_c0	blocked	blocked	False	-3.8171559378720303	-4.392705523432312
ecoli	rxn06023_c0	blocked	blocked	False		
ecoli	rxn26350_c0	blocked	blocked	False	-19.397964839596227	-20.48969372149162
ecoli	EX_cpd00307_e0	blocked	blocked	False		
ecoli	EX_cpd00971_e0	blocked	blocked	False		
ecoli	EX_cpd00159_e0	blocked	blocked	False		
ecoli	rxn00214_c0	blocked	blocked	False	2.887515489568102	2.887515489568102
ecoli	rxn14427_c0	blocked	blocked	False		
ecoli	rxn08656_c0	blocked	blocked	False	215.93317847480654	215.1818118928423
ecoli	rxn08844_c0	blocked	blocked	False		
ecoli	rxn08895_c0	blocked	blocked	False		
ecoli	rxn00977_c0	blocked	blocked	False	-10.746549526821127	-10.746644591779386
ecoli	rxn44539_c0	blocked	blocked	False	-62.32057207216235	-70.98346073999687
ecoli	rxn05236_c0	blocked	blocked	False		
ecoli	rxn05296_c0	blocked	blocked	False		
ecoli	rxn01019_c0	blocked	blocked	False	-30.704055026706357	-29.742857096996914
ecoli	EX_cpd00108_e0	blocked	blocked	False		
ecoli	EX_cpd08023_e0	blocked	blocked	False		
ecoli	rxn00065_c0	blocked	blocked	False	7.930921479764351	5.30122079773659
ecoli	rxn01068_c0	blocked	blocked	False	9.07478596985493	11.17078304011261
ecoli	rxn29120_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01171_c0	blocked	blocked	False	34.574861203554335	34.574861203554335
ecoli	EX_cpd00311_e0	blocked	blocked	False		
ecoli	rxn10225_c0	blocked	blocked	False		
ecoli	rxn00369_c0	blocked	blocked	False	-14.413083116463781	-16.300479719932014
ecoli	rxn01406_c0	blocked	blocked	False	-16.489025903702366	-16.531966715963147
ecoli	rxn00512_c0	blocked	blocked	False	44.16391893146126	43.49317519332712
ecoli	rxn02666_c0	blocked	blocked	False	23.36131532900643	25.09868442367363
ecoli	rxn06377_c0	blocked	blocked	False		
ecoli	rxn41896_c0	blocked	blocked	False		
ecoli	rxn03243_c0	blocked	blocked	False	13.375057545659786	16.983660773617487
ecoli	rxn00775_c0	blocked	blocked	False	-2.5537493355180345	-2.3239984838687633
ecoli	rxn02005_c0	blocked	blocked	False	-41.40695012084933	-41.50630823796422
ecoli	rxn00950_c0	blocked	blocked	False	20.963599377247476	21.189567748085665
ecoli	rxn01351_c0	blocked	blocked	False	-33.53007021182373	-35.39066682121364
ecoli	EX_cpd01914_e0	blocked	blocked	False		
ecoli	rxn00607_c0	blocked	blocked	False	-50.86646559552122	-50.86660056906345
ecoli	rxn12638_c0	blocked	blocked	False		
ecoli	rxn14254_c0	blocked	blocked	False		
ecoli	EX_cpd00221_e0	blocked	blocked	False		
ecoli	rxn08136_c0	blocked	blocked	False		
ecoli	rxn04132_c0	blocked	blocked	False	-119.64946416284307	-119.17336111139879
ecoli	rxn01053_c0	blocked	blocked	False	-28.58779019202089	-28.648352343833636
ecoli	rxn04139_c0	blocked	blocked	False	-27.938247832966255	-27.911001492625957
ecoli	rxn00029_c0	blocked	blocked	False	-171.64539148030983	-172.71759989371273
ecoli	rxn05306_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08234_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05450_c0	blocked	blocked	False		
ecoli	rxn08262_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08578_c0	blocked	blocked	False	0.0	0.0
ecoli	EX_cpd00227_e0	blocked	blocked	False		
ecoli	rxn01466_c0	blocked	blocked	False	-85.91649273271685	-87.37084747355141
ecoli	rxn00248_c0	blocked	blocked	False	29.854235479653582	29.752552036683667
ecoli	rxn02804_c0	blocked	blocked	False	13.375057545659786	16.98366077361794
ecoli	rxn08869_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn01208_c0	blocked	blocked	False	19.38730582964925	19.36611717990351
ecoli	rxn10206_c0	blocked	blocked	False		
ecoli	rxn01115_c0	blocked	blocked	False	12.18347007147139	12.22179504906785
ecoli	EX_cpd00152_e0	blocked	blocked	False		
ecoli	rxn14422_c0	blocked	blocked	False		
ecoli	EX_cpd00034_e0	blocked	blocked	False		
ecoli	rxn00001_c0	blocked	blocked	False	-15.761795384570178	-16.479271435241415
ecoli	rxn01833_c0	blocked	blocked	False	-81.39482376819034	-81.46361582302971
ecoli	rxn01069_c0	blocked	blocked	False	-34.445663837548395	-34.59288540463221
ecoli	rxn08187_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00604_c0	blocked	blocked	False	-4.946137732716352	-4.950837864366122
ecoli	rxn00777_c0	blocked	blocked	False	2.9552358392693634	3.04181971147878
ecoli	rxn00676_c0	blocked	blocked	False	9.7056779162817	13.604775440015345
ecoli	rxn03264_c0	blocked	blocked	False	-68.10400295418128	-70.62444758406639
ecoli	rxn00289_c0	blocked	blocked	False	14.789929142774326	14.784760280609618
ecoli	rxn00122_c0	blocked	blocked	False	7.894191937841601	4.776772190232709
ecoli	rxn01678_c0	blocked	blocked	False	-2.1738353824999876	-0.1614722479774855
ecoli	rxn01740_c0	blocked	blocked	False	73.68001191807312	73.65099916134486
ecoli	rxn00410_c0	blocked	blocked	False	27.30430592091136	-25.00568420914692
ecoli	rxn00762_c0	blocked	blocked	False	24.966648926471464	24.90608439866105
ecoli	rxn08943_c0	variable	variable	False		
ecoli	EX_cpd00182_e0	blocked	blocked	False		
ecoli	EX_cpd00441_e0	blocked	blocked	False		
ecoli	rxn05514_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05740_c0	blocked	blocked	False		
ecoli	rxn04954_c0	blocked	blocked	False	39.24115446189859	38.46847077675369
ecoli	rxn02465_c0	blocked	blocked	False	4.762105310887819	4.280698414997914
ecoli	rxn00292_c0	blocked	blocked	False	-66.9814996943062	-17.42720960364261
ecoli	rxn00772_c0	blocked	blocked	False	-14.460322034923536	-15.594742930318148
ecoli	rxn09360_c0	blocked	blocked	False		
ecoli	rxn00710_c0	blocked	blocked	False	-48.48422630800023	-48.21659505147208
ecoli	rxn02988_c0	blocked	blocked	False	274.7661014155632	274.2273167510889
ecoli	EX_cpd00012_e0	blocked	blocked	False		
ecoli	rxn10231_c0	blocked	blocked	False		
ecoli	rxn05607_c0	blocked	blocked	False	-5.4774369780816645	-5.577188507956658
ecoli	rxn20583_c0	blocked	blocked	False	29.283100453022744	29.29018320187075
ecoli	rxn05317_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01621_c0	blocked	blocked	False	6.479552222899301	6.482280081762994
ecoli	rxn08552_c0	blocked	blocked	False		
ecoli	ATPM_c0	blocked	blocked	False		
ecoli	rxn01615_c0	blocked	blocked	False	35.183350695900685	35.12278659907855
ecoli	EX_cpd01171_e0	blocked	blocked	False		
ecoli	rxn01073_c0	blocked	blocked	False	14.662246041001197	14.731686039599253
ecoli	rxn05656_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn05595_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05613_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	EX_cpd00069_e0	blocked	blocked	False		
ecoli	rxn03066_c0	blocked	blocked	False	15.186339234377577	14.988666041475561
ecoli	rxn12512_c0	blocked	blocked	False	-37.0398830632156	-40.13776251069203
ecoli	rxn02128_c0	blocked	blocked	False	-16.51738657819226	-16.512716538666496
ecoli	rxn08810_c0	blocked	blocked	False		
ecoli	rxn13321_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn02933_c0	blocked	blocked	False	24.437384174074168	24.35619571012512
ecoli	EX_cpd00280_e0	blocked	blocked	False		
ecoli	rxn09260_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05581_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00208_c0	blocked	blocked	False	-97.25212949694578	-97.16700465567853
ecoli	rxn01763_c0	blocked	blocked	False	-19.439664463430006	-20.48466945163409
ecoli	rxn00187_c0	blocked	blocked	False	-14.084972629517466	-15.06051559025056
ecoli	rxn00910_c0	blocked	blocked	False	35.96698689802753	35.22761999686048
ecoli	rxn26127_c0	variable	variable	False	2.7095089799765617	2.2830912175013225
ecoli	rxn08817_c0	blocked	blocked	False		
ecoli	rxn06077_c0	blocked	blocked	False		
ecoli	EX_cpd00117_e0	blocked	blocked	False		
ecoli	rxn00175_c0	blocked	blocked	False	0.08448443819270324	-6.298222079465177
ecoli	rxn01851_c0	blocked	blocked	False	-31.36686216980283	-31.425418484049686
ecoli	rxn00409_c0	blocked	blocked	False	-0.025327543957700982	-1.1045144423493412
ecoli	rxn00010_c0	blocked	blocked	False	-18.91298935942676	-17.695611933408117
ecoli	rxn05350_c0	blocked	blocked	False		
ecoli	rxn05957_c0	blocked	blocked	False	-81.21322035803979	-81.30761278620207
ecoli	rxn01871_c0	blocked	blocked	False	-3.0869062465935713	0.9060708399800887
ecoli	rxn05390_c0	blocked	blocked	False		
ecoli	rxn05126_c0	blocked	blocked	False	-33.0020698069537	-32.787894968724885
ecoli	EX_cpd11596_e0	blocked	blocked	False		
ecoli	rxn08546_c0	blocked	blocked	False		
ecoli	rxn09188_c0	blocked	blocked	False	-9.119424030432356	-5.469931249789056
ecoli	rxn12645_c0	blocked	blocked	False		
ecoli	rxn05437_c0	blocked	blocked	False		
ecoli	rxn09174_c0	blocked	blocked	False	-14.601393137235705	-14.64363889048707
ecoli	rxn08356_c0	blocked	blocked	False	-412.6279770177951	-412.5182892978799
ecoli	rxn08017_c0	blocked	blocked	False		
ecoli	rxn03885_c0	blocked	blocked	False	-49.09991598195532	-49.11801498009075
ecoli	rxn03246_c0	blocked	blocked	False	23.928928065832537	23.557222754831713
ecoli	EX_cpd15560_e0	blocked	blocked	False		
ecoli	rxn01917_c0	blocked	blocked	False	17.181137030879313	16.004587147912275
ecoli	rxn05446_c0	blocked	blocked	False		
ecoli	rxn00611_c0	blocked	blocked	False	25.685764500302042	25.51669465035937
ecoli	EX_cpd00179_e0	blocked	blocked	False		
ecoli	rxn00943_c0	blocked	blocked	False	-34.46495607912675	-30.53458086675778
ecoli	rxn08781_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00064_c0	blocked	blocked	False	-24.631561541551946	-24.704560566758687
ecoli	EX_cpd00047_e0	blocked	blocked	False		
ecoli	EX_cpd00209_e0	blocked	blocked	False		
ecoli	rxn04600_c0	blocked	blocked	False	221.78797745795924	220.71424490895464
ecoli	rxn00818_c0	blocked	blocked	False	-2.556403395764505	-2.55652356384212
ecoli	rxn02939_c0	blocked	blocked	False	24.581652823936054	24.44150510481606
ecoli	rxn08470_c0	blocked	blocked	False	-568.0194526440278	-568.3251555262883
ecoli	rxn05539_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	EX_cpd00166_e0	blocked	blocked	False		
ecoli	rxn05332_c0	blocked	blocked	False		
ecoli	rxn08023_c0	blocked	blocked	False	-87.18053031905379	-37.56823156531004
ecoli	EX_cpd00811_e0	blocked	blocked	False		
ecoli	rxn03409_c0	blocked	blocked	False		
ecoli	rxn04016_c0	blocked	blocked	False	49.82150726980733	50.59980925570464
ecoli	rxn00048_c0	blocked	blocked	False		
ecoli	rxn10227_c0	blocked	blocked	False		
ecoli	EX_cpd03424_e0	blocked	blocked	False		
ecoli	rxn02473_c0	blocked	blocked	False	-97.32294886625328	-96.90887928362434
ecoli	rxn01116_c0	blocked	blocked	False	-3.686864860702258	-3.686864860702258
ecoli	rxn05594_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn08179_c0	blocked	blocked	False	-114.95984731093594	-114.9305935499228
ecoli	rxn05334_c0	blocked	blocked	False		
ecoli	rxn00990_c0	blocked	blocked	False	-7.894372282963786	-7.448819709866484
ecoli	rxn14420_c0	blocked	blocked	False		
ecoli	rxn26439_c0	blocked	blocked	False	31.29865353130498	32.08128454968363
ecoli	EX_cpd00054_e0	blocked	blocked	False		
ecoli	rxn21864_c0	blocked	blocked	False		
ecoli	rxn09128_c0	blocked	blocked	False		
ecoli	rxn02200_c0	blocked	blocked	False	-67.7502319825636	-69.13871060062752
ecoli	rxn00915_c0	blocked	blocked	False	39.86690021178549	44.4603740021318
ecoli	rxn05646_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05663_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05339_c0	blocked	blocked	False		
ecoli	rxn02303_c0	blocked	blocked	False	-506.3761866209934	-506.37516420359
ecoli	rxn19704_c0	blocked	blocked	False		
ecoli	EX_cpd03724_e0	blocked	blocked	False		
ecoli	EX_cpd00314_e0	blocked	blocked	False		
ecoli	rxn03901_c0	blocked	blocked	False	91.26392434803984	88.9556886507894
ecoli	rxn08309_c0	blocked	blocked	False		
ecoli	rxn03005_c0	blocked	blocked	False	-33.60148725561231	-30.776525757897673
ecoli	SK_cpd11416_c0	blocked	blocked	False		
ecoli	rxn08192_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn09037_c0	blocked	blocked	False	-429.5824636635846	-436.8542157334716
ecoli	rxn09202_c0	blocked	blocked	False		
ecoli	rxn01548_c0	forward	forward	False	4.621892393106137	4.258707460862823
ecoli	rxn01363_c0	blocked	blocked	False	15.916339211881478	15.855456132659839
ecoli	rxn03958_c0	blocked	blocked	False	-7.8766634116341265	-7.908490463429189
ecoli	rxn08558_c0	blocked	blocked	False	184.40428099784188	184.1860865523013
ecoli	rxn10221_c0	blocked	blocked	False		
ecoli	EX_cpd00079_e0	blocked	blocked	False		
ecoli	rxn12644_c0	blocked	blocked	False		
ecoli	rxn08124_c0	blocked	blocked	False		
ecoli	rxn00875_c0	blocked	blocked	False	-0.6705103654957725	-0.665321332801625
ecoli	rxn12510_c0	blocked	blocked	False	-18.73815797511213	-19.741086925039212
ecoli	rxn05312_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn06600_c0	blocked	blocked	False		
ecoli	EX_cpd00106_e0	blocked	blocked	False		
ecoli	rxn00288_c0	blocked	blocked	False	4.7827986243498515	7.893034292780584
ecoli	rxn03962_c0	blocked	blocked	False	25.265119144978385	25.25730201797218
ecoli	rxn01893_c0	blocked	blocked	False	24.491429045326683	24.475525045382014
ecoli	EX_cpd00383_e0	blocked	blocked	False		
ecoli	rxn02173_c0	blocked	blocked	False	-47.13000554640499	-47.148104544540416
ecoli	rxn26457_c0	blocked	blocked	False	-30.458741068832524	-34.54672366759445
ecoli	rxn01675_c0	blocked	blocked	False	42.8647801832106	-8.413301899845635
ecoli	rxn16826_c0	blocked	blocked	False	-41.06856053466005	-42.61404119972197
ecoli	rxn00695_c0	blocked	blocked	False	4.866694565641126	2.185896889945468
ecoli	rxn08900_c0	blocked	blocked	False	257.21801700581074	257.16398254906227
ecoli	rxn00106_c0	blocked	blocked	False	-13.65171032619783	-24.554831618692155
ecoli	rxn00541_c0	blocked	blocked	False	10.12196254148381	9.050425455343316
ecoli	rxn00639_c0	blocked	blocked	False	-38.57775579953335	-38.1801579258468
ecoli	EX_cpd00024_e0	blocked	blocked	False		
ecoli	rxn00947_c0	blocked	blocked	False	0.7560010134148456	-5.632906379763369
ecoli	rxn05466_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01416_c0	blocked	blocked	False		
ecoli	rxn01603_c0	blocked	blocked	False	18.94807456331091	17.856585509008255
ecoli	rxn00414_c0	blocked	blocked	False	-2.6268362565404857	-4.244642888479234
ecoli	rxn00974_c0	blocked	blocked	False	8.33458683211957	8.309816529019287
ecoli	rxn09256_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn09197_c0	blocked	blocked	False		
ecoli	rxn01465_c0	blocked	blocked	False	-4.47906492577556	-4.370582501739619
ecoli	rxn15467_c0	blocked	blocked	False	-29.4937828888921	-29.505437807360693
