rxn_id	old_deltag	old_deltagerr	new_deltag	new_deltagerr
rxn03914	10.98	3.51	9.54	171.96
rxn03915	-9.07	0.26	-87.65	87.01
rxn03916	-2.95	0.8	12.19	59.0
rxn03917	0.31	0.55	59.0	91.79
rxn03918	-2.16	0.33	-54.36	75.88
rxn03919	-1.84	0.3	-17.79	17.03
rxn03920	1.86	3.18	99.58	99.53
rxn03921	-8.57	0.26	-86.07	87.01
rxn03922	-86.23	1.62	-499.4	206.9
rxn03923	-13.3	1.07	-233.82	149.94
rxn03924	-0.02	0.49	12.97	80.16
rxn03925	-59.71	8.19	-438.92	320.95
rxn03926	-71.06	8.13	-483.3	200.07
rxn03927	-105.96	0.91	-344.31	84.13
rxn03928	-28.45	5.23	138.99	195.02
rxn03929	0.37	4.54	95.22	181.55
rxn03933	-4.07	0.85	-19.39	103.72
rxn03934	-8.67	0.27	-89.28	87.01
rxn03935	-8.67	0.27	-82.15	74.47
rxn03936	-70.46	6.3	-295.74	171.59
rxn03937	-49.24	0.53	-163.38	6.27
rxn03938	-0.45	0.97	31.44	108.32
rxn03939	-27.3	4.29	-36.17	3.68
rxn03940	28.69	4.26	255.26	127.64
rxn03941	0.46	4.55	-15.97	127.15
rxn03942	-5.29	6.81	-36.19	106.37
rxn03943	-14.2	6.92	-52.65	164.36
rxn03944	-8.76	7.02	-38.68	184.73
rxn03945	212.5	5.09	857.05	192.98
rxn03946	-4.36	7.04	-73.23	173.94
rxn03947	-2.38	0.44	38.23	190.52
rxn03948	4.44	0.24	36.98	71.29
rxn03951	3.57	0.24	20.43	73.65
rxn03952	-0.28	0.38	64.07	89.58
rxn03953	4.44	0.24	19.64	3.8
rxn03954	4.44	0.24	16.4	3.8
rxn03955	4.89	0.24	21.93	56.76
rxn03956	4.89	0.25	18.69	56.76
rxn03957	3.42	0.46	36.99	71.39
rxn03958	4.53	0.29	-7.91	93.88
rxn03959	4.44	0.24	13.98	78.17
rxn03960	4.44	0.24	13.15	76.83
rxn03961	-0.28	0.38	59.45	108.31
rxn03962	-0.28	0.38	25.26	120.51
rxn03963	4.44	0.24	23.5	76.56
rxn03964	4.44	0.24	20.26	76.56
rxn03965	-106.16	2.15	-417.77	37.5
rxn03966	-28.22	1.26	-95.34	60.23
rxn03967	-77.94	1.03	-322.43	65.72
rxn03968	-28.71	1.08	-120.23	6.44
rxn03969	-8.52	0.26	-78.93	74.47
rxn03970	-7.44	0.33	3.35	54.77
rxn03971	-7.44	0.34	0.1	54.77
rxn03972	17.54	7.26	-19.61	137.65
rxn03973	13.27	1.0	-40.69	120.18
rxn03974	4.01	0.73	20.64	5.16
rxn03975	4.01	0.73	17.4	5.16
rxn03977	4.17	9.16	-119.53	180.24
rxn03979	8.64	1.05	-7.41	92.02
rxn03980	3.57	0.74	57.85	5.21
rxn03981	3.8	0.5	103.04	3.75
rxn03982	3.81	0.5	99.8	3.75
rxn03983	6.67	0.93	-61.73	5.93
rxn03984	-65.16	2.1	-151.05	117.21
rxn03987	9.71	0.71	-16.38	118.79
rxn03988	-108.28	5.59	-414.86	255.95
rxn03989	-122.57	1.2	-530.7	158.32
rxn03990	-116.78	2.48	-489.66	13.06
rxn03991	-116.79	2.48	-486.42	13.06
rxn03992	-98.06	0.82	-334.95	123.13
rxn03993	-128.98	8.61	-524.87	146.48
rxn03994	-101.03	1.21	-438.23	142.11
rxn03995	-101.03	1.21	-443.43	142.11
rxn03996	-294.47	21.93	-1287.41	172.89
rxn03997	-106.0	0.91	-251.67	117.16
rxn03998	-104.62	0.81	-438.97	106.99
rxn03999	-87.68	0.79	-358.48	76.85
rxn04000	-7.98	1.01	-37.95	6.19
rxn04001	-94.13	0.75	-383.05	164.29
rxn04002	-104.63	0.81	-435.73	106.99
rxn04003	-118.19	0.76	-486.04	76.85
rxn04004	10000000.0	10000000.0	-915.07	140.47
rxn04005	10000000.0	10000000.0	-76.57	205.59
rxn04006	-17.73	2.41	-51.79	187.31
rxn04007	-17.73	2.41	-51.79	187.31
rxn04008	-3.53	5.56	-78.9	213.24
rxn04009	10000000.0	10000000.0	-10.69	252.69
rxn04010	10000000.0	10000000.0	-17.39	167.45
rxn04011	-6.28	0.52	-47.95	50.17
rxn04012	-5.33	5.03	69.5	168.57
rxn04013	10000000.0	10000000.0	22.49	186.06
rxn04014	1.4	1.03	5.27	148.3
rxn04015	1.4	1.03	-0.75	143.2
rxn04016	-5.33	4.97	50.6	174.28
rxn04017	-5.33	4.97	48.9	164.88
rxn04018	10000000.0	10000000.0	-135.84	186.73
rxn04019	10000000.0	10000000.0	-113.02	183.08
rxn04020	3.59	0.56	3.67	65.61
rxn04021	-3.38	1.0	-50.21	90.46
rxn04022	-13.21	1.07	-79.34	98.81
rxn04023	10000000.0	10000000.0	-80.87	165.81
rxn04024	0.18	0.36	82.24	113.35
rxn04025	-0.02	0.26	-21.87	101.46
rxn04026	-2.39	0.75	-20.53	77.32
rxn04027	-12.79	4.51	161.48	148.66
rxn04028	-16.73	10.87	-23.14	191.49
rxn04029	-120.27	1.5	-391.13	93.26
rxn04030	-7.1	0.31	-151.11	236.02
rxn04032	14.83	1.53	-57.63	162.74
rxn04033	-2.84	0.54	-19.63	81.3
rxn04034	9.19	3.93	57.12	148.16
rxn04036	-3.3	0.32	15.74	69.31
rxn04037	-2.6	0.3	-11.24	92.63
rxn04038	-3.35	0.3	-4.47	84.83
rxn04039	0.94	0.31	124.94	236.02
rxn04040	-5.28	0.33	-35.45	75.82
rxn04041	-6.83	0.33	2.29	94.66
rxn04042	-3.59	0.11	-15.89	3.65
rxn04043	-4.22	0.37	-18.1	3.71
rxn04047	10000000.0	10000000.0	1665.48	320.37
rxn04048	10000000.0	10000000.0	115.94	463.57
rxn04049	10000000.0	10000000.0	-94.12	413.5
rxn04050	10000000.0	10000000.0	83.8	367.41
rxn04051	10000000.0	10000000.0	-55.95	337.22
rxn04052	10000000.0	10000000.0	-2211.34	429.51
rxn04053	10000000.0	10000000.0	6974.96	198.17
rxn04054	-114.16	1.07	-454.8	36.27
rxn04055	-201.94	0.9	-839.64	130.96
rxn04056	6.53	0.88	20.15	14.56
rxn04057	-10.8	0.8	-3.91	159.88
rxn04058	10000000.0	10000000.0	11.97	217.05
rxn04059	10000000.0	10000000.0	8.99	157.17
rxn04060	10000000.0	10000000.0	28.42	127.6
rxn04061	10000000.0	10000000.0	-370.51	58.37
rxn04062	10000000.0	10000000.0	-128.63	215.14
rxn04063	-6.06	7.25	-6.53	228.29
rxn04064	4.57	0.33	22.32	3.97
rxn04065	-97.2	0.8	-395.49	129.28
rxn04066	-85.38	7.42	-401.59	130.51
rxn04067	-5.33	6.16	44.81	172.62
rxn04068	-0.34	0.55	-0.65	45.28
rxn04069	9.11	0.92	63.41	148.89
rxn04070	-52.6	1.06	-131.88	169.06
rxn04071	0.28	0.89	1.19	5.76
rxn04072	50.23	1.04	311.65	151.56
rxn04073	-5.48	0.59	-20.78	70.34
rxn04074	6.49	1.15	54.63	139.0
rxn04075	-43.82	2.13	-248.78	198.54
rxn04076	3.81	0.88	-97.08	176.74
rxn04077	-21.4	4.1	-126.35	198.0
rxn04078	-24.65	5.4	-901.41	240.96
rxn04079	-5.59	8.16	952.39	164.0
rxn04080	-5.59	8.16	947.9	175.72
rxn04081	-24.04	5.51	-165.23	227.63
rxn04082	-0.12	0.32	-0.49	3.97
rxn04083	10000000.0	10000000.0	102.99	250.34
rxn04084	10000000.0	10000000.0	-136.85	268.38
rxn04085	10000000.0	10000000.0	-135.37	205.64
rxn04086	10000000.0	10000000.0	-355.52	59.84
rxn04087	10000000.0	10000000.0	145.94	195.17
rxn04088	10000000.0	10000000.0	-459.83	166.59
rxn04089	10000000.0	10000000.0	36.08	227.75
rxn04090	10000000.0	10000000.0	112.27	154.2
rxn04091	10000000.0	10000000.0	-138.24	101.33
rxn04092	-22.93	1.05	-95.46	6.45
rxn04093	-19.56	1.68	-94.36	77.43
rxn04094	-21.33	1.47	-81.14	120.67
rxn04095	0.18	0.36	48.85	94.16
rxn04096	-8.84	0.52	-37.92	125.81
rxn04097	10000000.0	10000000.0	-358.96	178.39
rxn04098	10000000.0	10000000.0	-148.71	118.92
rxn04099	10000000.0	10000000.0	-312.06	196.55
rxn04100	10000000.0	10000000.0	69.93	153.24
rxn04101	10000000.0	10000000.0	-11.41	69.25
rxn04102	10000000.0	10000000.0	-115.18	169.39
rxn04103	10000000.0	10000000.0	-156.29	77.74
rxn04104	-24.65	5.4	-10.26	241.06
rxn04105	-5.59	8.16	66.44	164.11
rxn04106	10000000.0	10000000.0	-49.69	233.72
rxn04107	10000000.0	10000000.0	-355.6	168.97
rxn04108	10000000.0	10000000.0	18.21	184.9
rxn04109	10000000.0	10000000.0	-18.22	154.21
rxn04110	10000000.0	10000000.0	-22.79	185.8
rxn04111	10000000.0	10000000.0	-55.21	284.98
rxn04112	10000000.0	10000000.0	-69.28	81.19
rxn04113	-14.5	0.45	-49.24	136.74
rxn04114	10000000.0	10000000.0	-72.37	173.94
rxn04115	10000000.0	10000000.0	-221.75	203.83
rxn04116	57.15	4.95	43.97	181.71
rxn04117	23.32	0.94	7.44	96.78
rxn04118	57.15	4.95	43.97	181.71
rxn04119	23.32	0.94	7.44	96.78
rxn04120	279.62	4.08	630.53	309.56
rxn04121	110.74	2.59	526.75	240.7
rxn04122	87.43	2.46	516.14	207.15
rxn04123	143.71	3.08	561.59	256.1
rxn04124	-18.1	2.41	-181.68	258.48
rxn04125	-49.26	0.53	-10.08	218.84
rxn04126	-1.36	0.59	150.75	123.29
rxn04127	-12.31	0.75	-76.02	139.07
rxn04128	-37.41	0.17	-158.72	88.25
rxn04129	10000000.0	10000000.0	-35.83	151.54
rxn04130	-3.87	0.56	-6.47	3.86
rxn04131	-16.89	1.41	16.8	165.91
rxn04132	-12.45	4.37	-119.17	156.47
rxn04133	-12.45	4.37	-112.28	155.14
rxn04134	-0.28	0.37	56.49	155.15
rxn04135	-97.2	0.8	-400.43	90.03
rxn04136	-36.19	1.56	-96.0	159.29
rxn04137	4.51	0.45	26.18	62.2
rxn04139	-110.63	1.48	-27.91	295.52
rxn04140	-18.76	1.3	-79.03	7.52
rxn04141	-0.28	0.38	41.54	115.11
rxn04142	-0.24	0.54	11.45	57.71
rxn04143	6.62	0.45	39.35	41.84
rxn04145	10000000.0	10000000.0	-771.9	379.45
rxn04146	10000000.0	10000000.0	-169.42	293.69
rxn04147	-38.87	1.13	-199.45	222.09
rxn04148	-84.12	14.62	-526.59	560.88
rxn04149	-120.14	4.77	-526.53	560.88
rxn04150	0.35	0.41	8.0	127.75
rxn04151	43.9	2.82	201.91	268.19
rxn04152	10000000.0	10000000.0	-345.72	111.02
rxn04153	10000000.0	10000000.0	-599.34	160.99
rxn04154	10000000.0	10000000.0	-414.71	175.96
rxn04155	10000000.0	10000000.0	48.15	110.95
rxn04156	10000000.0	10000000.0	-205.47	160.95
rxn04157	10000000.0	10000000.0	-20.85	175.91
rxn04158	10000000.0	10000000.0	8.0	138.34
rxn04159	10000000.0	10000000.0	-54.15	148.17
rxn04160	10000000.0	10000000.0	53.8	172.98
rxn04161	10000000.0	10000000.0	28.49	53.91
rxn04162	10000000.0	10000000.0	-17.82	172.98
rxn04163	10000000.0	10000000.0	1681.12	203.9
rxn04164	10000000.0	10000000.0	8.0	148.17
rxn04165	10000000.0	10000000.0	-413.08	182.62
rxn04166	10000000.0	10000000.0	-414.83	121.79
rxn04167	10000000.0	10000000.0	-486.04	76.85
rxn04168	10000000.0	10000000.0	-383.14	136.78
rxn04169	10000000.0	10000000.0	-427.4	135.62
rxn04170	10000000.0	10000000.0	-396.18	119.96
rxn04171	10000000.0	10000000.0	-487.66	76.85
rxn04173	-40.99	5.86	-107.15	236.57
rxn04174	-40.99	5.86	-95.22	171.24
rxn04175	-54.24	5.78	-98.98	217.12
rxn04176	-54.24	5.78	-104.08	206.36
rxn04177	-28.5	6.21	-125.11	223.42
rxn04178	-45.42	5.88	-112.11	226.93
rxn04179	-81.88	7.0	-197.79	330.97
rxn04180	1.24	0.54	16.99	75.88
rxn04181	-97.2	0.8	-394.81	89.51
rxn04182	-97.2	0.8	-397.06	91.97
rxn04183	-0.09	0.55	87.4	139.45
rxn04184	1.24	0.54	12.06	198.74
rxn04185	-22.74	4.57	-39.76	273.5
rxn04186	10000000.0	10000000.0	1793.27	210.81
rxn04187	10000000.0	10000000.0	1852.55	194.77
rxn04188	10000000.0	10000000.0	1827.05	205.29
rxn04189	10000000.0	10000000.0	-485.55	240.08
rxn04190	10000000.0	10000000.0	-544.83	279.04
rxn04191	-316.76	14.16	-937.46	253.85
rxn04192	-279.31	14.17	-893.68	258.67
rxn04193	95.41	1.42	452.7	155.24
rxn04194	402.7	3.53	1854.25	307.56
rxn04195	10000000.0	10000000.0	-450.57	76.22
rxn04196	10000000.0	10000000.0	-492.32	119.5
rxn04197	10000000.0	10000000.0	-157.78	76.01
rxn04198	10000000.0	10000000.0	-45.42	118.25
rxn04199	10000000.0	10000000.0	-211.43	168.85
rxn04200	10000000.0	10000000.0	-189.65	161.7
rxn04201	10000000.0	10000000.0	-98.33	122.78
rxn04202	10000000.0	10000000.0	-98.33	122.78
rxn04203	10000000.0	10000000.0	-98.33	122.78
rxn04204	10000000.0	10000000.0	-98.33	122.78
rxn04205	10000000.0	10000000.0	-98.33	122.78
rxn04206	10000000.0	10000000.0	-171.11	100.21
rxn04207	10000000.0	10000000.0	-171.11	100.21
rxn04208	10000000.0	10000000.0	-467.45	84.77
rxn04209	10000000.0	10000000.0	-445.67	115.65
rxn04210	10000000.0	10000000.0	-459.9	99.53
rxn04211	10000000.0	10000000.0	-455.7	107.66
rxn04212	10000000.0	10000000.0	-251.45	76.75
rxn04213	10000000.0	10000000.0	-251.45	76.75
rxn04214	10000000.0	10000000.0	-171.11	100.21
rxn04215	10000000.0	10000000.0	-150.11	195.15
rxn04216	10000000.0	10000000.0	-135.88	206.21
rxn04217	10000000.0	10000000.0	-135.88	206.21
rxn04218	10000000.0	10000000.0	-150.11	195.15
rxn04219	10000000.0	10000000.0	-41.92	159.64
rxn04220	10000000.0	10000000.0	-170.28	150.52
rxn04221	10000000.0	10000000.0	-153.22	160.75
rxn04222	10000000.0	10000000.0	-41.92	159.64
rxn04223	10000000.0	10000000.0	-170.28	150.52
rxn04224	-37.41	0.17	-155.97	155.73
rxn04225	-37.41	0.17	-159.09	154.83
rxn04226	-37.41	0.17	-159.09	154.83
rxn04227	-10.37	0.2	-20.96	121.73
rxn04228	-10.37	0.2	-20.96	121.73
rxn04229	-10.37	0.2	-20.96	121.73
rxn04230	-61.47	0.2	-249.83	76.75
rxn04231	-61.47	0.2	-261.56	152.32
rxn04232	-61.47	0.2	-246.89	134.89
rxn04234	-8.68	0.26	-8.98	73.04
rxn04235	-0.34	0.34	-21.37	79.2
rxn04236	-2.62	0.35	-31.36	79.2
rxn04237	12.31	0.75	97.2	170.01
rxn04238	8.76	1.96	-60.31	119.53
rxn04239	15.25	0.71	88.82	147.48
rxn04240	-15.54	0.35	-8.91	135.79
rxn04241	-15.54	0.35	-11.85	155.15
rxn04242	-15.54	0.35	-7.42	125.44
rxn04243	-15.54	0.35	-7.42	125.44
rxn04244	-15.54	0.35	-4.48	125.45
rxn04245	-15.54	0.35	-4.48	125.45
rxn04246	0.0	0.0	-14.73	104.73
rxn04247	0.0	0.0	-14.73	104.73
rxn04248	-15.54	0.35	-12.47	123.8
rxn04249	-15.54	0.35	-12.47	123.8
rxn04250	-15.54	0.35	-15.41	123.8
rxn04251	-15.54	0.35	-15.41	123.8
rxn04252	-26.34	1.67	-191.18	119.78
rxn04253	-26.34	1.67	-191.18	119.78
rxn04254	-26.34	1.67	-165.14	123.59
rxn04255	-26.34	1.67	-165.14	123.59
rxn04256	-48.09	0.98	-205.65	114.07
rxn04257	-46.62	0.99	-192.49	131.99
rxn04258	-48.09	0.98	-210.14	133.36
rxn04259	-46.62	0.99	-188.0	118.87
rxn04260	-10.82	0.19	-45.36	74.38
rxn04261	-10.82	0.19	-52.03	72.24
rxn04262	-0.34	0.34	4.56	59.58
rxn04263	-386.17	1.91	-1674.09	149.87
rxn04264	-103.68	7.31	-351.8	153.96
rxn04265	-15.54	0.35	12.16	168.22
rxn04266	-100.63	1.78	-565.97	147.41
rxn04267	10000000.0	10000000.0	-256.95	173.99
rxn04268	-15.54	0.35	-25.24	135.18
rxn04269	10000000.0	10000000.0	-341.42	188.42
rxn04270	-8.68	0.26	-23.55	67.42
rxn04271	-8.68	0.26	-10.5	68.32
rxn04272	206.94	6.73	875.17	74.23
rxn04273	206.94	6.73	862.12	75.01
rxn04274	-1.6	5.24	48.36	132.79
rxn04275	-1.6	5.24	62.8	133.14
rxn04276	3.76	8.01	5.21	119.39
rxn04277	-5.25	7.14	-13.67	88.06
rxn04278	-5.75	5.05	-32.95	56.99
rxn04279	26.05	1.39	74.58	153.14
rxn04280	-10.8	0.8	-22.85	135.92
rxn04281	12.19	0.77	85.57	161.29
rxn04282	12.19	0.77	77.08	169.36
rxn04283	389.3	1.59	1730.32	174.41
rxn04284	10000000.0	10000000.0	47.53	183.68
rxn04290	-16.9	0.8	1.01	115.3
rxn04291	0.88	0.38	-59.75	113.36
rxn04294	-4.36	6.28	-24.12	168.58
rxn04295	0.0	0.0	11.03	81.97
rxn04296	0.28	0.38	-56.95	105.67
rxn04297	-20.33	6.2	46.39	193.54
rxn04299	-3.7	0.46	-14.17	74.36
rxn04300	15.54	0.35	15.44	91.17
rxn04301	-23.57	10.59	25.61	316.22
rxn04302	0.0	0.0	7.31	85.15
rxn04303	16.14	0.35	-4.68	105.48
rxn04304	43.14	4.13	451.47	123.04
rxn04305	555.27	3.14	1843.57	220.95
rxn04306	40.48	0.31	175.25	89.58
rxn04308	-126.88	4.94	-712.65	967.02
rxn04309	181.04	7.8	672.53	273.31
rxn04310	-141.91	0.81	-565.43	108.49
rxn04311	-4.85	0.53	-22.54	99.6
rxn04312	-6.05	0.57	-29.63	84.37
rxn04314	85.14	7.08	352.24	271.19
rxn04315	10000000.0	10000000.0	-422.75	131.94
rxn04316	-3.91	0.53	1.34	116.73
rxn04317	10000000.0	10000000.0	-36.29	190.47
rxn04319	1107.52	4.1	4734.46	331.3
rxn04320	1117.05	4.3	4807.78	351.43
rxn04323	-95.07	0.74	-428.82	102.2
rxn04324	-98.05	0.82	-334.33	130.57
rxn04325	-98.05	0.82	-334.33	130.57
rxn04326	10000000.0	10000000.0	-437.86	139.62
rxn04327	-120.3	13.2	-75.93	452.52
rxn04328	10000000.0	10000000.0	-437.86	139.62
rxn04329	10000000.0	10000000.0	-424.1	156.89
rxn04330	-121.63	13.08	-117.96	464.63
rxn04331	10000000.0	10000000.0	-424.1	156.89
rxn04332	-122.3	13.03	-92.78	458.25
rxn04333	0.28	0.38	-50.31	135.79
rxn04334	0.28	0.38	-50.31	135.79
rxn04335	0.28	0.38	-50.31	135.79
rxn04336	0.28	0.38	-50.31	135.79
rxn04337	10000000.0	10000000.0	-17.27	167.45
rxn04338	10000000.0	10000000.0	-17.27	167.45
rxn04339	10000000.0	10000000.0	-17.27	167.45
rxn04340	10000000.0	10000000.0	-17.27	167.45
rxn04341	10000000.0	10000000.0	895.67	475.73
rxn04342	10000000.0	10000000.0	998.24	483.28
rxn04343	10000000.0	10000000.0	910.69	473.09
rxn04344	10000000.0	10000000.0	1024.0	483.08
rxn04345	-3.91	0.53	11.14	111.2
rxn04346	-3.91	0.53	-2.71	112.34
rxn04347	-3.91	0.53	11.14	111.2
rxn04348	-3.91	0.53	-2.71	112.34
rxn04349	-3.91	0.53	11.14	111.2
rxn04350	-3.91	0.53	2.85	144.46
rxn04351	-3.91	0.53	11.14	111.2
rxn04352	-3.91	0.53	-2.71	112.34
rxn04353	-3.91	0.53	1.09	172.43
rxn04354	-3.91	0.53	-2.71	112.34
rxn04355	-3.91	0.53	1.09	172.43
rxn04356	-3.91	0.53	-2.71	112.34
rxn04357	-3.91	0.53	1.09	180.42
rxn04358	-3.91	0.53	-2.71	112.34
rxn04359	-3.91	0.53	1.09	180.42
rxn04360	-3.91	0.53	-2.71	112.34
rxn04361	2.63	0.42	-61.88	119.51
rxn04362	-81.81	0.81	-312.27	232.42
rxn04363	-0.0	0.0	-14.48	183.55
rxn04364	-12.8	0.49	-39.77	68.49
rxn04365	-22.33	1.11	-123.34	113.46
rxn04366	-1.17	1.12	-22.48	116.5
rxn04367	-1.99	0.55	-50.59	125.05
rxn04368	9.52	13.13	309.58	167.23
rxn04369	-49.54	3.37	259.78	238.35
rxn04370	-49.47	3.37	259.52	238.35
rxn04373	-2.62	0.35	-5.43	59.58
rxn04374	1.06	0.52	66.23	112.96
rxn04376	-4.06	0.3	-13.31	3.64
rxn04377	-4.06	0.3	-13.8	3.64
rxn04379	-50.31	3.85	-122.09	233.43
rxn04381	-95.07	0.74	-393.92	66.08
rxn04384	10000000.0	10000000.0	-14.29	110.35
rxn04385	-4.35	0.75	-24.79	75.97
rxn04386	1.25	0.7	-35.11	63.43
rxn04387	-12.31	0.36	-113.3	111.01
rxn04388	-12.31	0.36	-113.3	111.01
rxn04393	-94.61	7.21	-649.64	109.57
rxn04394	-120.41	4.05	-724.89	242.57
rxn04395	-122.57	1.2	-530.71	158.32
rxn04396	10000000.0	10000000.0	424.28	260.01
rxn04397	10000000.0	10000000.0	424.19	260.01
rxn04398	10000000.0	10000000.0	424.18	260.01
rxn04400	31.04	0.99	75.45	254.63
rxn04406	-121.99	3.96	-510.32	234.35
rxn04407	-12.27	3.31	-195.5	252.5
rxn04408	-14.12	3.34	-79.64	238.66
rxn04409	-14.12	3.2	-74.92	236.17
rxn04410	-25.01	3.26	-116.72	251.14
rxn04411	-23.32	1.22	-10.1	183.39
rxn04412	-77.06	12.83	-561.13	153.87
rxn04413	10000000.0	10000000.0	-35.11	247.19
rxn04415	-106.01	0.91	-263.53	113.66
rxn04416	-105.98	0.91	-263.99	113.66
rxn04417	-0.68	6.96	-34.16	229.32
rxn04418	-0.68	7.07	-29.11	232.73
rxn04419	-4.36	5.92	-73.12	173.94
rxn04420	36.55	4.25	125.57	226.15
rxn04421	82.93	4.36	203.16	285.23
rxn04422	422.3	2.1	2054.47	196.73
rxn04423	2.91	0.34	-12.46	71.94
rxn04424	-4.89	0.25	-10.01	4.18
rxn04425	-4.88	0.25	-10.01	4.18
rxn04426	-104.73	0.94	-271.81	89.71
rxn04427	-107.2	0.94	-271.81	89.71
rxn04428	-4.36	5.17	-85.28	175.96
rxn04429	-4.36	5.17	-85.28	175.96
rxn04430	-4.36	5.35	-85.28	175.96
rxn04431	-4.36	5.35	-85.28	175.96
rxn04432	-4.36	7.34	-85.32	175.96
rxn04433	-49.24	0.53	-23.46	117.1
rxn04434	-49.25	0.53	-23.46	117.1
rxn04435	-49.25	0.53	-23.36	117.1
rxn04436	-49.25	0.53	65.25	207.47
rxn04437	-2.66	0.35	-23.77	64.98
rxn04438	-49.28	0.53	-36.24	89.63
rxn04439	70.95	0.52	228.67	120.07
rxn04440	435.71	1.23	1777.23	99.12
rxn04441	-210.88	0.26	-886.31	3.69
rxn04442	-0.3	0.17	54.18	99.73
rxn04443	-10.82	2.5	-58.61	127.43
rxn04444	12.01	1.82	-74.34	110.75
rxn04445	-7.4	1.23	-49.45	133.82
rxn04446	-11.45	0.74	-38.21	98.06
rxn04447	-0.32	0.56	67.56	95.29
rxn04448	-13.29	1.2	-99.29	161.75
rxn04449	-36.96	5.05	-109.43	313.09
rxn04450	-39.48	4.94	-51.49	109.5
rxn04451	-40.21	5.13	-1.04	308.73
rxn04452	-63.18	5.47	-331.58	97.78
rxn04453	2.1	4.19	-52.9	165.66
rxn04454	-27.14	1.78	15.9	141.92
rxn04455	-26.91	1.75	16.9	141.91
rxn04456	-16.57	1.1	-59.38	158.18
rxn04457	-16.57	1.1	-66.27	158.76
rxn04458	-105.99	0.91	-263.04	113.66
rxn04459	-105.98	0.91	-263.41	113.66
rxn04461	10000000.0	10000000.0	15.84	237.14
rxn04462	0.41	0.38	15.31	166.85
rxn04463	-30.21	2.27	-174.67	166.7
rxn04464	-12.13	0.98	-16.84	70.65
rxn04465	-3.09	6.99	-26.5	59.29
rxn04466	-12.31	0.36	-113.3	111.01
rxn04468	10000000.0	10000000.0	-59.32	135.9
rxn04469	10000000.0	10000000.0	-98.33	122.78
rxn04470	10000000.0	10000000.0	-98.33	122.78
rxn04471	-0.28	0.37	94.11	123.66
rxn04472	-83.06	1.82	-401.66	106.74
rxn04473	-96.39	0.82	-373.12	117.05
rxn04474	1092.32	3.83	4921.33	336.64
rxn04475	2.17	0.68	-53.14	129.11
rxn04476	-20.33	6.2	-25.55	196.9
rxn04477	0.0	0.0	11.03	81.97
rxn04478	0.46	0.38	-55.58	170.34
rxn04479	15.72	0.35	3.64	170.39
rxn04480	7.8	0.36	-38.6	120.14
rxn04481	-111.26	1.46	-415.34	130.9
rxn04482	0.2	0.74	-13.47	128.44
rxn04483	1.43	0.16	-37.8	129.29
rxn04485	-28.4	5.42	-24.38	211.63
rxn04486	23.38	0.94	7.55	96.78
rxn04487	-37.48	0.17	-121.02	81.13
rxn04488	-37.49	0.17	-121.03	81.13
rxn04489	23.39	0.94	7.56	96.78
rxn04490	-54.55	5.03	-175.59	285.08
rxn04491	-30.78	5.84	-84.65	179.36
rxn04492	-129.47	6.05	-95.69	216.81
rxn04493	-98.69	5.94	-31.64	195.9
rxn04494	-3.91	0.53	-5.91	112.79
rxn04496	-66.37	2.34	-70.13	108.09
rxn04498	-126.25	8.14	-186.34	297.73
rxn04500	-6.16	0.81	-59.28	164.46
rxn04501	-1.7	10.48	-55.81	209.08
rxn04502	-3.91	0.53	3.91	208.78
rxn04506	42.45	5.48	56.37	408.79
rxn04507	14.39	5.39	71.82	374.74
rxn04508	10000000.0	10000000.0	-148.28	407.57
rxn04509	10000000.0	10000000.0	-428.26	429.95
rxn04510	15.97	0.35	76.69	211.52
rxn04511	-36.38	4.32	-189.31	179.81
rxn04512	-5.33	6.58	60.26	168.77
rxn04513	-3.21	5.18	104.78	199.02
rxn04514	15.97	0.35	76.71	149.01
rxn04515	-49.27	0.53	-51.43	109.5
rxn04516	-4.86	0.53	-48.24	125.05
rxn04517	-35.43	0.45	-148.66	91.22
rxn04518	-3.51	0.79	-17.59	132.47
rxn04519	23.35	0.94	7.49	96.78
rxn04520	-38.35	0.11	-141.85	105.97
rxn04521	-10.84	0.19	-70.57	117.5
rxn04522	-37.41	0.17	-139.1	54.98
rxn04523	-38.35	0.11	-155.6	77.74
rxn04524	-10.84	0.19	-43.07	117.46
rxn04525	23.36	0.94	-6.26	131.79
rxn04526	10.84	0.19	62.17	118.74
rxn04527	-16.49	3.73	166.3	252.3
rxn04528	-3.33	3.75	-295.92	266.06
rxn04529	-223.01	6.26	-286.85	290.09
rxn04530	-47.68	4.79	463.32	189.39
rxn04531	-41.76	7.45	-176.32	276.21
rxn04532	-9.6	7.21	-194.41	181.27
rxn04533	23.85	0.94	18.81	93.06
rxn04534	23.31	0.94	8.68	96.78
rxn04535	35.88	0.45	251.5	115.69
rxn04536	-90.92	2.82	-326.92	307.32
rxn04537	45.06	5.93	22.51	348.51
rxn04538	30.93	7.15	251.79	115.69
rxn04539	26.68	7.07	23.4	105.99
rxn04540	-186.08	9.56	-180.99	453.49
rxn04541	36.06	0.45	251.73	115.69
rxn04542	-2.31	0.8	23.05	105.99
rxn04543	-2.5	0.8	23.47	105.99
rxn04544	-55.04	2.87	-74.75	331.55
rxn04545	35.88	0.45	252.17	115.69
rxn04546	-116.98	7.96	-286.61	312.81
rxn04547	-4.36	7.79	-37.03	182.53
rxn04549	-3.91	0.53	-11.64	101.57
